##gff-version 3												
##source-version rtracklayer 1.62.0												
##date 2025-03-20												
seqnames	source	type	start	end	score	strand	phase	notes	is.canonic	gene	TSS eredeti	TES eredeti
LT934125.1	Liftoff	exon	47168	49647	.	+	.	"transcript_id=UL40-L20;Name=UL40-L20;ID=UL40-L20;gene_id=UL40;ORF_id=UL40;"		UL40	47168	49647
LT934125.1	Liftoff	transcript	47168	49647	.	+	.	"transcript_id=UL40-L20;Name=UL40-L20;ID=UL40-L20;gene_id=UL40;ORF_id=UL40;"		UL40	47168	49647
LT934125.1	Liftoff	exon	46754	49647	.	+	.	"transcript_id=UL40-L21;Name=UL40-L21;ID=UL40-L21;gene_id=UL40;ORF_id=UL40;"		UL40	46754	49647
LT934125.1	Liftoff	transcript	46754	49647	.	+	.	"transcript_id=UL40-L21;Name=UL40-L21;ID=UL40-L21;gene_id=UL40;ORF_id=UL40;"		UL40	46754	49647
LT934125.1	Liftoff	exon	46717	49647	.	+	.	"transcript_id=UL40-L22;Name=UL40-L22;ID=UL40-L22;gene_id=UL40;ORF_id=UL40;"		UL40	46717	49647
LT934125.1	Liftoff	transcript	46717	49647	.	+	.	"transcript_id=UL40-L22;Name=UL40-L22;ID=UL40-L22;gene_id=UL40;ORF_id=UL40;"		UL40	46717	49647
LT934125.1	Liftoff	exon	46489	49647	.	+	.	"transcript_id=UL40-L23;Name=UL40-L23;ID=UL40-L23;gene_id=UL40;ORF_id=UL40;"		UL40	46489	49647
LT934125.1	Liftoff	transcript	46489	49647	.	+	.	"transcript_id=UL40-L23;Name=UL40-L23;ID=UL40-L23;gene_id=UL40;ORF_id=UL40;"		UL40	46489	49647
LT934125.1	Liftoff	exon	48294	49647	.	+	.	"transcript_id=UL40-L3;Name=UL40-L3;ID=UL40-L3;gene_id=UL40;ORF_id=UL40;"		UL40	48294	49647
LT934125.1	Liftoff	transcript	48294	49647	.	+	.	"transcript_id=UL40-L3;Name=UL40-L3;ID=UL40-L3;gene_id=UL40;ORF_id=UL40;"		UL40	48294	49647
LT934125.1	Liftoff	exon	48069	49647	.	+	.	"transcript_id=UL40-L4;Name=UL40-L4;ID=UL40-L4;gene_id=UL40;ORF_id=UL40;"		UL40	48069	49647
LT934125.1	Liftoff	transcript	48069	49647	.	+	.	"transcript_id=UL40-L4;Name=UL40-L4;ID=UL40-L4;gene_id=UL40;ORF_id=UL40;"		UL40	48069	49647
LT934125.1	Liftoff	exon	47933	49647	.	+	.	"transcript_id=UL40-L5;Name=UL40-L5;ID=UL40-L5;gene_id=UL40;ORF_id=UL40;"		UL40	47933	49647
LT934125.1	Liftoff	transcript	47933	49647	.	+	.	"transcript_id=UL40-L5;Name=UL40-L5;ID=UL40-L5;gene_id=UL40;ORF_id=UL40;"		UL40	47933	49647
LT934125.1	Liftoff	exon	47872	49647	.	+	.	"transcript_id=UL40-L6;Name=UL40-L6;ID=UL40-L6;gene_id=UL40;ORF_id=UL40;"		UL40	47872	49647
LT934125.1	Liftoff	transcript	47872	49647	.	+	.	"transcript_id=UL40-L6;Name=UL40-L6;ID=UL40-L6;gene_id=UL40;ORF_id=UL40;"		UL40	47872	49647
LT934125.1	Liftoff	exon	47785	49647	.	+	.	"transcript_id=UL40-L7;Name=UL40-L7;ID=UL40-L7;gene_id=UL40;ORF_id=UL40;"		UL40	47785	49647
LT934125.1	Liftoff	transcript	47785	49647	.	+	.	"transcript_id=UL40-L7;Name=UL40-L7;ID=UL40-L7;gene_id=UL40;ORF_id=UL40;"		UL40	47785	49647
LT934125.1	Liftoff	exon	47699	49647	.	+	.	"transcript_id=UL40-L8;Name=UL40-L8;ID=UL40-L8;gene_id=UL40;ORF_id=UL40;"		UL40	47699	49647
LT934125.1	Liftoff	transcript	47699	49647	.	+	.	"transcript_id=UL40-L8;Name=UL40-L8;ID=UL40-L8;gene_id=UL40;ORF_id=UL40;"		UL40	47699	49647
LT934125.1	Liftoff	exon	47655	49647	.	+	.	"transcript_id=UL40-L9;Name=UL40-L9;ID=UL40-L9;gene_id=UL40;ORF_id=UL40;"		UL40	47655	49647
LT934125.1	Liftoff	transcript	47655	49647	.	+	.	"transcript_id=UL40-L9;Name=UL40-L9;ID=UL40-L9;gene_id=UL40;ORF_id=UL40;"		UL40	47655	49647
LT934125.1	Liftoff	exon	48505	49647	.	+	.	"transcript_id=UL40-S;Name=UL40-S;ID=UL40-S;gene_id=UL40;ORF_id=UL40;"		UL40	48505	49647
LT934125.1	Liftoff	transcript	48505	49647	.	+	.	"transcript_id=UL40-S;Name=UL40-S;ID=UL40-S;gene_id=UL40;ORF_id=UL40;"		UL40	48505	49647
LT934125.1	Liftoff	exon	50041	51147	.	-	.	"transcript_id=UL41;Name=UL41;ID=UL41;gene_id=UL41;ORF_id=UL41;"	canonic	UL41	51147	50041
LT934125.1	Liftoff	transcript	50041	51147	.	-	.	"transcript_id=UL41;Name=UL41;ID=UL41;gene_id=UL41;ORF_id=UL41;"	canonic	UL41	51147	50041
LT934125.1	Liftoff	exon	50041	50592	.	-	.	"transcript_id=UL41.11;Name=UL41.11;ID=UL41.11;gene_id=UL41;ORF_id=UL41.11;"		UL41	50592	50041
LT934125.1	Liftoff	transcript	50041	50592	.	-	.	"transcript_id=UL41.11;Name=UL41.11;ID=UL41.11;gene_id=UL41;ORF_id=UL41.11;"		UL41	50592	50041
LT934125.1	Liftoff	exon	50041	51094	.	-	.	"transcript_id=UL41.2;Name=UL41.2;ID=UL41.2;gene_id=UL41;ORF_id=UL41.2;"		UL41	51094	50041
LT934125.1	Liftoff	transcript	50041	51094	.	-	.	"transcript_id=UL41.2;Name=UL41.2;ID=UL41.2;gene_id=UL41;ORF_id=UL41.2;"		UL41	51094	50041
LT934125.1	Liftoff	exon	50041	50986	.	-	.	"transcript_id=UL41.4;Name=UL41.4;ID=UL41.4;gene_id=UL41;ORF_id=UL41.4;"		UL41	50986	50041
LT934125.1	Liftoff	transcript	50041	50986	.	-	.	"transcript_id=UL41.4;Name=UL41.4;ID=UL41.4;gene_id=UL41;ORF_id=UL41.4;"		UL41	50986	50041
LT934125.1	Liftoff	exon	50041	50820	.	-	.	"transcript_id=UL41.7;Name=UL41.7;ID=UL41.7;gene_id=UL41;ORF_id=UL41.7;"		UL41	50820	50041
LT934125.1	Liftoff	transcript	50041	50820	.	-	.	"transcript_id=UL41.7;Name=UL41.7;ID=UL41.7;gene_id=UL41;ORF_id=UL41.7;"		UL41	50820	50041
LT934125.1	Liftoff	exon	50041	50641	.	-	.	"transcript_id=UL41.9;Name=UL41.9;ID=UL41.9;gene_id=UL41;ORF_id=UL41.9;"		UL41	50641	50041
LT934125.1	Liftoff	transcript	50041	50641	.	-	.	"transcript_id=UL41.9;Name=UL41.9;ID=UL41.9;gene_id=UL41;ORF_id=UL41.9;"		UL41	50641	50041
LT934125.1	Liftoff	exon	49894	52437	.	+	.	"transcript_id=UL41-42;Name=UL41-42;ID=UL41-42;gene_id=UL42;ORF_id=UL42;"		UL42	49894	52434
LT934125.1	Liftoff	transcript	49894	52437	.	+	.	"transcript_id=UL41-42;Name=UL41-42;ID=UL41-42;gene_id=UL42;ORF_id=UL42;"		UL42	49894	52434
LT934125.1	Liftoff	exon	51235	52437	.	+	.	"transcript_id=UL42;Name=UL42;ID=UL42;gene_id=UL42;ORF_id=UL42;"	canonic	UL42	51235	52437
LT934125.1	Liftoff	transcript	51235	52437	.	+	.	"transcript_id=UL42;Name=UL42;ID=UL42;gene_id=UL42;ORF_id=UL42;"	canonic	UL42	51235	52437
LT934125.1	Liftoff	exon	51495	52437	.	+	.	"transcript_id=UL42.3;Name=UL42.3;ID=UL42.3;gene_id=UL42;ORF_id=UL42.3;"		UL42	51495	52437
LT934125.1	Liftoff	transcript	51495	52437	.	+	.	"transcript_id=UL42.3;Name=UL42.3;ID=UL42.3;gene_id=UL42;ORF_id=UL42.3;"		UL42	51495	52437
LT934125.1	Liftoff	exon	52121	52437	.	+	.	"transcript_id=UL42.5;Name=UL42.5;ID=UL42.5;gene_id=UL42;ORF_id=UL42.5;"		UL42	52121	52437
LT934125.1	Liftoff	transcript	52121	52437	.	+	.	"transcript_id=UL42.5;Name=UL42.5;ID=UL42.5;gene_id=UL42;ORF_id=UL42.5;"		UL42	52121	52437
LT934125.1	Liftoff	exon	52306	52437	.	+	.	"transcript_id=UL42.5-S;Name=UL42.5-S;ID=UL42.5-S;gene_id=UL42;ORF_id=UL42.5;"		UL42	52306	52437
LT934125.1	Liftoff	transcript	52306	52437	.	+	.	"transcript_id=UL42.5-S;Name=UL42.5-S;ID=UL42.5-S;gene_id=UL42;ORF_id=UL42.5;"		UL42	52306	52437
LT934125.1	Liftoff	exon	51235	55161	.	+	.	"transcript_id=UL42-43-44;Name=UL42-43-44;ID=UL42-43-44;gene_id=UL42;ORF_id=UL42;"	canonic	UL42	51235	55161
LT934125.1	Liftoff	transcript	51235	55161	.	+	.	"transcript_id=UL42-43-44;Name=UL42-43-44;ID=UL42-43-44;gene_id=UL42;ORF_id=UL42;"	canonic	UL42	51235	55161
LT934125.1	Liftoff	exon	50133	53594	.	+	.	"transcript_id=UL42-43-L;Name=UL42-43-L;ID=UL42-43-L;gene_id=UL42;ORF_id=UL42;"		UL42	50133	53594
LT934125.1	Liftoff	transcript	50133	53594	.	+	.	"transcript_id=UL42-43-L;Name=UL42-43-L;ID=UL42-43-L;gene_id=UL42;ORF_id=UL42;"		UL42	50133	53594
LT934125.1	Liftoff	exon	51148	52437	.	+	.	"transcript_id=UL42-L1;Name=UL42-L1;ID=UL42-L1;gene_id=UL42;ORF_id=UL42;"		UL42	51148	52437
LT934125.1	Liftoff	transcript	51148	52437	.	+	.	"transcript_id=UL42-L1;Name=UL42-L1;ID=UL42-L1;gene_id=UL42;ORF_id=UL42;"		UL42	51148	52437
LT934125.1	Liftoff	exon	51148	53594	.	+	.	"transcript_id=UL42L-43;Name=UL42L-43;ID=UL42L-43;gene_id=UL42;ORF_id=UL42;"		UL42	51148	53594
LT934125.1	Liftoff	transcript	51148	53594	.	+	.	"transcript_id=UL42L-43;Name=UL42L-43;ID=UL42L-43;gene_id=UL42;ORF_id=UL42;"		UL42	51148	53594
LT934125.1	Liftoff	exon	51148	55161	.	+	.	"transcript_id=UL42L-43-44;Name=UL42L-43-44;ID=UL42L-43-44;gene_id=UL42;ORF_id=UL42;"		UL42	51148	55161
LT934125.1	Liftoff	transcript	51148	55161	.	+	.	"transcript_id=UL42L-43-44;Name=UL42L-43-44;ID=UL42L-43-44;gene_id=UL42;ORF_id=UL42;"		UL42	51148	55161
LT934125.1	Liftoff	exon	52444	53594	.	+	.	"transcript_id=UL43;Name=UL43;ID=UL43;gene_id=UL43;ORF_id=UL43;"	canonic	UL43	52444	53594
LT934125.1	Liftoff	transcript	52444	53594	.	+	.	"transcript_id=UL43;Name=UL43;ID=UL43;gene_id=UL43;ORF_id=UL43;"	canonic	UL43	52444	53594
LT934125.1	Liftoff	exon	53421	53594	.	+	.	"transcript_id=UL43.13;Name=UL43.13;ID=UL43.13;gene_id=UL43;ORF_id=UL43.13;"		UL43	53421	53594
LT934125.1	Liftoff	transcript	53421	53594	.	+	.	"transcript_id=UL43.13;Name=UL43.13;ID=UL43.13;gene_id=UL43;ORF_id=UL43.13;"		UL43	53421	53594
LT934125.1	Liftoff	exon	52649	53594	.	+	.	"transcript_id=UL43.6;Name=UL43.6;ID=UL43.6;gene_id=UL43;ORF_id=UL43.6;"		UL43	52649	53594
LT934125.1	Liftoff	transcript	52649	53594	.	+	.	"transcript_id=UL43.6;Name=UL43.6;ID=UL43.6;gene_id=UL43;ORF_id=UL43.6;"		UL43	52649	53594
LT934125.1	Liftoff	exon	52789	53594	.	+	.	"transcript_id=UL43.9;Name=UL43.9;ID=UL43.9;gene_id=UL43;ORF_id=UL43.9;"		UL43	52789	53594
LT934125.1	Liftoff	transcript	52789	53594	.	+	.	"transcript_id=UL43.9;Name=UL43.9;ID=UL43.9;gene_id=UL43;ORF_id=UL43.9;"		UL43	52789	53594
LT934125.1	Liftoff	exon	52806	53594	.	+	.	"transcript_id=UL43.9-S;Name=UL43.9-S;ID=UL43.9-S;gene_id=UL43;ORF_id=UL43.9;"		UL43	52806	53594
LT934125.1	Liftoff	transcript	52806	53594	.	+	.	"transcript_id=UL43.9-S;Name=UL43.9-S;ID=UL43.9-S;gene_id=UL43;ORF_id=UL43.9;"		UL43	52806	53594
LT934125.1	Liftoff	exon	52460	55161	.	+	.	"transcript_id=UL43-44;Name=UL43-44;ID=UL43-44;gene_id=UL43;ORF_id=UL43;"	canonic	UL43	52460	55161
LT934125.1	Liftoff	transcript	52460	55161	.	+	.	"transcript_id=UL43-44;Name=UL43-44;ID=UL43-44;gene_id=UL43;ORF_id=UL43;"	canonic	UL43	52460	55161
LT934125.1	Liftoff	exon	52306	53594	.	+	.	"transcript_id=UL43-L;Name=UL43-L;ID=UL43-L;gene_id=UL43;ORF_id=UL43;"		UL43	52306	53594
LT934125.1	Liftoff	transcript	52306	53594	.	+	.	"transcript_id=UL43-L;Name=UL43-L;ID=UL43-L;gene_id=UL43;ORF_id=UL43;"		UL43	52306	53594
LT934125.1	Liftoff	exon	52121	53594	.	+	.	"transcript_id=UL43-L2;Name=UL43-L2;ID=UL43-L2;gene_id=UL43;ORF_id=UL43;"		UL43	52121	53594
LT934125.1	Liftoff	transcript	52121	53594	.	+	.	"transcript_id=UL43-L2;Name=UL43-L2;ID=UL43-L2;gene_id=UL43;ORF_id=UL43;"		UL43	52121	53594
LT934125.1	Liftoff	exon	51495	53594	.	+	.	"transcript_id=UL43-L3;Name=UL43-L3;ID=UL43-L3;gene_id=UL43;ORF_id=UL43;"		UL43	51495	53594
LT934125.1	Liftoff	transcript	51495	53594	.	+	.	"transcript_id=UL43-L3;Name=UL43-L3;ID=UL43-L3;gene_id=UL43;ORF_id=UL43;"		UL43	51495	53594
LT934125.1	Liftoff	exon	52460	53594	.	+	.	"transcript_id=UL43-S;Name=UL43-S;ID=UL43-S;gene_id=UL43;ORF_id=UL43;"		UL43	52460	53594
LT934125.1	Liftoff	transcript	52460	53594	.	+	.	"transcript_id=UL43-S;Name=UL43-S;ID=UL43-S;gene_id=UL43;ORF_id=UL43;"		UL43	52460	53594
LT934125.1	Liftoff	exon	53648	55161	.	+	.	"transcript_id=UL44;Name=UL44;ID=UL44;gene_id=UL44;ORF_id=UL44;"	canonic	UL44	53648	55161
LT934125.1	Liftoff	transcript	53648	55161	.	+	.	"transcript_id=UL44;Name=UL44;ID=UL44;gene_id=UL44;ORF_id=UL44;"	canonic	UL44	53648	55161
LT934125.1	Liftoff	exon	53736	55161	.	+	.	"transcript_id=UL44.4;Name=UL44.4;ID=UL44.4;gene_id=UL44;ORF_id=UL44.4;"		UL44	53736	55161
LT934125.1	Liftoff	transcript	53736	55161	.	+	.	"transcript_id=UL44.4;Name=UL44.4;ID=UL44.4;gene_id=UL44;ORF_id=UL44.4;"		UL44	53736	55161
LT934125.1	Liftoff	exon	53863	55161	.	+	.	"transcript_id=UL44.4-S;Name=UL44.4-S;ID=UL44.4-S;gene_id=UL44;ORF_id=UL44.4;"		UL44	53863	55161
LT934125.1	Liftoff	transcript	53863	55161	.	+	.	"transcript_id=UL44.4-S;Name=UL44.4-S;ID=UL44.4-S;gene_id=UL44;ORF_id=UL44.4;"		UL44	53863	55161
LT934125.1	Liftoff	exon	54290	55161	.	+	.	"transcript_id=UL44.4-S10;Name=UL44.4-S10;ID=UL44.4-S10;gene_id=UL44;ORF_id=UL44.4;"		UL44	54290	55161
LT934125.1	Liftoff	transcript	54290	55161	.	+	.	"transcript_id=UL44.4-S10;Name=UL44.4-S10;ID=UL44.4-S10;gene_id=UL44;ORF_id=UL44.4;"		UL44	54290	55161
LT934125.1	Liftoff	exon	54306	55161	.	+	.	"transcript_id=UL44.4-S11;Name=UL44.4-S11;ID=UL44.4-S11;gene_id=UL44;ORF_id=UL44.4;"		UL44	54306	55161
LT934125.1	Liftoff	transcript	54306	55161	.	+	.	"transcript_id=UL44.4-S11;Name=UL44.4-S11;ID=UL44.4-S11;gene_id=UL44;ORF_id=UL44.4;"		UL44	54306	55161
LT934125.1	Liftoff	exon	54337	55161	.	+	.	"transcript_id=UL44.4-S12;Name=UL44.4-S12;ID=UL44.4-S12;gene_id=UL44;ORF_id=UL44.4;"		UL44	54337	55161
LT934125.1	Liftoff	transcript	54337	55161	.	+	.	"transcript_id=UL44.4-S12;Name=UL44.4-S12;ID=UL44.4-S12;gene_id=UL44;ORF_id=UL44.4;"		UL44	54337	55161
LT934125.1	Liftoff	exon	54366	55161	.	+	.	"transcript_id=UL44.4-S13;Name=UL44.4-S13;ID=UL44.4-S13;gene_id=UL44;ORF_id=UL44.4;"		UL44	54366	55161
LT934125.1	Liftoff	transcript	54366	55161	.	+	.	"transcript_id=UL44.4-S13;Name=UL44.4-S13;ID=UL44.4-S13;gene_id=UL44;ORF_id=UL44.4;"		UL44	54366	55161
LT934125.1	Liftoff	exon	54421	55161	.	+	.	"transcript_id=UL44.4-S14;Name=UL44.4-S14;ID=UL44.4-S14;gene_id=UL44;ORF_id=UL44.4;"		UL44	54421	55161
LT934125.1	Liftoff	transcript	54421	55161	.	+	.	"transcript_id=UL44.4-S14;Name=UL44.4-S14;ID=UL44.4-S14;gene_id=UL44;ORF_id=UL44.4;"		UL44	54421	55161
LT934125.1	Liftoff	exon	54454	55161	.	+	.	"transcript_id=UL44.4-S15;Name=UL44.4-S15;ID=UL44.4-S15;gene_id=UL44;ORF_id=UL44.4;"		UL44	54454	55161
LT934125.1	Liftoff	transcript	54454	55161	.	+	.	"transcript_id=UL44.4-S15;Name=UL44.4-S15;ID=UL44.4-S15;gene_id=UL44;ORF_id=UL44.4;"		UL44	54454	55161
LT934125.1	Liftoff	exon	54475	55161	.	+	.	"transcript_id=UL44.4-S16;Name=UL44.4-S16;ID=UL44.4-S16;gene_id=UL44;ORF_id=UL44.4;"		UL44	54475	55161
LT934125.1	Liftoff	transcript	54475	55161	.	+	.	"transcript_id=UL44.4-S16;Name=UL44.4-S16;ID=UL44.4-S16;gene_id=UL44;ORF_id=UL44.4;"		UL44	54475	55161
LT934125.1	Liftoff	exon	54497	55161	.	+	.	"transcript_id=UL44.4-S17;Name=UL44.4-S17;ID=UL44.4-S17;gene_id=UL44;ORF_id=UL44.4;"		UL44	54497	55161
LT934125.1	Liftoff	transcript	54497	55161	.	+	.	"transcript_id=UL44.4-S17;Name=UL44.4-S17;ID=UL44.4-S17;gene_id=UL44;ORF_id=UL44.4;"		UL44	54497	55161
LT934125.1	Liftoff	exon	54519	55161	.	+	.	"transcript_id=UL44.4-S18;Name=UL44.4-S18;ID=UL44.4-S18;gene_id=UL44;ORF_id=UL44.4;"		UL44	54519	55161
LT934125.1	Liftoff	transcript	54519	55161	.	+	.	"transcript_id=UL44.4-S18;Name=UL44.4-S18;ID=UL44.4-S18;gene_id=UL44;ORF_id=UL44.4;"		UL44	54519	55161
LT934125.1	Liftoff	exon	54561	55161	.	+	.	"transcript_id=UL44.4-S19;Name=UL44.4-S19;ID=UL44.4-S19;gene_id=UL44;ORF_id=UL44.4;"		UL44	54561	55161
LT934125.1	Liftoff	transcript	54561	55161	.	+	.	"transcript_id=UL44.4-S19;Name=UL44.4-S19;ID=UL44.4-S19;gene_id=UL44;ORF_id=UL44.4;"		UL44	54561	55161
LT934125.1	Liftoff	exon	53910	55161	.	+	.	"transcript_id=UL44.4-S2;Name=UL44.4-S2;ID=UL44.4-S2;gene_id=UL44;ORF_id=UL44.4;"		UL44	53910	55161
LT934125.1	Liftoff	transcript	53910	55161	.	+	.	"transcript_id=UL44.4-S2;Name=UL44.4-S2;ID=UL44.4-S2;gene_id=UL44;ORF_id=UL44.4;"		UL44	53910	55161
LT934125.1	Liftoff	exon	54723	55161	.	+	.	"transcript_id=UL44.4-S20;Name=UL44.4-S20;ID=UL44.4-S20;gene_id=UL44;ORF_id=UL44.4;"		UL44	54723	55161
LT934125.1	Liftoff	transcript	54723	55161	.	+	.	"transcript_id=UL44.4-S20;Name=UL44.4-S20;ID=UL44.4-S20;gene_id=UL44;ORF_id=UL44.4;"		UL44	54723	55161
LT934125.1	Liftoff	exon	54834	55161	.	+	.	"transcript_id=UL44.4-S21;Name=UL44.4-S21;ID=UL44.4-S21;gene_id=UL44;ORF_id=UL44.4;"		UL44	54834	55161
LT934125.1	Liftoff	transcript	54834	55161	.	+	.	"transcript_id=UL44.4-S21;Name=UL44.4-S21;ID=UL44.4-S21;gene_id=UL44;ORF_id=UL44.4;"		UL44	54834	55161
LT934125.1	Liftoff	exon	54901	55161	.	+	.	"transcript_id=UL44.4-S22;Name=UL44.4-S22;ID=UL44.4-S22;gene_id=UL44;ORF_id=UL44.4;"		UL44	54901	55161
LT934125.1	Liftoff	transcript	54901	55161	.	+	.	"transcript_id=UL44.4-S22;Name=UL44.4-S22;ID=UL44.4-S22;gene_id=UL44;ORF_id=UL44.4;"		UL44	54901	55161
LT934125.1	Liftoff	exon	54960	55161	.	+	.	"transcript_id=UL44.4-S23;Name=UL44.4-S23;ID=UL44.4-S23;gene_id=UL44;ORF_id=UL44.4;"		UL44	54960	55161
LT934125.1	Liftoff	transcript	54960	55161	.	+	.	"transcript_id=UL44.4-S23;Name=UL44.4-S23;ID=UL44.4-S23;gene_id=UL44;ORF_id=UL44.4;"		UL44	54960	55161
LT934125.1	Liftoff	exon	53910	55271	.	+	.	"transcript_id=UL44.4-S2-AT;Name=UL44.4-S2-AT;ID=UL44.4-S2-AT;gene_id=UL44;ORF_id=UL44.4;"		UL44	53910	55271
LT934125.1	Liftoff	transcript	53910	55271	.	+	.	"transcript_id=UL44.4-S2-AT;Name=UL44.4-S2-AT;ID=UL44.4-S2-AT;gene_id=UL44;ORF_id=UL44.4;"		UL44	53910	55271
LT934125.1	Liftoff	exon	53934	55161	.	+	.	"transcript_id=UL44.4-S3;Name=UL44.4-S3;ID=UL44.4-S3;gene_id=UL44;ORF_id=UL44.4;"		UL44	53934	55161
LT934125.1	Liftoff	transcript	53934	55161	.	+	.	"transcript_id=UL44.4-S3;Name=UL44.4-S3;ID=UL44.4-S3;gene_id=UL44;ORF_id=UL44.4;"		UL44	53934	55161
LT934125.1	Liftoff	exon	53971	55161	.	+	.	"transcript_id=UL44.4-S4;Name=UL44.4-S4;ID=UL44.4-S4;gene_id=UL44;ORF_id=UL44.4;"		UL44	53971	55161
LT934125.1	Liftoff	transcript	53971	55161	.	+	.	"transcript_id=UL44.4-S4;Name=UL44.4-S4;ID=UL44.4-S4;gene_id=UL44;ORF_id=UL44.4;"		UL44	53971	55161
LT934125.1	Liftoff	exon	53996	55161	.	+	.	"transcript_id=UL44.4-S5;Name=UL44.4-S5;ID=UL44.4-S5;gene_id=UL44;ORF_id=UL44.4;"		UL44	53996	55161
LT934125.1	Liftoff	transcript	53996	55161	.	+	.	"transcript_id=UL44.4-S5;Name=UL44.4-S5;ID=UL44.4-S5;gene_id=UL44;ORF_id=UL44.4;"		UL44	53996	55161
LT934125.1	Liftoff	exon	53996	55271	.	+	.	"transcript_id=UL44.4-S5-AT;Name=UL44.4-S5-AT;ID=UL44.4-S5-AT;gene_id=UL44;ORF_id=UL44.4;"		UL44	53996	55271
LT934125.1	Liftoff	transcript	53996	55271	.	+	.	"transcript_id=UL44.4-S5-AT;Name=UL44.4-S5-AT;ID=UL44.4-S5-AT;gene_id=UL44;ORF_id=UL44.4;"		UL44	53996	55271
LT934125.1	Liftoff	exon	54053	55161	.	+	.	"transcript_id=UL44.4-S6;Name=UL44.4-S6;ID=UL44.4-S6;gene_id=UL44;ORF_id=UL44.4;"		UL44	54053	55161
LT934125.1	Liftoff	transcript	54053	55161	.	+	.	"transcript_id=UL44.4-S6;Name=UL44.4-S6;ID=UL44.4-S6;gene_id=UL44;ORF_id=UL44.4;"		UL44	54053	55161
LT934125.1	Liftoff	exon	54165	55161	.	+	.	"transcript_id=UL44.4-S7;Name=UL44.4-S7;ID=UL44.4-S7;gene_id=UL44;ORF_id=UL44.4;"		UL44	54165	55161
LT934125.1	Liftoff	transcript	54165	55161	.	+	.	"transcript_id=UL44.4-S7;Name=UL44.4-S7;ID=UL44.4-S7;gene_id=UL44;ORF_id=UL44.4;"		UL44	54165	55161
LT934125.1	Liftoff	exon	54209	55161	.	+	.	"transcript_id=UL44.4-S8;Name=UL44.4-S8;ID=UL44.4-S8;gene_id=UL44;ORF_id=UL44.4;"		UL44	54209	55161
LT934125.1	Liftoff	transcript	54209	55161	.	+	.	"transcript_id=UL44.4-S8;Name=UL44.4-S8;ID=UL44.4-S8;gene_id=UL44;ORF_id=UL44.4;"		UL44	54209	55161
LT934125.1	Liftoff	exon	54245	55161	.	+	.	"transcript_id=UL44.4-S9;Name=UL44.4-S9;ID=UL44.4-S9;gene_id=UL44;ORF_id=UL44.4;"		UL44	54245	55161
LT934125.1	Liftoff	transcript	54245	55161	.	+	.	"transcript_id=UL44.4-S9;Name=UL44.4-S9;ID=UL44.4-S9;gene_id=UL44;ORF_id=UL44.4;"		UL44	54245	55161
LT934125.1	Liftoff	exon	54245	55271	.	+	.	"transcript_id=UL44.4-S9-AT;Name=UL44.4-S9-AT;ID=UL44.4-S9-AT;gene_id=UL44;ORF_id=UL44.4;"		UL44	54245	55271
LT934125.1	Liftoff	transcript	54245	55271	.	+	.	"transcript_id=UL44.4-S9-AT;Name=UL44.4-S9-AT;ID=UL44.4-S9-AT;gene_id=UL44;ORF_id=UL44.4;"		UL44	54245	55271
LT934125.1	Liftoff	exon	50027	54882	.	-	.	"transcript_id=UL44-43-42-41;Name=UL44-43-42-41;ID=UL44-43-42-41;gene_id=UL41;ORF_id=UL41;"		UL41	54882	50027
LT934125.1	Liftoff	transcript	50027	54882	.	-	.	"transcript_id=UL44-43-42-41;Name=UL44-43-42-41;ID=UL44-43-42-41;gene_id=UL41;ORF_id=UL41;"		UL41	54882	50027
LT934125.1	Liftoff	exon	53648	55271	.	+	.	"transcript_id=UL44-AT;Name=UL44-AT;ID=UL44-AT;gene_id=UL44;ORF_id=UL44;"		UL44	53648	55271
LT934125.1	Liftoff	transcript	53648	55271	.	+	.	"transcript_id=UL44-AT;Name=UL44-AT;ID=UL44-AT;gene_id=UL44;ORF_id=UL44;"		UL44	53648	55271
LT934125.1	Liftoff	exon	53421	55161	.	+	.	"transcript_id=UL44-L3;Name=UL44-L3;ID=UL44-L3;gene_id=UL44;ORF_id=UL44;"		UL44	53421	55161
LT934125.1	Liftoff	transcript	53421	55161	.	+	.	"transcript_id=UL44-L3;Name=UL44-L3;ID=UL44-L3;gene_id=UL44;ORF_id=UL44;"		UL44	53421	55161
LT934125.1	Liftoff	exon	52806	55161	.	+	.	"transcript_id=UL44-L4;Name=UL44-L4;ID=UL44-L4;gene_id=UL44;ORF_id=UL44;"		UL44	52806	55161
LT934125.1	Liftoff	transcript	52806	55161	.	+	.	"transcript_id=UL44-L4;Name=UL44-L4;ID=UL44-L4;gene_id=UL44;ORF_id=UL44;"		UL44	52806	55161
LT934125.1	Liftoff	exon	52789	55161	.	+	.	"transcript_id=UL44-L5;Name=UL44-L5;ID=UL44-L5;gene_id=UL44;ORF_id=UL44;"		UL44	52789	55161
LT934125.1	Liftoff	transcript	52789	55161	.	+	.	"transcript_id=UL44-L5;Name=UL44-L5;ID=UL44-L5;gene_id=UL44;ORF_id=UL44;"		UL44	52789	55161
LT934125.1	Liftoff	exon	52649	55161	.	+	.	"transcript_id=UL44-L6;Name=UL44-L6;ID=UL44-L6;gene_id=UL44;ORF_id=UL44;"		UL44	52649	55161
LT934125.1	Liftoff	transcript	52649	55161	.	+	.	"transcript_id=UL44-L6;Name=UL44-L6;ID=UL44-L6;gene_id=UL44;ORF_id=UL44;"		UL44	52649	55161
