chr	strand	gene	cluster	start	end	group	hpi	Time	cell_line	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	subset	cluster_width	CDS_start	CDS_end	CDS_prime5	CDS_prime3	3-UTR_start	3-UTR-end	3-UTR-width	TES_UTR_ov_width	CDS_UTR_ov_width	inCoding	TES_CDS_dist	closest_TC	dominant_TC	gene_mean_dominant_TES	gene_dominant_TES_shift	gene_mean_shift_TES	gene_sd_shift_TES	gene_varcoeff_shif_TES
LT934125.1	+	UL40	33	49643	49648	PC_12_2h	2h	2	PC_12	49647	67450.980392	57777.777778	49646	49647	2	LT934125.1_+	6	48656	49567	48656	49567	49568	50568	1001	6			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49643	49649	NRK_2h	2h	2	NRK	49647	92320.261437	64542.48366	49645	49647	3	LT934125.1_+	7	48656	49567	48656	49567	49568	50568	1001	7			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49644	49647	PK_15_1h	1h	1	PK_15	49647	29191.616766	21706.586826	49645	49647	3	LT934125.1_+	4	48656	49567	48656	49567	49568	50568	1001	4			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49644	49648	C6_1h	1h	1	C6	49647	82191.780822	65231.572081	49645	49647	3	LT934125.1_+	5	48656	49567	48656	49567	49568	50568	1001	5			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49644	49648	PC_12_1h	1h	1	PC_12	49647	64024.390245	54115.853659	49646	49647	2	LT934125.1_+	5	48656	49567	48656	49567	49568	50568	1001	5			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49645	49647	NRK_1h	1h	1	NRK	49647	39473.68421	36842.105263	49647	49647	1	LT934125.1_+	3	48656	49567	48656	49567	49568	50568	1001	3			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49645	49648	PC_12_1.5h	1.5h	1.5	PC_12	49647	75738.125802	59050.064185	49645	49647	3	LT934125.1_+	4	48656	49567	48656	49567	49568	50568	1001	4			-80	33	33	49647	0	0	0	
LT934125.1	+	UL40	33	49647	49647	PC_12_0.5h	0.5h	0.5	PC_12	49647	33333.333333	33333.333333	49647	49647	1	LT934125.1_+	1	48656	49567	48656	49567	49568	50568	1001	1			-80	33	33	49647	0	0	0	
LT934125.1	+	UL42	37	52420	52440	PK_15_12h	12h	12	PK_15	52437	13557.950897	8034.112558	52434	52439	6	LT934125.1_+	21	51270	52415	51270	52415	52416	53416	1001	21			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52420	52440	PK_15_6h	6h	6	PK_15	52437	13397.461373	8160.226192	52434	52439	6	LT934125.1_+	21	51270	52415	51270	52415	52416	53416	1001	21			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52420	52440	PK_15_8h	8h	8	PK_15	52437	13053.423497	7757.719679	52434	52439	6	LT934125.1_+	21	51270	52415	51270	52415	52416	53416	1001	21			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52421	52439	PC_12_2h	2h	2	PC_12	52437	12549.019605	7320.261438	52427	52439	13	LT934125.1_+	19	51270	52415	51270	52415	52416	53416	1001	19			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52421	52440	C6_12h	12h	12	C6	52437	9566.710091	5726.87761	52434	52439	6	LT934125.1_+	20	51270	52415	51270	52415	52416	53416	1001	20			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52421	52440	PC_12_4h	4h	4	PC_12	52437	13898.182944	8390.384516	52434	52439	6	LT934125.1_+	20	51270	52415	51270	52415	52416	53416	1001	20			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52421	52440	PC_12_6h	6h	6	PC_12	52437	11030.966137	6098.420304	52434	52439	6	LT934125.1_+	20	51270	52415	51270	52415	52416	53416	1001	20			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52421	52440	PC_12_8h	8h	8	PC_12	52437	10629.05733	6205.997988	52434	52439	6	LT934125.1_+	20	51270	52415	51270	52415	52416	53416	1001	20			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52421	52442	PK_15_2h	2h	2	PK_15	52437	7759.129632	5060.301931	52434	52439	6	LT934125.1_+	22	51270	52415	51270	52415	52416	53416	1001	22			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52422	52440	C6_6h	6h	6	C6	52437	11508.044721	7090.264521	52434	52439	6	LT934125.1_+	19	51270	52415	51270	52415	52416	53416	1001	19			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52422	52440	PC_12_12h	12h	12	PC_12	52437	8365.099248	4880.543028	52434	52439	6	LT934125.1_+	19	51270	52415	51270	52415	52416	53416	1001	19			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52422	52440	PK_15_4h	4h	4	PK_15	52437	15302.727878	9231.536926	52434	52439	6	LT934125.1_+	19	51270	52415	51270	52415	52416	53416	1001	19			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52425	52440	C6_8h	8h	8	C6	52437	9407.372161	5698.109985	52434	52439	6	LT934125.1_+	16	51270	52415	51270	52415	52416	53416	1001	16			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52426	52439	PC_12_1h	1h	1	PC_12	52437	4573.170732	1524.390244	52426	52439	14	LT934125.1_+	14	51270	52415	51270	52415	52416	53416	1001	14			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52426	52443	C6_4h	4h	4	C6	52437	15031.196823	7373.794668	52430	52439	10	LT934125.1_+	18	51270	52415	51270	52415	52416	53416	1001	18			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52427	52439	PC_12_2.5h	2.5h	2.5	PC_12	52435	18518.518517	11197.243755	52435	52437	3	LT934125.1_+	13	51270	52415	51270	52415	52416	53416	1001	13			-20	37	37	52437	2	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52429	52439	PK_15_1h	1h	1	PK_15	52437	5239.520958	2245.508982	52429	52439	11	LT934125.1_+	11	51270	52415	51270	52415	52416	53416	1001	11			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52430	52439	C6_2h	2h	2	C6	52437	12201.32181	6100.660905	52434	52439	6	LT934125.1_+	10	51270	52415	51270	52415	52416	53416	1001	10			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52432	52439	NRK_2h	2h	2	NRK	52437	22875.816993	10620.915033	52435	52437	3	LT934125.1_+	8	51270	52415	51270	52415	52416	53416	1001	8			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52434	52439	NRK_1h	1h	1	NRK	52437	18421.052631	7894.736842	52434	52439	6	LT934125.1_+	6	51270	52415	51270	52415	52416	53416	1001	6			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52435	52437	PC_12_0.5h	0.5h	0.5	PC_12	52435	33333.333334	16666.666667	52435	52437	3	LT934125.1_+	3	51270	52415	51270	52415	52416	53416	1001	3			-20	37	37	52437	2	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52435	52439	PC_12_1.5h	1.5h	1.5	PC_12	52435	19255.455711	8985.879332	52435	52439	5	LT934125.1_+	5	51270	52415	51270	52415	52416	53416	1001	5			-20	37	37	52437	2	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL42	37	52437	52439	C6_1h	1h	1	C6	52437	9132.420091	6523.157208	52437	52439	3	LT934125.1_+	3	51270	52415	51270	52415	52416	53416	1001	3			-22	37	37	52437	0	0.260869565217391	0.688700443150182	2.64001836540903
LT934125.1	+	UL43	39	53577	53604	PC_12_2.5h	2.5h	2.5	PC_12	53594	24547.803617	9474.59087	53590	53602	13	LT934125.1_+	28	52473	53594	52473	53594	53595	54595	1001	10	18	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53588	53604	PC_12_1h	1h	1	PC_12	53594	17530.487806	5335.365854	53590	53602	13	LT934125.1_+	17	52473	53594	52473	53594	53595	54595	1001	10	7	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53588	53604	PK_15_8h	8h	8	PK_15	53594	11988.29607	4263.004158	53590	53602	13	LT934125.1_+	17	52473	53594	52473	53594	53595	54595	1001	10	7	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53589	53604	C6_12h	12h	12	C6	53594	6705.706182	1594.857498	53591	53604	14	LT934125.1_+	16	52473	53594	52473	53594	53595	54595	1001	10	6	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53589	53604	PC_12_6h	6h	6	PC_12	53594	12747.748326	3933.22486	53590	53604	15	LT934125.1_+	16	52473	53594	52473	53594	53595	54595	1001	10	6	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53589	53604	PK_15_12h	12h	12	PK_15	53594	6024.040586	2121.228027	53590	53604	15	LT934125.1_+	16	52473	53594	52473	53594	53595	54595	1001	10	6	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53589	53604	PK_15_4h	4h	4	PK_15	53594	18130.405855	5655.355955	53590	53602	13	LT934125.1_+	16	52473	53594	52473	53594	53595	54595	1001	10	6	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53589	53604	PK_15_6h	6h	6	PK_15	53594	11198.929411	3697.759711	53590	53604	15	LT934125.1_+	16	52473	53594	52473	53594	53595	54595	1001	10	6	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53589	53607	PK_15_2h	2h	2	PK_15	53594	24795.479464	6831.407607	53590	53603	14	LT934125.1_+	19	52473	53594	52473	53594	53595	54595	1001	13	6	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	C6_1h	1h	1	C6	53594	15003.261579	6523.157208	53594	53604	11	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	C6_2h	2h	2	C6	53598	21860.701574	5083.884087	53591	53602	12	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	-4	39	39	53594	-4	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	C6_4h	4h	4	C6	53594	9359.047078	2552.467385	53590	53604	15	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	C6_8h	8h	8	C6	53594	10090.657297	2598.923826	53591	53604	14	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	NRK_1h	1h	1	NRK	53594	52631.578946	18421.052632	53590	53604	15	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	NRK_2h	2h	2	NRK	53598	36764.705882	11437.908497	53591	53604	14	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	-4	39	39	53594	-4	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	PC_12_1.5h	1.5h	1.5	PC_12	53594	33376.123231	8985.879332	53594	53604	11	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	PC_12_12h	12h	12	PC_12	53594	7112.498681	1934.361566	53590	53604	15	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	PC_12_2h	2h	2	PC_12	53594	23529.411762	8888.888889	53591	53604	14	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	PC_12_4h	4h	4	PC_12	53594	15185.051732	4529.778144	53590	53604	15	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53604	PC_12_8h	8h	8	PC_12	53594	11314.802961	2960.13532	53590	53604	15	LT934125.1_+	15	52473	53594	52473	53594	53595	54595	1001	10	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53590	53605	C6_6h	6h	6	C6	53594	13526.043089	3599.672757	53590	53604	15	LT934125.1_+	16	52473	53594	52473	53594	53595	54595	1001	11	5	UL43	0	39	39	53594	0	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL43	39	53591	53602	PK_15_1h	1h	1	PK_15	53592	4491.017964	1497.005988	53591	53602	12	LT934125.1_+	12	52473	53594	52473	53594	53595	54595	1001	8	4	UL43	2	39	39	53594	2	0.454545454545455	1.22386089807441	2.6924939757637
LT934125.1	+	UL44	42	55146	55161	PC_12_2h	2h	2	PC_12	55161	6274.509802	4705.882353	55158	55161	4	LT934125.1_+	16	53661	55103	53661	55103	55104	56104	1001	16			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55151	55161	C6_6h	6h	6	C6	55161	18652.849741	12653.395146	55158	55161	4	LT934125.1_+	11	53661	55103	53661	55103	55104	56104	1001	11			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55151	55161	PC_12_8h	8h	8	PC_12	55161	24252.53726	17315.077261	55158	55161	4	LT934125.1_+	11	53661	55103	53661	55103	55104	56104	1001	11			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55151	55161	PK_15_12h	12h	12	PK_15	55161	57070.914476	40510.206287	55158	55161	4	LT934125.1_+	11	53661	55103	53661	55103	55104	56104	1001	11			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55153	55161	C6_12h	12h	12	C6	55161	22532.536311	16588.952873	55158	55161	4	LT934125.1_+	9	53661	55103	53661	55103	55104	56104	1001	9			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55153	55161	C6_8h	8h	8	C6	55161	13860.927073	9944.239052	55158	55161	4	LT934125.1_+	9	53661	55103	53661	55103	55104	56104	1001	9			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55153	55161	PC_12_12h	12h	12	PC_12	55161	31066.11729	21345.612246	55158	55161	4	LT934125.1_+	9	53661	55103	53661	55103	55104	56104	1001	9			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55153	55161	PK_15_2h	2h	2	PK_15	55161	15180.905794	9361.558573	55158	55161	4	LT934125.1_+	9	53661	55103	53661	55103	55104	56104	1001	9			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55153	55161	PK_15_6h	6h	6	PK_15	55161	14881.596226	10157.519533	55158	55161	4	LT934125.1_+	9	53661	55103	53661	55103	55104	56104	1001	9			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55153	55161	PK_15_8h	8h	8	PK_15	55161	25750.141559	18289.260672	55158	55161	4	LT934125.1_+	9	53661	55103	53661	55103	55104	56104	1001	9			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55154	55161	PC_12_6h	6h	6	PC_12	55161	17654.670543	11658.744699	55158	55161	4	LT934125.1_+	8	53661	55103	53661	55103	55104	56104	1001	8			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55154	55161	PK_15_4h	4h	4	PK_15	55161	7089.986693	4366.267465	55158	55161	4	LT934125.1_+	8	53661	55103	53661	55103	55104	56104	1001	8			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55155	55161	PC_12_4h	4h	4	PC_12	55161	13331.960673	8699.233026	55158	55161	4	LT934125.1_+	7	53661	55103	53661	55103	55104	56104	1001	7			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55156	55161	C6_2h	2h	2	C6	55161	9150.991358	6100.660905	55157	55161	5	LT934125.1_+	6	53661	55103	53661	55103	55104	56104	1001	6			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55157	55161	C6_4h	4h	4	C6	55161	17016.449234	11627.906977	55158	55161	4	LT934125.1_+	5	53661	55103	53661	55103	55104	56104	1001	5			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55157	55161	PC_12_2.5h	2.5h	2.5	PC_12	55161	4737.295434	3014.64255	55158	55161	4	LT934125.1_+	5	53661	55103	53661	55103	55104	56104	1001	5			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55158	55160	PC_12_1h	1h	1	PC_12	55158	1524.390244	762.195122	55158	55160	3	LT934125.1_+	3	53661	55103	53661	55103	55104	56104	1001	3			-55	42	42	55161	3	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55158	55161	C6_1h	1h	1	C6	55158	1956.947163	652.315721	55158	55161	4	LT934125.1_+	4	53661	55103	53661	55103	55104	56104	1001	4			-55	42	42	55161	3	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55159	55159	PK_15_1h	1h	1	PK_15	55159	748.502994	748.502994	55159	55159	1	LT934125.1_+	1	53661	55103	53661	55103	55104	56104	1001	1			-56	42	42	55161	2	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55159	55161	NRK_2h	2h	2	NRK	55159	1633.986928	816.993464	55159	55161	3	LT934125.1_+	3	53661	55103	53661	55103	55104	56104	1001	3			-56	42	42	55161	2	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55161	55161	NRK_1h	1h	1	NRK	55161	2631.578947	2631.578947	55161	55161	1	LT934125.1_+	1	53661	55103	53661	55103	55104	56104	1001	1			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL44	42	55161	55161	PC_12_1.5h	1.5h	1.5	PC_12	55161	3851.091142	3851.091142	55161	55161	1	LT934125.1_+	1	53661	55103	53661	55103	55104	56104	1001	1			-58	42	42	55161	0	0.454545454545455	1.01076457280863	2.223682060179
LT934125.1	+	UL46	18	16209	16226	PC_12_12h	12h	12	PC_12	16224	61585.743619	49368.153645	16221	16224	4	LT934125.1_+	18	14071	16146	14071	16146	16147	17147	1001	18			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16209	16226	PC_12_8h	8h	8	PC_12	16224	40961.872543	32401.481211	16221	16224	4	LT934125.1_+	18	14071	16146	14071	16146	16147	17147	1001	18			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16211	16226	PC_12_6h	6h	6	PC_12	16224	32003.894789	24970.212548	16221	16224	4	LT934125.1_+	16	14071	16146	14071	16146	16147	17147	1001	16			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16211	16226	PK_15_12h	12h	12	PK_15	16224	75101.352706	59087.161785	16221	16224	4	LT934125.1_+	16	14071	16146	14071	16146	16147	17147	1001	16			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16211	16226	PK_15_6h	6h	6	PK_15	16224	39397.491562	30794.540396	16220	16224	5	LT934125.1_+	16	14071	16146	14071	16146	16147	17147	1001	16			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16212	16224	C6_1h	1h	1	C6	16224	32615.78604	22831.050228	16220	16224	5	LT934125.1_+	13	14071	16146	14071	16146	16147	17147	1001	13			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16212	16226	C6_12h	12h	12	C6	16224	65296.631322	50273.317182	16221	16224	4	LT934125.1_+	15	14071	16146	14071	16146	16147	17147	1001	15			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16212	16226	C6_8h	8h	8	C6	16224	40887.294558	32248.618178	16221	16224	4	LT934125.1_+	15	14071	16146	14071	16146	16147	17147	1001	15			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16212	16226	PC_12_4h	4h	4	PC_12	16224	25582.951564	20950.223915	16221	16224	4	LT934125.1_+	15	14071	16146	14071	16146	16147	17147	1001	15			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16212	16226	PK_15_8h	8h	8	PK_15	16224	43627.819035	35653.082758	16221	16224	4	LT934125.1_+	15	14071	16146	14071	16146	16147	17147	1001	15			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16214	16226	NRK_2h	2h	2	NRK	16224	19607.843137	12254.901961	16220	16224	5	LT934125.1_+	13	14071	16146	14071	16146	16147	17147	1001	13			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16214	16226	PK_15_4h	4h	4	PK_15	16224	35574.683966	27320.359281	16220	16224	5	LT934125.1_+	13	14071	16146	14071	16146	16147	17147	1001	13			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16215	16226	PK_15_2h	2h	2	PK_15	16224	35000.421694	24964.156195	16220	16224	5	LT934125.1_+	12	14071	16146	14071	16146	16147	17147	1001	12			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16217	16226	C6_6h	6h	6	C6	16224	36323.970548	28579.220071	16221	16224	4	LT934125.1_+	10	14071	16146	14071	16146	16147	17147	1001	10			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16217	16226	PC_12_1h	1h	1	PC_12	16224	25152.439025	19817.073171	16219	16224	6	LT934125.1_+	10	14071	16146	14071	16146	16147	17147	1001	10			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16218	16224	PC_12_1.5h	1.5h	1.5	PC_12	16224	11553.273427	7702.182285	16218	16224	7	LT934125.1_+	7	14071	16146	14071	16146	16147	17147	1001	7			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16219	16224	C6_2h	2h	2	C6	16224	18810.371122	14234.875445	16220	16224	5	LT934125.1_+	6	14071	16146	14071	16146	16147	17147	1001	6			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16219	16224	C6_4h	4h	4	C6	16224	31196.823596	26091.888826	16220	16224	5	LT934125.1_+	6	14071	16146	14071	16146	16147	17147	1001	6			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16219	16224	PC_12_2h	2h	2	PC_12	16224	17777.777777	14117.647059	16221	16224	4	LT934125.1_+	6	14071	16146	14071	16146	16147	17147	1001	6			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16219	16224	PK_15_1h	1h	1	PK_15	16224	8233.532934	4491.017964	16220	16224	5	LT934125.1_+	6	14071	16146	14071	16146	16147	17147	1001	6			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16219	16228	PC_12_2.5h	2.5h	2.5	PC_12	16224	11627.906976	9905.254091	16222	16224	3	LT934125.1_+	10	14071	16146	14071	16146	16147	17147	1001	10			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16221	16224	NRK_1h	1h	1	NRK	16224	18421.052631	15789.473684	16221	16224	4	LT934125.1_+	4	14071	16146	14071	16146	16147	17147	1001	4			-78	18	18	16224	0	0	0	
LT934125.1	+	UL46	18	16224	16224	PC_12_0.5h	0.5h	0.5	PC_12	16224	33333.333333	33333.333333	16224	16224	1	LT934125.1_+	1	14071	16146	14071	16146	16147	17147	1001	1			-78	18	18	16224	0	0	0	
LT934125.1	+	UL48	10	11996	11999	PK_15_4h	4h	4	PK_15	11996	83.167	41.5835	11996	11999	4	LT934125.1_+	4	10473	11714	10473	11714	11715	12715	1001	4	4	UL47	-282	10	10	12122	126	81	45.085104709501	0.556606230981494
LT934125.1	+	UL48	11	12086	12086	PC_12_8h	8h	8	PC_12	12086	22.858188	22.858188	12086	12086	1	LT934125.1_+	1	10473	11714	10473	11714	11715	12715	1001	1	1	UL47	-372	11	11	12122	36	81	45.085104709501	0.556606230981494
LT934125.1	+	UL48	12	12168	12171	C6_8h	8h	8	C6	12171	61.007602	36.604561	12168	12171	4	LT934125.1_+	4	10473	11714	10473	11714	11715	12715	1001	4	4	UL47	-457	12	12	12122	-49	81	45.085104709501	0.556606230981494
LT934125.1	+	UL48	13	12235	12235	PK_15_2h	2h	2	PK_15	12235	84.338366	84.338366	12235	12235	1	LT934125.1_+	1	10473	11714	10473	11714	11715	12715	1001	1	1	UL47	-521	13	13	12122	-113	81	45.085104709501	0.556606230981494
LT934125.1	+	UL49	9	10412	10431	C6_12h	12h	12	C6	10426	40816.177455	29678.958838	10425	10430	6	LT934125.1_+	20	9657	10409	9657	10409	10410	11410	1001	20			-17	9	9	10426	0	0.217391304347826	1.04257207028537	4.79583152331272
LT934125.1	+	UL49	9	10412	10431	PC_12_12h	12h	12	PC_12	10426	45707.746374	32329.53946	10424	10430	7	LT934125.1_+	20	9657	10409	9657	10409	10410	11410	1001	20			-17	9	9	10426	0	0.217391304347826	1.04257207028537	4.79583152331272
LT934125.1	+	UL49	9	10412	10431	PC_12_4h	4h	4	PC_12	10426	34899.881609	25737.375817	10425	10430	6	LT934125.1_+	20	9657	10409	9657	10409	10410	11410	1001	20			-17	9	9	10426	0	0.217391304347826	1.04257207028537	4.79583152331272
LT934125.1	+	UL49	9	10412	10431	PC_12_8h	8h	8	PC_12	10426	38973.210204	27944.134589	10425	10430	6	LT934125.1_+	20	9657	10409	9657	10409	10410	11410	1001	20			-17	9	9	10426	0	0.217391304347826	1.04257207028537	4.79583152331272
