chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	+	UL47	NRK_6h	102	11793	11793	11793	134.535181	134.535181	11793	11793	1		1	6h	NRK	6	102	11815	14052	11815	14052	22	102
LT934125.1	+	UL47	NRK_8h	102	11792	11793	11792	408.429995	326.743996	11792	11793	2		2	8h	NRK	8	102	11815	14052	11815	14052	23	102
LT934125.1	+	UL47	PC_12_12h	102	11791	11798	11793	546.048993	170.640311	11791	11795	5		8	12h	PC_12	12	102	11815	14052	11815	14052	22	102
LT934125.1	+	UL47	PC_12_6h	102	11791	11794	11794	346.463409	133.255157	11791	11794	4		4	6h	PC_12	6	102	11815	14052	11815	14052	21	102
LT934125.1	+	UL47	PC_12_8h	102	11788	11795	11794	255.656398	127.828199	11788	11795	8		8	8h	PC_12	8	102	11815	14052	11815	14052	21	102
LT934125.1	+	UL47	PK_15_12h	102	11788	11800	11793	697.940505	178.489703	11791	11798	8		13	12h	PK_15	12	102	11815	14052	11815	14052	22	102
LT934125.1	+	UL47	PK_15_4h	102	11792	11792	11792	40.594301	40.594301	11792	11792	1		1	4h	PK_15	4	102	11815	14052	11815	14052	23	102
LT934125.1	+	UL47	PK_15_6h	102	11791	11800	11792	370.970733	96.774974	11792	11797	6		10	6h	PK_15	6	102	11815	14052	11815	14052	23	102
LT934125.1	+	UL47	PK_15_8h	102	11788	11798	11793	543.862036	166.667398	11791	11797	7		11	8h	PK_15	8	102	11815	14052	11815	14052	22	102
LT934125.1	+	UL48	C6_12h	91	10431	10435	10431	1566.554071	1412.696082	10431	10431	1		5	12h	C6	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	C6_1h	91	10431	10431	10431	1540.832049	1540.832049	10431	10431	1		1	1h	C6	1	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	C6_4h	91	10432	10432	10432	525.486075	525.486075	10432	10432	1		1	4h	C6	4	91	10473	11714	10473	11714	41	91
LT934125.1	+	UL48	C6_6h	91	10431	10433	10431	776.196637	689.952566	10431	10433	3		3	6h	C6	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	C6_8h	91	10430	10438	10431	548.829701	355.125101	10431	10434	4		9	8h	C6	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	NRK_12h	91	10431	10431	10431	179.248411	179.248411	10431	10431	1		1	12h	NRK	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	NRK_4h	91	10431	10431	10431	586.85446	586.85446	10431	10431	1		1	4h	NRK	4	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	NRK_6h	91	10431	10431	10431	403.605543	403.605543	10431	10431	1		1	6h	NRK	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	NRK_8h	91	10431	10431	10431	163.371998	163.371998	10431	10431	1		1	8h	NRK	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_12h	91	10431	10433	10431	812.247879	743.991755	10431	10431	1		3	12h	PC_12	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_4h	91	10431	10431	10431	200.762899	200.762899	10431	10431	1		1	4h	PC_12	4	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_6h	91	10431	10435	10431	319.812376	266.510314	10431	10433	3		5	6h	PC_12	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PC_12_8h	91	10431	10431	10431	830.883293	830.883293	10431	10431	1		1	8h	PC_12	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_12h	91	10431	10433	10431	1290.617849	1196.796339	10431	10431	1		3	12h	PK_15	12	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_2h	91	10431	10431	10431	362.056481	362.056481	10431	10431	1		1	2h	PK_15	2	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_4h	91	10431	10433	10431	162.377203	121.782902	10431	10433	3		3	4h	PK_15	4	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_6h	91	10430	10433	10431	572.585262	491.939451	10431	10433	3		4	6h	PK_15	6	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL48	PK_15_8h	91	10431	10433	10431	1359.655086	1258.777451	10431	10431	1		3	8h	PK_15	8	91	10473	11714	10473	11714	42	91
LT934125.1	+	UL49	C6_12h	83	9640	9650	9646	6189.287286	2755.456713	9643	9646	4		11	12h	C6	12	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	C6_1h	83	9644	9650	9644	3081.664098	1540.832049	9644	9650	7		7	1h	C6	1	83	9657	10409	9657	10409	13	83
LT934125.1	+	UL49	C6_2h	83	9643	9648	9644	4956.629492	2478.314746	9643	9648	6		6	2h	C6	2	83	9657	10409	9657	10409	13	83
LT934125.1	+	UL49	C6_4h	83	9643	9646	9646	3678.402522	2101.944298	9643	9646	4		4	4h	C6	4	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	C6_6h	83	9640	9657	9646	3880.983182	1724.881414	9643	9647	5		18	6h	C6	6	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	C6_8h	83	9640	9650	9646	4422.92171	1581.920904	9643	9647	5		11	8h	C6	8	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	NRK_12h	83	9640	9650	9646	6372.281026	2115.131255	9643	9646	4		11	12h	NRK	12	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	NRK_2h	83	9646	9647	9646	9708.737864	6472.491909	9646	9647	2		2	2h	NRK	2	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	NRK_4h	83	9643	9650	9643	5281.69014	1173.70892	9643	9650	8		8	4h	NRK	4	83	9657	10409	9657	10409	14	83
LT934125.1	+	UL49	NRK_6h	83	9640	9654	9643	3901.520249	1210.816629	9643	9650	8		15	6h	NRK	6	83	9657	10409	9657	10409	14	83
LT934125.1	+	UL49	NRK_8h	83	9642	9650	9646	5799.705929	1960.463976	9643	9647	5		9	8h	NRK	8	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	PC_12_12h	83	9640	9650	9643	5399.05943	1392.424935	9643	9647	5		11	12h	PC_12	12	83	9657	10409	9657	10409	14	83
LT934125.1	+	UL49	PC_12_2.5h	83	9640	9650	9644	8882.3094	2220.57735	9640	9650	11		11	2.5h	PC_12	2.5	83	9657	10409	9657	10409	13	83
LT934125.1	+	UL49	PC_12_2h	83	9644	9653	9644	4669.779854	1334.222815	9644	9653	10		10	2h	PC_12	2	83	9657	10409	9657	10409	13	83
LT934125.1	+	UL49	PC_12_4h	83	9640	9648	9644	3412.969286	1304.958844	9643	9646	4		9	4h	PC_12	4	83	9657	10409	9657	10409	13	83
LT934125.1	+	UL49	PC_12_6h	83	9640	9648	9644	3997.65471	1465.806727	9643	9647	5		9	6h	PC_12	6	83	9657	10409	9657	10409	13	83
LT934125.1	+	UL49	PC_12_8h	83	9640	9648	9646	5688.354851	1949.380033	9643	9647	5		9	8h	PC_12	8	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	PK_15_12h	83	9640	9648	9646	7210.526316	2082.379863	9643	9646	4		9	12h	PK_15	12	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	PK_15_2h	83	9643	9647	9646	3620.564808	1810.282404	9643	9647	5		5	2h	PK_15	2	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49	PK_15_4h	83	9638	9650	9643	6170.333686	1664.366323	9643	9647	5		13	4h	PK_15	4	83	9657	10409	9657	10409	14	83
LT934125.1	+	UL49	PK_15_6h	83	9640	9648	9643	4782.296629	1524.20584	9643	9646	4		9	6h	PK_15	6	83	9657	10409	9657	10409	14	83
LT934125.1	+	UL49	PK_15_8h	83	9640	9648	9646	6412.308826	2118.430344	9643	9646	4		9	8h	PK_15	8	83	9657	10409	9657	10409	11	83
LT934125.1	+	UL49.5	C6_12h	75	9107	9113	9113	8378.26686	6371.119457	9107	9113	7		7	12h	C6	12	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	C6_12h	78	9267	9270	9270	12301.645581	9818.937121	9268	9270	3		4	12h	C6	12	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	C6_1h	78	9267	9272	9270	24653.312788	20030.816641	9269	9270	2		6	1h	C6	1	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	C6_2h	78	9267	9270	9270	22304.832714	18587.360595	9267	9270	4		4	2h	C6	2	78	9323	9619	9323	9619	53	0
LT934125.1	+	UL49.5	C6_2h	79	9314	9314	9314	1239.157373	1239.157373	9314	9314	1		1	2h	C6	2	0	9323	9619	9323	9619	9	79
LT934125.1	+	UL49.5	C6_4h	75	9107	9113	9113	2101.944299	1576.458224	9107	9113	7		7	4h	C6	4	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	C6_4h	78	9267	9274	9270	9458.749345	7356.805045	9268	9270	3		8	4h	C6	4	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	C6_6h	75	9107	9114	9113	2414.833981	1724.881414	9107	9113	7		8	6h	C6	6	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	C6_6h	78	9267	9270	9270	12850.366537	10435.532557	9269	9270	2		4	6h	C6	6	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	C6_8h	75	9107	9113	9113	3196.125907	2356.739306	9107	9113	7		7	8h	C6	8	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	C6_8h	78	9267	9270	9270	13753.026635	10944.309927	9269	9270	2		4	8h	C6	8	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	NRK_12h	75	9107	9113	9113	4445.360602	3289.208349	9107	9113	7		7	12h	NRK	12	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	NRK_12h	77	9208	9208	9208	17.924841	17.924841	9208	9208	1		1	12h	NRK	12	0	9323	9619	9323	9619	115	0
LT934125.1	+	UL49.5	NRK_12h	78	9266	9270	9270	9356.767075	7402.959391	9267	9270	4		5	12h	NRK	12	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	NRK_1h	78	9270	9270	9270	20202.020202	20202.020202	9270	9270	1		1	1h	NRK	1	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	NRK_2h	78	9267	9270	9270	19417.475729	9708.737864	9267	9270	4		4	2h	NRK	2	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	NRK_4h	75	9110	9113	9113	1760.56338	1173.70892	9110	9113	4		4	4h	NRK	4	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	NRK_4h	78	9268	9272	9270	12323.943662	9976.525822	9269	9270	2		5	4h	NRK	4	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	NRK_6h	75	9107	9115	9113	1883.492533	1479.88699	9113	9114	2		9	6h	NRK	6	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	NRK_6h	78	9267	9270	9270	8341.181219	6054.083143	9268	9270	3		4	6h	NRK	6	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	NRK_8h	75	9107	9113	9113	2368.893971	1715.405979	9107	9113	7		7	8h	NRK	8	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	NRK_8h	76	9160	9160	9160	81.685999	81.685999	9160	9160	1		1	8h	NRK	8	0	9323	9619	9323	9619	163	0
LT934125.1	+	UL49.5	NRK_8h	77	9206	9206	9206	81.685999	81.685999	9206	9206	1		1	8h	NRK	8	0	9323	9619	9323	9619	117	0
LT934125.1	+	UL49.5	NRK_8h	78	9267	9270	9270	9230.517889	7433.425911	9267	9270	4		4	8h	NRK	8	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_1.5h	78	9267	9274	9270	26548.672568	15486.725664	9269	9271	3		8	1.5h	PC_12	1.5	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_12h	75	9107	9113	9113	6525.285482	4416.171241	9107	9113	7		7	12h	PC_12	12	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PC_12_12h	76	9160	9160	9160	20.476837	20.476837	9160	9160	1		1	12h	PC_12	12	0	9323	9619	9323	9619	163	0
LT934125.1	+	UL49.5	PC_12_12h	78	9267	9270	9270	10477.315077	8163.432464	9267	9270	4		4	12h	PC_12	12	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_1h	78	9270	9270	9270	22271.714922	22271.714922	9270	9270	1		1	1h	PC_12	1	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_2.5h	78	9267	9271	9270	27387.120651	21465.581051	9269	9270	2		5	2.5h	PC_12	2.5	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_2h	78	9267	9270	9270	26017.344897	19346.230821	9269	9270	2		4	2h	PC_12	2	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_4h	75	9107	9113	9113	2810.680587	1806.866091	9107	9113	7		7	4h	PC_12	4	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PC_12_4h	78	9267	9270	9270	12346.91829	8933.949006	9267	9270	4		4	4h	PC_12	4	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_6h	75	9107	9113	9113	3811.097489	2585.150045	9107	9113	7		7	6h	PC_12	6	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PC_12_6h	76	9160	9160	9160	26.651031	26.651031	9160	9160	1		1	6h	PC_12	6	0	9323	9619	9323	9619	163	0
LT934125.1	+	UL49.5	PC_12_6h	78	9267	9270	9270	13805.234263	10580.459464	9267	9270	4		4	6h	PC_12	6	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PC_12_8h	75	9107	9113	9113	4537.901061	3035.919724	9107	9113	7		7	8h	PC_12	8	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PC_12_8h	77	9208	9208	9208	31.95705	31.95705	9208	9208	1		1	8h	PC_12	8	0	9323	9619	9323	9619	115	0
LT934125.1	+	UL49.5	PC_12_8h	78	9267	9270	9270	12303.464144	9363.415569	9267	9270	4		4	8h	PC_12	8	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PK_15_12h	75	9106	9113	9113	8590.389016	6549.199085	9107	9113	7		8	12h	PK_15	12	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PK_15_12h	77	9208	9208	9208	25.171625	25.171625	9208	9208	1		1	12h	PK_15	12	0	9323	9619	9323	9619	115	0
LT934125.1	+	UL49.5	PK_15_12h	78	9267	9270	9270	12171.624714	10533.180778	9269	9270	2		4	12h	PK_15	12	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PK_15_1h	78	9270	9273	9270	8771.929824	5847.953216	9270	9273	4		4	1h	PK_15	1	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PK_15_2h	75	9113	9113	9113	1086.169442	1086.169442	9113	9113	1		1	2h	PK_15	2	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PK_15_2h	78	9267	9272	9270	25343.953656	20637.219406	9269	9270	2		6	2h	PK_15	2	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PK_15_4h	75	9098	9113	9113	1420.80052	893.074612	9107	9113	7		16	4h	PK_15	4	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PK_15_4h	78	9266	9270	9270	23625.882926	19647.641471	9269	9270	2		5	4h	PK_15	4	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PK_15_6h	75	9107	9113	9113	2548.407647	1935.49948	9108	9113	6		7	6h	PK_15	6	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PK_15_6h	78	9267	9270	9270	10435.568028	8846.845539	9269	9270	2		4	6h	PK_15	6	78	9323	9619	9323	9619	53	78
LT934125.1	+	UL49.5	PK_15_8h	75	9107	9113	9113	3434.225588	2583.344664	9107	9113	7		7	8h	PK_15	8	0	9323	9619	9323	9619	210	0
LT934125.1	+	UL49.5	PK_15_8h	77	9208	9208	9208	17.543937	17.543937	9208	9208	1		1	8h	PK_15	8	0	9323	9619	9323	9619	115	0
LT934125.1	+	UL49.5	PK_15_8h	78	9267	9270	9270	10767.591086	9210.566713	9269	9270	2		4	8h	PK_15	8	78	9323	9619	9323	9619	53	0
LT934125.1	+	UL49.5	PK_15_8h	79	9321	9321	9321	52.63181	52.63181	9321	9321	1		1	8h	PK_15	8	0	9323	9619	9323	9619	2	79
LT934125.1	+	UL5	C6_12h	800	88883	88888	88883	48.954815	27.97418	88883	88888	6		6	12h	C6	12	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	C6_1h	800	88883	88883	88883	3081.664099	3081.664099	88883	88883	1		1	1h	C6	1	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	C6_4h	800	88892	88892	88892	525.486075	525.486075	88892	88892	1		1	4h	C6	4	800	88923	91427	88923	91427	31	800
LT934125.1	+	UL5	C6_6h	800	88883	88888	88888	431.220353	258.732212	88883	88888	6		6	6h	C6	6	800	88923	91427	88923	91427	35	800
LT934125.1	+	UL5	NRK_12h	800	88883	88888	88883	107.549047	44.812103	88883	88888	6		6	12h	NRK	12	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	NRK_6h	800	88885	88885	88885	134.535181	134.535181	88885	88885	1		1	6h	NRK	6	800	88923	91427	88923	91427	38	800
LT934125.1	+	UL5	NRK_8h	800	88883	88883	88883	163.371998	163.371998	88883	88883	1		1	8h	NRK	8	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PC_12_12h	800	88883	88883	88883	34.128062	34.128062	88883	88883	1		1	12h	PC_12	12	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PC_12_2.5h	800	88883	88883	88883	740.19245	740.19245	88883	88883	1		1	2.5h	PC_12	2.5	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PC_12_2h	800	88883	88883	88883	667.111408	667.111408	88883	88883	1		1	2h	PC_12	2	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PC_12_4h	800	88888	88888	88888	100.38145	100.38145	88888	88888	1		1	4h	PC_12	4	800	88923	91427	88923	91427	35	800
LT934125.1	+	UL5	PC_12_6h	800	88883	88888	88883	159.906188	79.953094	88883	88888	6		6	6h	PC_12	6	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PC_12_8h	800	88883	88883	88883	95.871149	95.871149	88883	88883	1		1	8h	PC_12	8	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PK_15_12h	800	88883	88888	88883	32.036614	20.594966	88883	88888	6		6	12h	PK_15	12	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL5	PK_15_1h	800	88885	88885	88885	2923.976608	2923.976608	88885	88885	1		1	1h	PK_15	1	800	88923	91427	88923	91427	38	800
LT934125.1	+	UL5	PK_15_4h	800	88888	88888	88888	40.594301	40.594301	88888	88888	1		1	4h	PK_15	4	800	88923	91427	88923	91427	35	800
LT934125.1	+	UL5	PK_15_6h	800	88883	88888	88888	64.516649	48.387487	88883	88888	6		6	6h	PK_15	6	800	88923	91427	88923	91427	35	800
LT934125.1	+	UL5	PK_15_8h	800	88883	88888	88883	135.965508	78.947715	88883	88888	6		6	8h	PK_15	8	800	88923	91427	88923	91427	40	800
LT934125.1	+	UL51	C6_12h	54	7587	7596	7588	2657.547083	1272.825182	7588	7592	5		10	12h	C6	12	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	C6_1h	54	7588	7594	7588	4622.496147	1540.832049	7588	7594	7		7	1h	C6	1	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	C6_1h	55	7671	7671	7671	1540.832049	1540.832049	7671	7671	1		1	1h	C6	1	0	7729	8439	7729	8439	58	55
LT934125.1	+	UL51	C6_2h	54	7588	7591	7591	3717.472119	2478.314746	7588	7591	4		4	2h	C6	2	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	C6_4h	54	7588	7596	7591	4729.374672	2101.944298	7588	7596	9		9	4h	C6	4	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	C6_6h	54	7588	7592	7588	3104.786546	2156.101768	7588	7591	4		5	6h	C6	6	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	C6_6h	55	7698	7698	7698	86.244071	86.244071	7698	7698	1		1	6h	C6	6	0	7729	8439	7729	8439	31	55
LT934125.1	+	UL51	C6_8h	54	7584	7594	7588	3906.376109	1937.046005	7588	7591	4		11	8h	C6	8	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	C6_8h	55	7690	7690	7690	32.2841	32.2841	7690	7690	1		1	8h	C6	8	0	7729	8439	7729	8439	39	55
LT934125.1	+	UL51	NRK_12h	54	7587	7596	7588	1631.160544	833.505113	7588	7592	5		10	12h	NRK	12	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	NRK_2h	54	7592	7592	7592	3236.245955	3236.245955	7592	7592	1		1	2h	NRK	2	54	7729	8439	7729	8439	137	54
LT934125.1	+	UL51	NRK_4h	54	7588	7596	7588	8215.962441	4694.835681	7588	7591	4		9	4h	NRK	4	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	NRK_4h	55	7690	7690	7690	586.85446	586.85446	7690	7690	1		1	4h	NRK	4	0	7729	8439	7729	8439	39	55
LT934125.1	+	UL51	NRK_6h	54	7588	7596	7591	4843.266514	2287.098076	7588	7591	4		9	6h	NRK	6	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	NRK_8h	54	7588	7594	7588	2368.893971	1143.603986	7588	7591	4		7	8h	NRK	8	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	NRK_8h	55	7684	7684	7684	81.685999	81.685999	7684	7684	1		1	8h	NRK	8	0	7729	8439	7729	8439	45	55
LT934125.1	+	UL51	PC_12_1.5h	54	7591	7591	7591	4424.778761	4424.778761	7591	7591	1		1	1.5h	PC_12	1.5	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	PC_12_12h	54	7587	7594	7588	1638.146983	969.236965	7588	7591	4		8	12h	PC_12	12	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	PC_12_1h	54	7588	7591	7588	4454.342984	2227.171492	7588	7591	4		4	1h	PC_12	1	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	PC_12_2.5h	54	7588	7591	7588	1480.3849	740.19245	7588	7591	4		4	2.5h	PC_12	2.5	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	PC_12_2h	54	7588	7595	7591	4669.779853	2668.44563	7588	7595	8		8	2h	PC_12	2	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	PC_12_4h	54	7587	7596	7588	4918.691027	2609.917687	7588	7591	4		10	4h	PC_12	4	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	PC_12_6h	54	7587	7592	7588	3491.285113	2238.686637	7588	7591	4		6	6h	PC_12	6	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	PC_12_6h	55	7688	7729	7688	79.953094	53.302063	7688	7729	42		42	6h	PC_12	6	0	7729	8439	7729	8439	41	55
LT934125.1	+	UL51	PC_12_8h	54	7588	7596	7588	2684.392177	1757.637735	7588	7591	4		9	8h	PC_12	8	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	PC_12_8h	55	7664	7669	7664	63.9141	31.95705	7664	7669	6		6	8h	PC_12	8	0	7729	8439	7729	8439	65	55
LT934125.1	+	UL51	PK_15_12h	54	7588	7596	7588	718.53547	354.691076	7588	7594	7		9	12h	PK_15	12	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	PK_15_1h	54	7591	7591	7591	2923.976608	2923.976608	7591	7591	1		1	1h	PK_15	1	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	PK_15_2h	54	7589	7594	7591	2172.338885	1448.225923	7589	7594	6		6	2h	PK_15	2	54	7729	8439	7729	8439	138	54
LT934125.1	+	UL51	PK_15_4h	54	7587	7596	7588	10919.866849	5317.853373	7588	7592	5		10	4h	PK_15	4	54	7729	8439	7729	8439	141	0
LT934125.1	+	UL51	PK_15_4h	55	7713	7713	7713	40.594301	40.594301	7713	7713	1		1	4h	PK_15	4	0	7729	8439	7729	8439	16	55
LT934125.1	+	UL51	PK_15_6h	54	7587	7596	7588	4532.294615	2129.049428	7588	7594	7		10	6h	PK_15	6	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL51	PK_15_8h	54	7587	7596	7588	2907.907492	1346.497134	7588	7593	6		10	8h	PK_15	8	54	7729	8439	7729	8439	141	54
LT934125.1	+	UL8	NRK_6h	758	84062	84062	84062	134.535181	134.535181	84062	84062	1	UL9	1	6h	NRK	6	758	84087	86138	84087	86138	25	758
LT934125.1	+	UL8	PC_12_8h	758	84072	84072	84072	31.95705	31.95705	84072	84072	1	UL9	1	8h	PC_12	8	758	84087	86138	84087	86138	15	758
LT934125.1	+	UL9	C6_12h	735	81436	81436	81436	90.916084	90.916084	81436	81436	1		1	12h	C6	12	735	81550	84090	81550	84090	114	735
LT934125.1	+	UL9	C6_6h	735	81436	81436	81436	86.244071	86.244071	81436	81436	1		1	6h	C6	6	0	81550	84090	81550	84090	114	0
LT934125.1	+	UL9	C6_6h	736	81481	81482	81481	172.488142	86.244071	81481	81482	2		2	6h	C6	6	736	81550	84090	81550	84090	69	736
LT934125.1	+	UL9	C6_8h	735	81436	81436	81436	32.2841	32.2841	81436	81436	1		1	8h	C6	8	0	81550	84090	81550	84090	114	0
LT934125.1	+	UL9	C6_8h	736	81477	81481	81477	96.8523	32.2841	81477	81481	5		5	8h	C6	8	736	81550	84090	81550	84090	73	736
LT934125.1	+	UL9	NRK_12h	734	81332	81332	81332	17.924841	17.924841	81332	81332	1		1	12h	NRK	12	734	81550	84090	81550	84090	218	734
LT934125.1	+	UL9	PC_12_12h	734	81332	81336	81332	95.558574	54.604899	81332	81336	5		5	12h	PC_12	12	734	81550	84090	81550	84090	218	0
LT934125.1	+	UL9	PC_12_12h	735	81436	81436	81436	54.604899	54.604899	81436	81436	1		1	12h	PC_12	12	0	81550	84090	81550	84090	114	735
LT934125.1	+	UL9	PC_12_6h	735	81436	81436	81436	26.651031	26.651031	81436	81436	1		1	6h	PC_12	6	735	81550	84090	81550	84090	114	735
LT934125.1	+	UL9	PC_12_8h	734	81336	81336	81336	31.95705	31.95705	81336	81336	1		1	8h	PC_12	8	0	81550	84090	81550	84090	214	0
LT934125.1	+	UL9	PC_12_8h	735	81436	81437	81436	63.9141	31.95705	81436	81437	2		2	8h	PC_12	8	735	81550	84090	81550	84090	114	735
LT934125.1	+	UL9	PK_15_12h	735	81436	81436	81436	11.441648	11.441648	81436	81436	1		1	12h	PK_15	12	735	81550	84090	81550	84090	114	735
LT934125.1	+	UL9	PK_15_6h	736	81480	81480	81480	16.129162	16.129162	81480	81480	1		1	6h	PK_15	6	736	81550	84090	81550	84090	70	736
LT934125.1	+	UL9	PK_15_8h	735	81436	81436	81436	17.543937	17.543937	81436	81436	1		1	8h	PK_15	8	735	81550	84090	81550	84090	114	735
LT934125.1	+	US1	C6_12h	1018	115544	115544	115544	27.97418	27.97418	115544	115544	1		1	12h	C6	12	1018	115740	116831	115740	116831	196	1018
LT934125.1	+	US1	C6_6h	1021	115731	115731	115731	86.244071	86.244071	115731	115731	1		1	6h	C6	6	1021	115740	116831	115740	116831	9	1021
LT934125.1	+	US1	C6_8h	1019	115603	115603	115603	32.2841	32.2841	115603	115603	1		1	8h	C6	8	1019	115740	116831	115740	116831	137	0
