seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	CAGE_TC_significance
LT934125.1	+	TC_690	690	86881	86881	0	1	27.285874	0	0	0	86881	86881	86881			*
LT934125.1	+	TC_691	691	86990	86990	0	1	241.779497	0	0	0	86990	86990	86990			*
LT934125.1	+	TC_692	692	87212	87216	4	2	68.977493	0	0	2.32192809488736	87214	87212	87216			*
LT934125.1	+	TC_693	693	87344	87344	0	1	62.932662	0	0	0	87344	87344	87344			*
LT934125.1	+	TC_694	694	87732	87732	0	1	27.285874	0	0	0	87732	87732	87732			*
LT934125.1	+	TC_695	695	88057	88057	0	1	62.932662	0	0	0	88057	88057	88057			*
LT934125.1	+	TC_696	696	88253	88253	0	1	62.932662	0	0	0	88253	88253	88253			*
LT934125.1	+	TC_697	697	88454	88472	18	2	304.712159	0	0	0	88463	88454	88472			**
LT934125.1	+	TC_698	698	88530	88530	0	1	62.932662	0	0	0	88530	88530	88530			
LT934125.1	+	TC_699	699	88555	88555	0	1	567.859171	0	0	0	88555	88555	88555			*
LT934125.1	+	TC_7	7	1257	1260	3	2	90.218536	0	0	0	1258	1257	1260			**
LT934125.1	+	TC_70	70	9932	9949	1	6	3287.384727	0	0	5.49024829634309	9933	9932	9933			***
LT934125.1	+	TC_700	700	88884	88888	4	6	7692.101999	1	1	3.08604498804241	88885	88884	88888			***
LT934125.1	+	TC_701	701	88946	88946	0	1	27.285874	0	0	0	88946	88946	88946			*
LT934125.1	+	TC_702	702	89031	89034	3	2	117.50441	0	0	0	89032	89031	89034			**
LT934125.1	+	TC_703	703	89130	89135	2	3	428.091245	0	0	3.5438558770067	89132	89131	89133			***
LT934125.1	+	TC_704	704	89273	89294	21	2	117.50441	0	0	0	89284	89273	89294			**
LT934125.1	+	TC_705	705	89329	89329	0	1	241.779497	0	0	0	89329	89329	89329			*
LT934125.1	+	TC_706	706	89392	89392	0	1	27.285874	0	0	0	89392	89392	89392			*
LT934125.1	+	TC_707	707	89525	89525	0	1	62.932662	0	0	0	89525	89525	89525			*
LT934125.1	+	TC_708	708	89609	89619	10	2	269.065371	0	0	0	89614	89609	89619			**
LT934125.1	+	TC_709	709	89649	89665	16	2	51.586915	0	0	0	89657	89649	89665			*
LT934125.1	+	TC_71	71	9996	10014	11	3	719.770196	8.68380237781867	8.68380237781867	8.99942228670911	10002	9998	10009			***
LT934125.1	+	TC_710	710	89703	89703	0	1	62.932662	0	0	0	89703	89703	89703			*
LT934125.1	+	TC_711	711	89818	89818	0	1	62.932662	0	0	0	89818	89818	89818			*
LT934125.1	+	TC_712	712	89877	89910	33	5	1567.100599	0	0	1.58496250072116	89891	89877	89910			***
LT934125.1	+	TC_713	713	90007	90007	0	1	27.285874	0	0	0	90007	90007	90007			*
LT934125.1	+	TC_714	714	90091	90091	0	1	1135.718342	0	0	0	90091	90091	90091			*
LT934125.1	+	TC_715	715	90339	90339	0	1	62.932662	0	0	0	90339	90339	90339			*
LT934125.1	+	TC_716	716	90381	90381	0	2	88.038477	0	0	0	90381	90381	90381			**
LT934125.1	+	TC_717	717	90498	90498	0	1	27.285874	0	0	0	90498	90498	90498			*
LT934125.1	+	TC_718	718	90602	90602	0	1	27.285874	0	0	0	90602	90602	90602			*
LT934125.1	+	TC_719	719	90684	90709	25	3	658.077707	0	0	0	90697	90684	90709			***
LT934125.1	+	TC_72	72	10059	10059	0	1	241.779497	0	0	0	10059	10059	10059			*
LT934125.1	+	TC_720	720	90759	90759	0	1	27.285874	0	0	0	90759	90759	90759			*
LT934125.1	+	TC_721	721	90943	90943	0	1	27.285874	0	0	0	90943	90943	90943			*
LT934125.1	+	TC_722	722	90996	90999	3	2	51.586915	0	0	0	90998	90996	90999			*
LT934125.1	+	TC_723	723	91132	91132	0	1	62.932662	0	0	0	91132	91132	91132			*
LT934125.1	+	TC_724	724	91222	91222	0	1	27.285874	0	0	0	91222	91222	91222			*
LT934125.1	+	TC_725	725	91358	91365	7	4	688.423579	0	0	2.75488750216347	91361	91358	91365			***
LT934125.1	+	TC_726	726	91404	91412	4	6	7125.268962	0	0	3.30106089111992	91409	91408	91412			***
LT934125.1	+	TC_727	727	91476	91476	0	1	27.285874	0	0	0	91476	91476	91476			*
LT934125.1	+	TC_728	728	91542	91548	4	5	1336.803282	0	0	5.39553429702283	91547	91544	91548			***
LT934125.1	+	TC_729	729	91637	91637	0	1	27.285874	0	0	0	91637	91637	91637			*
LT934125.1	+	TC_73	73	10087	10089	1	4	1300.960547	0.48890858642327	0.48890858642327	0.811278124459133	10089	10088	10089			***
LT934125.1	+	TC_730	730	91681	91692	11	2	90.218536	0	0	0	91686	91681	91692			**
LT934125.1	+	TC_731	731	92048	92048	0	1	62.932662	0	0	0	92048	92048	92048			*
LT934125.1	+	TC_732	732	92166	92166	0	1	27.285874	0	0	0	92166	92166	92166			*
LT934125.1	+	TC_733	733	92265	92265	0	2	90.218536	0	0	0	92265	92265	92265			**
LT934125.1	+	TC_734	734	92414	92419	2	2	130.459704	0.91829583405449	0.91829583405449	2	92415	92414	92416			**
LT934125.1	+	TC_735	735	92675	92675	0	1	27.285874	0	0	0	92675	92675	92675			*
LT934125.1	+	TC_736	736	92789	92789	0	1	27.285874	0	0	0	92789	92789	92789			*
LT934125.1	+	TC_737	737	92884	92884	0	1	27.285874	0	0	0	92884	92884	92884			
LT934125.1	+	TC_738	738	92926	92926	0	1	18.007181	0	0	0	92926	92926	92926			*
LT934125.1	+	TC_739	739	92952	92970	18	2	79.781802	0	0	0	92961	92952	92970			*
LT934125.1	+	TC_74	74	10135	10166	29	5	759.504515	0	0	0	10154	10135	10164			***
LT934125.1	+	TC_740	740	93126	93130	4	3	320.652286	0	0	1	93128	93126	93130			
LT934125.1	+	TC_741	741	93199	93215	16	3	671.033001	0	0	3.32192809488736	93207	93199	93215			***
LT934125.1	+	TC_742	742	93323	93342	19	3	114.519577	0	0	0	93335	93323	93342			**
LT934125.1	+	TC_743	743	93410	93437	27	5	1292.546141	0	0	3.32192809488736	93427	93410	93437			***
LT934125.1	+	TC_744	744	94105	94105	0	1	27.285874	0	0	0	94105	94105	94105			
LT934125.1	+	TC_745	745	94259	94259	0	1	27.285874	0	0	0	94259	94259	94259			
LT934125.1	+	TC_746	746	94472	94475	0	1	54.571748	2	2	2	94472	94472	94472			
LT934125.1	+	TC_747	747	94512	94512	0	1	25.210054	0	0	0	94512	94512	94512			
LT934125.1	+	TC_748	748	94577	94584	5	5	781.124159	0	0	3.11875048708529	94581	94579	94584			
LT934125.1	+	TC_749	749	94666	94684	18	3	331.998033	0	0	0	94676	94666	94684			
LT934125.1	+	TC_75	75	10218	10218	0	1	24.301041	0	0	0	10218	10218	10218			*
LT934125.1	+	TC_750	750	94961	94963	2	3	691.408412	0	0	1.28584540492312	94962	94961	94963			
LT934125.1	+	TC_751	751	95017	95029	12	3	147.300078	0	0	0	95024	95017	95029			
LT934125.1	+	TC_752	752	95085	95085	0	1	27.285874	0	0	0	95085	95085	95085			
LT934125.1	+	TC_753	753	95170	95170	0	1	14.405745	0	0	0	95170	95170	95170			
LT934125.1	+	TC_754	754	95210	95214	4	2	41.691619	0	0	0	95212	95210	95214			
LT934125.1	+	TC_755	755	95397	95418	21	2	48.894492	0	0	0	95408	95397	95418			
LT934125.1	+	TC_756	756	95444	95446	2	2	90.910305	0	0	1.58496250072116	95445	95444	95446			
LT934125.1	+	TC_757	757	95589	95591	0	1	109.143496	1.58496250072116	1.58496250072116	1.58496250072116	95589	95589	95589			
LT934125.1	+	TC_758	758	95620	95624	4	2	91.744152	0	0	0	95622	95620	95624			
LT934125.1	+	TC_759	759	95695	95695	0	1	27.285874	0	0	0	95695	95695	95695			
LT934125.1	+	TC_76	76	10258	10267	0	1	54.571748	3.32192809488736	3.32192809488736	3.32192809488736	10258	10258	10258			*
LT934125.1	+	TC_760	760	95743	95750	4	4	2937.236034	0	0	0.830903450783153	95748	95746	95750			
LT934125.1	+	TC_761	761	95843	95843	0	1	27.285874	0	0	0	95843	95843	95843			
LT934125.1	+	TC_762	762	95875	95880	5	3	700.2033	0	0	2.37376030357441	95877	95875	95880			
LT934125.1	+	TC_763	763	96225	96225	0	1	241.779497	0	0	0	96225	96225	96225			
LT934125.1	+	TC_764	764	96479	96479	0	1	27.285874	0	0	0	96479	96479	96479			
LT934125.1	+	TC_765	765	96526	96526	0	2	63.737436	0	0	0	96526	96526	96526			
LT934125.1	+	TC_766	766	96593	96597	4	2	253.933781	0	0	1.18334555329787	96595	96593	96597			
LT934125.1	+	TC_767	767	96654	96654	0	2	79.781802	0	0	0	96654	96654	96654			
LT934125.1	+	TC_768	768	96701	96721	20	2	117.50441	0	0	0	96711	96701	96721			
LT934125.1	+	TC_769	769	96783	96783	0	1	27.285874	0	0	0	96783	96783	96783			
LT934125.1	+	TC_77	77	10334	10334	0	1	27.285874	0	0	0	10334	10334	10334			*
LT934125.1	+	TC_770	770	96883	96888	2	4	387.624121	0	0	3.56410362727508	96884	96883	96885			
LT934125.1	+	TC_771	771	97144	97152	8	2	90.218536	0	0	0	97148	97144	97152			
LT934125.1	+	TC_772	772	97205	97205	0	1	27.285874	0	0	0	97205	97205	97205			*
LT934125.1	+	TC_773	773	97394	97394	0	1	36.014363	0	0	0	97394	97394	97394			*
LT934125.1	+	TC_774	774	97550	97550	0	1	14.405745	0	0	0	97550	97550	97550			
LT934125.1	+	TC_775	775	97597	97597	0	1	27.285874	0	0	0	97597	97597	97597			
LT934125.1	+	TC_776	776	97650	97650	0	1	27.285874	0	0	0	97650	97650	97650			
LT934125.1	+	TC_777	777	98098	98102	0	1	54.571748	2.32192809488736	2.32192809488736	2.32192809488736	98098	98098	98098			
LT934125.1	+	TC_778	778	98148	98148	0	1	27.285874	0	0	0	98148	98148	98148			*
LT934125.1	+	TC_779	779	98429	98439	10	2	90.218536	0	0	0	98434	98429	98439			
LT934125.1	+	TC_78	78	10426	10435	3	5	12852.35641	0	0	3.44535052820735	10430	10428	10431			***
LT934125.1	+	TC_780	780	98678	98678	0	1	27.285874	0	0	0	98678	98678	98678			
LT934125.1	+	TC_781	781	98769	98769	0	1	62.932662	0	0	0	98769	98769	98769			
LT934125.1	+	TC_782	782	98891	98891	0	1	62.932662	0	0	0	98891	98891	98891			
LT934125.1	+	TC_783	783	99090	99090	0	1	27.285874	0	0	0	99090	99090	99090			
LT934125.1	+	TC_784	784	99516	99516	0	1	27.285874	0	0	0	99516	99516	99516			
LT934125.1	+	TC_785	785	99597	99597	0	1	27.285874	0	0	0	99597	99597	99597			
LT934125.1	+	TC_786	786	99782	99782	0	1	24.301041	0	0	0	99782	99782	99782			
LT934125.1	+	TC_787	787	99833	99833	0	1	27.285874	0	0	0	99833	99833	99833			*
LT934125.1	+	TC_788	788	99946	99949	3	3	341.163721	0	0	0	99948	99946	99949			***
LT934125.1	+	TC_789	789	100155	100156	1	2	51.586915	0	0	0	100156	100155	100156			*
LT934125.1	+	TC_79	79	10521	10521	0	1	62.932662	0	0	0	10521	10521	10521			*
LT934125.1	+	TC_790	790	100433	100437	4	3	359.283907	0	0	0	100436	100433	100437			***
LT934125.1	+	TC_791	791	100519	100519	0	1	27.285874	0	0	0	100519	100519	100519			*
LT934125.1	+	TC_792	792	100563	100563	0	1	241.779497	0	0	0	100563	100563	100563			*
LT934125.1	+	TC_793	793	100598	100601	1	2	191.212308	1.45546446154482	1.45546446154482	1.83659166810898	100598	100598	100599			**
LT934125.1	+	TC_794	794	101290	101296	0	2	947.545706	1.96388157351871	1.96388157351871	3.05549890172746	101293	101293	101293			**
LT934125.1	+	TC_795	795	101340	101340	0	1	241.779497	0	0	0	101340	101340	101340			*
LT934125.1	+	TC_796	796	101463	101464	1	2	41.691619	0	0	0	101464	101463	101464			*
LT934125.1	+	TC_797	797	101574	101574	0	1	14.405745	0	0	0	101574	101574	101574			*
LT934125.1	+	TC_798	798	101674	101675	1	2	51.586915	0	0	0	101674	101674	101675			*
LT934125.1	+	TC_799	799	101726	101731	3	4	758.907167	0	0	0.861529253474819	101728	101726	101729			***
LT934125.1	+	TC_8	8	1327	1339	5	6	6740.009665	1.5695159675136	1.5695159675136	6.16375550076101	1336	1334	1339			***
LT934125.1	+	TC_80	80	10620	10628	8	2	90.218536	0	0	0	10624	10620	10628			**
LT934125.1	+	TC_800	800	101803	101833	30	5	1276.960145	0	0	3.09737546894457	101824	101803	101833			***
LT934125.1	+	TC_801	801	101919	101919	0	1	27.285874	0	0	0	101919	101919	101919			*
LT934125.1	+	TC_802	802	101944	101964	20	3	305.516933	0	0	0	101951	101944	101964			***
LT934125.1	+	TC_803	803	101990	101992	2	2	103.969838	0	0	0	101991	101990	101992			**
LT934125.1	+	TC_804	804	102057	102062	5	3	261.828422	0	0	3.23541446250637	102060	102057	102062			**
LT934125.1	+	TC_805	805	102213	102213	0	1	27.285874	0	0	0	102213	102213	102213			*
LT934125.1	+	TC_806	806	102393	102393	0	1	24.301041	0	0	0	102393	102393	102393			*
LT934125.1	+	TC_807	807	102590	102590	0	1	62.932662	0	0	0	102590	102590	102590			*
LT934125.1	+	TC_808	808	103805	103805	0	2	38.706786	0	0	0	103805	103805	103805			*
LT934125.1	+	TC_809	809	104166	104166	0	1	27.285874	0	0	0	104166	104166	104166			
LT934125.1	+	TC_81	81	10694	10694	0	1	27.285874	0	0	0	10694	10694	10694			*
LT934125.1	+	TC_810	810	104367	104367	0	1	241.779497	0	0	0	104367	104367	104367			*
LT934125.1	+	TC_811	811	104730	104730	0	1	27.285874	0	0	0	104730	104730	104730			*
LT934125.1	+	TC_812	812	105262	105262	0	1	62.932662	0	0	0	105262	105262	105262			
LT934125.1	+	TC_813	813	105522	105522	0	1	27.285874	0	0	0	105522	105522	105522			
LT934125.1	+	TC_814	814	105773	105773	0	1	62.932662	0	0	0	105773	105773	105773			
LT934125.1	+	TC_815	815	105963	105963	0	1	188.797986	0	0	0	105963	105963	105963			
LT934125.1	+	TC_816	816	106100	106104	4	3	658.077707	0	0	0	106102	106100	106104			
LT934125.1	+	TC_817	817	106302	106302	0	1	241.779497	0	0	0	106302	106302	106302			*
LT934125.1	+	TC_818	818	106593	106593	0	1	62.932662	0	0	0	106593	106593	106593			*
LT934125.1	+	TC_819	819	106633	106633	0	1	27.285874	0	0	0	106633	106633	106633			*
LT934125.1	+	TC_82	82	10784	10784	0	1	18.007181	0	0	0	10784	10784	10784			*
LT934125.1	+	TC_820	820	107141	107141	0	1	567.859171	0	0	0	107141	107141	107141			*
LT934125.1	+	TC_821	821	107243	107243	0	1	27.285874	0	0	0	107243	107243	107243			*
LT934125.1	+	TC_822	822	107309	107310	1	3	85.346054	0	0	0	107310	107309	107310			**
LT934125.1	+	TC_823	823	107363	107365	0	1	54.571748	1.58496250072116	1.58496250072116	1.58496250072116	107363	107363	107363			*
LT934125.1	+	TC_824	824	107401	107434	31	6	2246.516163	0	0	7.57272543178725	107422	107401	107432			***
LT934125.1	+	TC_825	825	107473	107486	0	6	59045.92898	0	0	1.08712888655369	107482	107482	107482			***
LT934125.1	+	TC_826	826	107610	107615	4	2	132.27773	0	0	4.02389920671885	107612	107610	107614			**
LT934125.1	+	TC_827	827	107646	107646	0	1	24.301041	0	0	0	107646	107646	107646			*
LT934125.1	+	TC_828	828	107664	107674	0	3	299.226835	0	0	6.59242802558729	107672	107672	107672			**
LT934125.1	+	TC_829	829	107798	107802	0	1	54.571748	2.32192809488736	2.32192809488736	2.32192809488736	107798	107798	107798			*
LT934125.1	+	TC_83	83	10859	10859	0	1	27.285874	0	0	0	10859	10859	10859			*
LT934125.1	+	TC_830	830	107999	108005	4	3	177.452239	0	0	2.8073549220576	108001	107999	108003			**
LT934125.1	+	TC_831	831	108050	108050	0	1	241.779497	0	0	0	108050	108050	108050			*
LT934125.1	+	TC_832	832	108106	108106	0	1	24.301041	0	0	0	108106	108106	108106			*
LT934125.1	+	TC_833	833	108189	108189	0	2	41.691619	0	0	0	108189	108189	108189			*
LT934125.1	+	TC_834	834	108229	108229	0	1	36.451562	0	0	0	108229	108229	108229			*
LT934125.1	+	TC_835	835	108303	108321	8	4	409.994133	0	0	8.16421123313224	108309	108304	108312			***
LT934125.1	+	TC_836	836	108395	108407	12	3	153.955972	0	0	1.58496250072116	108403	108395	108407			**
LT934125.1	+	TC_837	837	108432	108432	0	1	18.007181	0	0	0	108432	108432	108432			*
LT934125.1	+	TC_838	838	108457	108475	18	2	117.50441	0	0	0	108466	108457	108475			**
LT934125.1	+	TC_839	839	108568	108568	0	1	27.285874	0	0	0	108568	108568	108568			*
LT934125.1	+	TC_84	84	10956	10956	0	1	62.932662	0	0	0	10956	10956	10956			*
LT934125.1	+	TC_840	840	108948	108948	0	1	62.932662	0	0	0	108948	108948	108948			
LT934125.1	+	TC_841	841	109003	109003	0	1	62.932662	0	0	0	109003	109003	109003			*
LT934125.1	+	TC_842	842	109307	109335	20	3	267.670775	0	0	3.16992500144231	109314	109307	109327			**
LT934125.1	+	TC_843	843	109363	109363	0	1	62.932662	0	0	0	109363	109363	109363			
LT934125.1	+	TC_844	844	109518	109518	0	1	567.859171	0	0	0	109518	109518	109518			*
LT934125.1	+	TC_845	845	109637	109640	3	2	595.145045	0	0	0	109638	109637	109640			
LT934125.1	+	TC_846	846	110147	110147	0	1	27.285874	0	0	0	110147	110147	110147			*
LT934125.1	+	TC_847	847	110202	110202	0	1	27.285874	0	0	0	110202	110202	110202			*
LT934125.1	+	TC_848	848	110354	110354	0	1	241.779497	0	0	0	110354	110354	110354			*
LT934125.1	+	TC_849	849	110407	110407	0	2	78.872789	0	0	0	110407	110407	110407			*
LT934125.1	+	TC_85	85	10997	10999	2	3	108.225717	0	0	0	10998	10997	10999			**
LT934125.1	+	TC_850	850	110441	110472	22	2	180.437072	1.58496250072116	1.58496250072116	3.32192809488736	110452	110441	110463			**
LT934125.1	+	TC_851	851	110493	110493	0	1	241.779497	0	0	0	110493	110493	110493			*
LT934125.1	+	TC_852	852	110600	110603	3	3	114.594743	0	0	1.83659165896442	110601	110600	110603			**
LT934125.1	+	TC_853	853	110689	110696	3	5	1750.872978	0	0	5.39553429702283	110691	110689	110692			***
LT934125.1	+	TC_854	854	110768	110768	0	1	54.571748	0	0	0	110768	110768	110768			*
LT934125.1	+	TC_855	855	111092	111115	23	3	347.93816	0	0	0	111107	111092	111115			
LT934125.1	+	TC_856	856	111218	111247	29	3	836.924542	0	0	0	111232	111218	111247			
LT934125.1	+	TC_857	857	111786	111791	5	3	329.0132	0	0	0	111788	111786	111791			***
LT934125.1	+	TC_858	858	112091	112091	0	1	27.285874	0	0	0	112091	112091	112091			
LT934125.1	+	TC_859	859	112300	112308	0	1	54.571748	3.16992500144231	3.16992500144231	3.16992500144231	112300	112300	112300			
LT934125.1	+	TC_86	86	11040	11063	23	2	87.233703	0	0	0	11052	11040	11063			**
LT934125.1	+	TC_860	860	112412	112412	0	1	27.285874	0	0	0	112412	112412	112412			
LT934125.1	+	TC_861	861	112524	112524	0	1	27.285874	0	0	0	112524	112524	112524			*
LT934125.1	+	TC_862	862	112743	112744	1	2	595.145045	0	0	0	112744	112743	112744			**
LT934125.1	+	TC_863	863	112823	112825	0	3	166.398902	0	0	1.45546446154482	112825	112825	112825			**
LT934125.1	+	TC_864	864	112883	112888	3	4	1079.290601	0	0	2.957325854489	112884	112883	112886			***
LT934125.1	+	TC_865	865	112943	112943	0	1	18.007181	0	0	0	112943	112943	112943			*
LT934125.1	+	TC_866	866	113029	113029	0	1	27.285874	0	0	0	113029	113029	113029			*
LT934125.1	+	TC_867	867	113087	113087	0	1	27.285874	0	0	0	113087	113087	113087			*
LT934125.1	+	TC_868	868	113179	113179	0	1	27.285874	0	0	0	113179	113179	113179			*
LT934125.1	+	TC_869	869	113440	113446	6	2	99.864803	0	0	4.09706862941342	113443	113440	113446			**
LT934125.1	+	TC_87	87	11153	11153	0	1	27.285874	0	0	0	11153	11153	11153			*
LT934125.1	+	TC_870	870	113625	113625	0	1	27.285874	0	0	0	113625	113625	113625			*
LT934125.1	+	TC_871	871	113688	113688	0	1	27.285874	0	0	0	113688	113688	113688			*
LT934125.1	+	TC_872	872	113999	114000	1	3	115.42859	0	0	0	113999	113999	114000			**
LT934125.1	+	TC_873	873	114278	114278	0	1	62.932662	0	0	0	114278	114278	114278			*
LT934125.1	+	TC_874	874	114661	114661	0	1	14.405745	0	0	0	114661	114661	114661			*
LT934125.1	+	TC_875	875	114759	114761	0	1	61.224417	1.4845826812512	1.4845826812512	1.4845826812512	114761	114761	114761			*
LT934125.1	+	TC_876	876	114829	114837	6	2	200.154814	0	0	1.92482546882005	114832	114829	114835			**
LT934125.1	+	TC_877	877	114980	114988	0	6	180876.841269	0.649375692460892	0.649375692460892	3.17302260726056	114985	114985	114985			***
LT934125.1	+	TC_878	878	115044	115044	0	1	62.932662	0	0	0	115044	115044	115044			*
LT934125.1	+	TC_879	879	115093	115097	4	2	51.586915	0	0	0	115095	115093	115097			*
LT934125.1	+	TC_88	88	11270	11270	0	1	27.285874	0	0	0	11270	11270	11270			*
LT934125.1	+	TC_880	880	115153	115153	0	1	24.301041	0	0	0	115153	115153	115153			*
LT934125.1	+	TC_881	881	115180	115185	0	1	125.865324	2.58496250072116	2.58496250072116	2.58496250072116	115180	115180	115180			*
LT934125.1	+	TC_882	882	115256	115256	0	2	595.145045	0	0	0	115256	115256	115256			**
LT934125.1	+	TC_883	883	115389	115389	0	1	62.932662	0	0	0	115389	115389	115389			*
LT934125.1	+	TC_884	884	115432	115432	0	1	27.285874	0	0	0	115432	115432	115432			*
LT934125.1	+	TC_885	885	115475	115486	11	3	619.446086	0	0	0	115482	115475	115486			***
LT934125.1	+	TC_886	886	115551	115551	0	1	27.285874	0	0	0	115551	115551	115551			*
LT934125.1	+	TC_887	887	115701	115725	24	4	789.987862	0	0	0	115719	115701	115725			***
LT934125.1	+	TC_888	888	115753	115754	1	2	302.5321	0	0	0.970950592528949	115754	115753	115754			**
LT934125.1	+	TC_889	889	115784	115784	0	1	62.932662	0	0	0	115784	115784	115784			*
LT934125.1	+	TC_89	89	11499	11499	0	1	27.285874	0	0	0	11499	11499	11499			*
LT934125.1	+	TC_890	890	115815	115815	0	1	567.859171	0	0	0	115815	115815	115815			*
LT934125.1	+	TC_891	891	115842	115846	1	5	4833.064157	0	0	2.48134106250313	115844	115843	115844			***
LT934125.1	+	TC_892	892	115893	115894	1	5	3044.192611	0	0	0	115894	115893	115894			***
LT934125.1	+	TC_893	893	115943	115943	0	1	60.752603	0	0	0	115943	115943	115943			*
LT934125.1	+	TC_894	894	115943	115979	1	4	2271.322286	0	0	11.4051805627671	115974	115973	115974			***
LT934125.1	+	TC_895	895	116010	116025	6	3	674.265895	5.63048002211039	5.63048002211039	7.54577973322379	116020	116018	116024			***
LT934125.1	+	TC_896	896	116011	116076	9	5	6409.268278	3.93412705407782	3.93412705407782	14.9053903997332	116073	116067	116076			***
LT934125.1	+	TC_897	897	116118	116137	1	5	2564.996887	0	0	9.13926587396865	116122	116121	116122			***
LT934125.1	+	TC_898	898	116165	116185	20	3	918.993353	0	0	3.33317538344335	116177	116165	116185			***
LT934125.1	+	TC_899	899	116216	116244	3	6	6068.998926	0	0	6.26703847118663	116226	116224	116227			***
LT934125.1	+	TC_9	9	1379	1382	3	3	141.805451	0	0	0	1381	1379	1382			**
LT934125.1	+	TC_90	90	11526	11526	0	1	18.007181	0	0	0	11526	11526	11526			*
LT934125.1	+	TC_900	900	116285	116318	1	2	4011.013824	0	0	12.9693730952576	116286	116285	116286			**
LT934125.1	+	TC_901	901	116261	116354	27	5	14665.690827	3.81634677882161	3.81634677882161	18.9922165902785	116320	116313	116340			***
LT934125.1	+	TC_902	902	116353	116433	3	6	56029.023813	0.721928094922582	0.721928094922582	17.4838711665093	116430	116428	116431			***
LT934125.1	+	TC_903	903	116460	116478	1	6	29351.313074	0	0	8.52548013407974	116478	116477	116478			***
LT934125.1	+	TC_904	904	116499	116544	19	5	10896.242244	1.83659166810898	1.83659166810898	13.2920740780868	116530	116524	116543			***
LT934125.1	+	TC_905	905	116543	116612	17	6	18190.28677	0	0	18.5760799554559	116588	116584	116601			***
LT934125.1	+	TC_906	906	116625	116655	20	2	6403.930201	2.13221689650914	2.13221689650914	2.27754563585801	116641	116631	116651			**
LT934125.1	+	TC_907	907	116709	116720	1	6	6308.806055	0	0	1.73539813508941	116719	116718	116719			***
LT934125.1	+	TC_908	908	116773	116793	20	2	628.611774	0	0	0	116783	116773	116793			**
LT934125.1	+	TC_909	909	116835	116835	0	1	27.285874	0	0	0	116835	116835	116835			*
LT934125.1	+	TC_91	91	11606	11640	25	4	1342.169328	0	0	3.00829576227038	11624	11606	11631			***
LT934125.1	+	TC_910	910	116981	116981	0	1	27.285874	0	0	0	116981	116981	116981			*
LT934125.1	+	TC_911	911	117193	117193	0	1	27.285874	0	0	0	117193	117193	117193			*
LT934125.1	+	TC_912	912	117244	117244	0	1	14.405745	0	0	0	117244	117244	117244			*
LT934125.1	+	TC_913	913	117295	117302	2	2	163.926434	0	0	3	117296	117295	117297			**
LT934125.1	+	TC_914	914	117412	117412	0	1	27.285874	0	0	0	117412	117412	117412			*
