chr	strand	gene	group	cluster	start	end	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	-	US1_2	PK_15_2h	300	127152	127154	127152	253.015097	168.676731	127152	127154	3	US1_2	3	2h	PK_15	2	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PK_15_2h	301	127208	127208	127208	84.338366	84.338366	127208	127208	1	US1_2	1	2h	PK_15	2	0	126886	127977	127977	126886	-322	0
LT934125.1	-	US1_2	PK_15_2h	302	127265	127324	127276	1518.090586	168.676731	127270	127314	45	US1_2	60	2h	PK_15	2	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PK_15_2h	310	127844	127844	127844	84.338366	84.338366	127844	127844	1	US1_2	1	2h	PK_15	2	0	126886	127977	127977	126886	-958	0
LT934125.1	-	US1_2	PK_15_4h	298	126967	126990	126985	2411.842983	1101.962741	126967	126988	22	US1_2	24	4h	PK_15	4	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PK_15_4h	299	127012	127094	127048	12100.798411	1122.754491	127028	127088	61	US1_2	83	4h	PK_15	4	299	126886	127977	127977	126886	-162	0
LT934125.1	-	US1_2	PK_15_4h	300	127152	127152	127152	41.5835	41.5835	127152	127152	1	US1_2	1	4h	PK_15	4	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PK_15_4h	302	127255	127298	127276	956.420496	249.500998	127265	127297	33	US1_2	44	4h	PK_15	4	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PK_15_4h	303	127324	127324	127324	124.750499	124.750499	127324	127324	1	US1_2	1	4h	PK_15	4	0	126886	127977	127977	126886	-438	0
LT934125.1	-	US1_2	PK_15_6h	298	126967	126992	126985	3154.415427	1192.338846	126967	126988	22	US1_2	26	6h	PK_15	6	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PK_15_6h	299	127012	127098	127084	20571.618311	2138.160377	127030	127088	59	US1_2	87	6h	PK_15	6	299	126886	127977	127977	126886	-198	0
LT934125.1	-	US1_2	PK_15_6h	300	127152	127157	127152	276.703108	145.898002	127152	127155	4	US1_2	6	6h	PK_15	6	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PK_15_6h	301	127205	127205	127205	20.123862	20.123862	127205	127205	1	US1_2	1	6h	PK_15	6	0	126886	127977	127977	126886	-319	0
LT934125.1	-	US1_2	PK_15_6h	302	127255	127331	127276	1343.267812	246.517314	127268	127322	55	US1_2	77	6h	PK_15	6	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PK_15_8h	298	126967	127098	126985	24852.141857	2893.554607	126985	127087	103	US1_2	132	8h	PK_15	8	298	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PK_15_8h	300	127152	127154	127152	102.272188	77.327752	127152	127154	3	US1_2	3	8h	PK_15	8	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PK_15_8h	302	127261	127328	127276	720.894208	112.249963	127268	127324	57	US1_2	68	8h	PK_15	8	0	126886	127977	127977	126886	-390	0
