group	cluster	chr	start	end	strand	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_6h	127	LT934125.1	120467	120477	+	120477	76179.006572	49210.152076	120473	120477	5	11	6h	PC_12	6
PC_12_6h	131	LT934125.1	122906	122915	+	122915	23419.983857	16130.065468	122912	122915	4	10	6h	PC_12	6
PC_12_6h	134	LT934125.1	124808	124808	+	124808	25.623615	25.623615	124808	124808	1	1	6h	PC_12	6
PC_12_6h	136	LT934125.1	125222	125232	+	125230	11594.685663	9122.006842	125227	125230	4	11	6h	PC_12	6
PC_12_6h	139	LT934125.1	126139	126152	+	126151	41612.75031	28339.717884	126148	126151	4	14	6h	PC_12	6
PC_12_6h	140	LT934125.1	126458	126462	+	126462	140.929881	115.306266	126458	126462	5	5	6h	PC_12	6
PC_12_6h	143	LT934125.1	127110	127131	+	127110	525.284102	217.800725	127110	127117	8	22	6h	PC_12	6
PC_12_6h	145	LT934125.1	127252	127252	+	127252	25.623615	25.623615	127252	127252	1	1	6h	PC_12	6
PC_12_6h	157	LT934125.1	133509	133514	+	133509	89.682652	38.435422	133509	133514	6	6	6h	PC_12	6
PC_12_6h	160	LT934125.1	135580	135580	+	135580	25.623615	25.623615	135580	135580	1	1	6h	PC_12	6
PC_12_6h	166	LT934125.1	141344	141359	+	141356	9852.279862	7341.165618	141354	141359	6	16	6h	PC_12	6
PC_12_6h	169	LT934125.1	990	990	-	990	25.623615	25.623615	990	990	1	1	6h	PC_12	6
PC_12_6h	173	LT934125.1	2778	2785	-	2778	13875.187372	11607.49747	2778	2780	3	8	6h	PC_12	6
PC_12_6h	175	LT934125.1	8487	8494	-	8487	7712.708032	6034.361267	8487	8490	4	8	6h	PC_12	6
PC_12_6h	181	LT934125.1	16581	16590	-	16581	18705.238748	11120.64879	16581	16584	4	10	6h	PC_12	6
PC_12_6h	185	LT934125.1	21473	21483	-	21477	11902.169038	6354.656451	21475	21478	4	11	6h	PC_12	6
PC_12_6h	189	LT934125.1	28425	28434	-	28429	29582.463199	18397.755371	28427	28430	4	10	6h	PC_12	6
PC_12_6h	193	LT934125.1	32036	32038	-	32038	230.612532	192.17711	32036	32038	3	3	6h	PC_12	6
PC_12_6h	196	LT934125.1	32686	32692	-	32686	14118.611713	12619.630251	32686	32688	3	7	6h	PC_12	6
PC_12_6h	198	LT934125.1	42005	42012	-	42005	6264.973799	3805.106786	42005	42007	3	8	6h	PC_12	6
PC_12_6h	199	LT934125.1	50025	50042	-	50025	294.67157	89.682652	50025	50041	17	18	6h	PC_12	6
PC_12_6h	210	LT934125.1	54341	54342	-	54341	64.059037	38.435422	54341	54342	2	2	6h	PC_12	6
PC_12_6h	212	LT934125.1	54719	54719	-	54719	25.623615	25.623615	54719	54719	1	1	6h	PC_12	6
PC_12_6h	214	LT934125.1	55265	55285	-	55270	63008.468606	49133.281232	55270	55273	4	21	6h	PC_12	6
PC_12_6h	220	LT934125.1	56318	56318	-	56318	38.435422	38.435422	56318	56318	1	1	6h	PC_12	6
PC_12_6h	227	LT934125.1	63152	63175	-	63164	12901.490013	2587.985087	63157	63166	10	24	6h	PC_12	6
PC_12_6h	229	LT934125.1	64131	64146	-	64133	5073.475716	3126.080996	64133	64141	9	16	6h	PC_12	6
PC_12_6h	234	LT934125.1	71546	71554	-	71549	3446.37618	2229.254481	71546	71550	5	9	6h	PC_12	6
PC_12_6h	236	LT934125.1	71860	71860	-	71860	25.623615	25.623615	71860	71860	1	1	6h	PC_12	6
PC_12_6h	237	LT934125.1	75637	75652	-	75637	243.42434	64.059037	75637	75652	16	16	6h	PC_12	6
PC_12_6h	239	LT934125.1	80352	80359	-	80352	22843.452526	20255.467439	80352	80353	2	8	6h	PC_12	6
PC_12_6h	240	LT934125.1	86131	86138	-	86133	807.143863	345.918799	86132	86137	6	8	6h	PC_12	6
PC_12_6h	242	LT934125.1	92064	92083	-	92069	34809.680601	20819.186963	92067	92072	6	20	6h	PC_12	6
PC_12_6h	243	LT934125.1	93208	93253	-	93227	781.52025	140.929881	93224	93253	30	46	6h	PC_12	6
PC_12_6h	244	LT934125.1	94764	94764	-	94764	25.623615	25.623615	94764	94764	1	1	6h	PC_12	6
PC_12_6h	245	LT934125.1	95886	95894	-	95889	16783.467644	10185.386853	95889	95892	4	9	6h	PC_12	6
PC_12_6h	249	LT934125.1	102357	102373	-	102361	9916.338898	7341.165618	102358	102363	6	17	6h	PC_12	6
PC_12_6h	255	LT934125.1	108137	108137	-	108137	25.623615	25.623615	108137	108137	1	1	6h	PC_12	6
PC_12_6h	258	LT934125.1	110203	110208	-	110208	89.682652	38.435422	110203	110208	6	6	6h	PC_12	6
PC_12_6h	270	LT934125.1	116465	116465	-	116465	25.623615	25.623615	116465	116465	1	1	6h	PC_12	6
PC_12_6h	272	LT934125.1	116586	116607	-	116601	525.284102	217.800725	116600	116607	8	22	6h	PC_12	6
PC_12_6h	275	LT934125.1	116948	116948	-	116948	25.623615	25.623615	116948	116948	1	1	6h	PC_12	6
PC_12_6h	278	LT934125.1	117248	117256	-	117253	256.236147	179.365303	117248	117256	9	9	6h	PC_12	6
PC_12_6h	296	LT934125.1	126753	126778	-	126753	70721.176637	64802.121635	126753	126753	1	26	6h	PC_12	6
PC_12_6h	298	LT934125.1	126967	126994	-	126985	2088.324601	691.837598	126967	126989	23	28	6h	PC_12	6
PC_12_6h	299	LT934125.1	127010	127095	-	127084	11505.003015	1434.922425	127031	127089	59	86	6h	PC_12	6
PC_12_6h	300	LT934125.1	127152	127157	-	127154	179.365303	115.306266	127152	127157	6	6	6h	PC_12	6
PC_12_6h	301	LT934125.1	127209	127223	-	127209	140.929882	38.435422	127209	127223	15	15	6h	PC_12	6
PC_12_6h	302	LT934125.1	127261	127300	-	127276	1127.439049	230.612533	127268	127297	30	40	6h	PC_12	6
PC_12_6h	303	LT934125.1	127324	127324	-	127324	89.682652	89.682652	127324	127324	1	1	6h	PC_12	6
PC_12_6h	310	LT934125.1	127835	127835	-	127835	25.623615	25.623615	127835	127835	1	1	6h	PC_12	6
PC_12_6h	319	LT934125.1	128499	128499	-	128499	25.623615	25.623615	128499	128499	1	1	6h	PC_12	6
PC_12_6h	324	LT934125.1	134887	134899	-	134888	9736.973594	8199.556711	134888	134891	4	13	6h	PC_12	6
PC_12_6h	327	LT934125.1	135484	135484	-	135484	25.623615	25.623615	135484	135484	1	1	6h	PC_12	6
PC_12_6h	333	LT934125.1	141324	141324	-	141324	140.929881	140.929881	141324	141324	1	1	6h	PC_12	6
PC_12_8h	2	LT934125.1	2266	2275	+	2273	15795.007771	11074.79199	2272	2275	4	10	8h	PC_12	8
PC_12_8h	4	LT934125.1	8518	8526	+	8523	2742.982536	1417.207644	8519	8526	8	9	8h	PC_12	8
PC_12_8h	9	LT934125.1	10412	10431	+	10426	38973.210204	27944.134589	10425	10430	6	20	8h	PC_12	8
PC_12_8h	11	LT934125.1	12086	12086	+	12086	22.858188	22.858188	12086	12086	1	1	8h	PC_12	8
PC_12_8h	12	LT934125.1	12171	12171	+	12171	22.858188	22.858188	12171	12171	1	1	8h	PC_12	8
PC_12_8h	14	LT934125.1	15554	15554	+	15554	22.858188	22.858188	15554	15554	1	1	8h	PC_12	8
PC_12_8h	18	LT934125.1	16209	16226	+	16224	40961.872543	32401.481211	16221	16224	4	18	8h	PC_12	8
PC_12_8h	19	LT934125.1	28629	28633	+	28632	1268.629424	1131.480296	28632	28632	1	5	8h	PC_12	8
PC_12_8h	24	LT934125.1	32402	32415	+	32415	82346.621561	75477.736125	32415	32415	1	14	8h	PC_12	8
PC_12_8h	31	LT934125.1	46033	46040	+	46038	11623.388498	9303.282436	46036	46038	3	8	8h	PC_12	8
PC_12_8h	33	LT934125.1	49638	49648	+	49647	55911.127367	45442.077352	49645	49647	3	11	8h	PC_12	8
PC_12_8h	37	LT934125.1	52421	52440	+	52437	10629.05733	6205.997988	52434	52439	6	20	8h	PC_12	8
PC_12_8h	39	LT934125.1	53590	53604	+	53594	11314.802961	2960.13532	53590	53604	15	15	8h	PC_12	8
PC_12_8h	42	LT934125.1	55151	55161	+	55161	24252.53726	17315.077261	55158	55161	4	11	8h	PC_12	8
PC_12_8h	43	LT934125.1	55271	55279	+	55271	148.578221	91.432751	55271	55279	9	9	8h	PC_12	8
PC_12_8h	44	LT934125.1	55471	55471	+	55471	34.287282	34.287282	55471	55471	1	1	8h	PC_12	8
PC_12_8h	47	LT934125.1	60243	60256	+	60251	10686.2028	9097.558746	60251	60251	1	14	8h	PC_12	8
PC_12_8h	50	LT934125.1	62332	62341	+	62340	11829.112189	7097.467313	62337	62340	4	10	8h	PC_12	8
PC_12_8h	52	LT934125.1	63416	63420	+	63420	148.578221	68.574563	63416	63420	5	5	8h	PC_12	8
PC_12_8h	57	LT934125.1	70512	70521	+	70521	13234.890737	11440.522995	70519	70521	3	10	8h	PC_12	8
PC_12_8h	58	LT934125.1	71516	71544	+	71544	16252.171528	8000.365731	71531	71544	14	29	8h	PC_12	8
PC_12_8h	59	LT934125.1	75648	75651	+	75650	274.298254	114.290939	75648	75651	4	4	8h	PC_12	8
PC_12_8h	61	LT934125.1	79988	79998	+	79996	39476.090336	30527.109811	79994	79996	3	11	8h	PC_12	8
PC_12_8h	63	LT934125.1	81797	81797	+	81797	22.858188	22.858188	81797	81797	1	1	8h	PC_12	8
PC_12_8h	64	LT934125.1	86160	86168	+	86167	6217.427084	4594.495748	86164	86167	4	9	8h	PC_12	8
PC_12_8h	66	LT934125.1	91559	91562	+	91559	114.290939	91.432751	91559	91562	4	4	8h	PC_12	8
PC_12_8h	67	LT934125.1	92049	92059	+	92059	5417.39051	4125.902898	92054	92059	6	11	8h	PC_12	8
PC_12_8h	77	LT934125.1	95869	95869	+	95869	34.287282	34.287282	95869	95869	1	1	8h	PC_12	8
PC_12_8h	79	LT934125.1	96906	96906	+	96906	45.716376	45.716376	96906	96906	1	1	8h	PC_12	8
PC_12_8h	84	LT934125.1	102385	102393	+	102393	137.149127	80.003657	102385	102393	9	9	8h	PC_12	8
PC_12_8h	88	LT934125.1	108051	108051	+	108051	22.858188	22.858188	108051	108051	1	1	8h	PC_12	8
PC_12_8h	89	LT934125.1	108152	108152	+	108152	34.287282	34.287282	108152	108152	1	1	8h	PC_12	8
PC_12_8h	90	LT934125.1	108232	108232	+	108232	22.858188	22.858188	108232	108232	1	1	8h	PC_12	8
PC_12_8h	93	LT934125.1	108818	108830	+	108829	7737.496574	6628.874463	108827	108829	3	13	8h	PC_12	8
PC_12_8h	114	LT934125.1	116411	116470	+	116441	857.182046	205.72369	116419	116449	31	60	8h	PC_12	8
PC_12_8h	116	LT934125.1	116563	116565	+	116565	125.720033	102.861845	116563	116565	3	3	8h	PC_12	8
PC_12_8h	119	LT934125.1	116621	116750	+	116732	11166.22475	1131.480296	116628	116732	105	130	8h	PC_12	8
PC_12_8h	121	LT934125.1	116951	116962	+	116962	41510.469051	37716.009875	116962	116962	1	12	8h	PC_12	8
PC_12_8h	127	LT934125.1	120465	120477	+	120477	86221.084392	55499.679985	120473	120477	5	13	8h	PC_12	8
PC_12_8h	131	LT934125.1	122902	122915	+	122915	17635.091891	11874.828564	122912	122915	4	14	8h	PC_12	8
PC_12_8h	135	LT934125.1	125131	125131	+	125131	22.858188	22.858188	125131	125131	1	1	8h	PC_12	8
PC_12_8h	136	LT934125.1	125220	125233	+	125230	14994.971201	12069.12316	125228	125230	3	14	8h	PC_12	8
PC_12_8h	139	LT934125.1	126140	126151	+	126151	40847.581604	30298.527933	126148	126151	4	12	8h	PC_12	8
PC_12_8h	140	LT934125.1	126462	126462	+	126462	80.003657	80.003657	126462	126462	1	1	8h	PC_12	8
PC_12_8h	143	LT934125.1	127110	127116	+	127116	274.298254	205.72369	127110	127116	7	7	8h	PC_12	8
PC_12_8h	157	LT934125.1	133509	133509	+	133509	22.858188	22.858188	133509	133509	1	1	8h	PC_12	8
PC_12_8h	166	LT934125.1	141344	141358	+	141356	7680.351102	6103.136143	141353	141356	4	15	8h	PC_12	8
PC_12_8h	173	LT934125.1	2778	2786	-	2778	14583.523819	12080.552254	2778	2780	3	9	8h	PC_12	8
PC_12_8h	175	LT934125.1	8487	8501	-	8487	5485.965075	4457.346622	8487	8490	4	15	8h	PC_12	8
PC_12_8h	181	LT934125.1	16581	16591	-	16581	30858.553534	17829.386486	16581	16583	3	11	8h	PC_12	8
PC_12_8h	184	LT934125.1	18580	18580	-	18580	22.858188	22.858188	18580	18580	1	1	8h	PC_12	8
PC_12_8h	185	LT934125.1	21473	21483	-	21477	14332.083752	7531.772881	21475	21478	4	11	8h	PC_12	8
PC_12_8h	186	LT934125.1	21598	21598	-	21598	22.858188	22.858188	21598	21598	1	1	8h	PC_12	8
PC_12_8h	189	LT934125.1	28425	28436	-	28429	44059.15699	28115.570998	28427	28430	4	12	8h	PC_12	8
PC_12_8h	193	LT934125.1	32036	32038	-	32038	137.149127	91.432751	32036	32038	3	3	8h	PC_12	8
PC_12_8h	195	LT934125.1	32185	32185	-	32185	22.858188	22.858188	32185	32185	1	1	8h	PC_12	8
PC_12_8h	196	LT934125.1	32686	32693	-	32686	13349.181678	12023.406784	32686	32686	1	8	8h	PC_12	8
PC_12_8h	198	LT934125.1	42005	42012	-	42005	7440.340129	4697.357593	42005	42007	3	8	8h	PC_12	8
PC_12_8h	199	LT934125.1	50025	50041	-	50025	274.298255	68.574563	50025	50041	17	17	8h	PC_12	8
PC_12_8h	211	LT934125.1	54494	54494	-	54494	22.858188	22.858188	54494	54494	1	1	8h	PC_12	8
PC_12_8h	214	LT934125.1	55265	55281	-	55270	59739.873823	47350.736034	55270	55272	3	17	8h	PC_12	8
PC_12_8h	227	LT934125.1	63151	63176	-	63164	10903.355583	2800.128006	63157	63166	10	26	8h	PC_12	8
PC_12_8h	229	LT934125.1	64131	64144	-	64133	3497.302735	2171.527841	64133	64141	9	14	8h	PC_12	8
PC_12_8h	234	LT934125.1	71546	71554	-	71549	3588.735486	2525.829752	71546	71550	5	9	8h	PC_12	8
PC_12_8h	237	LT934125.1	75637	75652	-	75637	194.294596	80.003657	75637	75652	16	16	8h	PC_12	8
PC_12_8h	239	LT934125.1	80352	80362	-	80352	29624.211394	26378.348725	80352	80353	2	11	8h	PC_12	8
PC_12_8h	240	LT934125.1	86129	86142	-	86133	902.898421	480.021944	86131	86137	7	14	8h	PC_12	8
PC_12_8h	242	LT934125.1	92064	92083	-	92069	32561.488527	20286.641675	92067	92070	4	20	8h	PC_12	8
PC_12_8h	243	LT934125.1	93229	93253	-	93245	148.578221	80.003657	93229	93253	25	25	8h	PC_12	8
PC_12_8h	245	LT934125.1	95886	95896	-	95889	16069.306026	10617.628234	95889	95892	4	11	8h	PC_12	8
PC_12_8h	249	LT934125.1	102358	102373	-	102361	9246.136967	6068.848862	102358	102364	7	16	8h	PC_12	8
PC_12_8h	258	LT934125.1	110208	110208	-	110208	22.858188	22.858188	110208	110208	1	1	8h	PC_12	8
PC_12_8h	272	LT934125.1	116601	116607	-	116601	274.298254	205.72369	116601	116607	7	7	8h	PC_12	8
PC_12_8h	278	LT934125.1	117248	117256	-	117253	251.440066	205.72369	117253	117253	1	9	8h	PC_12	8
PC_12_8h	279	LT934125.1	118861	118861	-	118861	22.858188	22.858188	118861	118861	1	1	8h	PC_12	8
PC_12_8h	290	LT934125.1	125149	125149	-	125149	22.858188	22.858188	125149	125149	1	1	8h	PC_12	8
PC_12_8h	296	LT934125.1	126753	126764	-	126753	41590.472708	37784.584438	126753	126753	1	12	8h	PC_12	8
PC_12_8h	298	LT934125.1	126967	127096	-	126985	11154.795656	1131.480296	126985	127089	105	130	8h	PC_12	8
PC_12_8h	300	LT934125.1	127152	127154	-	127152	125.720033	102.861845	127152	127154	3	3	8h	PC_12	8
PC_12_8h	301	LT934125.1	127220	127220	-	127220	22.858188	22.858188	127220	127220	1	1	8h	PC_12	8
PC_12_8h	302	LT934125.1	127247	127306	-	127276	857.182046	205.72369	127268	127298	31	60	8h	PC_12	8
PC_12_8h	324	LT934125.1	134887	134899	-	134888	7737.496574	6640.303557	134888	134890	3	13	8h	PC_12	8
PC_12_8h	327	LT934125.1	135485	135485	-	135485	22.858188	22.858188	135485	135485	1	1	8h	PC_12	8
PC_12_8h	328	LT934125.1	135565	135565	-	135565	34.287282	34.287282	135565	135565	1	1	8h	PC_12	8
PC_12_8h	329	LT934125.1	135666	135666	-	135666	22.858188	22.858188	135666	135666	1	1	8h	PC_12	8
PC_12_8h	333	LT934125.1	141324	141324	-	141324	80.003657	80.003657	141324	141324	1	1	8h	PC_12	8
PK_15_12h	2	LT934125.1	2266	2275	+	2273	4992.759419	3546.186884	2271	2275	5	10	12h	PK_15	12
PK_15_12h	4	LT934125.1	8518	8526	+	8523	691.637668	470.869395	8519	8526	8	9	12h	PK_15	12
PK_15_12h	9	LT934125.1	10412	10431	+	10426	56505.8712	37757.550121	10425	10431	7	20	12h	PK_15	12
PK_15_12h	10	LT934125.1	11996	12012	+	12005	148.208072	57.121861	11996	12012	17	17	12h	PK_15	12
PK_15_12h	11	LT934125.1	12077	12092	+	12086	294.87231	131.225897	12080	12092	13	16	12h	PK_15	12
PK_15_12h	12	LT934125.1	12166	12177	+	12168	563.49944	220.768274	12168	12177	10	12	12h	PK_15	12
PK_15_12h	16	LT934125.1	15744	15744	+	15744	13.894507	13.894507	15744	15744	1	1	12h	PK_15	12
PK_15_12h	18	LT934125.1	16211	16226	+	16224	75101.352706	59087.161785	16221	16224	4	16	12h	PK_15	12
PK_15_12h	19	LT934125.1	28632	28632	+	28632	121.962892	121.962892	28632	28632	1	1	12h	PK_15	12
PK_15_12h	24	LT934125.1	32404	32415	+	32415	108892.793074	100576.158879	32415	32415	1	12	12h	PK_15	12
PK_15_12h	31	LT934125.1	46029	46039	+	46038	21291.015812	16483.516484	46036	46038	3	11	12h	PK_15	12
PK_15_12h	33	LT934125.1	49640	49648	+	49647	14928.875563	12342.953478	49645	49647	3	9	12h	PK_15	12
PK_15_12h	37	LT934125.1	52420	52440	+	52437	13557.950897	8034.112558	52434	52439	6	21	12h	PK_15	12
PK_15_12h	39	LT934125.1	53589	53604	+	53594	6024.040586	2121.228027	53590	53604	15	16	12h	PK_15	12
PK_15_12h	40	LT934125.1	54100	54100	+	54100	13.894507	13.894507	54100	54100	1	1	12h	PK_15	12
PK_15_12h	41	LT934125.1	54804	54804	+	54804	15.438341	15.438341	54804	54804	1	1	12h	PK_15	12
PK_15_12h	42	LT934125.1	55151	55161	+	55161	57070.914476	40510.206287	55158	55161	4	11	12h	PK_15	12
PK_15_12h	43	LT934125.1	55269	55279	+	55271	108.068386	50.946525	55271	55279	9	11	12h	PK_15	12
PK_15_12h	44	LT934125.1	55471	55471	+	55471	15.438341	15.438341	55471	55471	1	1	12h	PK_15	12
PK_15_12h	45	LT934125.1	56189	56189	+	56189	20.069843	20.069843	56189	56189	1	1	12h	PK_15	12
PK_15_12h	47	LT934125.1	60247	60256	+	60251	2584.378252	2190.700561	60251	60251	1	10	12h	PK_15	12
PK_15_12h	50	LT934125.1	62332	62341	+	62340	4713.325448	3021.283297	62337	62340	4	10	12h	PK_15	12
PK_15_12h	51	LT934125.1	63160	63160	+	63160	27.789013	27.789013	63160	63160	1	1	12h	PK_15	12
PK_15_12h	52	LT934125.1	63416	63421	+	63420	168.277914	91.086211	63417	63420	4	6	12h	PK_15	12
PK_15_12h	55	LT934125.1	68749	68749	+	68749	12.350673	12.350673	68749	68749	1	1	12h	PK_15	12
PK_15_12h	57	LT934125.1	70513	70521	+	70521	26499.912002	23393.71783	70520	70521	2	9	12h	PK_15	12
PK_15_12h	58	LT934125.1	71517	71544	+	71544	21510.240253	10044.184531	71531	71544	14	28	12h	PK_15	12
PK_15_12h	59	LT934125.1	75648	75652	+	75649	356.625672	97.261547	75648	75651	4	5	12h	PK_15	12
PK_15_12h	61	LT934125.1	79988	79996	+	79996	30439.776577	24261.352584	79994	79996	3	9	12h	PK_15	12
PK_15_12h	63	LT934125.1	81796	81806	+	81798	71.016368	18.526009	81796	81806	11	11	12h	PK_15	12
PK_15_12h	64	LT934125.1	86161	86168	+	86167	1039.000336	767.285538	86164	86167	4	8	12h	PK_15	12
PK_15_12h	66	LT934125.1	91559	91559	+	91559	15.438341	15.438341	91559	91559	1	1	12h	PK_15	12
PK_15_12h	67	LT934125.1	92050	92059	+	92059	1759.970852	1340.047982	92054	92059	6	10	12h	PK_15	12
PK_15_12h	70	LT934125.1	92496	92496	+	92496	12.350673	12.350673	92496	92496	1	1	12h	PK_15	12
PK_15_12h	71	LT934125.1	92614	92614	+	92614	10.806839	10.806839	92614	92614	1	1	12h	PK_15	12
PK_15_12h	84	LT934125.1	102393	102393	+	102393	13.894507	13.894507	102393	102393	1	1	12h	PK_15	12
PK_15_12h	93	LT934125.1	108818	108830	+	108829	8224.00415	6914.832849	108826	108829	4	13	12h	PK_15	12
PK_15_12h	101	LT934125.1	115528	115528	+	115528	9.263004	9.263004	115528	115528	1	1	12h	PK_15	12
PK_15_12h	114	LT934125.1	116393	116456	+	116441	426.098207	72.560202	116395	116449	55	64	12h	PK_15	12
PK_15_12h	116	LT934125.1	116563	116565	+	116565	52.490359	29.332848	116563	116565	3	3	12h	PK_15	12
PK_15_12h	118	LT934125.1	116619	116750	+	116669	8920.273319	855.284081	116629	116732	104	132	12h	PK_15	12
PK_15_12h	121	LT934125.1	116937	116962	+	116962	21328.067832	19325.715027	116962	116962	1	26	12h	PK_15	12
PK_15_12h	127	LT934125.1	120465	120477	+	120477	71808.354611	46988.134091	120473	120477	5	13	12h	PK_15	12
PK_15_12h	131	LT934125.1	122903	122915	+	122915	19551.114802	13082.450003	122912	122915	4	13	12h	PK_15	12
PK_15_12h	135	LT934125.1	125131	125131	+	125131	24.701345	24.701345	125131	125131	1	1	12h	PK_15	12
PK_15_12h	136	LT934125.1	125223	125235	+	125230	13017.608972	10197.024105	125228	125230	3	13	12h	PK_15	12
PK_15_12h	139	LT934125.1	126137	126151	+	126151	31492.67142	22655.76514	126148	126151	4	15	12h	PK_15	12
PK_15_12h	143	LT934125.1	127110	127116	+	127116	111.156054	71.016368	127110	127116	7	7	12h	PK_15	12
PK_15_12h	147	LT934125.1	127464	127464	+	127464	9.263004	9.263004	127464	127464	1	1	12h	PK_15	12
PK_15_12h	166	LT934125.1	141350	141359	+	141356	2135.122535	1576.254597	141354	141359	6	10	12h	PK_15	12
PK_15_12h	173	LT934125.1	2778	2785	-	2778	4055.652131	3359.38296	2778	2780	3	8	12h	PK_15	12
PK_15_12h	175	LT934125.1	8487	8499	-	8487	2300.312781	1801.654373	8487	8490	4	13	12h	PK_15	12
PK_15_12h	176	LT934125.1	9270	9270	-	9270	10.806839	10.806839	9270	9270	1	1	12h	PK_15	12
PK_15_12h	177	LT934125.1	9644	9644	-	9644	10.806839	10.806839	9644	9644	1	1	12h	PK_15	12
PK_15_12h	181	LT934125.1	16581	16593	-	16581	33694.17882	19041.649556	16581	16584	4	13	12h	PK_15	12
PK_15_12h	183	LT934125.1	18040	18040	-	18040	12.350673	12.350673	18040	18040	1	1	12h	PK_15	12
PK_15_12h	184	LT934125.1	18580	18580	-	18580	9.263004	9.263004	18580	18580	1	1	12h	PK_15	12
PK_15_12h	185	LT934125.1	21473	21483	-	21477	3025.914799	1485.168386	21475	21477	3	11	12h	PK_15	12
PK_15_12h	189	LT934125.1	28425	28440	-	28429	40165.931288	26895.133526	28428	28430	3	16	12h	PK_15	12
PK_15_12h	193	LT934125.1	32036	32038	-	32038	117.33139	94.173879	32036	32038	3	3	12h	PK_15	12
PK_15_12h	196	LT934125.1	32686	32694	-	32686	10147.621415	9264.54832	32686	32686	1	9	12h	PK_15	12
PK_15_12h	198	LT934125.1	42005	42012	-	42005	4912.480046	3022.827131	42005	42007	3	8	12h	PK_15	12
PK_15_12h	199	LT934125.1	50025	50041	-	50025	112.699888	46.315022	50025	50040	16	17	12h	PK_15	12
PK_15_12h	202	LT934125.1	52445	52445	-	52445	9.263004	9.263004	52445	52445	1	1	12h	PK_15	12
PK_15_12h	205	LT934125.1	53649	53649	-	53649	10.806839	10.806839	53649	53649	1	1	12h	PK_15	12
PK_15_12h	206	LT934125.1	53788	53788	-	53788	16.982175	16.982175	53788	53788	1	1	12h	PK_15	12
PK_15_12h	209	LT934125.1	54124	54124	-	54124	9.263004	9.263004	54124	54124	1	1	12h	PK_15	12
PK_15_12h	210	LT934125.1	54341	54342	-	54341	49.402691	37.052018	54341	54342	2	2	12h	PK_15	12
PK_15_12h	211	LT934125.1	54494	54494	-	54494	12.350673	12.350673	54494	54494	1	1	12h	PK_15	12
PK_15_12h	212	LT934125.1	54719	54719	-	54719	10.806839	10.806839	54719	54719	1	1	12h	PK_15	12
PK_15_12h	214	LT934125.1	55265	55286	-	55270	82077.93892	63678.524342	55270	55273	4	22	12h	PK_15	12
PK_15_12h	216	LT934125.1	55639	55639	-	55639	32.420516	32.420516	55639	55639	1	1	12h	PK_15	12
PK_15_12h	218	LT934125.1	55837	55837	-	55837	13.894507	13.894507	55837	55837	1	1	12h	PK_15	12
PK_15_12h	220	LT934125.1	56317	56318	-	56318	114.243722	101.893049	56317	56318	2	2	12h	PK_15	12
PK_15_12h	225	LT934125.1	62344	62344	-	62344	16.982175	16.982175	62344	62344	1	1	12h	PK_15	12
PK_15_12h	227	LT934125.1	63151	63178	-	63159	23787.395523	5068.407288	63158	63167	10	28	12h	PK_15	12
PK_15_12h	229	LT934125.1	64133	64144	-	64133	2680.095965	1826.355718	64133	64140	8	12	12h	PK_15	12
PK_15_12h	232	LT934125.1	70314	70314	-	70314	15.438341	15.438341	70314	70314	1	1	12h	PK_15	12
PK_15_12h	233	LT934125.1	70531	70531	-	70531	9.263004	9.263004	70531	70531	1	1	12h	PK_15	12
PK_15_12h	234	LT934125.1	71546	71554	-	71549	1494.43139	1037.456502	71546	71550	5	9	12h	PK_15	12
PK_15_12h	239	LT934125.1	80352	80363	-	80352	68495.286676	60442.648108	80352	80353	2	12	12h	PK_15	12
PK_15_12h	240	LT934125.1	86130	86138	-	86133	356.625673	175.997085	86132	86137	6	9	12h	PK_15	12
PK_15_12h	242	LT934125.1	92064	92085	-	92069	42903.149112	24837.202696	92067	92071	5	22	12h	PK_15	12
PK_15_12h	243	LT934125.1	93208	93274	-	93245	455.431054	101.893049	93214	93253	40	67	12h	PK_15	12
PK_15_12h	245	LT934125.1	95882	95893	-	95889	1401.801344	893.879933	95889	95892	4	12	12h	PK_15	12
PK_15_12h	249	LT934125.1	102357	102367	-	102361	2164.455382	1577.798431	102358	102363	6	11	12h	PK_15	12
PK_15_12h	268	LT934125.1	116253	116253	-	116253	9.263004	9.263004	116253	116253	1	1	12h	PK_15	12
PK_15_12h	272	LT934125.1	116601	116607	-	116601	111.156054	71.016368	116601	116607	7	7	12h	PK_15	12
PK_15_12h	278	LT934125.1	117253	117253	-	117253	12.350673	12.350673	117253	117253	1	1	12h	PK_15	12
PK_15_12h	279	LT934125.1	118864	118864	-	118864	10.806839	10.806839	118864	118864	1	1	12h	PK_15	12
PK_15_12h	288	LT934125.1	124757	124757	-	124757	35.508184	35.508184	124757	124757	1	1	12h	PK_15	12
PK_15_12h	290	LT934125.1	125153	125153	-	125153	10.806839	10.806839	125153	125153	1	1	12h	PK_15	12
PK_15_12h	296	LT934125.1	126753	126778	-	126753	21351.225343	19347.328704	126753	126753	1	26	12h	PK_15	12
PK_15_12h	299	LT934125.1	126967	127098	-	127048	8934.167827	861.459417	126985	127088	104	132	12h	PK_15	12
PK_15_12h	300	LT934125.1	127152	127154	-	127152	52.490359	29.332848	127152	127154	3	3	12h	PK_15	12
