chr	pos	strand	C6_12h	C6_4h	PC_12_12h	PC_12_4h	PK_15_12h	PK_15_4h
LT934125.1	48328	+	1	0	0	0	0	0
LT934125.1	48331	+	0	0	1	0	0	0
LT934125.1	48332	+	0	0	0	0	0	1
LT934125.1	48333	+	0	0	2	0	0	0
LT934125.1	48335	+	1	0	0	0	1	0
LT934125.1	48338	+	2	0	2	0	0	0
LT934125.1	48340	+	0	0	1	0	0	0
LT934125.1	48341	+	0	0	0	0	0	2
LT934125.1	48346	+	0	0	0	1	0	0
LT934125.1	48347	+	0	0	1	0	0	0
LT934125.1	48348	+	0	0	0	1	0	0
LT934125.1	48349	+	2	1	2	0	1	0
LT934125.1	48350	+	0	0	0	0	1	1
LT934125.1	48352	+	1	0	1	0	2	0
LT934125.1	48362	+	0	0	3	0	0	0
LT934125.1	48363	+	2	1	0	0	2	1
LT934125.1	48372	+	0	0	1	0	0	0
LT934125.1	48374	+	0	0	0	0	0	1
LT934125.1	48377	+	0	0	0	1	0	0
LT934125.1	48406	+	0	0	0	0	1	0
LT934125.1	48407	+	1	0	0	0	0	0
LT934125.1	48412	+	0	0	0	1	5	0
LT934125.1	48418	-	0	0	0	0	1	0
LT934125.1	48419	-	0	0	0	0	1	0
LT934125.1	48425	+	1	0	0	0	0	0
LT934125.1	48435	+	0	0	0	0	1	0
LT934125.1	48440	-	0	0	1	0	0	0
LT934125.1	48445	-	0	0	1	0	0	0
LT934125.1	48468	+	1	0	0	0	0	0
LT934125.1	48470	+	0	0	0	0	2	0
LT934125.1	48470	-	0	0	1	0	0	0
LT934125.1	48479	+	0	0	0	0	1	0
LT934125.1	48481	+	1	0	0	0	0	0
LT934125.1	48483	-	0	1	0	0	0	0
LT934125.1	48486	+	0	0	0	0	2	0
LT934125.1	48486	-	0	0	1	0	0	0
LT934125.1	48491	+	1	0	1	0	1	0
LT934125.1	48492	+	0	1	0	0	0	0
LT934125.1	48493	+	0	0	0	0	12	0
LT934125.1	48494	+	24	0	20	1	0	5
LT934125.1	48496	+	1	0	0	0	1	0
LT934125.1	48502	+	1	0	0	0	0	0
LT934125.1	48505	-	0	0	2	0	0	0
LT934125.1	48511	+	0	0	0	0	1	0
LT934125.1	48513	+	1	0	0	0	0	0
LT934125.1	48514	-	0	0	0	1	1	0
LT934125.1	48515	+	1	0	0	0	0	0
LT934125.1	48518	+	0	0	1	0	0	0
LT934125.1	48523	-	0	0	0	0	1	0
LT934125.1	48529	-	0	0	0	0	1	0
LT934125.1	48530	+	0	0	1	0	1	0
LT934125.1	48532	+	1	0	0	0	0	0
LT934125.1	48534	+	0	0	1	0	0	0
LT934125.1	48535	+	0	0	1	0	0	0
LT934125.1	48554	+	0	0	1	0	0	2
LT934125.1	48556	+	0	0	0	0	2	0
LT934125.1	48559	+	1	0	0	0	0	1
LT934125.1	48560	+	0	0	1	0	0	1
LT934125.1	48561	+	2	0	0	0	0	0
LT934125.1	48563	+	0	0	570	0	0	0
LT934125.1	48565	+	9	3	19	3	9	7
LT934125.1	48566	+	4	9	0	1	0	0
LT934125.1	48567	+	652	58	6	101	350	430
LT934125.1	48568	+	7	1	2	3	5	1
LT934125.1	48569	+	5	0	0	0	3	9
LT934125.1	48570	+	137	0	101	21	50	127
LT934125.1	48571	+	3	0	1	0	0	0
LT934125.1	48572	+	0	0	1	0	0	0
LT934125.1	48573	+	0	0	2	0	0	1
LT934125.1	48575	+	1	2	0	0	0	0
LT934125.1	48579	+	0	0	0	0	0	2
LT934125.1	48581	+	2	0	2	0	2	2
LT934125.1	48582	+	0	0	0	0	0	2
LT934125.1	48592	+	0	0	0	0	1	0
LT934125.1	48601	+	1	0	1	0	0	0
LT934125.1	48602	+	2	0	0	0	0	2
LT934125.1	48604	+	0	0	0	0	2	0
LT934125.1	48611	+	0	0	0	0	2	0
LT934125.1	48612	+	2	0	0	1	0	1
LT934125.1	48612	-	0	0	0	0	1	0
LT934125.1	48613	+	1	0	0	0	1	0
LT934125.1	48614	+	0	0	2	0	0	0
LT934125.1	48616	+	1	0	5	0	0	1
LT934125.1	48617	+	4	0	0	0	0	1
LT934125.1	48620	+	1	0	0	0	0	0
LT934125.1	48621	+	0	0	1	0	0	0
LT934125.1	48644	-	0	0	0	0	2	0
LT934125.1	48647	+	0	0	0	0	2	0
LT934125.1	48656	+	0	0	1	0	0	0
LT934125.1	48658	+	0	0	0	0	1	0
LT934125.1	48670	-	0	0	0	0	1	0
LT934125.1	48673	+	0	0	0	0	1	0
LT934125.1	48686	+	2	0	0	0	0	0
LT934125.1	48689	+	0	0	1	0	1	0
LT934125.1	48690	+	1	0	0	0	0	0
LT934125.1	48691	+	1	0	1	0	1	0
LT934125.1	48692	+	1	0	0	0	0	0
LT934125.1	48694	-	0	0	0	0	1	0
LT934125.1	48695	+	0	0	0	0	1	0
LT934125.1	48696	+	0	0	1	0	0	0
LT934125.1	48709	+	0	0	0	0	1	0
LT934125.1	48711	+	0	1	0	0	1	0
LT934125.1	48712	+	0	0	0	0	1	0
LT934125.1	48714	+	0	0	1	0	0	0
LT934125.1	48715	+	0	0	0	1	0	0
LT934125.1	48716	+	0	1	0	0	0	0
LT934125.1	48723	+	1	0	0	0	0	0
LT934125.1	48723	-	0	0	0	0	1	0
LT934125.1	48731	+	0	0	1	0	0	0
LT934125.1	48739	+	1	0	0	0	0	0
LT934125.1	48745	+	1	0	0	0	0	0
LT934125.1	48748	+	0	0	1	0	2	0
LT934125.1	48749	+	1	0	0	0	0	0
LT934125.1	48750	+	7	0	0	0	3	7
LT934125.1	48755	+	0	0	1	0	0	0
LT934125.1	48758	+	1	0	0	1	0	0
LT934125.1	48763	+	1	0	0	0	0	0
LT934125.1	48764	+	1	0	0	0	2	0
LT934125.1	48765	+	0	1	0	0	0	0
LT934125.1	48766	+	0	0	0	0	1	0
LT934125.1	48767	+	0	0	1	0	0	0
LT934125.1	48768	+	0	0	1	0	0	0
LT934125.1	48769	+	1	0	0	0	0	0
LT934125.1	48770	+	1	0	0	0	1	0
LT934125.1	48772	+	0	1	0	0	0	0
LT934125.1	48773	+	0	0	1	0	0	0
LT934125.1	48775	+	1	0	0	0	0	0
LT934125.1	48780	+	0	0	0	0	1	0
LT934125.1	48784	+	0	0	5	2	0	0
LT934125.1	48785	+	3	1	0	0	2	0
LT934125.1	48786	+	0	0	0	0	2	0
LT934125.1	48788	+	0	0	1	0	0	0
LT934125.1	48790	+	2	0	0	0	0	0
LT934125.1	48794	+	0	0	3	2	0	2
LT934125.1	48796	+	2	1	1	0	0	1
LT934125.1	48801	+	0	0	0	0	2	0
LT934125.1	48804	+	2	0	0	0	0	1
LT934125.1	48809	+	0	0	1	0	0	0
LT934125.1	48810	+	0	0	1	0	0	0
LT934125.1	48815	+	1	0	1	0	0	0
LT934125.1	48826	-	1	0	0	0	0	0
LT934125.1	48827	+	2	0	0	0	0	0
LT934125.1	48828	+	0	0	0	0	1	0
LT934125.1	48830	+	1	0	0	0	0	0
LT934125.1	48832	+	0	0	1	0	0	1
LT934125.1	48836	+	2	0	0	0	0	0
LT934125.1	48842	+	1	0	1	0	0	0
LT934125.1	48848	+	1	0	1	0	0	0
LT934125.1	48857	+	0	0	3	0	0	1
LT934125.1	48858	+	1	0	0	0	0	0
LT934125.1	48859	-	0	0	0	0	1	0
LT934125.1	48874	-	1	0	0	0	1	0
LT934125.1	48875	+	0	0	0	0	1	0
LT934125.1	48878	+	0	0	0	0	0	1
LT934125.1	48880	+	0	0	1	0	0	0
LT934125.1	48882	+	1	0	0	0	0	0
LT934125.1	48886	+	0	0	2	0	0	0
LT934125.1	48887	+	0	0	0	0	0	2
LT934125.1	48890	+	1	0	0	0	1	0
LT934125.1	48897	+	2	0	0	0	0	0
LT934125.1	48899	-	1	0	0	0	0	0
LT934125.1	48902	-	0	0	0	1	0	0
LT934125.1	48903	+	2	0	1	1	0	0
LT934125.1	48904	-	1	0	0	0	0	0
LT934125.1	48905	+	1	0	0	0	0	0
LT934125.1	48910	+	0	0	0	0	1	0
LT934125.1	48912	+	1	0	0	0	0	0
LT934125.1	48914	+	0	0	0	0	1	0
LT934125.1	48916	+	1	0	0	0	0	2
LT934125.1	48917	+	1	0	0	0	0	0
LT934125.1	48918	+	0	1	2	0	0	0
LT934125.1	48925	+	1	0	2	0	1	0
LT934125.1	48926	+	5	0	0	0	1	0
LT934125.1	48927	+	1	0	0	0	0	0
LT934125.1	48928	+	0	0	2	0	2	0
LT934125.1	48929	+	1	0	0	0	0	0
LT934125.1	48931	+	0	0	0	0	1	0
LT934125.1	48939	+	1	0	0	0	0	0
LT934125.1	48941	+	0	0	0	1	0	0
LT934125.1	48943	+	1	0	0	0	0	0
LT934125.1	48947	+	0	0	0	0	1	0
LT934125.1	48950	+	1	0	1	1	0	0
LT934125.1	48960	+	0	0	0	0	0	1
LT934125.1	48964	+	1	0	0	0	0	0
LT934125.1	48965	-	0	0	1	0	0	0
LT934125.1	48967	+	0	0	0	0	1	0
LT934125.1	48972	+	1	0	1	0	0	0
LT934125.1	48973	-	1	0	0	0	1	0
LT934125.1	48977	+	0	0	1	0	0	0
LT934125.1	48980	+	2	0	0	0	0	0
LT934125.1	48985	+	0	0	0	0	0	1
LT934125.1	48988	+	0	0	0	0	0	3
LT934125.1	48989	+	0	2	0	0	0	0
LT934125.1	48990	+	1	0	1	0	0	3
LT934125.1	48993	+	0	0	0	0	0	3
LT934125.1	48995	+	0	3	0	0	1	0
LT934125.1	48996	+	0	0	3	0	0	0
LT934125.1	49008	+	0	0	0	0	1	0
LT934125.1	49012	+	2	0	1	0	0	0
LT934125.1	49014	+	1	0	0	0	0	0
LT934125.1	49016	+	0	0	0	0	2	0
LT934125.1	49017	+	3	0	2	0	0	1
LT934125.1	49019	+	1	1	0	0	0	6
LT934125.1	49021	+	0	0	0	0	1	0
LT934125.1	49022	+	2	0	0	0	0	1
LT934125.1	49024	+	1	0	0	0	0	0
LT934125.1	49025	+	6	0	0	0	3	0
LT934125.1	49031	-	2	0	0	0	0	0
LT934125.1	49041	+	1	0	2	0	0	0
LT934125.1	49042	+	1	0	0	0	1	0
LT934125.1	49043	+	2	1	0	0	1	0
LT934125.1	49045	+	1	0	0	0	0	0
LT934125.1	49046	+	2	0	0	0	0	0
LT934125.1	49047	+	0	0	1	0	1	0
LT934125.1	49051	+	0	0	0	0	1	0
LT934125.1	49058	+	0	1	0	0	2	0
LT934125.1	49059	+	5	0	0	0	0	4
LT934125.1	49063	-	0	0	0	0	1	0
LT934125.1	49064	+	1	0	0	0	0	0
LT934125.1	49065	+	0	0	0	0	2	0
LT934125.1	49065	-	0	0	0	0	0	1
LT934125.1	49066	+	0	1	0	0	0	0
LT934125.1	49067	+	0	0	0	0	0	1
LT934125.1	49070	-	0	0	0	0	0	1
LT934125.1	49082	+	0	0	0	1	0	0
LT934125.1	49084	+	1	0	2	0	0	1
LT934125.1	49085	+	0	0	0	0	0	1
LT934125.1	49091	+	1	0	0	0	0	0
LT934125.1	49112	+	0	0	0	0	1	1
LT934125.1	49113	+	0	0	0	0	0	1
LT934125.1	49114	+	0	0	5	1	0	0
LT934125.1	49115	+	2	0	3	0	2	4
LT934125.1	49116	+	5	1	0	0	3	0
LT934125.1	49117	-	0	0	0	0	1	0
LT934125.1	49118	+	1	0	1	0	1	0
LT934125.1	49120	-	0	0	0	0	11	0
LT934125.1	49121	-	0	0	0	0	5	0
LT934125.1	49123	-	0	0	1	0	1	0
LT934125.1	49124	-	0	0	0	0	1	0
LT934125.1	49127	+	1	0	0	0	1	0
LT934125.1	49129	-	1	0	0	0	0	0
LT934125.1	49132	+	1	0	0	0	0	0
LT934125.1	49135	+	0	0	2	0	0	0
LT934125.1	49139	+	0	0	1	0	0	0
LT934125.1	49147	+	1	0	0	0	0	0
LT934125.1	49149	-	0	0	1	0	0	0
LT934125.1	49150	+	0	0	0	0	1	0
LT934125.1	49154	+	0	1	0	0	0	0
LT934125.1	49160	-	1	0	0	0	0	0
LT934125.1	49162	+	0	0	0	0	1	0
LT934125.1	49166	+	0	0	1	0	0	0
LT934125.1	49169	+	1	0	1	0	0	0
LT934125.1	49169	-	1	0	0	0	0	0
LT934125.1	49174	+	0	0	1	0	0	0
LT934125.1	49174	-	0	0	1	0	0	1
LT934125.1	49175	+	3	0	1	1	1	1
LT934125.1	49179	-	0	0	0	0	1	0
LT934125.1	49184	-	1	0	0	0	0	0
LT934125.1	49187	+	0	0	0	0	1	0
LT934125.1	49188	+	1	0	0	0	0	0
LT934125.1	49193	+	0	0	0	0	5	0
LT934125.1	49195	+	0	0	0	0	1	0
LT934125.1	49195	-	0	0	1	0	0	0
LT934125.1	49196	+	7	0	4	0	6	0
LT934125.1	49198	-	0	0	0	0	1	0
LT934125.1	49199	+	0	0	1	0	0	0
LT934125.1	49202	+	1	1	0	0	0	0
LT934125.1	49206	+	1	0	0	0	0	0
LT934125.1	49207	+	0	0	0	0	2	0
LT934125.1	49209	+	0	0	2	0	0	1
LT934125.1	49210	-	0	0	0	0	1	0
LT934125.1	49213	+	0	0	0	0	1	0
LT934125.1	49217	+	0	0	0	0	1	0
LT934125.1	49223	+	1	0	1	1	0	0
LT934125.1	49224	+	3	0	8	1	4	2
LT934125.1	49224	-	0	0	1	0	0	0
LT934125.1	49226	+	2	0	1	0	1	0
LT934125.1	49227	-	0	0	0	0	1	0
LT934125.1	49228	+	0	0	0	0	1	0
LT934125.1	49229	+	0	0	0	0	2	0
LT934125.1	49231	+	0	0	0	0	2	0
LT934125.1	49239	+	0	0	1	0	0	1
LT934125.1	49242	+	0	0	0	0	1	0
LT934125.1	49250	+	1	0	0	0	0	0
LT934125.1	49256	-	1	0	0	0	0	0
LT934125.1	49261	+	1	0	0	0	0	0
LT934125.1	49262	+	0	0	0	1	0	0
LT934125.1	49263	+	1	0	0	0	0	1
LT934125.1	49264	+	0	0	1	0	0	0
LT934125.1	49265	+	4	0	0	0	0	1
LT934125.1	49272	+	3	0	0	0	0	0
LT934125.1	49276	-	0	0	0	0	1	0
LT934125.1	49277	+	0	0	0	0	3	0
LT934125.1	49282	-	0	0	0	0	1	0
LT934125.1	49283	+	1	0	0	0	1	0
LT934125.1	49285	+	0	0	0	0	2	0
LT934125.1	49286	+	0	0	0	1	0	0
LT934125.1	49307	+	0	0	0	0	1	0
LT934125.1	49309	-	0	0	0	0	1	0
LT934125.1	49310	-	0	0	0	0	1	0
LT934125.1	49312	-	1	0	0	0	0	0
LT934125.1	49328	+	0	0	2	0	0	0
LT934125.1	49329	+	0	0	0	0	1	0
LT934125.1	49330	+	0	0	0	0	2	0
LT934125.1	49331	+	2	0	2	1	1	0
LT934125.1	49333	+	0	0	0	0	0	1
LT934125.1	49343	+	1	0	0	0	0	0
LT934125.1	49355	+	0	0	0	0	2	0
LT934125.1	49356	+	2	0	0	0	0	0
LT934125.1	49361	+	1	0	0	0	0	0
LT934125.1	49362	+	0	0	0	0	1	0
LT934125.1	49366	-	0	0	0	0	2	0
LT934125.1	49368	-	0	0	0	0	1	0
LT934125.1	49369	+	0	0	0	0	1	0
LT934125.1	49373	+	0	0	0	0	1	2
LT934125.1	49378	+	1	0	0	0	0	0
LT934125.1	49382	-	1	0	0	0	0	0
LT934125.1	49388	+	1	0	0	0	0	0
LT934125.1	49392	-	3	0	0	0	0	0
LT934125.1	49393	+	0	0	0	0	1	0
LT934125.1	49395	+	1	0	0	0	1	0
LT934125.1	49400	+	0	1	0	0	1	0
LT934125.1	49401	+	1	0	1	0	0	1
LT934125.1	49409	+	1	0	0	0	0	0
LT934125.1	49416	+	0	0	1	0	0	0
LT934125.1	49420	+	0	0	0	0	1	0
LT934125.1	49422	+	0	0	1	0	0	0
LT934125.1	49433	+	1	0	0	0	0	0
LT934125.1	49435	+	0	0	0	0	3	0
LT934125.1	49436	+	0	0	0	0	3	1
LT934125.1	49444	+	1	0	0	0	0	0
LT934125.1	49450	-	0	0	1	0	0	0
LT934125.1	49467	+	0	0	0	0	1	0
LT934125.1	49475	+	1	0	0	0	0	0
LT934125.1	49482	-	0	0	1	0	0	0
LT934125.1	49486	+	1	0	1	0	0	0
LT934125.1	49486	-	0	0	0	0	1	0
LT934125.1	49501	+	0	0	0	0	1	1
LT934125.1	49503	+	1	0	0	0	1	0
LT934125.1	49504	+	1	0	1	0	1	0
LT934125.1	49506	+	2	0	8	0	3	1
LT934125.1	49508	+	0	0	0	0	1	0
LT934125.1	49519	-	0	0	1	0	0	0
LT934125.1	49537	-	0	0	1	0	0	0
LT934125.1	49543	+	0	0	1	0	0	0
LT934125.1	49574	+	1	0	0	0	0	0
LT934125.1	49576	+	1	0	0	0	0	0
LT934125.1	49577	+	1	0	0	0	0	0
LT934125.1	49578	+	0	0	0	0	2	0
LT934125.1	49579	+	0	0	0	0	2	1
LT934125.1	49580	+	0	0	0	0	4	0
LT934125.1	49599	+	1	0	0	0	0	0
LT934125.1	49599	-	0	0	1	0	1	0
LT934125.1	49602	-	0	0	0	0	1	0
LT934125.1	49604	-	0	0	0	0	7	0
LT934125.1	49616	+	0	0	0	0	4	0
LT934125.1	49616	-	0	1	1	0	0	0
LT934125.1	49617	+	1	0	1	0	0	0
LT934125.1	49618	+	0	0	0	0	1	0
LT934125.1	49631	+	0	0	0	0	1	0
LT934125.1	49634	+	0	0	0	0	1	0
LT934125.1	49636	+	0	0	0	0	1	0
LT934125.1	49648	+	0	0	0	0	1	0
LT934125.1	49649	+	0	0	0	0	1	0
LT934125.1	49653	+	0	0	0	0	2	0
LT934125.1	49654	+	0	0	1	0	1	0
LT934125.1	49655	+	0	0	0	0	1	0
LT934125.1	49656	+	0	0	1	0	2	0
LT934125.1	49657	+	0	0	0	0	1	0
LT934125.1	49660	+	0	0	2	0	2	0
LT934125.1	49662	+	0	0	0	0	1	0
LT934125.1	49674	+	0	0	0	0	1	0
LT934125.1	49675	+	0	0	0	0	1	0
LT934125.1	49676	+	0	0	0	0	2	0
LT934125.1	49681	+	1	0	0	0	0	0
LT934125.1	49684	+	0	0	1	0	1	0
LT934125.1	49687	+	0	0	0	0	2	0
LT934125.1	49691	+	0	0	0	0	3	0
LT934125.1	49693	+	0	0	0	0	1	0
LT934125.1	49698	+	0	0	0	0	1	0
LT934125.1	49703	+	0	0	0	0	2	0
LT934125.1	49705	+	0	0	1	0	1	0
LT934125.1	49711	+	1	0	0	0	0	0
LT934125.1	49716	+	0	0	0	0	1	0
LT934125.1	49717	+	0	0	0	0	3	0
LT934125.1	49724	+	1	0	0	0	1	0
LT934125.1	49725	+	0	0	1	0	3	0
LT934125.1	49726	+	0	0	0	0	3	0
LT934125.1	49737	+	0	0	0	0	3	0
LT934125.1	49738	+	0	0	0	0	4	0
LT934125.1	49743	+	0	0	0	0	1	0
LT934125.1	49746	+	0	0	1	0	0	0
LT934125.1	49749	+	0	0	0	0	1	0
LT934125.1	49750	+	0	0	0	0	1	0
LT934125.1	49756	+	0	0	0	0	1	0
LT934125.1	49760	+	0	0	2	0	4	0
LT934125.1	49761	+	0	0	0	0	2	0
LT934125.1	49762	+	0	0	0	0	1	0
LT934125.1	49763	+	0	0	1	0	0	0
LT934125.1	49777	+	0	0	0	0	3	0
LT934125.1	49781	+	0	0	0	0	1	0
LT934125.1	49796	+	0	0	0	0	1	0
LT934125.1	49797	+	0	0	0	0	1	0
LT934125.1	49806	+	1	0	0	0	0	0
LT934125.1	49817	+	0	0	0	0	1	0
LT934125.1	49820	-	0	0	0	0	1	0
LT934125.1	49831	+	0	0	1	0	0	0
LT934125.1	49834	+	0	0	1	0	1	0
LT934125.1	49835	+	0	0	0	0	4	0
LT934125.1	49836	+	0	0	1	0	1	0
LT934125.1	49841	+	0	0	0	0	1	0
LT934125.1	49848	+	1	0	0	0	0	0
LT934125.1	49849	+	0	0	0	0	1	0
LT934125.1	49860	+	0	0	0	0	1	0
LT934125.1	49862	+	0	0	0	0	1	0
LT934125.1	49865	-	0	0	0	0	1	0
LT934125.1	49871	+	1	0	0	0	1	0
LT934125.1	49874	+	0	0	0	0	1	0
LT934125.1	49875	+	0	0	0	0	1	0
LT934125.1	49877	+	0	0	0	0	1	0
LT934125.1	49882	+	0	0	0	0	1	0
LT934125.1	49896	+	0	0	0	0	1	0
LT934125.1	49903	+	0	0	0	0	1	0
LT934125.1	49905	+	0	0	0	0	1	0
LT934125.1	49906	+	0	0	0	0	1	0
LT934125.1	49915	+	0	0	0	0	2	0
LT934125.1	49922	+	0	0	0	0	1	0
LT934125.1	49928	+	0	0	0	0	1	0
LT934125.1	49937	+	0	0	0	0	3	0
LT934125.1	49939	+	0	0	0	0	1	0
LT934125.1	49946	-	0	0	0	0	1	0
LT934125.1	49948	+	0	0	0	0	3	0
LT934125.1	49949	+	0	0	0	0	1	0
LT934125.1	49950	+	0	0	0	0	1	0
LT934125.1	49958	+	0	0	0	0	2	0
LT934125.1	49959	+	0	0	0	0	6	0
LT934125.1	49961	+	0	0	0	0	1	0
LT934125.1	49987	+	0	0	0	0	1	0
LT934125.1	49990	+	0	0	0	0	5	0
LT934125.1	49995	+	0	0	0	0	4	0
LT934125.1	49996	+	0	0	0	0	2	0
LT934125.1	49997	+	0	0	0	0	2	0
LT934125.1	50000	+	0	0	0	0	1	0
LT934125.1	50007	+	0	0	0	0	1	0
LT934125.1	50008	+	0	0	0	0	1	0
LT934125.1	50011	+	0	0	0	0	1	0
LT934125.1	50024	+	0	0	0	0	1	0
LT934125.1	50025	+	0	0	0	0	4	0
LT934125.1	50067	+	0	0	0	0	1	0
LT934125.1	50074	-	0	0	1	0	0	0
LT934125.1	50079	+	0	0	0	0	1	0
LT934125.1	50111	+	0	0	0	0	1	0
LT934125.1	50117	+	0	0	1	0	0	0
LT934125.1	50125	+	0	0	0	0	1	0
LT934125.1	50133	-	1	0	0	0	0	0
LT934125.1	50142	+	1	0	0	0	0	0
LT934125.1	50146	-	0	0	1	0	0	0
LT934125.1	50147	+	0	0	1	0	0	0
LT934125.1	50151	+	0	0	0	0	1	0
LT934125.1	50151	-	2	0	0	0	0	0
LT934125.1	50152	+	0	0	0	0	1	0
LT934125.1	50154	+	0	0	2	0	0	2
LT934125.1	50155	+	0	0	0	0	1	0
LT934125.1	50156	+	1	0	2	0	1	1
LT934125.1	50159	+	1	0	0	0	0	0
LT934125.1	50164	+	0	0	0	1	0	0
LT934125.1	50182	+	0	0	0	0	1	0
LT934125.1	50189	+	0	0	1	0	0	0
LT934125.1	50194	+	1	0	0	0	1	0
LT934125.1	50197	+	0	0	2	0	2	0
LT934125.1	50230	+	0	0	0	0	1	0
LT934125.1	50255	-	0	0	0	0	1	0
LT934125.1	50319	+	0	0	0	0	1	0
LT934125.1	50338	-	1	0	0	0	0	0
LT934125.1	50346	-	0	0	0	0	2	0
LT934125.1	50350	-	3	0	0	0	0	0
LT934125.1	50365	+	1	0	0	0	0	0
LT934125.1	50366	-	1	0	0	0	0	0
LT934125.1	50369	-	1	0	0	0	0	0
LT934125.1	50370	-	1	0	4	1	23	0
LT934125.1	50373	-	0	0	2	0	0	0
LT934125.1	50376	-	0	0	5	2	0	0
LT934125.1	50379	+	0	0	0	0	1	0
LT934125.1	50379	-	0	0	0	0	2	0
LT934125.1	50398	+	0	0	0	0	1	0
LT934125.1	50412	-	0	0	1	0	0	0
LT934125.1	50424	-	1	0	0	0	0	0
LT934125.1	50425	+	1	0	0	0	0	0
LT934125.1	50434	-	0	0	0	0	1	0
LT934125.1	50446	-	1	0	0	0	1	0
LT934125.1	50472	-	0	0	0	0	1	0
LT934125.1	50490	-	1	0	1	0	0	1
LT934125.1	50492	-	1	1	2	0	1	1
LT934125.1	50495	-	0	0	1	0	0	0
LT934125.1	50498	-	1	0	1	0	1	0
LT934125.1	50500	-	0	0	1	0	1	0
LT934125.1	50518	-	0	0	0	0	1	0
LT934125.1	50521	-	0	1	0	0	3	1
LT934125.1	50527	+	0	0	1	0	0	0
LT934125.1	50533	-	0	0	0	0	1	0
LT934125.1	50534	-	0	0	0	0	2	0
LT934125.1	50538	-	0	0	0	0	1	0
LT934125.1	50544	-	0	0	2	0	0	0
LT934125.1	50551	+	1	0	0	0	0	0
LT934125.1	50553	-	0	0	0	0	1	0
LT934125.1	50555	-	0	0	0	1	0	0
LT934125.1	50563	-	0	0	0	0	1	0
LT934125.1	50569	-	0	0	0	0	1	1
LT934125.1	50572	-	0	0	1	0	0	0
LT934125.1	50575	-	0	0	0	0	2	0
LT934125.1	50592	-	0	0	1	0	3	0
LT934125.1	50595	-	1	0	0	0	0	0
LT934125.1	50604	-	0	0	0	0	1	0
LT934125.1	50606	-	1	0	0	0	0	0
LT934125.1	50609	+	0	0	0	0	1	0
LT934125.1	50616	-	0	0	0	0	2	0
LT934125.1	50628	-	0	0	0	0	1	0
LT934125.1	50629	+	1	0	0	0	0	0
LT934125.1	50629	-	1	0	0	0	0	0
LT934125.1	50631	-	0	0	1	1	1	0
LT934125.1	50635	-	1	0	0	0	1	0
LT934125.1	50636	-	0	0	0	0	1	0
LT934125.1	50637	-	0	0	0	0	1	1
LT934125.1	50639	-	1	0	0	2	1	0
LT934125.1	50641	-	1	0	2	0	2	0
LT934125.1	50642	-	0	0	7	0	0	0
LT934125.1	50644	-	0	0	1	0	0	2
LT934125.1	50647	-	1	0	0	0	0	0
LT934125.1	50649	-	0	0	0	1	0	0
LT934125.1	50650	-	0	0	0	0	1	0
LT934125.1	50651	+	0	0	0	0	1	0
LT934125.1	50663	-	3	0	0	0	0	0
LT934125.1	50666	-	0	0	2	0	0	1
LT934125.1	50670	-	0	0	1	0	0	0
LT934125.1	50672	-	0	0	0	0	1	0
LT934125.1	50676	-	0	0	1	0	0	0
LT934125.1	50677	+	0	0	1	0	0	0
LT934125.1	50679	+	0	0	1	0	0	0
LT934125.1	50685	-	0	0	0	0	1	0
LT934125.1	50689	-	0	0	1	0	0	0
LT934125.1	50690	-	0	0	0	0	1	0
LT934125.1	50696	+	0	0	0	0	1	0
LT934125.1	50701	-	0	0	0	0	1	0
LT934125.1	50706	-	1	0	1	0	0	0
LT934125.1	50712	-	0	0	1	0	2	0
LT934125.1	50717	-	0	0	0	0	1	0
LT934125.1	50723	+	0	0	0	0	1	0
LT934125.1	50724	-	0	0	1	0	0	0
LT934125.1	50790	-	0	0	1	0	0	0
LT934125.1	50803	-	0	0	0	0	0	1
LT934125.1	50805	-	0	0	0	0	1	0
LT934125.1	50806	-	1	0	0	0	0	0
LT934125.1	50809	+	1	0	0	0	0	0
LT934125.1	50817	-	3	2	0	0	5	2
LT934125.1	50818	-	0	0	3	0	0	0
LT934125.1	50823	-	1	0	0	0	2	0
LT934125.1	50835	-	0	0	0	0	1	0
LT934125.1	50850	-	0	0	1	0	0	0
LT934125.1	50862	-	2	0	0	0	0	1
LT934125.1	50863	-	0	0	0	0	4	0
LT934125.1	50868	+	0	0	0	0	1	0
LT934125.1	50876	+	0	0	0	0	1	0
LT934125.1	50877	+	1	0	0	0	0	0
LT934125.1	50881	+	0	0	1	0	0	0
LT934125.1	50885	+	0	0	0	0	1	0
LT934125.1	50892	-	1	0	0	0	0	0
LT934125.1	50910	+	0	0	1	0	0	0
LT934125.1	50913	-	0	0	1	0	0	0
LT934125.1	50922	-	0	0	0	0	1	0
LT934125.1	50931	-	0	0	1	0	0	0
LT934125.1	50935	-	0	0	0	0	1	0
LT934125.1	50946	+	1	0	0	0	0	0
LT934125.1	50957	+	0	0	0	0	1	0
LT934125.1	50968	+	0	0	1	0	0	0
LT934125.1	50968	-	0	0	0	1	0	0
LT934125.1	50971	-	0	0	0	1	0	0
LT934125.1	50977	-	0	0	2	0	4	1
LT934125.1	50982	-	1	0	0	0	0	0
LT934125.1	50983	-	0	0	1	0	0	0
LT934125.1	50985	-	1	0	0	0	2	0
LT934125.1	50986	-	1	0	3	0	4	0
