seqnames	strand	TSS	TES	NOV_TX_ID	C6_dRNA	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_12h	NRK_dcDNA_1h	NRK_dcDNA_2h	NRK_dcDNA_4h	NRK_dcDNA_6h	NRK_dcDNA_8h	PC_12_dRNA	PC_12_dcDNA_0.5h	PC_12_dcDNA_1.5h	PC_12_dcDNA_12h	PC_12_dcDNA_1h	PC_12_dcDNA_2.5h	PC_12_dcDNA_2h	PC_12_dcDNA_4h	PC_12_dcDNA_6h	PC_12_dcDNA_8h	PK_15_dRNA	PK_15_dcDNA_12h	PK_15_dcDNA_1h	PK_15_dcDNA_2h	PK_15_dcDNA_4h	PK_15_dcDNA_6h	PK_15_dcDNA_8h
LT934125.1	+	68267	71543	NOV_TX_1311	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	68280	70521	NOV_TX_1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	4
LT934125.1	+	68296	70521	NOV_TX_1314	1	46	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	5	99	0	0	2	8	12
LT934125.1	+	68296	71544	NOV_TX_1315	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0
LT934125.1	+	68331	70521	NOV_TX_1317	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	4
LT934125.1	+	68357	70521	NOV_TX_1319	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	12	0
LT934125.1	+	68375	70521	NOV_TX_1321	2	7	0	0	0	0	1	4	0	0	0	0	1	6	0	0	11	0	0	0	0	0	5	34	57	0	0	3	0	28
LT934125.1	+	68375	71544	NOV_TX_1322	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
LT934125.1	+	68457	70521	NOV_TX_1325	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	32	0	0	0	0	0
LT934125.1	+	68468	70521	NOV_TX_1327	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
LT934125.1	+	68505	70521	NOV_TX_1330	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	10	34	0	1	0	53	0
LT934125.1	+	68561	70521	NOV_TX_1332	1	6	0	0	0	0	0	0	0	0	0	0	25	0	0	0	8	0	0	0	0	0	0	3	42	0	0	3	0	0
LT934125.1	+	68561	71544	NOV_TX_1333	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
LT934125.1	+	68601	70521	NOV_TX_1336	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	6	0	0	0	0	0	148
LT934125.1	+	68601	71544	NOV_TX_1338	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	3
LT934125.1	+	68642	70521	NOV_TX_1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0
LT934125.1	+	68654	70521	NOV_TX_1341	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
LT934125.1	+	68667	70521	NOV_TX_1343	0	90	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0
LT934125.1	+	68667	71544	NOV_TX_1344	0	24	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
LT934125.1	+	68696	70521	NOV_TX_1346	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	5	0	0	0	0	0
LT934125.1	+	68731	70521	NOV_TX_1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	2	0	0
LT934125.1	+	68768	70521	NOV_TX_1351	2	18	0	0	0	0	0	0	0	0	1	0	5	4	0	0	21	0	0	0	1	0	7	26	0	0	0	0	9	0
LT934125.1	+	68783	70521	NOV_TX_1353	0	15	1	0	0	0	7	0	0	0	0	0	0	1	0	0	8	0	0	0	0	5	0	6	0	0	0	0	7	58
LT934125.1	+	68783	71544	NOV_TX_1354	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
LT934125.1	+	68846	70521	NOV_TX_1357	0	12	0	0	0	0	0	5	0	0	1	0	1	2	0	0	12	0	0	0	8	18	0	2	0	0	1	1	0	0
LT934125.1	+	68846	71544	NOV_TX_1358	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	0	0	0	0	0	0	0
LT934125.1	+	68873	70521	NOV_TX_1359	1	65	0	0	0	0	5	41	0	0	0	1	15	0	0	0	39	0	0	0	0	0	14	20	293	0	4	6	40	121
LT934125.1	+	68873	71543	NOV_TX_1361	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	68873	71544	NOV_TX_1360	0	26	0	1	0	0	0	4	0	0	0	0	1	0	0	0	6	0	0	0	0	0	1	0	4	0	1	1	0	9
LT934125.1	+	68932	70521	NOV_TX_1363	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	4	0	0	0	0	6
LT934125.1	+	68946	70521	NOV_TX_1365	0	10	0	1	0	0	0	0	0	0	0	1	1	2	0	0	6	0	0	0	0	0	0	12	11	0	0	0	5	10
LT934125.1	+	69004	70521	NOV_TX_1368	0	8	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0
LT934125.1	+	69004	71544	NOV_TX_1369	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	69032	70521	NOV_TX_1370	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	69054	70521	NOV_TX_1372	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	0	13	0	0
LT934125.1	+	69077	70521	NOV_TX_1373	0	60	0	0	0	0	0	60	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	51	97
LT934125.1	+	69077	71544	NOV_TX_1374	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1
LT934125.1	+	69095	70521	NOV_TX_1376	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	11	10	260	0	2	0	0	0
LT934125.1	+	69095	71544	NOV_TX_1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	0	0	0	0
LT934125.1	+	69160	70521	NOV_TX_1378	3	86	0	0	0	2	15	79	0	0	1	2	10	3	0	1	115	0	0	1	4	38	16	17	417	0	0	32	113	157
LT934125.1	+	69160	71544	NOV_TX_1379	0	34	0	0	0	1	1	2	0	0	0	0	0	0	0	0	17	0	0	0	1	5	4	3	9	0	0	0	4	11
LT934125.1	+	69244	70521	NOV_TX_1382	0	107	0	0	1	5	19	154	0	0	3	1	9	1	0	0	166	0	0	1	8	36	16	14	698	0	0	24	131	274
LT934125.1	+	69244	71543	NOV_TX_1384	0	0	0	0	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	69244	71544	NOV_TX_1383	0	34	0	0	0	2	3	5	0	0	0	0	1	1	0	0	15	0	0	0	2	3	2	0	27	0	0	1	5	16
LT934125.1	+	69289	70521	NOV_TX_1386	1	12	1	0	0	0	1	3	0	0	0	0	5	2	0	0	27	0	0	0	0	4	0	15	97	0	1	0	14	41
LT934125.1	+	69289	71544	NOV_TX_1387	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0
LT934125.1	+	69311	70521	NOV_TX_1388	0	19	0	1	0	0	1	13	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	14	0	0	2	5	9	0
LT934125.1	+	69311	71544	NOV_TX_1389	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
LT934125.1	+	69393	70521	NOV_TX_1393	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	170	0	0	0	0	0
LT934125.1	+	69407	70521	NOV_TX_1395	0	7	0	0	0	0	0	0	0	0	1	1	2	1	0	0	8	0	0	0	0	0	0	11	0	0	2	0	0	0
LT934125.1	+	69421	70521	NOV_TX_1397	0	29	0	0	0	0	0	0	0	0	0	1	12	3	0	0	40	0	0	0	0	0	14	19	0	0	3	0	20	63
LT934125.1	+	69421	71544	NOV_TX_1398	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
LT934125.1	+	69433	70521	NOV_TX_1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0
LT934125.1	+	69466	70521	NOV_TX_1400	0	44	1	0	0	5	0	131	0	0	1	1	1	0	0	0	1	0	0	0	0	0	36	14	10	0	0	0	0	1
LT934125.1	+	69466	71544	NOV_TX_1401	0	13	0	0	0	0	0	7	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0
LT934125.1	+	69503	70521	NOV_TX_1405	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0
LT934125.1	+	69515	70521	NOV_TX_1408	2	11	0	0	0	0	0	0	0	0	3	2	0	8	0	0	23	1	1	0	0	0	0	66	0	0	0	0	0	0
LT934125.1	+	69515	71544	NOV_TX_1409	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	+	69530	70521	NOV_TX_1410	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	627	0	7	0	79	274
LT934125.1	+	69530	71544	NOV_TX_1411	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5
LT934125.1	+	69568	70521	NOV_TX_1414	0	41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	15	0	0	0	0	0	0
LT934125.1	+	69568	71544	NOV_TX_1415	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0
LT934125.1	+	69611	70521	NOV_TX_1418	0	52	0	0	2	1	3	38	0	0	0	4	11	8	0	0	54	0	0	0	1	0	17	33	242	0	0	7	34	108
LT934125.1	+	69611	71544	NOV_TX_1419	0	10	0	0	0	0	2	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	1	1	4
LT934125.1	+	69671	70521	NOV_TX_1421	0	57	0	0	0	0	5	40	0	0	0	2	11	4	0	0	67	1	1	0	2	15	0	26	193	0	0	8	36	89
LT934125.1	+	69671	71544	NOV_TX_1423	0	6	0	0	0	0	3	1	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	3
LT934125.1	+	69735	70521	NOV_TX_1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0
LT934125.1	+	69765	70521	NOV_TX_1430	3	41	0	1	0	3	8	59	0	2	2	3	11	1	0	1	68	1	1	1	2	21	23	26	105	0	4	17	40	92
LT934125.1	+	69765	71544	NOV_TX_1431	0	9	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	1
LT934125.1	+	69821	70521	NOV_TX_1434	1	73	0	0	0	1	8	41	0	0	0	4	5	2	0	0	63	0	0	0	1	8	0	18	176	0	0	4	34	91
LT934125.1	+	69821	71544	NOV_TX_1435	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
LT934125.1	+	69848	70521	NOV_TX_1436	0	5	0	0	0	0	3	15	0	0	0	0	3	3	0	0	32	0	0	0	0	2	35	9	83	0	0	5	9	46
LT934125.1	+	69848	71544	NOV_TX_1437	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0
LT934125.1	+	69886	70521	NOV_TX_1440	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
LT934125.1	+	69921	70521	NOV_TX_1442	4	0	0	0	0	0	0	0	0	0	0	10	33	5	0	0	295	0	0	0	0	0	48	36	0	0	2	9	114	0
LT934125.1	+	69921	71544	NOV_TX_1443	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	19	0	0	0	0	0	3	0	0	0	0	0	2	0
LT934125.1	+	69947	70521	NOV_TX_1444	3	178	0	0	1	0	0	118	0	1	0	0	0	6	0	0	0	0	0	1	8	0	0	27	741	0	1	17	0	361
LT934125.1	+	69947	71544	NOV_TX_1445	0	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	0	0	0	0	1
LT934125.1	+	70012	70521	NOV_TX_1449	4	135	0	0	0	0	18	0	0	0	3	8	16	6	0	0	228	0	0	0	11	0	46	67	658	0	1	22	123	279
LT934125.1	+	70012	71544	NOV_TX_1450	0	32	0	0	0	0	3	0	0	0	0	1	0	0	0	0	9	0	0	0	1	0	2	0	11	0	0	1	3	6
LT934125.1	+	70031	70521	NOV_TX_1452	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	1	0	0	34	0	0	0	0	0	0	0	0
LT934125.1	+	70031	71544	NOV_TX_1453	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
LT934125.1	+	70090	70521	NOV_TX_1456	1	103	0	1	1	9	19	154	0	0	5	9	15	6	0	0	133	0	0	1	7	32	38	31	382	0	7	34	108	229
LT934125.1	+	70090	71543	NOV_TX_1458	0	0	0	0	0	0	0	18	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70090	71544	NOV_TX_1457	0	50	0	1	1	5	8	1	0	0	0	0	1	0	0	0	19	0	0	0	2	5	3	1	21	0	0	1	5	9
LT934125.1	+	70132	70521	NOV_TX_1459	1	152	1	0	0	3	0	137	0	0	0	9	24	6	0	0	253	0	0	1	7	33	53	56	631	0	4	22	114	323
LT934125.1	+	70132	71543	NOV_TX_1461	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70132	71544	NOV_TX_1460	0	42	0	0	0	0	0	2	0	0	0	0	1	0	0	0	14	0	0	0	0	4	5	1	21	0	0	1	2	6
LT934125.1	+	70158	70521	NOV_TX_1462	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
LT934125.1	+	70158	71544	NOV_TX_1463	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LT934125.1	+	70186	70521	NOV_TX_1464	2	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0
LT934125.1	+	70204	70521	NOV_TX_1466	0	206	0	0	0	0	0	214	0	0	0	0	0	0	0	0	352	0	0	0	0	48	0	0	998	0	0	0	0	0
LT934125.1	+	70204	71544	NOV_TX_1467	0	31	0	0	0	0	0	4	0	0	0	0	0	0	0	0	35	0	0	0	0	9	0	0	16	0	0	0	0	0
LT934125.1	+	70229	70521	NOV_TX_1469	8	100	0	1	2	3	29	0	0	0	1	10	0	16	0	0	0	0	1	0	8	0	65	107	0	0	7	0	0	0
LT934125.1	+	70229	71544	NOV_TX_1470	2	18	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0
LT934125.1	+	70258	70521	NOV_TX_1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	174	548
LT934125.1	+	70258	71544	NOV_TX_1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11
LT934125.1	+	70311	70521	NOV_TX_1477	0	158	0	0	0	0	37	69	0	0	2	4	17	3	0	0	415	0	0	1	0	66	75	19	1119	0	0	18	196	599
LT934125.1	+	70311	71543	NOV_TX_1479	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70311	71544	NOV_TX_1478	0	48	1	0	0	0	4	9	0	0	0	0	2	0	0	0	46	0	0	0	0	9	8	1	39	0	0	0	8	20
LT934125.1	+	70329	70521	NOV_TX_1480	2	168	1	0	0	6	0	0	0	0	0	5	9	0	0	0	0	2	0	0	6	0	0	9	0	0	7	19	0	0
LT934125.1	+	70329	71544	NOV_TX_1481	0	37	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0
LT934125.1	+	70364	70521	NOV_TX_1483	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0	0	592
LT934125.1	+	70364	71544	NOV_TX_1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	7
LT934125.1	+	70382	70521	NOV_TX_1485	1	0	1	0	0	6	59	45	0	0	0	4	7	3	0	0	0	0	0	3	11	0	99	32	0	0	13	52	206	0
LT934125.1	+	70382	71543	NOV_TX_1487	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70382	71544	NOV_TX_1486	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	6	0	0	0	2	4	0
LT934125.1	+	70396	70521	NOV_TX_1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	0	0	0	0	52	0	0	0	0	0	0	0	0
LT934125.1	+	70396	71544	NOV_TX_1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	7	0	0	0	0	0	0	0	0
LT934125.1	+	70452	71543	NOV_TX_1493	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70452	71544	NOV_TX_1492	0	28	0	0	0	0	1	0	0	0	0	0	0	1	0	0	7	0	0	0	1	1	4	1	1	0	0	1	1	0
LT934125.1	+	70529	71535	NOV_TX_1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0
LT934125.1	+	70529	71541	NOV_TX_1495	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	27	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70529	71543	NOV_TX_1496	0	0	0	0	0	0	0	4594	0	0	45	173	485	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70529	71544	NOV_TX_1494	11	7318	25	41	86	453	1012	918	0	3	10	35	122	42	0	0	4963	0	0	33	363	1531	909	180	14322	0	74	476	2612	5491
LT934125.1	+	70529	75651	NOV_TX_1498	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
LT934125.1	+	70595	71544	NOV_TX_1503	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3
LT934125.1	+	70630	71543	NOV_TX_1506	0	0	0	0	0	0	0	74	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70630	71544	NOV_TX_1505	5	426	0	0	1	8	61	39	0	0	0	3	0	11	0	0	220	0	0	2	8	40	31	19	511	0	0	12	103	201
LT934125.1	+	70670	71543	NOV_TX_1509	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70670	71544	NOV_TX_1508	1	0	0	0	2	0	0	0	0	0	0	2	10	3	0	0	135	0	0	0	2	0	13	2	0	0	0	8	0	0
LT934125.1	+	70709	71543	NOV_TX_1512	0	0	0	0	0	0	0	28	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70709	71544	NOV_TX_1511	2	56	0	0	1	4	0	14	0	0	0	0	2	1	0	0	65	0	0	0	3	11	7	5	48	0	1	1	10	24
LT934125.1	+	70776	71543	NOV_TX_1516	0	0	0	0	0	0	0	0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70776	71544	NOV_TX_1515	2	97	0	0	0	5	0	0	0	0	0	0	8	4	0	0	155	0	0	0	0	0	30	15	193	0	3	6	0	73
LT934125.1	+	70807	71543	NOV_TX_1518	0	0	0	0	0	0	0	66	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70807	71544	NOV_TX_1517	4	125	0	0	1	0	26	35	0	0	1	4	0	3	0	0	0	0	0	2	5	17	0	7	0	0	0	0	41	0
LT934125.1	+	70855	71543	NOV_TX_1521	0	0	0	0	0	0	0	70	0	0	2	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70855	71544	NOV_TX_1520	2	0	0	0	1	5	0	36	0	0	1	6	3	8	0	0	201	0	0	2	10	29	0	16	291	0	0	10	48	107
LT934125.1	+	70874	71544	NOV_TX_1522	0	273	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
LT934125.1	+	70889	71543	NOV_TX_1524	0	0	0	0	0	0	0	3	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70889	71544	NOV_TX_1523	0	60	0	0	0	0	4	1	0	0	0	2	1	4	0	0	18	0	0	0	0	3	6	2	16	0	0	2	9	8
LT934125.1	+	70914	71543	NOV_TX_1528	0	0	0	0	0	0	0	27	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	70914	71544	NOV_TX_1527	2	67	0	0	0	1	11	10	0	0	0	0	1	8	0	0	61	0	0	0	5	12	14	17	86	0	0	6	27	35
LT934125.1	+	70976	71544	NOV_TX_1531	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	83	0	0	1	2	0	13	10	0	0	3	3	0	0
LT934125.1	+	71008	71543	NOV_TX_1535	0	0	0	0	0	0	0	0	0	0	2	16	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	71008	71544	NOV_TX_1534	0	82	0	1	2	0	0	0	0	1	0	5	17	3	0	0	362	0	0	0	8	0	44	17	510	0	0	16	113	0
LT934125.1	+	71022	71544	NOV_TX_1538	0	321	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176
LT934125.1	+	71054	71544	NOV_TX_1541	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0
LT934125.1	+	71067	71544	NOV_TX_1542	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	206	0	0	0	0	21	0	0
LT934125.1	+	71093	71544	NOV_TX_1544	2	396	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0
LT934125.1	+	71133	71543	NOV_TX_1546	0	0	0	0	0	0	0	478	0	0	0	43	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	71133	71544	NOV_TX_1547	6	0	0	0	0	26	0	218	0	0	0	19	44	5	0	0	489	0	0	0	0	0	0	16	0	0	8	0	0	0
LT934125.1	+	71165	71544	NOV_TX_1549	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0
LT934125.1	+	71189	71544	NOV_TX_1550	8	908	1	0	0	0	167	0	0	0	4	0	0	9	0	0	844	0	0	1	0	0	0	39	1461	0	0	0	321	505
LT934125.1	+	71224	71544	NOV_TX_1553	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	11	0	0
LT934125.1	+	71263	71543	NOV_TX_1555	0	0	0	0	0	0	0	118	0	0	2	16	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	71263	71544	NOV_TX_1554	3	572	1	1	1	0	79	76	0	0	3	6	13	8	0	0	589	0	0	1	19	0	99	34	577	0	4	11	116	261
LT934125.1	+	71321	71543	NOV_TX_1560	0	0	0	0	0	0	0	55	0	0	3	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	71321	71544	NOV_TX_1559	1	521	1	1	0	9	90	33	0	0	0	4	7	8	0	0	436	0	0	5	0	55	80	19	510	0	6	25	112	246
LT934125.1	+	71391	71543	NOV_TX_1563	0	0	0	0	0	0	0	0	0	0	3	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	71391	71544	NOV_TX_1564	2	1324	1	0	6	17	0	0	0	0	2	3	11	3	0	0	1186	0	0	2	39	175	197	11	1223	0	10	53	289	0
LT934125.1	+	71420	71544	NOV_TX_1567	0	0	0	0	0	0	215	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602
LT934125.1	+	72759	75648	NOV_TX_1587	2	0	0	0	0	0	29	0	0	0	0	0	0	12	0	0	0	0	0	0	0	21	0	43	0	0	0	3	58	0
LT934125.1	+	72759	75649	NOV_TX_1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	201	0	0	0	0	0
LT934125.1	+	72759	75650	NOV_TX_1585	0	183	0	0	0	3	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	20	0	0	0	0	0	0	0
LT934125.1	+	72759	75651	NOV_TX_1586	0	0	0	2	1	0	0	26	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145
LT934125.1	+	72816	75648	NOV_TX_1591	0	0	0	0	0	0	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	16	0	0	0	3	18	0
LT934125.1	+	72816	75650	NOV_TX_1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	3	0	0	0	0	0	0	0
