seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	dcDNA.TSS_TC_significance
LT934125.1	+	TC_606	606	69288	69340	52	9	3410.030493	0	0	4.0319414162631	69303	69288	69340	12h, 6h, 8h, 1h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_607	607	69378	69433	55	9	1969.884202	0	0	4.91981768657107	69407	69378	69433	1h, 8h, 12h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_608	608	69461	69567	106	15	1938.89013	0	0	11.5219357014372	69514	69461	69567	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_609	609	69595	69626	22	10	543.77684	0	0	8.57070691508805	69609	69595	69617	8h, 12h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_61	61	8055	8055	0	1	53.302063	0	0	0	8055	8055	8055	6h	PC_12	*
LT934125.1	+	TC_610	610	69660	69734	69	16	3103.378715	0	0	8.5012596725106	69681	69665	69734	12h, 8h, 4h, 6h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_611	611	69762	69787	23	19	18108.113262	0	0	9.95042402344958	69766	69762	69785	12h, 2h, 4h, 6h, 8h, 2.5h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_612	612	69812	69845	33	3	298.145099	0	0	0	69826	69812	69845	12h, 4h, 8h	C6, PC_12	**
LT934125.1	+	TC_613	613	69874	69953	73	14	1563.290036	0	0	14.6752480041221	69921	69874	69947	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_614	614	69994	70057	63	12	2963.656349	0	0	9.40844057737963	70019	69994	70057	12h, 2h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_615	615	70079	70096	3	18	15660.822497	0	0	0.534592110481343	70090	70090	70093	12h, 4h, 6h, 8h, 1h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_616	616	70124	70160	34	10	1448.901454	0	0	9.9709606820265	70137	70126	70160	12h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_617	617	70197	70278	81	13	1108.281341	0	0	10.921280588188	70230	70197	70278	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_618	618	70311	70336	25	12	1382.970972	0	0	5.230990558075	70316	70311	70336	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_619	619	70364	70438	50	7	1229.041547	0	0	5.4594316186373	70383	70364	70414	12h, 4h, 6h, 8h	C6, PC_12, PK_15	***
LT934125.1	+	TC_62	62	8089	8094	5	2	557.443125	0	0	0	8092	8089	8094	4h, 8h	C6, PC_12	*
LT934125.1	+	TC_620	620	70522	70535	2	26	757953.032798	0	0	2.54581119058525	70531	70529	70531	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_621	621	70595	70595	0	1	2227.171492	0	0	0	70595	70595	70595	1h	PC_12	*
LT934125.1	+	TC_622	622	70617	70675	43	12	2090.764243	0	0	12.745763375964	70633	70620	70663	12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_623	623	70708	70728	20	4	213.822342	0	0	4.27259231977278	70713	70708	70728	12h, 8h, 6h	C6, PC_12	**
LT934125.1	+	TC_624	624	70767	70813	46	14	1372.169251	0	0	3.77860701929476	70788	70767	70813	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_625	625	70850	70882	26	9	668.465871	0	0	5.26513146048854	70859	70850	70876	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_626	626	70905	70926	13	12	2682.937982	0	0	3.16992500144231	70915	70905	70918	12h, 2h, 8h, 2.5h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_627	627	70963	71043	72	11	1858.456721	0	0	6.18982455888002	71007	70963	71035	12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_628	628	71065	71202	120	18	8582.222486	0	0	20.7520198625712	71131	71065	71185	12h, 2h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_629	629	71224	71284	60	10	1145.876834	0	0	8.0142960138452	71249	71224	71284	12h, 6h, 8h, 4h, 2h	C6, PC_12, PK_15	***
LT934125.1	+	TC_63	63	8148	8148	0	2	126.838372	0	0	0	8148	8148	8148	6h, 4h	C6, PK_15	*
LT934125.1	+	TC_630	630	71308	71346	32	12	1462.995801	0	0	9.88987003682597	71325	71314	71346	12h, 8h, 6h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_631	631	71377	71437	43	9	856.528567	0	0	5.70043971814109	71399	71377	71420	12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_632	632	71538	71538	0	1	667.111408	0	0	0	71538	71538	71538	2h	PC_12	*
LT934125.1	+	TC_633	633	71767	71767	0	5	117.267461	0	0	0	71767	71767	71767	12h, 8h, 6h	C6, PC_12, PK_15	*
LT934125.1	+	TC_634	634	71796	71796	0	1	40.594301	0	0	0	71796	71796	71796	4h	PK_15	*
LT934125.1	+	TC_635	635	71902	71905	3	4	254.414041	0	0	0	71904	71902	71905	6h, 12h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_636	636	71941	71941	0	1	26.651031	0	0	0	71941	71941	71941	6h	PC_12	*
LT934125.1	+	TC_637	637	72040	72040	0	1	31.95705	0	0	0	72040	72040	72040	8h	PC_12	*
LT934125.1	+	TC_638	638	72173	72173	0	1	31.95705	0	0	0	72173	72173	72173	8h	PC_12	*
LT934125.1	+	TC_639	639	72329	72329	0	1	86.244071	0	0	0	72329	72329	72329	6h	C6	*
LT934125.1	+	TC_64	64	8184	8192	8	3	142.967534	0	0	0	8189	8184	8192	6h, 4h	C6, PK_15	*
LT934125.1	+	TC_640	640	72471	72471	0	1	40.594301	0	0	0	72471	72471	72471	4h	PK_15	*
LT934125.1	+	TC_641	641	72505	72527	22	2	182.067449	0	0	0	72516	72505	72527	8h, 4h	NRK, PC_12	*
LT934125.1	+	TC_642	642	72618	72618	0	1	31.95705	0	0	0	72618	72618	72618	8h	PC_12	*
LT934125.1	+	TC_643	643	72649	72649	0	2	58.935131	0	0	0	72649	72649	72649	8h, 6h	C6, PC_12	*
LT934125.1	+	TC_644	644	72688	72694	6	2	611.730146	0	0	0	72691	72688	72694	4h, 6h	C6	*
LT934125.1	+	TC_645	645	72758	72764	0	15	7522.695924	0	0	3.77993476463804	72759	72759	72759	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_646	646	72899	72899	0	1	32.2841	0	0	0	72899	72899	72899	8h	C6	*
LT934125.1	+	TC_647	647	72957	72957	0	1	100.38145	0	0	0	72957	72957	72957	4h	PC_12	*
LT934125.1	+	TC_648	648	72990	72990	0	1	31.95705	0	0	0	72990	72990	72990	8h	PC_12	*
LT934125.1	+	TC_649	649	73131	73140	9	3	117.543212	0	0	1	73134	73131	73140	8h, 6h	C6, PC_12	*
LT934125.1	+	TC_65	65	8324	8346	22	4	2998.713851	0	0	0	8340	8324	8346	6h, 8h, 1h	PC_12, PK_15	**
LT934125.1	+	TC_650	650	73208	73222	14	2	85.586162	0	0	2.58496250072116	73215	73208	73222	8h, 6h	C6, PC_12	*
LT934125.1	+	TC_651	651	73321	73321	0	1	40.594301	0	0	0	73321	73321	73321	4h	PK_15	*
LT934125.1	+	TC_652	652	73376	73376	0	1	1540.832049	0	0	0	73376	73376	73376	1h	C6	*
LT934125.1	+	TC_653	653	73422	73422	0	1	16.129162	0	0	0	73422	73422	73422	6h	PK_15	*
LT934125.1	+	TC_654	654	73531	73551	20	2	132.66555	0	0	0	73541	73531	73551	8h, 4h	C6, PC_12	*
LT934125.1	+	TC_655	655	73608	73608	0	1	32.2841	0	0	0	73608	73608	73608	8h	C6	*
LT934125.1	+	TC_656	656	73673	73676	3	3	99.529432	0	0	0	73675	73673	73676	8h, 6h, 4h	C6, PC_12, PK_15	*
LT934125.1	+	TC_657	657	73711	73711	0	1	31.95705	0	0	0	73711	73711	73711	8h	PC_12	*
LT934125.1	+	TC_658	658	73741	73741	0	1	81.685999	0	0	0	73741	73741	73741	8h	NRK	*
LT934125.1	+	TC_659	659	73783	73783	0	1	40.594301	0	0	0	73783	73783	73783	4h	PK_15	*
LT934125.1	+	TC_66	66	8433	8439	6	3	2345.699663	0	0	0	8437	8433	8439	6h, 8h, 1h	C6, PC_12	**
LT934125.1	+	TC_660	660	73840	73859	19	2	166.492231	0	0	0	73850	73840	73859	6h, 8h	NRK, PC_12	*
LT934125.1	+	TC_661	661	73935	73935	0	1	31.95705	0	0	0	73935	73935	73935	8h	PC_12	*
LT934125.1	+	TC_662	662	73962	73982	20	2	58.935131	0	0	0	73972	73962	73982	8h, 6h	C6, PC_12	*
LT934125.1	+	TC_663	663	74021	74021	0	1	16.129162	0	0	0	74021	74021	74021	6h	PK_15	*
LT934125.1	+	TC_664	664	74113	74127	14	3	686.672287	0	0	0	74120	74113	74127	4h, 6h	C6, NRK, PC_12	**
LT934125.1	+	TC_665	665	74160	74160	0	1	17.924841	0	0	0	74160	74160	74160	12h	NRK	*
LT934125.1	+	TC_666	666	74191	74192	1	3	133.875737	0	0	0	74192	74191	74192	12h, 6h	C6, PC_12	*
LT934125.1	+	TC_667	667	74241	74258	17	3	145.927149	0	0	0	74248	74241	74258	8h	C6, NRK, PC_12	*
LT934125.1	+	TC_668	668	74326	74335	9	2	557.770175	0	0	0	74330	74326	74335	4h, 8h	C6	*
LT934125.1	+	TC_669	669	74396	74408	2	25	330108.064596	0.937779167001154	0.937779167001154	4.49032192237562	74401	74400	74402	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_67	67	8512	8540	28	6	396.881599	0	0	5.68203113013457	8526	8512	8540	6h, 8h, 4h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_670	670	74448	74471	23	4	208.308583	0	0	0	74462	74448	74471	12h, 6h	NRK, PK_15	**
LT934125.1	+	TC_671	671	74506	74515	8	4	259.149301	0	0	3.32192809488736	74510	74506	74514	6h, 8h	C6, NRK, PC_12	**
LT934125.1	+	TC_672	672	74556	74573	17	3	89.007563	0	0	0	74566	74556	74573	8h, 4h, 6h	C6, PK_15	*
LT934125.1	+	TC_673	673	74629	74981	339	14	3068.869079	0	0	27.3115821937669	74717	74629	74968	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_674	674	75011	75028	17	3	144.186712	0	0	0	75019	75011	75028	12h, 8h, 6h	NRK, PC_12	*
LT934125.1	+	TC_675	675	75052	75077	17	4	225.383583	0	0	6.22662681919523	75067	75058	75075	12h, 8h, 4h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_676	676	75108	75155	46	14	2015.104991	0	0	2.72580293041707	75143	75108	75154	12h, 8h, 6h, 2.5h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_677	677	75183	75227	44	9	1256.823528	0	0	2.91092893411112	75201	75183	75227	6h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_678	678	75262	75271	0	5	268.488607	0	0	3.17056110286779	75262	75262	75262	12h, 6h, 8h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_679	679	75288	75384	93	15	5955.845102	0	0	16.210208834222	75355	75289	75382	12h, 2h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_68	68	8730	8730	0	1	81.685999	0	0	0	8730	8730	8730	8h	NRK	*
LT934125.1	+	TC_680	680	75417	75538	65	12	1143.689997	0	0	20.7000366288239	75459	75426	75491	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_681	681	75653	75655	0	9	404.793092	0	0	1.58496250072116	75653	75653	75653	12h, 6h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_682	682	75788	75788	0	1	134.535181	0	0	0	75788	75788	75788	6h	NRK	*
LT934125.1	+	TC_683	683	76263	76266	3	2	58.608081	0	0	0	76264	76263	76266	6h, 8h	PC_12	*
LT934125.1	+	TC_684	684	76674	76689	2	18	23558.725469	0	0	4.75488750216347	76683	76683	76685	12h, 1h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_685	685	76748	76749	1	3	162.236437	0	0	0	76749	76748	76749	12h, 4h	C6, NRK, PC_12	**
LT934125.1	+	TC_686	686	76849	76849	0	1	31.95705	0	0	0	76849	76849	76849	8h	PC_12	*
LT934125.1	+	TC_687	687	76891	76914	23	2	3096.464749	0	0	0	76902	76891	76914	6h, 1h	C6, PK_15	*
LT934125.1	+	TC_688	688	76990	76993	2	19	15612.180909	0	0	1.49883612121256	76990	76990	76992	12h, 2h, 6h, 8h, 4h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_689	689	77045	77058	13	2	112.895102	0	0	0	77052	77045	77058	6h	C6, PC_12	*
LT934125.1	+	TC_69	69	8792	8792	0	1	26.651031	0	0	0	8792	8792	8792	6h	PC_12	*
LT934125.1	+	TC_690	690	77169	77196	27	3	700.497509	0	0	0	77180	77169	77196	4h, 8h	NRK, PC_12	**
LT934125.1	+	TC_691	691	77226	77246	20	3	253.063352	0	0	0	77235	77226	77246	6h, 8h	C6, NRK	**
LT934125.1	+	TC_692	692	77289	77289	0	1	86.244071	0	0	0	77289	77289	77289	6h	C6	*
LT934125.1	+	TC_693	693	77426	77426	0	1	32.2841	0	0	0	77426	77426	77426	8h	C6	*
LT934125.1	+	TC_694	694	77536	77552	16	3	213.276552	0	0	0	77542	77536	77552	6h, 4h	C6, PC_12	**
LT934125.1	+	TC_695	695	77750	77760	10	2	58.608081	0	0	0	77755	77750	77760	6h, 8h	PC_12	*
LT934125.1	+	TC_696	696	77789	77789	0	1	32.2841	0	0	0	77789	77789	77789	8h	C6	*
LT934125.1	+	TC_697	697	77844	77844	0	2	748.797407	0	0	0	77844	77844	77844	8h, 2h	NRK, PC_12	*
LT934125.1	+	TC_698	698	77875	77896	21	4	293.851762	0	0	0	77889	77875	77896	8h, 6h, 4h	C6, NRK, PC_12	**
LT934125.1	+	TC_699	699	77933	77933	0	1	86.244071	0	0	0	77933	77933	77933	6h	C6	*
LT934125.1	+	TC_7	7	1036	1036	0	1	40.594301	0	0	0	1036	1036	1036	4h	PK_15	*
LT934125.1	+	TC_70	70	8838	8838	0	1	26.651031	0	0	0	8838	8838	8838	6h	PC_12	*
LT934125.1	+	TC_700	700	77987	77987	0	1	40.594301	0	0	0	77987	77987	77987	4h	PK_15	*
LT934125.1	+	TC_701	701	78035	78062	27	22	48534.787222	0	0	8.77345416168987	78042	78035	78062	12h, 1h, 2h, 4h, 6h, 8h, 1.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_702	702	78137	78137	0	1	31.95705	0	0	0	78137	78137	78137	8h	PC_12	*
LT934125.1	+	TC_703	703	78228	78228	0	1	86.244071	0	0	0	78228	78228	78228	6h	C6	*
LT934125.1	+	TC_704	704	78254	78300	41	4	163.443532	0	0	2.58496250072116	78274	78254	78295	8h, 6h, 4h	C6, PC_12, PK_15	**
LT934125.1	+	TC_705	705	78329	78332	3	2	77.726152	0	0	2	78330	78329	78332	8h	C6, PK_15	*
LT934125.1	+	TC_706	706	78367	78367	0	1	100.38145	0	0	0	78367	78367	78367	4h	PC_12	*
LT934125.1	+	TC_707	707	78429	78436	7	4	258.310534	0	0	0	78434	78429	78436	6h, 8h, 12h	C6, NRK, PC_12	**
LT934125.1	+	TC_708	708	78465	78481	16	2	619.13856	0	0	0	78473	78465	78481	8h, 4h	C6, NRK	*
LT934125.1	+	TC_709	709	78516	78526	10	3	125.489036	0	0	3.16992500144231	78522	78516	78526	12h, 8h, 4h	C6, PC_12, PK_15	*
LT934125.1	+	TC_71	71	8877	8904	27	5	322.420625	0	0	3.32192809488736	8889	8877	8904	6h, 8h, 12h, 4h	C6, NRK, PC_12	**
LT934125.1	+	TC_710	710	78597	78622	25	4	177.136252	0	0	0	78607	78597	78622	6h, 8h	C6, PC_12	**
LT934125.1	+	TC_711	711	78649	78669	20	4	1856.664069	0	0	2.58496250072116	78657	78649	78669	1h, 12h, 6h, 8h	C6, NRK	**
LT934125.1	+	TC_712	712	78711	78723	12	4	383.166291	0	0	2.58496250072116	78717	78711	78723	6h, 8h	NRK, PC_12	**
LT934125.1	+	TC_713	713	78749	78776	27	5	323.745072	0	0	2	78764	78749	78776	6h, 8h, 4h	C6, PC_12, PK_15	**
LT934125.1	+	TC_714	714	78814	78845	31	12	811.909888	0	0	1.94190119066525	78828	78814	78845	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_715	715	78880	78880	0	1	740.19245	0	0	0	78880	78880	78880	2.5h	PC_12	*
LT934125.1	+	TC_716	716	78913	78930	17	4	120.58572	0	0	2.32192809488736	78921	78913	78930	8h, 12h, 6h	C6, NRK, PC_12, PK_15	*
LT934125.1	+	TC_717	717	78969	79070	97	13	1727.840444	0	0	18.2559949598118	79008	78969	79066	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_718	718	79126	79164	38	10	1831.752334	0	0	3	79144	79126	79164	2h, 6h, 8h, 12h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_719	719	79203	79269	66	13	1578.57549	0	0	5.55458885167764	79252	79203	79269	12h, 8h, 2h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_72	72	8950	8950	0	1	32.2841	0	0	0	8950	8950	8950	8h	C6	*
LT934125.1	+	TC_720	720	79307	79343	28	8	550.453026	0	0	3.2728570057199	79322	79315	79343	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_721	721	79397	79397	0	1	667.111408	0	0	0	79397	79397	79397	2h	PC_12	*
LT934125.1	+	TC_722	722	79428	79465	4	27	560505.949632	0	0	3.43348461099499	79444	79440	79444	12h, 1h, 2h, 4h, 6h, 8h, 0.5h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_723	723	79509	79533	10	11	2519.639681	0	0	6.64877882020069	79520	79517	79527	12h, 8h, 2.5h, 4h, 6h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_724	724	79584	79752	165	21	15644.809979	0	0	22.9347519693303	79630	79584	79749	12h, 1h, 2h, 6h, 8h, 1.5h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_725	725	79767	79807	5	12	7882.900949	0	0	13.1371068990353	79781	79781	79786	12h, 8h, 2h, 1h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_726	726	79830	79884	54	7	540.668185	0	0	12.6991288161924	79857	79830	79884	8h, 12h, 4h, 6h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_727	727	80305	80305	0	1	31.95705	0	0	0	80305	80305	80305	8h	PC_12	*
LT934125.1	+	TC_728	728	80368	80368	0	1	40.594301	0	0	0	80368	80368	80368	4h	PK_15	*
LT934125.1	+	TC_729	729	80543	80543	0	1	86.244071	0	0	0	80543	80543	80543	6h	C6	*
LT934125.1	+	TC_73	73	8998	9022	24	6	1100.540927	0	0	3.16992500144231	9015	8998	9022	4h, 12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_730	730	80693	80693	0	1	26.651031	0	0	0	80693	80693	80693	6h	PC_12	*
LT934125.1	+	TC_731	731	80742	80742	0	1	31.95705	0	0	0	80742	80742	80742	8h	PC_12	*
LT934125.1	+	TC_732	732	80785	80785	0	1	31.95705	0	0	0	80785	80785	80785	8h	PC_12	*
LT934125.1	+	TC_733	733	81081	81084	0	13	5942.854256	0	0	2.74190118890934	81082	81082	81082	12h, 6h, 8h, 1h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_734	734	81332	81336	4	3	145.440465	0	0	2.28762889325348	81333	81332	81336	12h, 8h	NRK, PC_12	*
LT934125.1	+	TC_735	735	81436	81437	0	8	383.59987	0	0	1	81436	81436	81436	12h, 6h, 8h	C6, PC_12, PK_15	**
LT934125.1	+	TC_736	736	81477	81482	4	3	285.469604	0	0	3.68016895976738	81479	81477	81481	6h, 8h	C6, PK_15	**
LT934125.1	+	TC_737	737	81577	81577	0	1	32.2841	0	0	0	81577	81577	81577	8h	C6	*
LT934125.1	+	TC_738	738	81671	81671	0	1	362.056481	0	0	0	81671	81671	81671	2h	PK_15	*
LT934125.1	+	TC_739	739	81739	81739	0	1	26.651031	0	0	0	81739	81739	81739	6h	PC_12	*
LT934125.1	+	TC_74	74	9052	9052	0	1	53.302063	0	0	0	9052	9052	9052	6h	PC_12	*
LT934125.1	+	TC_740	740	81829	81830	1	2	66.924775	0	0	0	81830	81829	81830	12h, 8h	C6, PC_12	*
LT934125.1	+	TC_741	741	81885	81885	0	1	26.651031	0	0	0	81885	81885	81885	6h	PC_12	*
LT934125.1	+	TC_742	742	81965	82008	20	2	244.5606	0	0	5.4594316186373	81975	81965	81985	8h, 4h	NRK, PK_15	*
LT934125.1	+	TC_743	743	82039	82039	0	1	32.2841	0	0	0	82039	82039	82039	8h	C6	*
LT934125.1	+	TC_744	744	82081	82102	21	2	64.24115	0	0	0	82092	82081	82102	8h	C6, PC_12	*
LT934125.1	+	TC_745	745	82249	82249	0	1	63.914099	0	0	0	82249	82249	82249	8h	PC_12	*
LT934125.1	+	TC_746	746	82342	82342	0	1	31.95705	0	0	0	82342	82342	82342	8h	PC_12	*
LT934125.1	+	TC_747	747	82401	82424	23	2	72.551351	0	0	0	82412	82401	82424	8h, 4h	PC_12, PK_15	*
LT934125.1	+	TC_748	748	82471	82476	5	6	4672.250523	0	0	1.8365916735832	82472	82471	82476	2h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_749	749	82734	82758	24	2	108.33703	0	0	0	82746	82734	82758	8h, 6h	NRK, PC_12	*
LT934125.1	+	TC_75	75	9098	9115	0	17	61314.438365	0	0	4.7982115986047	9113	9113	9113	12h, 4h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_750	750	82790	82818	28	3	785.639579	0	0	0	82807	82790	82818	6h, 8h, 2h	C6, PC_12	**
LT934125.1	+	TC_751	751	82867	82867	0	1	134.535181	0	0	0	82867	82867	82867	6h	NRK	*
LT934125.1	+	TC_752	752	83125	83134	6	4	232.194982	0	0	2	83130	83125	83131	8h, 4h, 6h	C6, PC_12, PK_15	**
LT934125.1	+	TC_753	753	83421	83424	3	2	58.935131	0	0	0	83422	83421	83424	8h, 6h	C6, PC_12	*
LT934125.1	+	TC_754	754	83634	83634	0	1	26.651031	0	0	0	83634	83634	83634	6h	PC_12	*
LT934125.1	+	TC_755	755	83685	83685	0	1	32.2841	0	0	0	83685	83685	83685	8h	C6	*
LT934125.1	+	TC_756	756	83789	83794	4	9	1532.324463	0	0	2.58496250072116	83791	83789	83793	12h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_757	757	83975	83984	5	19	15707.524272	0	0	5.16578429217217	83976	83975	83980	12h, 4h, 6h, 8h, 1h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_758	758	84062	84072	10	2	166.492231	0	0	0	84067	84062	84072	6h, 8h	NRK, PC_12	*
LT934125.1	+	TC_759	759	84101	84101	0	1	81.685999	0	0	0	84101	84101	84101	8h	NRK	*
LT934125.1	+	TC_76	76	9160	9160	0	3	128.813867	0	0	0	9160	9160	9160	8h, 12h, 6h	NRK, PC_12	*
LT934125.1	+	TC_760	760	84134	84218	64	6	782.391994	0	0	6.12928301694497	84169	84134	84198	6h, 8h, 2h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_761	761	84251	84278	27	3	153.489403	0	0	0	84264	84251	84278	6h, 4h	C6, PC_12, PK_15	**
LT934125.1	+	TC_762	762	84318	84339	21	3	99.202382	0	0	0	84327	84318	84339	6h, 8h, 4h	PC_12, PK_15	*
LT934125.1	+	TC_763	763	84380	84380	0	2	388.707512	0	0	0	84380	84380	84380	6h, 2h	PC_12, PK_15	*
LT934125.1	+	TC_764	764	84449	84449	0	1	31.95705	0	0	0	84449	84449	84449	8h	PC_12	*
LT934125.1	+	TC_765	765	84477	84494	17	2	195.656098	0	0	2.58496250072116	84486	84477	84494	8h	C6, NRK	*
LT934125.1	+	TC_766	766	84553	84553	0	1	32.2841	0	0	0	84553	84553	84553	8h	C6	*
LT934125.1	+	TC_767	767	84587	84587	0	1	26.651031	0	0	0	84587	84587	84587	6h	PC_12	*
LT934125.1	+	TC_768	768	84645	84645	0	3	87.145542	0	0	0	84645	84645	84645	12h, 8h	C6, NRK	*
LT934125.1	+	TC_769	769	84701	84771	70	5	1196.116032	0	0	5.78135971352466	84733	84701	84771	8h, 12h, 6h, 2h, 4h	C6, NRK, PC_12	**
LT934125.1	+	TC_77	77	9206	9208	2	5	174.283452	0	0	0	9208	9206	9208	12h, 8h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_770	770	84804	84810	6	2	118.306291	0	0	0	84807	84804	84810	12h, 4h	NRK, PC_12	*
LT934125.1	+	TC_771	771	84865	84873	8	2	72.551351	0	0	0	84869	84865	84873	8h, 4h	PC_12, PK_15	*
LT934125.1	+	TC_772	772	84917	84944	22	4	249.194391	0	0	2.58496250072116	84929	84917	84939	8h, 12h, 6h	C6, NRK, PC_12	**
LT934125.1	+	TC_773	773	84974	85000	26	8	1028.578431	0	0	3.32192809488736	84989	84974	85000	4h, 6h, 8h, 12h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_774	774	85044	85112	68	7	1683.167306	0	0	5.4594316186373	85085	85044	85112	2h, 6h, 8h, 4h	C6, NRK, PC_12	***
LT934125.1	+	TC_775	775	85259	85301	42	5	914.451594	0	0	0	85281	85259	85301	12h, 8h, 2.5h, 4h, 6h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_776	776	85368	85371	3	2	1696.279296	0	0	0	85370	85368	85371	2h	PC_12, PK_15	*
LT934125.1	+	TC_777	777	85416	85499	77	9	798.191378	0	0	5.97727992349992	85463	85416	85493	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_778	778	85550	85566	16	3	438.825634	0	0	2.50987086996958	85557	85550	85566	12h, 8h, 2h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_779	779	85620	85633	13	2	50.208941	0	0	0	85626	85620	85633	8h, 12h	C6, NRK	*
LT934125.1	+	TC_78	78	9266	9274	0	26	416468.174422	0	0	3.58496250080278	9270	9270	9270	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_780	780	85676	85733	57	8	311.077887	0	0	0	85700	85676	85733	12h, 8h, 6h, 4h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_781	781	85765	85765	0	1	81.685999	0	0	0	85765	85765	85765	8h	NRK	*
LT934125.1	+	TC_782	782	85799	85848	47	6	951.051075	0	0	1.58496250072116	85832	85799	85846	8h, 12h, 2h	C6, NRK, PC_12	**
