group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
C6_8h	1519	LT934125.1	28569	28848	-	28572	677.9661	64.5682	28572	28831	260	280	8h	C6	8
C6_8h	1520	LT934125.1	28924	28932	-	28924	96.8523	32.2841	28924	28932	9	9	8h	C6	8
C6_8h	1522	LT934125.1	29067	29068	-	29068	129.1364	96.8523	29067	29068	2	2	8h	C6	8
C6_8h	1524	LT934125.1	29238	29238	-	29238	32.2841	32.2841	29238	29238	1	1	8h	C6	8
C6_8h	1525	LT934125.1	29278	29372	-	29288	451.9774	129.1364	29285	29369	85	95	8h	C6	8
C6_8h	1526	LT934125.1	29407	29424	-	29414	26311.541564	8264.729621	29408	29414	7	18	8h	C6	8
C6_8h	1527	LT934125.1	29505	29507	-	29507	193.7046	161.4205	29505	29507	3	3	8h	C6	8
C6_8h	1528	LT934125.1	29561	29561	-	29561	32.2841	32.2841	29561	29561	1	1	8h	C6	8
C6_8h	1529	LT934125.1	29636	29636	-	29636	32.2841	32.2841	29636	29636	1	1	8h	C6	8
C6_8h	1530	LT934125.1	29756	29756	-	29756	64.5682	64.5682	29756	29756	1	1	8h	C6	8
C6_8h	1532	LT934125.1	29866	29866	-	29866	32.2841	32.2841	29866	29866	1	1	8h	C6	8
C6_8h	1536	LT934125.1	30136	30136	-	30136	32.2841	32.2841	30136	30136	1	1	8h	C6	8
C6_8h	1538	LT934125.1	30274	30274	-	30274	32.2841	32.2841	30274	30274	1	1	8h	C6	8
C6_8h	1540	LT934125.1	30349	30349	-	30349	32.2841	32.2841	30349	30349	1	1	8h	C6	8
C6_8h	1543	LT934125.1	30578	30578	-	30578	32.2841	32.2841	30578	30578	1	1	8h	C6	8
C6_8h	1547	LT934125.1	30873	30882	-	30877	322.841001	225.988701	30877	30878	2	10	8h	C6	8
C6_8h	1550	LT934125.1	31040	31040	-	31040	32.2841	32.2841	31040	31040	1	1	8h	C6	8
C6_8h	1552	LT934125.1	31125	31125	-	31125	32.2841	32.2841	31125	31125	1	1	8h	C6	8
C6_8h	1557	LT934125.1	31505	31510	-	31505	64.5682	32.2841	31505	31510	6	6	8h	C6	8
C6_8h	1558	LT934125.1	31564	31564	-	31564	32.2841	32.2841	31564	31564	1	1	8h	C6	8
C6_8h	1559	LT934125.1	31816	31816	-	31816	32.2841	32.2841	31816	31816	1	1	8h	C6	8
C6_8h	1564	LT934125.1	32370	32370	-	32370	32.2841	32.2841	32370	32370	1	1	8h	C6	8
C6_8h	1566	LT934125.1	32836	32848	-	32842	258.2728	193.7046	32836	32848	13	13	8h	C6	8
C6_8h	1567	LT934125.1	32915	32963	-	32915	96.8523	64.5682	32915	32963	49	49	8h	C6	8
C6_8h	1568	LT934125.1	33035	33035	-	33035	32.2841	32.2841	33035	33035	1	1	8h	C6	8
C6_8h	1570	LT934125.1	33182	33182	-	33182	32.2841	32.2841	33182	33182	1	1	8h	C6	8
C6_8h	1571	LT934125.1	33323	33326	-	33323	64.5682	32.2841	33323	33326	4	4	8h	C6	8
C6_8h	1573	LT934125.1	33477	33477	-	33477	32.2841	32.2841	33477	33477	1	1	8h	C6	8
C6_8h	1575	LT934125.1	33533	33533	-	33533	32.2841	32.2841	33533	33533	1	1	8h	C6	8
C6_8h	1576	LT934125.1	33621	33688	-	33621	129.1364	32.2841	33621	33688	68	68	8h	C6	8
C6_8h	1578	LT934125.1	33803	33876	-	33803	96.8523	32.2841	33803	33876	74	74	8h	C6	8
C6_8h	1579	LT934125.1	33947	33951	-	33947	64.5682	32.2841	33947	33951	5	5	8h	C6	8
C6_8h	1581	LT934125.1	34090	34091	-	34091	129.1364	96.8523	34090	34091	2	2	8h	C6	8
C6_8h	1583	LT934125.1	34175	34175	-	34175	32.2841	32.2841	34175	34175	1	1	8h	C6	8
C6_8h	1585	LT934125.1	34273	34273	-	34273	32.2841	32.2841	34273	34273	1	1	8h	C6	8
C6_8h	1586	LT934125.1	34327	34327	-	34327	32.2841	32.2841	34327	34327	1	1	8h	C6	8
C6_8h	1588	LT934125.1	34467	34478	-	34478	1065.375302	516.545601	34474	34478	5	12	8h	C6	8
C6_8h	1591	LT934125.1	35174	35174	-	35174	32.2841	32.2841	35174	35174	1	1	8h	C6	8
C6_8h	1608	LT934125.1	37550	37550	-	37550	32.2841	32.2841	37550	37550	1	1	8h	C6	8
C6_8h	1610	LT934125.1	38237	38237	-	38237	32.2841	32.2841	38237	38237	1	1	8h	C6	8
C6_8h	1617	LT934125.1	40960	40960	-	40960	32.2841	32.2841	40960	40960	1	1	8h	C6	8
C6_8h	1619	LT934125.1	41377	41377	-	41377	32.2841	32.2841	41377	41377	1	1	8h	C6	8
C6_8h	1621	LT934125.1	41994	41997	-	41995	322.841001	258.272801	41995	41995	1	4	8h	C6	8
C6_8h	1623	LT934125.1	42147	42147	-	42147	32.2841	32.2841	42147	42147	1	1	8h	C6	8
C6_8h	1625	LT934125.1	42270	42270	-	42270	32.2841	32.2841	42270	42270	1	1	8h	C6	8
C6_8h	1627	LT934125.1	42396	42396	-	42396	32.2841	32.2841	42396	42396	1	1	8h	C6	8
C6_8h	1628	LT934125.1	42509	42509	-	42509	32.2841	32.2841	42509	42509	1	1	8h	C6	8
C6_8h	1629	LT934125.1	42632	42632	-	42632	32.2841	32.2841	42632	42632	1	1	8h	C6	8
C6_8h	1630	LT934125.1	42708	42708	-	42708	32.2841	32.2841	42708	42708	1	1	8h	C6	8
C6_8h	1631	LT934125.1	42804	42804	-	42804	32.2841	32.2841	42804	42804	1	1	8h	C6	8
C6_8h	1634	LT934125.1	43011	43056	-	43011	64.5682	32.2841	43011	43056	46	46	8h	C6	8
C6_8h	1636	LT934125.1	43144	43144	-	43144	32.2841	32.2841	43144	43144	1	1	8h	C6	8
C6_8h	1637	LT934125.1	43227	43227	-	43227	32.2841	32.2841	43227	43227	1	1	8h	C6	8
C6_8h	1638	LT934125.1	43360	43362	-	43360	64.5682	32.2841	43360	43362	3	3	8h	C6	8
C6_8h	1639	LT934125.1	43410	43413	-	43410	64.5682	32.2841	43410	43413	4	4	8h	C6	8
C6_8h	1642	LT934125.1	43578	43578	-	43578	32.2841	32.2841	43578	43578	1	1	8h	C6	8
C6_8h	1646	LT934125.1	43839	43839	-	43839	32.2841	32.2841	43839	43839	1	1	8h	C6	8
C6_8h	1648	LT934125.1	44173	44173	-	44173	32.2841	32.2841	44173	44173	1	1	8h	C6	8
C6_8h	1655	LT934125.1	44673	44673	-	44673	32.2841	32.2841	44673	44673	1	1	8h	C6	8
C6_8h	1656	LT934125.1	44756	44756	-	44756	64.5682	64.5682	44756	44756	1	1	8h	C6	8
C6_8h	1657	LT934125.1	44842	44842	-	44842	32.2841	32.2841	44842	44842	1	1	8h	C6	8
C6_8h	1658	LT934125.1	44886	44893	-	44889	1452.784503	871.670702	44886	44893	8	8	8h	C6	8
C6_8h	1662	LT934125.1	45647	45647	-	45647	32.2841	32.2841	45647	45647	1	1	8h	C6	8
C6_8h	1663	LT934125.1	45769	45769	-	45769	32.2841	32.2841	45769	45769	1	1	8h	C6	8
C6_8h	1664	LT934125.1	45876	45876	-	45876	32.2841	32.2841	45876	45876	1	1	8h	C6	8
C6_8h	1670	LT934125.1	46303	46303	-	46303	32.2841	32.2841	46303	46303	1	1	8h	C6	8
C6_8h	1678	LT934125.1	47263	47263	-	47263	32.2841	32.2841	47263	47263	1	1	8h	C6	8
C6_8h	1682	LT934125.1	47959	47959	-	47959	32.2841	32.2841	47959	47959	1	1	8h	C6	8
C6_8h	1686	LT934125.1	48490	48490	-	48490	32.2841	32.2841	48490	48490	1	1	8h	C6	8
C6_8h	1688	LT934125.1	48829	48829	-	48829	32.2841	32.2841	48829	48829	1	1	8h	C6	8
C6_8h	1689	LT934125.1	49141	49141	-	49141	32.2841	32.2841	49141	49141	1	1	8h	C6	8
C6_8h	1691	LT934125.1	49465	49465	-	49465	64.5682	64.5682	49465	49465	1	1	8h	C6	8
C6_8h	1693	LT934125.1	50155	50160	-	50155	96.8523	64.5682	50155	50160	6	6	8h	C6	8
C6_8h	1694	LT934125.1	50245	50245	-	50245	32.2841	32.2841	50245	50245	1	1	8h	C6	8
C6_8h	1696	LT934125.1	50370	50376	-	50370	96.8523	64.5682	50370	50376	7	7	8h	C6	8
C6_8h	1698	LT934125.1	50492	50498	-	50492	129.1364	64.5682	50492	50498	7	7	8h	C6	8
C6_8h	1699	LT934125.1	50592	50641	-	50592	516.5456	129.1364	50592	50641	50	50	8h	C6	8
C6_8h	1701	LT934125.1	50794	50794	-	50794	32.2841	32.2841	50794	50794	1	1	8h	C6	8
C6_8h	1702	LT934125.1	50979	50988	-	50986	290.5569	129.1364	50979	50988	10	10	8h	C6	8
C6_8h	1703	LT934125.1	51094	51097	-	51094	387.409201	225.988701	51094	51097	4	4	8h	C6	8
C6_8h	1704	LT934125.1	51147	51149	-	51147	6521.388216	6489.104116	51147	51147	1	3	8h	C6	8
C6_8h	1707	LT934125.1	51356	51356	-	51356	32.2841	32.2841	51356	51356	1	1	8h	C6	8
C6_8h	1708	LT934125.1	51509	51509	-	51509	32.2841	32.2841	51509	51509	1	1	8h	C6	8
C6_8h	1709	LT934125.1	51578	51578	-	51578	32.2841	32.2841	51578	51578	1	1	8h	C6	8
C6_8h	1711	LT934125.1	51809	51809	-	51809	64.5682	64.5682	51809	51809	1	1	8h	C6	8
C6_8h	1712	LT934125.1	51907	51907	-	51907	32.2841	32.2841	51907	51907	1	1	8h	C6	8
C6_8h	1713	LT934125.1	51947	51947	-	51947	32.2841	32.2841	51947	51947	1	1	8h	C6	8
C6_8h	1715	LT934125.1	52113	52113	-	52113	32.2841	32.2841	52113	52113	1	1	8h	C6	8
C6_8h	1716	LT934125.1	52190	52190	-	52190	32.2841	32.2841	52190	52190	1	1	8h	C6	8
C6_8h	1722	LT934125.1	52992	52992	-	52992	32.2841	32.2841	52992	52992	1	1	8h	C6	8
C6_8h	1724	LT934125.1	53160	53160	-	53160	32.2841	32.2841	53160	53160	1	1	8h	C6	8
C6_8h	1726	LT934125.1	53551	53551	-	53551	32.2841	32.2841	53551	53551	1	1	8h	C6	8
C6_8h	1728	LT934125.1	53822	53822	-	53822	32.2841	32.2841	53822	53822	1	1	8h	C6	8
C6_8h	1730	LT934125.1	54121	54121	-	54121	32.2841	32.2841	54121	54121	1	1	8h	C6	8
C6_8h	1733	LT934125.1	54398	54398	-	54398	32.2841	32.2841	54398	54398	1	1	8h	C6	8
C6_8h	1738	LT934125.1	54983	54983	-	54983	32.2841	32.2841	54983	54983	1	1	8h	C6	8
C6_8h	1740	LT934125.1	55376	55388	-	55378	193.7046	96.8523	55376	55388	13	13	8h	C6	8
C6_8h	1741	LT934125.1	55438	55439	-	55438	225.9887	161.4205	55438	55439	2	2	8h	C6	8
C6_8h	1742	LT934125.1	55547	55595	-	55547	355.1251	96.8523	55547	55591	45	49	8h	C6	8
C6_8h	1743	LT934125.1	55659	55685	-	55661	322.841	96.8523	55661	55685	25	27	8h	C6	8
C6_8h	1744	LT934125.1	55803	55881	-	55803	193.7046	32.2841	55803	55881	79	79	8h	C6	8
C6_8h	1745	LT934125.1	55967	55967	-	55967	129.1364	129.1364	55967	55967	1	1	8h	C6	8
C6_8h	1747	LT934125.1	56111	56119	-	56115	258.2728	129.1364	56111	56119	9	9	8h	C6	8
C6_8h	1748	LT934125.1	56185	56194	-	56188	43228.410006	30476.190476	56187	56189	3	10	8h	C6	8
C6_8h	1750	LT934125.1	56262	56267	-	56262	64.5682	32.2841	56262	56267	6	6	8h	C6	8
C6_8h	1752	LT934125.1	56393	56438	-	56393	64.5682	32.2841	56393	56438	46	46	8h	C6	8
C6_8h	1754	LT934125.1	56627	56627	-	56627	32.2841	32.2841	56627	56627	1	1	8h	C6	8
C6_8h	1755	LT934125.1	56699	56699	-	56699	64.5682	64.5682	56699	56699	1	1	8h	C6	8
C6_8h	1756	LT934125.1	56787	56787	-	56787	32.2841	32.2841	56787	56787	1	1	8h	C6	8
C6_8h	1758	LT934125.1	56944	56947	-	56946	3131.557708	2744.148507	56946	56946	1	4	8h	C6	8
C6_8h	1760	LT934125.1	57036	57036	-	57036	32.2841	32.2841	57036	57036	1	1	8h	C6	8
C6_8h	1761	LT934125.1	57101	57101	-	57101	32.2841	32.2841	57101	57101	1	1	8h	C6	8
C6_8h	1762	LT934125.1	57156	57156	-	57156	32.2841	32.2841	57156	57156	1	1	8h	C6	8
C6_8h	1767	LT934125.1	57434	57434	-	57434	32.2841	32.2841	57434	57434	1	1	8h	C6	8
C6_8h	1770	LT934125.1	57589	57637	-	57589	64.5682	32.2841	57589	57637	49	49	8h	C6	8
C6_8h	1774	LT934125.1	57885	57885	-	57885	32.2841	32.2841	57885	57885	1	1	8h	C6	8
C6_8h	1780	LT934125.1	58217	58217	-	58217	32.2841	32.2841	58217	58217	1	1	8h	C6	8
C6_8h	1782	LT934125.1	58490	58490	-	58490	32.2841	32.2841	58490	58490	1	1	8h	C6	8
C6_8h	1783	LT934125.1	58564	58575	-	58570	613.397901	484.261501	58570	58572	3	12	8h	C6	8
C6_8h	1788	LT934125.1	59014	59016	-	59014	64.5682	32.2841	59014	59016	3	3	8h	C6	8
C6_8h	1790	LT934125.1	59168	59168	-	59168	32.2841	32.2841	59168	59168	1	1	8h	C6	8
C6_8h	1791	LT934125.1	59276	59281	-	59277	355.125101	225.988701	59276	59277	2	6	8h	C6	8
C6_8h	1794	LT934125.1	59626	59626	-	59626	32.2841	32.2841	59626	59626	1	1	8h	C6	8
C6_8h	1801	LT934125.1	60279	60279	-	60279	32.2841	32.2841	60279	60279	1	1	8h	C6	8
C6_8h	1805	LT934125.1	60843	60843	-	60843	32.2841	32.2841	60843	60843	1	1	8h	C6	8
C6_8h	1810	LT934125.1	61856	61856	-	61856	32.2841	32.2841	61856	61856	1	1	8h	C6	8
C6_8h	1811	LT934125.1	62029	62029	-	62029	32.2841	32.2841	62029	62029	1	1	8h	C6	8
C6_8h	1812	LT934125.1	62075	62075	-	62075	32.2841	32.2841	62075	62075	1	1	8h	C6	8
C6_8h	1818	LT934125.1	63256	63310	-	63310	516.5456	129.1364	63261	63310	50	55	8h	C6	8
C6_8h	1819	LT934125.1	63417	63438	-	63420	177594.834542	161323.648103	63420	63420	1	22	8h	C6	8
C6_8h	1820	LT934125.1	63508	63508	-	63508	32.2841	32.2841	63508	63508	1	1	8h	C6	8
C6_8h	1822	LT934125.1	63714	63720	-	63714	64.5682	32.2841	63714	63720	7	7	8h	C6	8
C6_8h	1824	LT934125.1	63792	63792	-	63792	32.2841	32.2841	63792	63792	1	1	8h	C6	8
C6_8h	1827	LT934125.1	63937	63937	-	63937	32.2841	32.2841	63937	63937	1	1	8h	C6	8
C6_8h	1830	LT934125.1	64123	64127	-	64127	387.4092	161.4205	64123	64127	5	5	8h	C6	8
C6_8h	1833	LT934125.1	64266	64266	-	64266	32.2841	32.2841	64266	64266	1	1	8h	C6	8
C6_8h	1834	LT934125.1	64308	64308	-	64308	32.2841	32.2841	64308	64308	1	1	8h	C6	8
C6_8h	1836	LT934125.1	64460	64468	-	64460	64.5682	32.2841	64460	64468	9	9	8h	C6	8
C6_8h	1840	LT934125.1	64692	64692	-	64692	64.5682	64.5682	64692	64692	1	1	8h	C6	8
C6_8h	1841	LT934125.1	64787	64787	-	64787	32.2841	32.2841	64787	64787	1	1	8h	C6	8
C6_8h	1842	LT934125.1	64944	64952	-	64948	258.2728	96.8523	64944	64952	9	9	8h	C6	8
C6_8h	1845	LT934125.1	65100	65100	-	65100	32.2841	32.2841	65100	65100	1	1	8h	C6	8
C6_8h	1850	LT934125.1	65343	65343	-	65343	32.2841	32.2841	65343	65343	1	1	8h	C6	8
C6_8h	1851	LT934125.1	65397	65397	-	65397	32.2841	32.2841	65397	65397	1	1	8h	C6	8
C6_8h	1854	LT934125.1	65567	65567	-	65567	32.2841	32.2841	65567	65567	1	1	8h	C6	8
C6_8h	1855	LT934125.1	65626	65685	-	65626	96.8523	32.2841	65626	65685	60	60	8h	C6	8
C6_8h	1856	LT934125.1	65747	65756	-	65752	2421.307505	1388.216303	65749	65752	4	10	8h	C6	8
C6_8h	1857	LT934125.1	65840	65840	-	65840	32.2841	32.2841	65840	65840	1	1	8h	C6	8
C6_8h	1862	LT934125.1	66274	66274	-	66274	32.2841	32.2841	66274	66274	1	1	8h	C6	8
C6_8h	1867	LT934125.1	66693	66710	-	66693	129.1364	32.2841	66693	66710	18	18	8h	C6	8
C6_8h	1868	LT934125.1	66759	66761	-	66761	96.8523	64.5682	66759	66761	3	3	8h	C6	8
C6_8h	1871	LT934125.1	66948	66948	-	66948	64.5682	64.5682	66948	66948	1	1	8h	C6	8
C6_8h	1876	LT934125.1	67452	67452	-	67452	32.2841	32.2841	67452	67452	1	1	8h	C6	8
C6_8h	1877	LT934125.1	67644	67644	-	67644	32.2841	32.2841	67644	67644	1	1	8h	C6	8
C6_8h	1878	LT934125.1	67724	67724	-	67724	32.2841	32.2841	67724	67724	1	1	8h	C6	8
C6_8h	1881	LT934125.1	68066	68066	-	68066	32.2841	32.2841	68066	68066	1	1	8h	C6	8
C6_8h	1886	LT934125.1	68527	68527	-	68527	32.2841	32.2841	68527	68527	1	1	8h	C6	8
C6_8h	1888	LT934125.1	68898	68898	-	68898	32.2841	32.2841	68898	68898	1	1	8h	C6	8
C6_8h	1890	LT934125.1	69257	69259	-	69257	64.5682	32.2841	69257	69259	3	3	8h	C6	8
C6_8h	1891	LT934125.1	69435	69435	-	69435	32.2841	32.2841	69435	69435	1	1	8h	C6	8
C6_8h	1895	LT934125.1	70004	70004	-	70004	32.2841	32.2841	70004	70004	1	1	8h	C6	8
C6_8h	1898	LT934125.1	70240	70240	-	70240	32.2841	32.2841	70240	70240	1	1	8h	C6	8
C6_8h	1900	LT934125.1	70443	70451	-	70451	161.4205	96.8523	70443	70451	9	9	8h	C6	8
C6_8h	1904	LT934125.1	70952	70952	-	70952	32.2841	32.2841	70952	70952	1	1	8h	C6	8
C6_8h	1908	LT934125.1	71652	71652	-	71652	32.2841	32.2841	71652	71652	1	1	8h	C6	8
C6_8h	1910	LT934125.1	71776	71776	-	71776	32.2841	32.2841	71776	71776	1	1	8h	C6	8
C6_8h	1912	LT934125.1	71881	71891	-	71889	193.7046	64.5682	71881	71891	11	11	8h	C6	8
C6_8h	1913	LT934125.1	71975	71975	-	71975	32.2841	32.2841	71975	71975	1	1	8h	C6	8
C6_8h	1914	LT934125.1	72072	72072	-	72072	32.2841	32.2841	72072	72072	1	1	8h	C6	8
C6_8h	1915	LT934125.1	72177	72186	-	72177	64.5682	32.2841	72177	72186	10	10	8h	C6	8
C6_8h	1916	LT934125.1	72267	72267	-	72267	32.2841	32.2841	72267	72267	1	1	8h	C6	8
C6_8h	1918	LT934125.1	72403	72504	-	72403	161.4205	32.2841	72403	72504	102	102	8h	C6	8
C6_8h	1919	LT934125.1	72569	72569	-	72569	32.2841	32.2841	72569	72569	1	1	8h	C6	8
C6_8h	1920	LT934125.1	72644	72644	-	72644	32.2841	32.2841	72644	72644	1	1	8h	C6	8
C6_8h	1921	LT934125.1	72717	72717	-	72717	32.2841	32.2841	72717	72717	1	1	8h	C6	8
C6_8h	1923	LT934125.1	72871	72874	-	72871	161.4205	129.1364	72871	72874	4	4	8h	C6	8
C6_8h	1924	LT934125.1	72992	72992	-	72992	32.2841	32.2841	72992	72992	1	1	8h	C6	8
C6_8h	1926	LT934125.1	73103	73108	-	73108	96.8523	64.5682	73103	73108	6	6	8h	C6	8
C6_8h	1932	LT934125.1	73649	73649	-	73649	32.2841	32.2841	73649	73649	1	1	8h	C6	8
C6_8h	1933	LT934125.1	73787	73787	-	73787	32.2841	32.2841	73787	73787	1	1	8h	C6	8
C6_8h	1939	LT934125.1	74340	74345	-	74345	161.4205	129.1364	74340	74345	6	6	8h	C6	8
C6_8h	1943	LT934125.1	74835	74835	-	74835	32.2841	32.2841	74835	74835	1	1	8h	C6	8
C6_8h	1944	LT934125.1	75001	75001	-	75001	32.2841	32.2841	75001	75001	1	1	8h	C6	8
C6_8h	1947	LT934125.1	75604	75604	-	75604	32.2841	32.2841	75604	75604	1	1	8h	C6	8
C6_8h	1950	LT934125.1	75831	75873	-	75831	64.5682	32.2841	75831	75873	43	43	8h	C6	8
C6_8h	1951	LT934125.1	75943	75949	-	75943	64.5682	32.2841	75943	75949	7	7	8h	C6	8
C6_8h	1960	LT934125.1	76812	76812	-	76812	32.2841	32.2841	76812	76812	1	1	8h	C6	8
C6_8h	1961	LT934125.1	76860	76863	-	76860	290.556901	258.272801	76860	76863	4	4	8h	C6	8
C6_8h	1966	LT934125.1	78195	78195	-	78195	32.2841	32.2841	78195	78195	1	1	8h	C6	8
C6_8h	1971	LT934125.1	78942	78942	-	78942	32.2841	32.2841	78942	78942	1	1	8h	C6	8
C6_8h	1981	LT934125.1	80435	80440	-	80435	64.5682	32.2841	80435	80440	6	6	8h	C6	8
C6_8h	1982	LT934125.1	80479	80484	-	80484	225.9887	193.7046	80479	80484	6	6	8h	C6	8
C6_8h	1983	LT934125.1	80582	80709	-	80645	903.9548	161.4205	80583	80679	97	128	8h	C6	8
C6_8h	1984	LT934125.1	80775	80897	-	80854	1323.6481	193.7046	80825	80874	50	123	8h	C6	8
C6_8h	1986	LT934125.1	81081	81195	-	81081	258.2728	64.5682	81081	81195	115	115	8h	C6	8
C6_8h	1987	LT934125.1	81249	81297	-	81249	64.5682	32.2841	81249	81297	49	49	8h	C6	8
C6_8h	1988	LT934125.1	81342	81388	-	81342	129.1364	32.2841	81342	81388	47	47	8h	C6	8
C6_8h	1990	LT934125.1	81543	81545	-	81543	64.5682	32.2841	81543	81545	3	3	8h	C6	8
C6_8h	1991	LT934125.1	81653	81653	-	81653	32.2841	32.2841	81653	81653	1	1	8h	C6	8
C6_8h	1993	LT934125.1	81733	81733	-	81733	32.2841	32.2841	81733	81733	1	1	8h	C6	8
C6_8h	1994	LT934125.1	81804	81813	-	81804	10008.071026	3615.819209	81804	81808	5	10	8h	C6	8
C6_8h	1995	LT934125.1	81887	81897	-	81897	451.977401	225.988701	81889	81897	9	11	8h	C6	8
C6_8h	1997	LT934125.1	82024	82024	-	82024	96.8523	96.8523	82024	82024	1	1	8h	C6	8
C6_8h	2004	LT934125.1	82497	82497	-	82497	32.2841	32.2841	82497	82497	1	1	8h	C6	8
C6_8h	2018	LT934125.1	84623	84623	-	84623	32.2841	32.2841	84623	84623	1	1	8h	C6	8
C6_8h	2023	LT934125.1	86314	86314	-	86314	64.5682	64.5682	86314	86314	1	1	8h	C6	8
C6_8h	2024	LT934125.1	86360	86360	-	86360	32.2841	32.2841	86360	86360	1	1	8h	C6	8
C6_8h	2026	LT934125.1	86481	86540	-	86481	64.5682	32.2841	86481	86540	60	60	8h	C6	8
C6_8h	2028	LT934125.1	86644	86644	-	86644	32.2841	32.2841	86644	86644	1	1	8h	C6	8
C6_8h	2029	LT934125.1	86690	86698	-	86690	64.5682	32.2841	86690	86698	9	9	8h	C6	8
C6_8h	2032	LT934125.1	86928	86928	-	86928	32.2841	32.2841	86928	86928	1	1	8h	C6	8
C6_8h	2033	LT934125.1	86980	86989	-	86980	64.5682	32.2841	86980	86989	10	10	8h	C6	8
C6_8h	2037	LT934125.1	87157	87161	-	87161	2195.318805	1678.773204	87157	87161	5	5	8h	C6	8
C6_8h	2039	LT934125.1	87250	87253	-	87250	161.4205	129.1364	87250	87253	4	4	8h	C6	8
C6_8h	2041	LT934125.1	87335	87342	-	87341	129.1364	64.5682	87335	87342	8	8	8h	C6	8
C6_8h	2043	LT934125.1	87442	87448	-	87447	451.977401	258.272801	87443	87448	6	7	8h	C6	8
C6_8h	2045	LT934125.1	87556	87556	-	87556	32.2841	32.2841	87556	87556	1	1	8h	C6	8
C6_8h	2050	LT934125.1	87769	87769	-	87769	32.2841	32.2841	87769	87769	1	1	8h	C6	8
C6_8h	2051	LT934125.1	87829	87829	-	87829	32.2841	32.2841	87829	87829	1	1	8h	C6	8
C6_8h	2053	LT934125.1	88018	88018	-	88018	32.2841	32.2841	88018	88018	1	1	8h	C6	8
C6_8h	2056	LT934125.1	88236	88236	-	88236	32.2841	32.2841	88236	88236	1	1	8h	C6	8
C6_8h	2058	LT934125.1	88487	88529	-	88487	64.5682	32.2841	88487	88529	43	43	8h	C6	8
C6_8h	2060	LT934125.1	88686	88686	-	88686	32.2841	32.2841	88686	88686	1	1	8h	C6	8
C6_8h	2065	LT934125.1	89079	89079	-	89079	677.966102	677.966102	89079	89079	1	1	8h	C6	8
C6_8h	2066	LT934125.1	89152	89165	-	89153	225.9887	96.8523	89152	89165	14	14	8h	C6	8
C6_8h	2069	LT934125.1	89404	89404	-	89404	32.2841	32.2841	89404	89404	1	1	8h	C6	8
C6_8h	2078	LT934125.1	90454	90454	-	90454	32.2841	32.2841	90454	90454	1	1	8h	C6	8
C6_8h	2090	LT934125.1	92022	92022	-	92022	32.2841	32.2841	92022	92022	1	1	8h	C6	8
C6_8h	2092	LT934125.1	92157	92157	-	92157	32.2841	32.2841	92157	92157	1	1	8h	C6	8
C6_8h	2093	LT934125.1	92274	92283	-	92274	96.8523	64.5682	92274	92283	10	10	8h	C6	8
C6_8h	2095	LT934125.1	92376	92376	-	92376	32.2841	32.2841	92376	92376	1	1	8h	C6	8
C6_8h	2096	LT934125.1	92510	92561	-	92561	193.7046	64.5682	92510	92561	52	52	8h	C6	8
C6_8h	2098	LT934125.1	92693	92698	-	92693	96.8523	32.2841	92693	92698	6	6	8h	C6	8
C6_8h	2099	LT934125.1	92774	92783	-	92774	161.4205	96.8523	92774	92783	10	10	8h	C6	8
C6_8h	2101	LT934125.1	92931	92936	-	92933	13817.594834	9975.786925	92933	92936	4	6	8h	C6	8
C6_8h	2102	LT934125.1	93079	93079	-	93079	64.5682	64.5682	93079	93079	1	1	8h	C6	8
C6_8h	2103	LT934125.1	93217	93220	-	93217	129.1364	64.5682	93217	93220	4	4	8h	C6	8
C6_8h	2105	LT934125.1	93397	93397	-	93397	32.2841	32.2841	93397	93397	1	1	8h	C6	8
C6_8h	2109	LT934125.1	93654	93654	-	93654	2485.875706	2485.875706	93654	93654	1	1	8h	C6	8
C6_8h	2113	LT934125.1	93830	93830	-	93830	32.2841	32.2841	93830	93830	1	1	8h	C6	8
C6_8h	2119	LT934125.1	94145	94145	-	94145	32.2841	32.2841	94145	94145	1	1	8h	C6	8
C6_8h	2125	LT934125.1	94481	94481	-	94481	32.2841	32.2841	94481	94481	1	1	8h	C6	8
C6_8h	2126	LT934125.1	94523	94536	-	94526	2227.602905	1259.079903	94526	94529	4	14	8h	C6	8
C6_8h	2129	LT934125.1	94648	94648	-	94648	32.2841	32.2841	94648	94648	1	1	8h	C6	8
C6_8h	2135	LT934125.1	94943	94949	-	94947	2292.171105	1517.352704	94943	94947	5	7	8h	C6	8
C6_8h	2141	LT934125.1	95501	95501	-	95501	32.2841	32.2841	95501	95501	1	1	8h	C6	8
C6_8h	2144	LT934125.1	95695	95695	-	95695	32.2841	32.2841	95695	95695	1	1	8h	C6	8
C6_8h	2149	LT934125.1	96009	96015	-	96009	64.5682	32.2841	96009	96015	7	7	8h	C6	8
C6_8h	2151	LT934125.1	96089	96089	-	96089	64.5682	64.5682	96089	96089	1	1	8h	C6	8
C6_8h	2152	LT934125.1	96194	96196	-	96194	64.5682	32.2841	96194	96196	3	3	8h	C6	8
C6_8h	2154	LT934125.1	96317	96332	-	96324	161.4205	64.5682	96317	96332	16	16	8h	C6	8
C6_8h	2156	LT934125.1	96471	96522	-	96471	64.5682	32.2841	96471	96522	52	52	8h	C6	8
