sample	cluster_id	peak_id	chr	strand	cluster_start	cluster_end	peak_pos	gamma_TSS	gamma_shape	gamma_rate	sn_TSS	sn_location	sn_scale	sn_skew
PC_12_8h	698	3	LT934125.1	+	79343	79403	79373.2803875451	79346	1.1465825115893	0.0390892172559502				
PC_12_8h	698	4	LT934125.1	+	79341	79401	79370.8899029523	79346	1.1465825115893	0.0390892172559502				
PC_12_8h	698	6	LT934125.1	+	79353	79413	79383.0813743759	79359	1.10448393556188	0.0409064049027316				
PC_12_8h	698	7	LT934125.1	+	79327	79387	79357.0250923135							
PC_12_8h	698	8	LT934125.1	+	79383	79443	79412.9624317869	79436	16.70873498005	0.293131666131889				
C6_8h	698	1	LT934125.1	+	79414	79474	79444.0237015614	79443	60.2932570929978	3.72012664504018				
C6_8h	698	2	LT934125.1	+	79410	79470	79439.9575790616	79443	60.2932570929978	3.72012664504018				
C6_8h	698	3	LT934125.1	+	79407	79467	79437.0928109368	79443	60.2932570929978	3.72012664504018				
C6_8h	698	5	LT934125.1	+	79398	79458	79428.0364471873	79443	117.747022815537	2.72840070842096				
C6_8h	698	6	LT934125.1	+	79390	79450	79419.7193784377	79443	117.747022815537	2.72840070842096				
C6_8h	698	7	LT934125.1	+	79389	79449	79418.7028478127	79443	117.747022815537	2.72840070842096				
C6_8h	698	8	LT934125.1	+	79389	79449	79419.3497309377	79443	117.747022815537	2.72840070842096				
C6_8h	698	9	LT934125.1	+	79388	79448	79418.3332003127	79443	117.747022815537	2.72840070842096				
C6_8h	698	10	LT934125.1	+	79389	79449	79418.8876715627	79443	117.747022815537	2.72840070842096				
C6_8h	698	11	LT934125.1	+	79390	79450	79419.5345546877	79443	117.747022815537	2.72840070842096				
C6_8h	698	12	LT934125.1	+	79387	79447	79417.3166696878	79443	117.747022815537	2.72840070842096				
C6_8h	698	13	LT934125.1	+	79385	79445	79415.0987846879	79443	117.747022815537	2.72840070842096				
C6_8h	698	14	LT934125.1	+	79391	79451	79421.1055565626	79443	117.747022815537	2.72840070842096				
C6_8h	698	15	LT934125.1	+	79382	79442	79411.9567809381	79438	28.7517147146976	0.727583608724855				
C6_8h	698	17	LT934125.1	+	79385	79445	79414.9139609379	79443	117.747022815537	2.72840070842096				
C6_8h	698	18	LT934125.1	+	79380	79440	79409.6464840632	79438	28.2481076794356	0.715468862708235				
C6_8h	698	19	LT934125.1	+	79388	79448	79417.7787290628	79443	117.747022815537	2.72840070842096				
C6_8h	698	20	LT934125.1	+	79385	79445	79415.2836084379	79443	117.747022815537	2.72840070842096				
C6_8h	698	21	LT934125.1	+	79393	79453	79422.5841465625	79443	117.747022815537	2.72840070842096				
C6_8h	698	22	LT934125.1	+	79384	79444	79414.267077813	79443	115.903889253344	2.68797171541816				
C6_8h	698	23	LT934125.1	+	79384	79444	79414.451901563	79443	115.903889253344	2.68797171541816				
C6_8h	698	24	LT934125.1	+	79390	79450	79420.0890259377	79443	117.747022815537	2.72840070842096				
C6_8h	698	25	LT934125.1	+	79383	79443	79413.250547188	79438	28.9032258293483	0.731004405087305				
C6_8h	698	26	LT934125.1	+	79386	79446	79416.4849628128	79443	117.747022815537	2.72840070842096				
C6_8h	698	27	LT934125.1	+	79392	79452	79422.2144990625	79443	117.747022815537	2.72840070842096				
C6_8h	698	28	LT934125.1	+	79378	79438	79408.4451296883	79413	1.70090825479899	0.0539955576359055	79427	18.870150143065	8.20859209262569	-0.995149676118656
C6_8h	698	29	LT934125.1	+	79387	79447	79417.1318459378	79443	117.747022815537	2.72840070842096				
C6_8h	698	30	LT934125.1	+	79386	79446	79415.6532559379	79443	117.747022815537	2.72840070842096				
C6_8h	698	31	LT934125.1	+	79384	79444	79414.082254063	79443	115.903889253344	2.68797171541816				
C6_8h	698	32	LT934125.1	+	79382	79442	79412.3264284381	79438	28.7517147146976	0.727583608724855				
C6_8h	698	33	LT934125.1	+	79379	79439	79409.4616603132	79427	4.06723983466967	0.11253089302325	79432	22.7334323325028	5.2535098112654	-0.995149676118656
C6_8h	698	34	LT934125.1	+	79377	79437	79407.0589515633	79410	1.51593682721268	0.0495782377034507				
C6_8h	698	35	LT934125.1	+	79380	79440	79410.0161315632	79438	28.2481076794356	0.715468862708235				
C6_8h	698	36	LT934125.1	+	79393	79453	79422.9537940625	79443	117.747022815537	2.72840070842096				
C6_8h	698	37	LT934125.1	+	79391	79451	79420.5510853126	79443	117.747022815537	2.72840070842096				
C6_8h	698	38	LT934125.1	+	79377	79437	79406.7817159383	79410	1.51593682721268	0.0495782377034507				
C6_8h	698	39	LT934125.1	+	79386	79446	79416.1153153129	79443	117.747022815537	2.72840070842096				
C6_8h	698	40	LT934125.1	+	79379	79439	79409.1844246882	79427	4.06723983466967	0.11253089302325	79432	23.0106679574944	5.2535098112654	-0.995149676118656
C6_8h	698	41	LT934125.1	+	79392	79452	79421.8448515626	79443	117.747022815537	2.72840070842096				
C6_8h	698	42	LT934125.1	+	79380	79440	79410.2009553132	79438	28.2481076794356	0.715468862708235				
C6_8h	698	43	LT934125.1	+	79387	79447	79416.6697865628	79443	117.747022815537	2.72840070842096				
C6_8h	698	44	LT934125.1	+	79379	79439	79408.6299534382	79427	4.06723983466967	0.11253089302325	79432	23.565139207463	5.2535098112654	-0.995149676118656
C6_8h	698	45	LT934125.1	+	79386	79446	79415.9304915629	79443	117.747022815537	2.72840070842096				
C6_8h	698	46	LT934125.1	+	79381	79441	79411.1250740631	79438	28.5862154368995	0.723716873197013				
C6_8h	698	47	LT934125.1	+	79392	79452	79422.0296753126	79443	117.747022815537	2.72840070842096				
C6_8h	698	48	LT934125.1	+	79380	79440	79409.8313078132	79438	28.2481076794356	0.715468862708235				
C6_8h	698	49	LT934125.1	+	79378	79438	79407.8906584383	79413	1.70090825479899	0.0539955576359055	79427	19.4246213930482	8.20859209262569	-0.995149676118656
C6_1h	698	1	LT934125.1	+	79411	79471	79440.6461413528	79426	1.73469642222288	0.0804089282051349				
C6_1h	698	2	LT934125.1	+	79413	79473	79443.3196037502	79426	1.73469642222288	0.0804089282051349				
C6_1h	698	3	LT934125.1	+	79388	79448	79417.9578388452	79426	1.79183132876245	0.0827610397727582				
PC_12_1h	698	1	LT934125.1	+	79414	79474	79443.8571163943	79439	3.66999241623526	0.349504349959644	79441	-3.26605866087865	2.62815897560682	-0.995149676118656
PC_12_1h	698	2	LT934125.1	+	79402	79462	79432.0112630126	79439	3.66999241623526	0.349504349959644	79441	8.57979472076605	2.62815897560682	-0.995149676118656
PC_12_2h	698	1	LT934125.1	+	79414	79474	79444.0814335672	79441	5.09041896740356	0.434858794502024	79444	-0.0416960034555695	4.75101213900082	0.525631671213197
PC_12_2h	698	2	LT934125.1	+	79410	79470	79440.1160776833	79441	5.09041896740356	0.434858794502024	79444	3.92365988039165	4.75101213900082	0.525631671213197
PC_12_2h	698	3	LT934125.1	+	79403	79463	79433.0241911987	79441	6.47312407855305	0.585263629578632	79443	10.0735070104743	3.50584849356903	0.171546529861562
PC_12_2h	698	4	LT934125.1	+	79435	79495	79464.9758088013	79442	3.75701515281337	0.467844126243698	79444	-20.4773048820673	4.28838893119617	0.774378248292753
PC_12_2h	698	5	LT934125.1	+	79426	79486	79455.9775012187	79441	5.09041896740356	0.434858794502024	79444	-11.9377636550118	4.75101213900082	0.525631671213197
PK_15_6h	698	1	LT934125.1	+	79414	79474	79444.0003219189	79443	12.7868703374737	1.45436758484304				
PK_15_6h	698	2	LT934125.1	+	79410	79470	79440.0016095946	79443	12.7868703374737	1.45436758484304				
PK_15_6h	698	3	LT934125.1	+	79424	79484	79453.9971027298	79443	12.7868703374737	1.45436758484304				
PK_15_6h	698	4	LT934125.1	+	79418	79478	79447.9582310563	79443	12.7868703374737	1.45436758484304				
PK_15_6h	698	5	LT934125.1	+	79407	79467	79437.0637801318	79443	12.7868703374737	1.45436758484304				
PK_15_6h	698	6	LT934125.1	+	79421	79481	79450.8144541451	79443	12.7868703374737	1.45436758484304				
C6_12h	698	1	LT934125.1	+	79414	79474	79444.0027231383	79443	11.8878612315156	1.53219275824547				
C6_12h	698	2	LT934125.1	+	79410	79470	79439.9847143447	79443	11.8878612315156	1.53219275824547				
C6_12h	698	3	LT934125.1	+	79424	79484	79454.0098393788	79443	11.8878612315156	1.53219275824547				
C6_12h	698	4	LT934125.1	+	79417	79477	79446.9972768618	79443	11.8878612315156	1.53219275824547				
C6_12h	698	5	LT934125.1	+	79418	79478	79447.9449204452	79443	11.8878612315156	1.53219275824547				
C6_12h	698	6	LT934125.1	+	79412	79472	79441.9937187415	79443	11.8878612315156	1.53219275824547				
C6_12h	698	7	LT934125.1	+	79407	79467	79436.9901606212	79443	11.9619318056096	1.53772284992514				
C6_12h	698	8	LT934125.1	+	79421	79481	79451.0152856553	79443	11.8878612315156	1.53219275824547				
C6_6h	698	1	LT934125.1	+	79414	79474	79444.0010412783	79443	11.8741408050514	1.58469819554703				
C6_6h	698	2	LT934125.1	+	79410	79470	79440.0169691004	79443	11.8741408050514	1.58469819554703				
C6_6h	698	3	LT934125.1	+	79417	79477	79447.003123835	79443	11.8741408050514	1.58469819554703				
C6_6h	698	4	LT934125.1	+	79407	79467	79437.0148865437	79443	11.8741408050514	1.58469819554703				
PC_12_12h	698	1	LT934125.1	+	79414	79474	79444.0177071162	79443	10.3596208093093	1.34144128264495				
PC_12_12h	698	2	LT934125.1	+	79410	79470	79440.0135912743	79443	10.3596208093093	1.34144128264495				
PC_12_12h	698	3	LT934125.1	+	79424	79484	79453.9894956071	79443	10.3596208093093	1.34144128264495				
PC_12_12h	698	4	LT934125.1	+	79417	79477	79446.9822928838	79443	10.3596208093093	1.34144128264495				
PC_12_12h	698	5	LT934125.1	+	79407	79467	79437.1260077345	79443	10.3596208093093	1.34144128264495				
PC_12_6h	698	1	LT934125.1	+	79414	79474	79444.0108868146	79443	8.34657123324303	1.06222563681902				
PC_12_6h	698	2	LT934125.1	+	79410	79470	79439.9839891864	79443	8.34657123324303	1.06222563681902				
PC_12_6h	698	3	LT934125.1	+	79424	79484	79453.9942371845	79443	8.34657123324303	1.06222563681902				
PC_12_6h	698	4	LT934125.1	+	79417	79477	79447.073006886	79443	8.34657123324303	1.06222563681902				
PC_12_6h	698	5	LT934125.1	+	79407	79467	79437.0896565161	79443	8.34657123324303	1.06222563681902				
PK_15_12h	698	1	LT934125.1	+	79414	79474	79444.0186489768	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	2	LT934125.1	+	79410	79470	79440.005875319	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	3	LT934125.1	+	79424	79484	79453.9943292849	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	4	LT934125.1	+	79416	79476	79445.8937768543	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	5	LT934125.1	+	79418	79478	79447.993920077	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	6	LT934125.1	+	79417	79477	79446.9813510232	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	7	LT934125.1	+	79419	79479	79448.9689865733	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	8	LT934125.1	+	79407	79467	79437.0056707151	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	9	LT934125.1	+	79408	79468	79438.093244884	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	10	LT934125.1	+	79421	79481	79450.9566221235	79443	10.9018259517247	1.39514326960868				
PK_15_12h	698	11	LT934125.1	+	79422	79482	79451.9316886197	79443	10.9018259517247	1.39514326960868				
PK_15_2h	698	1	LT934125.1	+	79414	79474	79444.0477917682	79443	7.0300999853521	0.923978488661447				
PK_15_2h	698	2	LT934125.1	+	79410	79470	79440.0369309377	79443	7.0300999853521	0.923978488661447				
PK_15_2h	698	3	LT934125.1	+	79424	79484	79454.0057910718	79443	7.0300999853521	0.923978488661447				
PK_15_4h	698	1	LT934125.1	+	79414	79474	79443.99472282	79443	9.64580035404536	1.25588713596053				
PK_15_4h	698	2	LT934125.1	+	79410	79470	79440.0207910649	79443	9.64580035404536	1.25588713596053				
PK_15_4h	698	3	LT934125.1	+	79424	79484	79453.9897632951	79443	9.64580035404536	1.25588713596053				
PK_15_4h	698	4	LT934125.1	+	79419	79479	79448.811609796	79443	9.64580035404536	1.25588713596053				
PK_15_4h	698	5	LT934125.1	+	79407	79467	79437.010236705	79443	9.64580035404536	1.25588713596053				
PK_15_8h	698	1	LT934125.1	+	79414	79474	79443.990126832	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	2	LT934125.1	+	79410	79470	79440.0147645667	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	3	LT934125.1	+	79424	79484	79454.0049817694	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	4	LT934125.1	+	79418	79478	79448.0037137344	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	5	LT934125.1	+	79417	79477	79447.0098731681	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	6	LT934125.1	+	79419	79479	79448.844655752	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	7	LT934125.1	+	79407	79467	79437.0332428678	79443	9.00749581425694	1.1700131031593				
PK_15_8h	698	8	LT934125.1	+	79421	79481	79450.9852354333	79443	9.00749581425694	1.1700131031593				
C6_2h	698	1	LT934125.1	+	79414	79474	79443.9577071707	79442	3.95740543464557	0.677426633267794				
C6_2h	698	2	LT934125.1	+	79424	79484	79453.9869357634	79442	3.95740543464557	0.677426633267794				
PC_12_2.5h	698	1	LT934125.1	+	79414	79474	79443.9403922429	79442	3.27270094263647	0.543247142072669				
PC_12_2.5h	698	2	LT934125.1	+	79423	79483	79452.5170678376	79442	3.27270094263647	0.543247142072669				
PC_12_2.5h	698	3	LT934125.1	+	79431	79491	79460.9694437859	79442	3.27270094263647	0.543247142072669				
C6_4h	698	1	LT934125.1	+	79414	79474	79444.0046373194	79443	4.84615892478205	1.06709619597303				
C6_4h	698	2	LT934125.1	+	79410	79470	79440.0123954152	79443	4.84615892478205	1.06709619597303				
C6_4h	698	3	LT934125.1	+	79417	79477	79446.9876045848	79443	4.84615892478205	1.06709619597303				
NRK_2h	698	1	LT934125.1	+	79414	79474	79444.0629095605	79443	5.7429455549744	1.2305892339612				
NRK_2h	698	2	LT934125.1	+	79410	79470	79440.0051692109	79443	5.7429455549744	1.2305892339612				
PC_12_1.5h	698	1	LT934125.1	+	79414	79474	79443.9277373882	79441	1.81130942477741	0.413954913811794	79444	-0.212769625242004	2.85813678935491	0.995149676118656
PC_12_1.5h	698	2	LT934125.1	+	79424	79484	79453.9865527542	79441	1.81130942477741	0.413954913811794	79444	-10.2715849912339	2.85813678935491	0.995149676118656
PC_12_4h	698	1	LT934125.1	+	79414	79474	79444.0103882058	79443	2.72730176571057	0.422303304046651				
PC_12_4h	698	2	LT934125.1	+	79424	79484	79453.9754793021	79443	2.72730176571057	0.422303304046651				
PC_12_4h	698	3	LT934125.1	+	79431	79491	79460.9879508143	79443	2.72730176571057	0.422303304046651				
PK_15_1h	698	1	LT934125.1	+	79414	79474	79443.9986660179	79442	4.15706208641766	0.959291884036471				
PK_15_1h	698	2	LT934125.1	+	79410	79470	79440.0013339821	79442	4.15706208641766	0.959291884036471				
PC_12_8h	700	1	LT934125.1	+	79591	79651	79621.2186529905	79611	2.05906647106149	0.0684360933056692	79626	4.85362238894532	14.6017538857378	0.348853448711257
PC_12_8h	700	2	LT934125.1	+	79618	79678	79648.1217586303	79616	0.916126224255004	0.0781283478172278	79631	-17.33151853643	9.82786391987822	0.995149676118656
PC_12_8h	700	3	LT934125.1	+	79563	79623	79593.4748252994	79599	1.68031939910303	0.0657591104625779	79612	18.2889416398418	8.64110297691962	-0.995149676118656
PK_15_6h	700	1	LT934125.1	+	79592	79652	79622.0680457641	79607	1.91681261067685	0.0867003084679961	79617	-4.85189297821837	8.27200005064076	-0.995149676118656
PK_15_6h	700	2	LT934125.1	+	79555	79615	79584.6899790628	79580	0.918459468240158	0.113715922995397	79591	6.26016503948662	6.88279036227091	0.995149676118656
PC_12_12h	700	1	LT934125.1	+	79593	79653	79623.4793236609	79600	1.25400537534671	0.0468568051634285	79622	-1.71255878819922	16.8773900445685	-0.00475824448552311
PC_12_12h	700	2	LT934125.1	+	79565	79625	79595.2059113226	79587	1.19912144258819	0.050125516273229	79606	10.3949167126483	13.2991682371402	-0.995149676118656
C6_8h	700	1	LT934125.1	+	79592	79652	79621.7750486351	79598	1.37453618927045	0.0578641911183077	79615	-6.56677408089315	11.9756170365526	-0.814760375770597
C6_8h	700	2	LT934125.1	+	79563	79623	79592.9955538842	79591	1.3767558139481	0.0532002632500193	79607	14.1424431258442	11.4426864650291	-0.995149676118656
PC_12_12h	703	1	LT934125.1	+	79754	79814	79783.7648627424	79775	3.25099050970177	0.106146392511355	79785	0.836070525013129	12.3400939038148	-0.195532852524625
PC_12_12h	703	2	LT934125.1	+	79686	79746	79715.6707060878	79699	1.9269486897774	0.0680148425996782	79713	-2.42778280991093	12.6867920879892	-0.365236931015299
PC_12_8h	703	1	LT934125.1	+	79758	79818	79788.0723288643	79778	2.12426609963267	0.0940774202776063	79789	0.554048279769286	12.4376050134444	0.493725550088913
PC_12_6h	703	1	LT934125.1	+	79756	79816	79785.5995000184	79778	0.837400089259507	0.0954322300428523	79791	5.51467613188974	7.78600745867408	0.995149676118656
PK_15_8h	703	1	LT934125.1	+	79751	79811	79780.6685220123	79756	1.28435643231802	0.0574715577260562	79772	-8.64891078814716	10.7391870844812	-0.995149676118656
PK_15_8h	703	2	LT934125.1	+	79691	79751	79720.8056618372	79711	1.02167225515916	0.063714346688391	79728	6.81617125228441	11.9971738158177	0.995149676118656
PK_15_8h	703	3	LT934125.1	+	79720	79780	79749.6681122787	79733	1.94444549755291	0.0784138069039108	79746	-3.8653341340164	13.885021104877	-0.0361034753090692
PK_15_12h	703	1	LT934125.1	+	79750	79810	79779.6380796802	79760	1.92977792205791	0.0814818101857158	79770	-9.79740811940577	8.60314844813628	-0.995149676118656
PK_15_12h	703	2	LT934125.1	+	79715	79775	79744.9641741023	79723	1.43379537821102	0.0538529852304604	79741	-3.46473104825499	16.7754719950641	0.394234379900113
PK_15_6h	703	1	LT934125.1	+	79751	79811	79780.8917507835	79775	3.35745738041902	0.102163982555965	79785	3.97659760774782	12.5199655836715	0.227769677212439
PK_15_6h	703	2	LT934125.1	+	79775	79835	79804.8602889581	79777	1.28723141620155	0.103968814287309	79787	-17.5575717077282	9.44403946606871	0.995149676118656
PK_15_6h	703	3	LT934125.1	+	79717	79777	79747.3953465024	79741	0.779149151985804	0.0487029405469811				
PC_12_4h	703	1	LT934125.1	+	79752	79812	79782.2561702595	79757	1.26226948840365	0.041840128503864				
PC_12_4h	703	3	LT934125.1	+	79774	79834	79803.5071437593							
C6_8h	703	1	LT934125.1	+	79752	79812	79781.7284703934	79773	3.29092927789115	0.107574524515408	79782	0.611728626578525	9.25957325529633	-0.303755291849637
C6_8h	703	2	LT934125.1	+	79788	79848	79818.1737272168	79794	1.36161871251758	0.0567350214237911				
C6_8h	703	3	LT934125.1	+	79775	79835	79805.0324086507	79778	1.09528619457199	0.0758137569915771	79794	-11.0271075532037	12.2481758274019	0.995149676118656
C6_8h	703	4	LT934125.1	+	79723	79783	79752.9927871289	79767	2.29582575608895	0.0885960143909687				
C6_12h	703	1	LT934125.1	+	79751	79811	79780.9951179648	79781	1.55830835854804	0.443925941086747	79784	2.504882035224	2.5	-4.87229304521212e-16
C6_12h	703	2	LT934125.1	+	79756	79816	79786.0048820352	79781	1.54642740770162	0.441870611698472	79784	-2.504882035224	2.5	-1.13686837721616e-16
C6_8h	710	1	LT934125.1	+	81052	81112	81081.8653860881							
PC_12_6h	710	1	LT934125.1	+	81052	81112	81082.0053359285	81080	0.727098843579174	0.19830382474248				
PC_12_6h	710	2	LT934125.1	+	81068	81128	81097.9946640715	81080	0.727098843579174	0.19830382474248				
