group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time
C6_6h	1938	LT934125.1	71776	71776	-	71776	172.488141	172.488141	71776	71776	1	0	1	6h	C6	6
C6_6h	1940	LT934125.1	71882	71882	-	71882	172.488141	172.488141	71882	71882	1	0	1	6h	C6	6
C6_6h	1942	LT934125.1	72024	72024	-	72024	86.244071	86.244071	72024	72024	1	0	1	6h	C6	6
C6_6h	1944	LT934125.1	72174	72174	-	72174	86.244071	86.244071	72174	72174	1	0	1	6h	C6	6
C6_6h	1946	LT934125.1	72301	72303	-	72301	172.488142	86.244071	72301	72303	3	1.58496250072116	3	6h	C6	6
C6_6h	1951	LT934125.1	72563	72563	-	72563	86.244071	86.244071	72563	72563	1	0	1	6h	C6	6
C6_6h	1952	LT934125.1	72666	72666	-	72666	86.244071	86.244071	72666	72666	1	0	1	6h	C6	6
C6_6h	1953	LT934125.1	72738	72738	-	72738	86.244071	86.244071	72738	72738	1	0	1	6h	C6	6
C6_6h	1955	LT934125.1	72876	72876	-	72876	86.244071	86.244071	72876	72876	1	0	1	6h	C6	6
C6_6h	1958	LT934125.1	73105	73105	-	73105	86.244071	86.244071	73105	73105	1	0	1	6h	C6	6
C6_6h	1961	LT934125.1	73433	73433	-	73433	86.244071	86.244071	73433	73433	1	0	1	6h	C6	6
C6_6h	1963	LT934125.1	73675	73675	-	73675	86.244071	86.244071	73675	73675	1	0	1	6h	C6	6
C6_6h	1965	LT934125.1	74006	74006	-	74006	86.244071	86.244071	74006	74006	1	0	1	6h	C6	6
C6_6h	1968	LT934125.1	74283	74283	-	74283	86.244071	86.244071	74283	74283	1	0	1	6h	C6	6
C6_6h	1969	LT934125.1	74340	74345	-	74345	258.732212	172.488141	74340	74345	6	2.37376029892961	6	6h	C6	6
C6_6h	1970	LT934125.1	74562	74562	-	74562	86.244071	86.244071	74562	74562	1	0	1	6h	C6	6
C6_6h	1974	LT934125.1	74992	74992	-	74992	86.244071	86.244071	74992	74992	1	0	1	6h	C6	6
C6_6h	1975	LT934125.1	75065	75065	-	75065	86.244071	86.244071	75065	75065	1	0	1	6h	C6	6
C6_6h	1980	LT934125.1	75851	75851	-	75851	86.244071	86.244071	75851	75851	1	0	1	6h	C6	6
C6_6h	1981	LT934125.1	75930	75930	-	75930	86.244071	86.244071	75930	75930	1	0	1	6h	C6	6
C6_6h	1986	LT934125.1	76507	76507	-	76507	86.244071	86.244071	76507	76507	1	0	1	6h	C6	6
C6_6h	1989	LT934125.1	76860	76860	-	76860	172.488141	172.488141	76860	76860	1	0	1	6h	C6	6
C6_6h	1996	LT934125.1	78652	78652	-	78652	86.244071	86.244071	78652	78652	1	0	1	6h	C6	6
C6_6h	2007	LT934125.1	80344	80344	-	80344	86.244071	86.244071	80344	80344	1	0	1	6h	C6	6
C6_6h	2009	LT934125.1	80491	80491	-	80491	86.244071	86.244071	80491	80491	1	0	1	6h	C6	6
C6_6h	2010	LT934125.1	80582	80655	-	80639	689.952567	172.488141	80582	80655	74	17.0759967622295	74	6h	C6	6
C6_6h	2011	LT934125.1	80796	80842	-	80842	517.464425	172.488141	80796	80842	47	12.5068742784408	47	6h	C6	6
C6_6h	2014	LT934125.1	81035	81035	-	81035	86.244071	86.244071	81035	81035	1	0	1	6h	C6	6
C6_6h	2015	LT934125.1	81087	81205	-	81130	603.708496	344.976283	81087	81205	119	11.4764088648072	119	6h	C6	6
C6_6h	2016	LT934125.1	81255	81255	-	81255	86.244071	86.244071	81255	81255	1	0	1	6h	C6	6
C6_6h	2017	LT934125.1	81429	81429	-	81429	86.244071	86.244071	81429	81429	1	0	1	6h	C6	6
C6_6h	2020	LT934125.1	81645	81649	-	81645	172.488142	86.244071	81645	81649	5	2.32192809488736	5	6h	C6	6
C6_6h	2022	LT934125.1	81748	81748	-	81748	86.244071	86.244071	81748	81748	1	0	1	6h	C6	6
C6_6h	2023	LT934125.1	81804	81813	-	81804	18197.498922	7589.478223	81804	81810	7	5.37847361954074	10	6h	C6	6
C6_6h	2025	LT934125.1	81888	81897	-	81897	1034.928849	603.708495	81889	81897	9	3.93283253873034	10	6h	C6	6
C6_6h	2027	LT934125.1	82203	82203	-	82203	86.244071	86.244071	82203	82203	1	0	1	6h	C6	6
C6_6h	2029	LT934125.1	82321	82321	-	82321	86.244071	86.244071	82321	82321	1	0	1	6h	C6	6
C6_6h	2032	LT934125.1	82543	82543	-	82543	86.244071	86.244071	82543	82543	1	0	1	6h	C6	6
C6_6h	2033	LT934125.1	82750	82750	-	82750	86.244071	86.244071	82750	82750	1	0	1	6h	C6	6
C6_6h	2034	LT934125.1	82852	82852	-	82852	86.244071	86.244071	82852	82852	1	0	1	6h	C6	6
C6_6h	2040	LT934125.1	83414	83414	-	83414	86.244071	86.244071	83414	83414	1	0	1	6h	C6	6
C6_6h	2041	LT934125.1	83954	83954	-	83954	86.244071	86.244071	83954	83954	1	0	1	6h	C6	6
C6_6h	2042	LT934125.1	84500	84500	-	84500	86.244071	86.244071	84500	84500	1	0	1	6h	C6	6
C6_6h	2048	LT934125.1	86289	86289	-	86289	86.244071	86.244071	86289	86289	1	0	1	6h	C6	6
C6_6h	2054	LT934125.1	86746	86746	-	86746	86.244071	86.244071	86746	86746	1	0	1	6h	C6	6
C6_6h	2057	LT934125.1	86883	86883	-	86883	86.244071	86.244071	86883	86883	1	0	1	6h	C6	6
C6_6h	2062	LT934125.1	87157	87161	-	87161	2501.078051	2156.101768	87157	87161	5	1.60374425527854	5	6h	C6	6
C6_6h	2067	LT934125.1	87380	87380	-	87380	86.244071	86.244071	87380	87380	1	0	1	6h	C6	6
C6_6h	2068	LT934125.1	87447	87447	-	87447	344.976283	344.976283	87447	87447	1	0	1	6h	C6	6
C6_6h	2072	LT934125.1	87639	87639	-	87639	86.244071	86.244071	87639	87639	1	0	1	6h	C6	6
C6_6h	2078	LT934125.1	87985	87985	-	87985	86.244071	86.244071	87985	87985	1	0	1	6h	C6	6
C6_6h	2084	LT934125.1	88533	88533	-	88533	86.244071	86.244071	88533	88533	1	0	1	6h	C6	6
C6_6h	2087	LT934125.1	88775	88775	-	88775	172.488141	172.488141	88775	88775	1	0	1	6h	C6	6
C6_6h	2090	LT934125.1	89073	89079	-	89079	344.976283	258.732212	89073	89079	7	2.27754563908254	7	6h	C6	6
C6_6h	2091	LT934125.1	89153	89165	-	89153	344.976283	172.488141	89153	89165	13	5.55065958257496	13	6h	C6	6
C6_6h	2092	LT934125.1	89205	89205	-	89205	86.244071	86.244071	89205	89205	1	0	1	6h	C6	6
C6_6h	2105	LT934125.1	91130	91130	-	91130	172.488141	172.488141	91130	91130	1	0	1	6h	C6	6
C6_6h	2113	LT934125.1	92191	92191	-	92191	86.244071	86.244071	92191	92191	1	0	1	6h	C6	6
C6_6h	2122	LT934125.1	92774	92774	-	92774	172.488141	172.488141	92774	92774	1	0	1	6h	C6	6
C6_6h	2123	LT934125.1	92830	92830	-	92830	86.244071	86.244071	92830	92830	1	0	1	6h	C6	6
C6_6h	2124	LT934125.1	92931	92936	-	92933	13540.319102	10349.288486	92933	92936	4	1.78645667248586	6	6h	C6	6
C6_6h	2128	LT934125.1	93220	93220	-	93220	86.244071	86.244071	93220	93220	1	0	1	6h	C6	6
C6_6h	2129	LT934125.1	93295	93295	-	93295	86.244071	86.244071	93295	93295	1	0	1	6h	C6	6
C6_6h	2132	LT934125.1	93455	93455	-	93455	172.488141	172.488141	93455	93455	1	0	1	6h	C6	6
C6_6h	2135	LT934125.1	93654	93654	-	93654	2414.83398	2414.83398	93654	93654	1	0	1	6h	C6	6
C6_6h	2151	LT934125.1	94459	94459	-	94459	86.244071	86.244071	94459	94459	1	0	1	6h	C6	6
C6_6h	2152	LT934125.1	94519	94529	-	94526	2069.857698	1207.41699	94523	94529	7	3.20970531759765	11	6h	C6	6
C6_6h	2161	LT934125.1	94943	94950	-	94947	2759.810263	1724.881414	94943	94948	6	3.89110230449203	8	6h	C6	6
C6_6h	2163	LT934125.1	95154	95154	-	95154	86.244071	86.244071	95154	95154	1	0	1	6h	C6	6
C6_6h	2168	LT934125.1	95694	95694	-	95694	86.244071	86.244071	95694	95694	1	0	1	6h	C6	6
C6_6h	2175	LT934125.1	96075	96078	-	96075	172.488142	86.244071	96075	96078	4	2	4	6h	C6	6
C6_6h	2176	LT934125.1	96137	96137	-	96137	86.244071	86.244071	96137	96137	1	0	1	6h	C6	6
C6_6h	2179	LT934125.1	96298	96298	-	96298	86.244071	86.244071	96298	96298	1	0	1	6h	C6	6
C6_6h	2180	LT934125.1	96351	96351	-	96351	86.244071	86.244071	96351	96351	1	0	1	6h	C6	6
C6_6h	2183	LT934125.1	96596	96601	-	96596	776.196637	258.732212	96596	96601	6	5.46275817607015	6	6h	C6	6
C6_6h	2185	LT934125.1	96702	96702	-	96702	86.244071	86.244071	96702	96702	1	0	1	6h	C6	6
C6_6h	2187	LT934125.1	96776	96776	-	96776	86.244071	86.244071	96776	96776	1	0	1	6h	C6	6
C6_6h	2190	LT934125.1	97001	97089	-	97001	258.732213	86.244071	97001	97089	89	10.2637946527481	89	6h	C6	6
C6_6h	2191	LT934125.1	97174	97174	-	97174	86.244071	86.244071	97174	97174	1	0	1	6h	C6	6
C6_6h	2192	LT934125.1	97327	97344	-	97339	8106.942647	4398.447607	97337	97344	8	5.15934117357966	18	6h	C6	6
C6_6h	2194	LT934125.1	97535	97535	-	97535	86.244071	86.244071	97535	97535	1	0	1	6h	C6	6
C6_6h	2197	LT934125.1	97886	97886	-	97886	86.244071	86.244071	97886	97886	1	0	1	6h	C6	6
C6_6h	2198	LT934125.1	98025	98025	-	98025	86.244071	86.244071	98025	98025	1	0	1	6h	C6	6
C6_6h	2201	LT934125.1	98596	98596	-	98596	86.244071	86.244071	98596	98596	1	0	1	6h	C6	6
C6_6h	2204	LT934125.1	98884	98884	-	98884	86.244071	86.244071	98884	98884	1	0	1	6h	C6	6
C6_6h	2205	LT934125.1	98985	98985	-	98985	86.244071	86.244071	98985	98985	1	0	1	6h	C6	6
C6_6h	2214	LT934125.1	101939	101939	-	101939	86.244071	86.244071	101939	101939	1	0	1	6h	C6	6
C6_6h	2219	LT934125.1	102651	102651	-	102651	86.244071	86.244071	102651	102651	1	0	1	6h	C6	6
C6_6h	2236	LT934125.1	103889	103889	-	103889	86.244071	86.244071	103889	103889	1	0	1	6h	C6	6
C6_6h	2277	LT934125.1	106673	106673	-	106673	86.244071	86.244071	106673	106673	1	0	1	6h	C6	6
C6_6h	2283	LT934125.1	107047	107047	-	107047	172.488141	172.488141	107047	107047	1	0	1	6h	C6	6
C6_6h	2288	LT934125.1	107366	107379	-	107369	689.952566	258.732212	107366	107379	14	8.20728299870509	14	6h	C6	6
C6_6h	2290	LT934125.1	107481	107559	-	107559	689.952566	603.708495	107481	107559	79	3.4265110788476	79	6h	C6	6
C6_6h	2291	LT934125.1	107600	107600	-	107600	86.244071	86.244071	107600	107600	1	0	1	6h	C6	6
C6_6h	2320	LT934125.1	113426	113426	-	113426	86.244071	86.244071	113426	113426	1	0	1	6h	C6	6
C6_6h	2330	LT934125.1	115522	115532	-	115532	344.976283	172.488141	115522	115532	11	5.18914743296996	11	6h	C6	6
C6_6h	2332	LT934125.1	115638	115666	-	115656	948.684778	258.732212	115638	115665	28	11.7609022304624	29	6h	C6	6
C6_6h	2336	LT934125.1	116570	116570	-	116570	86.244071	86.244071	116570	116570	1	0	1	6h	C6	6
C6_6h	2338	LT934125.1	116890	116890	-	116890	86.244071	86.244071	116890	116890	1	0	1	6h	C6	6
C6_6h	2348	LT934125.1	118400	118400	-	118400	431.220354	431.220354	118400	118400	1	0	1	6h	C6	6
C6_6h	2350	LT934125.1	118694	118738	-	118694	172.488142	86.244071	118694	118738	45	5.49185309632968	45	6h	C6	6
C6_6h	2351	LT934125.1	118930	118930	-	118930	86.244071	86.244071	118930	118930	1	0	1	6h	C6	6
C6_6h	2361	LT934125.1	119499	119499	-	119499	86.244071	86.244071	119499	119499	1	0	1	6h	C6	6
C6_6h	2365	LT934125.1	119910	119916	-	119910	344.976283	172.488141	119910	119916	7	4.21103238715532	7	6h	C6	6
C6_6h	2366	LT934125.1	119990	119990	-	119990	86.244071	86.244071	119990	119990	1	0	1	6h	C6	6
C6_6h	2367	LT934125.1	120057	120069	-	120057	344.976283	172.488141	120057	120069	13	5.55065958257496	13	6h	C6	6
C6_6h	2368	LT934125.1	120138	120138	-	120138	86.244071	86.244071	120138	120138	1	0	1	6h	C6	6
C6_6h	2376	LT934125.1	121484	121484	-	121484	86.244071	86.244071	121484	121484	1	0	1	6h	C6	6
C6_6h	2380	LT934125.1	121762	121762	-	121762	86.244071	86.244071	121762	121762	1	0	1	6h	C6	6
C6_6h	2389	LT934125.1	122489	122489	-	122489	86.244071	86.244071	122489	122489	1	0	1	6h	C6	6
C6_6h	2405	LT934125.1	124700	124707	-	124700	258.732213	86.244071	124700	124707	8	4.75488750216347	8	6h	C6	6
C6_6h	2410	LT934125.1	125214	125214	-	125214	86.244071	86.244071	125214	125214	1	0	1	6h	C6	6
C6_6h	2419	LT934125.1	126881	126958	-	126881	258.732213	86.244071	126881	126958	78	9.96212681884621	78	6h	C6	6
C6_6h	2420	LT934125.1	127095	127095	-	127095	258.732212	258.732212	127095	127095	1	0	1	6h	C6	6
C6_6h	2421	LT934125.1	127158	127158	-	127158	86.244071	86.244071	127158	127158	1	0	1	6h	C6	6
C6_6h	2422	LT934125.1	127230	127248	-	127230	344.976284	86.244071	127230	127248	19	8.49585502688717	19	6h	C6	6
C6_6h	2424	LT934125.1	127377	127378	-	127377	172.488142	86.244071	127377	127378	2	1	2	6h	C6	6
C6_6h	2425	LT934125.1	127424	127424	-	127424	86.244071	86.244071	127424	127424	1	0	1	6h	C6	6
C6_6h	2426	LT934125.1	127520	127536	-	127522	431.220354	172.488141	127520	127536	17	7.85580967709445	17	6h	C6	6
C6_6h	2427	LT934125.1	127674	127674	-	127674	86.244071	86.244071	127674	127674	1	0	1	6h	C6	6
C6_6h	2428	LT934125.1	127771	127777	-	127771	172.488142	86.244071	127771	127777	7	2.8073549220576	7	6h	C6	6
C6_6h	2430	LT934125.1	127902	127902	-	127902	172.488141	172.488141	127902	127902	1	0	1	6h	C6	6
C6_6h	2433	LT934125.1	128177	128177	-	128177	86.244071	86.244071	128177	128177	1	0	1	6h	C6	6
C6_6h	2434	LT934125.1	128242	128242	-	128242	172.488141	172.488141	128242	128242	1	0	1	6h	C6	6
C6_6h	2436	LT934125.1	128445	128451	-	128445	172.488142	86.244071	128445	128451	7	2.8073549220576	7	6h	C6	6
C6_6h	2438	LT934125.1	128642	128642	-	128642	86.244071	86.244071	128642	128642	1	0	1	6h	C6	6
C6_6h	2439	LT934125.1	128729	128738	-	128732	78568.348427	64855.541182	128731	128732	2	0.416270075639625	10	6h	C6	6
C6_6h	2446	LT934125.1	130474	130474	-	130474	86.244071	86.244071	130474	130474	1	0	1	6h	C6	6
C6_6h	2450	LT934125.1	130833	130833	-	130833	86.244071	86.244071	130833	130833	1	0	1	6h	C6	6
C6_6h	2466	LT934125.1	134645	134645	-	134645	86.244071	86.244071	134645	134645	1	0	1	6h	C6	6
C6_6h	2474	LT934125.1	135379	135379	-	135379	86.244071	86.244071	135379	135379	1	0	1	6h	C6	6
C6_6h	2479	LT934125.1	135666	135666	-	135666	86.244071	86.244071	135666	135666	1	0	1	6h	C6	6
C6_6h	2481	LT934125.1	135777	135777	-	135777	86.244071	86.244071	135777	135777	1	0	1	6h	C6	6
C6_6h	2483	LT934125.1	135892	135892	-	135892	86.244071	86.244071	135892	135892	1	0	1	6h	C6	6
C6_6h	2485	LT934125.1	135963	135963	-	135963	172.488141	172.488141	135963	135963	1	0	1	6h	C6	6
C6_6h	2487	LT934125.1	136103	136103	-	136103	172.488141	172.488141	136103	136103	1	0	1	6h	C6	6
C6_6h	2489	LT934125.1	136232	136249	-	136234	1034.928849	344.976283	136233	136241	9	5.85307424290197	18	6h	C6	6
C6_6h	2496	LT934125.1	136686	136686	-	136686	86.244071	86.244071	136686	136686	1	0	1	6h	C6	6
C6_6h	2499	LT934125.1	136864	136864	-	136864	86.244071	86.244071	136864	136864	1	0	1	6h	C6	6
C6_6h	2503	LT934125.1	137319	137319	-	137319	86.244071	86.244071	137319	137319	1	0	1	6h	C6	6
C6_6h	2506	LT934125.1	137535	137535	-	137535	86.244071	86.244071	137535	137535	1	0	1	6h	C6	6
C6_6h	2512	LT934125.1	138446	138446	-	138446	86.244071	86.244071	138446	138446	1	0	1	6h	C6	6
C6_6h	2517	LT934125.1	138954	138954	-	138954	86.244071	86.244071	138954	138954	1	0	1	6h	C6	6
C6_6h	2520	LT934125.1	139159	139159	-	139159	86.244071	86.244071	139159	139159	1	0	1	6h	C6	6
C6_6h	2543	LT934125.1	142331	142331	-	142331	86.244071	86.244071	142331	142331	1	0	1	6h	C6	6
C6_8h	1	LT934125.1	242	242	+	242	32.2841	32.2841	242	242	1	0	1	8h	C6	8
C6_8h	2	LT934125.1	646	646	+	646	64.5682	64.5682	646	646	1	0	1	8h	C6	8
C6_8h	3	LT934125.1	779	782	+	779	290.556901	225.988701	779	782	4	1.52840901025266	4	8h	C6	8
C6_8h	5	LT934125.1	976	990	+	990	2001.614203	1388.216303	987	990	4	2.27206530737115	15	8h	C6	8
C6_8h	10	LT934125.1	1292	1292	+	1292	32.2841	32.2841	1292	1292	1	0	1	8h	C6	8
C6_8h	11	LT934125.1	1334	1345	+	1337	4261.50121	2098.466505	1334	1339	6	4.67353776284516	12	8h	C6	8
C6_8h	13	LT934125.1	1428	1428	+	1428	32.2841	32.2841	1428	1428	1	0	1	8h	C6	8
C6_8h	15	LT934125.1	1519	1519	+	1519	32.2841	32.2841	1519	1519	1	0	1	8h	C6	8
C6_8h	16	LT934125.1	1590	1604	+	1600	1807.909604	1097.659403	1600	1603	4	2.18496458343504	15	8h	C6	8
C6_8h	19	LT934125.1	1770	1836	+	1770	225.9887	64.5682	1770	1836	67	13.5633286662105	67	8h	C6	8
C6_8h	20	LT934125.1	1934	1934	+	1934	64.5682	64.5682	1934	1934	1	0	1	8h	C6	8
C6_8h	21	LT934125.1	1995	2015	+	2000	161.4205	64.5682	1995	2015	21	8.44171825650175	21	8h	C6	8
C6_8h	22	LT934125.1	2074	2074	+	2074	32.2841	32.2841	2074	2074	1	0	1	8h	C6	8
C6_8h	25	LT934125.1	2792	2792	+	2792	32.2841	32.2841	2792	2792	1	0	1	8h	C6	8
C6_8h	32	LT934125.1	3487	3487	+	3487	32.2841	32.2841	3487	3487	1	0	1	8h	C6	8
C6_8h	36	LT934125.1	4502	4502	+	4502	32.2841	32.2841	4502	4502	1	0	1	8h	C6	8
C6_8h	37	LT934125.1	4635	4637	+	4635	64.5682	32.2841	4635	4637	3	1.58496250072116	3	8h	C6	8
C6_8h	39	LT934125.1	5102	5102	+	5102	32.2841	32.2841	5102	5102	1	0	1	8h	C6	8
C6_8h	47	LT934125.1	6912	6912	+	6912	32.2841	32.2841	6912	6912	1	0	1	8h	C6	8
C6_8h	48	LT934125.1	6992	6992	+	6992	32.2841	32.2841	6992	6992	1	0	1	8h	C6	8
C6_8h	50	LT934125.1	7238	7238	+	7238	32.2841	32.2841	7238	7238	1	0	1	8h	C6	8
C6_8h	53	LT934125.1	7584	7594	+	7588	3906.376109	1937.046005	7588	7591	4	2.21102689322557	11	8h	C6	8
C6_8h	54	LT934125.1	7690	7690	+	7690	32.2841	32.2841	7690	7690	1	0	1	8h	C6	8
C6_8h	56	LT934125.1	7811	7814	+	7811	258.272801	225.988701	7811	7814	4	1.08712888368176	4	8h	C6	8
C6_8h	58	LT934125.1	7899	7899	+	7899	32.2841	32.2841	7899	7899	1	0	1	8h	C6	8
C6_8h	65	LT934125.1	8433	8433	+	8433	32.2841	32.2841	8433	8433	1	0	1	8h	C6	8
C6_8h	69	LT934125.1	8877	8886	+	8877	64.5682	32.2841	8877	8886	10	3.32192809488736	10	8h	C6	8
C6_8h	70	LT934125.1	8950	8950	+	8950	32.2841	32.2841	8950	8950	1	0	1	8h	C6	8
C6_8h	73	LT934125.1	9107	9113	+	9113	3196.125907	2356.739306	9107	9113	7	3.67775475578094	7	8h	C6	8
C6_8h	76	LT934125.1	9267	9270	+	9270	13753.026635	10944.309927	9269	9270	2	0.540837931792233	4	8h	C6	8
C6_8h	78	LT934125.1	9412	9412	+	9412	64.5682	64.5682	9412	9412	1	0	1	8h	C6	8
C6_8h	80	LT934125.1	9545	9556	+	9548	903.954802	581.113801	9548	9550	3	1.67648178344205	12	8h	C6	8
C6_8h	81	LT934125.1	9640	9650	+	9646	4422.92171	1581.920904	9643	9647	5	5.01289670578832	11	8h	C6	8
C6_8h	84	LT934125.1	9861	9861	+	9861	96.8523	96.8523	9861	9861	1	0	1	8h	C6	8
C6_8h	86	LT934125.1	9977	9977	+	9977	64.5682	64.5682	9977	9977	1	0	1	8h	C6	8
C6_8h	87	LT934125.1	10075	10161	+	10075	193.7046	64.5682	10075	10161	87	12.3594716671351	87	8h	C6	8
C6_8h	89	LT934125.1	10242	10259	+	10252	161.4205	64.5682	10242	10259	18	8.0142960138452	18	8h	C6	8
C6_8h	90	LT934125.1	10310	10310	+	10310	64.5682	64.5682	10310	10310	1	0	1	8h	C6	8
C6_8h	91	LT934125.1	10430	10438	+	10431	548.829701	355.125101	10431	10434	4	2.10596314775973	9	8h	C6	8
C6_8h	94	LT934125.1	10882	10882	+	10882	32.2841	32.2841	10882	10882	1	0	1	8h	C6	8
C6_8h	95	LT934125.1	11002	11002	+	11002	32.2841	32.2841	11002	11002	1	0	1	8h	C6	8
C6_8h	101	LT934125.1	11789	11806	+	11792	225.9887	64.5682	11789	11806	18	9.32364519087167	18	8h	C6	8
C6_8h	105	LT934125.1	12039	12039	+	12039	32.2841	32.2841	12039	12039	1	0	1	8h	C6	8
C6_8h	110	LT934125.1	12327	12327	+	12327	32.2841	32.2841	12327	12327	1	0	1	8h	C6	8
C6_8h	113	LT934125.1	12604	12604	+	12604	32.2841	32.2841	12604	12604	1	0	1	8h	C6	8
C6_8h	119	LT934125.1	12874	12874	+	12874	32.2841	32.2841	12874	12874	1	0	1	8h	C6	8
C6_8h	121	LT934125.1	13035	13035	+	13035	32.2841	32.2841	13035	13035	1	0	1	8h	C6	8
C6_8h	122	LT934125.1	13129	13129	+	13129	32.2841	32.2841	13129	13129	1	0	1	8h	C6	8
C6_8h	124	LT934125.1	13263	13263	+	13263	32.2841	32.2841	13263	13263	1	0	1	8h	C6	8
C6_8h	127	LT934125.1	13373	13373	+	13373	32.2841	32.2841	13373	13373	1	0	1	8h	C6	8
C6_8h	129	LT934125.1	13510	13510	+	13510	32.2841	32.2841	13510	13510	1	0	1	8h	C6	8
C6_8h	130	LT934125.1	13591	13591	+	13591	32.2841	32.2841	13591	13591	1	0	1	8h	C6	8
C6_8h	132	LT934125.1	13675	13675	+	13675	32.2841	32.2841	13675	13675	1	0	1	8h	C6	8
C6_8h	139	LT934125.1	14041	14048	+	14048	11460.855528	10782.889427	14048	14048	1	0	8	8h	C6	8
C6_8h	140	LT934125.1	14106	14106	+	14106	64.5682	64.5682	14106	14106	1	0	1	8h	C6	8
C6_8h	141	LT934125.1	14245	14245	+	14245	32.2841	32.2841	14245	14245	1	0	1	8h	C6	8
C6_8h	143	LT934125.1	14328	14328	+	14328	32.2841	32.2841	14328	14328	1	0	1	8h	C6	8
C6_8h	144	LT934125.1	14457	14457	+	14457	64.5682	64.5682	14457	14457	1	0	1	8h	C6	8
C6_8h	145	LT934125.1	14618	14618	+	14618	32.2841	32.2841	14618	14618	1	0	1	8h	C6	8
C6_8h	146	LT934125.1	14757	14757	+	14757	32.2841	32.2841	14757	14757	1	0	1	8h	C6	8
C6_8h	147	LT934125.1	14847	14847	+	14847	64.5682	64.5682	14847	14847	1	0	1	8h	C6	8
C6_8h	148	LT934125.1	14910	14962	+	14910	129.1364	64.5682	14910	14962	53	8.5918806818448	53	8h	C6	8
C6_8h	149	LT934125.1	15030	15173	+	15030	548.8297	64.5682	15030	15170	141	24.9884297333958	144	8h	C6	8
C6_8h	150	LT934125.1	15292	15292	+	15292	64.5682	64.5682	15292	15292	1	0	1	8h	C6	8
C6_8h	156	LT934125.1	15629	15732	+	15629	387.4092	64.5682	15629	15732	104	21.7873452218314	104	8h	C6	8
C6_8h	159	LT934125.1	15954	15954	+	15954	32.2841	32.2841	15954	15954	1	0	1	8h	C6	8
C6_8h	160	LT934125.1	16052	16052	+	16052	32.2841	32.2841	16052	16052	1	0	1	8h	C6	8
C6_8h	161	LT934125.1	16469	16469	+	16469	32.2841	32.2841	16469	16469	1	0	1	8h	C6	8
C6_8h	172	LT934125.1	18929	18929	+	18929	32.2841	32.2841	18929	18929	1	0	1	8h	C6	8
C6_8h	174	LT934125.1	19067	19067	+	19067	32.2841	32.2841	19067	19067	1	0	1	8h	C6	8
C6_8h	175	LT934125.1	19136	19136	+	19136	32.2841	32.2841	19136	19136	1	0	1	8h	C6	8
C6_8h	181	LT934125.1	20988	20988	+	20988	32.2841	32.2841	20988	20988	1	0	1	8h	C6	8
C6_8h	184	LT934125.1	22482	22482	+	22482	32.2841	32.2841	22482	22482	1	0	1	8h	C6	8
C6_8h	192	LT934125.1	24413	24413	+	24413	32.2841	32.2841	24413	24413	1	0	1	8h	C6	8
C6_8h	195	LT934125.1	25157	25157	+	25157	32.2841	32.2841	25157	25157	1	0	1	8h	C6	8
C6_8h	197	LT934125.1	25419	25423	+	25420	258.2728	161.4205	25419	25423	5	3.59619048602005	5	8h	C6	8
C6_8h	201	LT934125.1	25820	25820	+	25820	32.2841	32.2841	25820	25820	1	0	1	8h	C6	8
C6_8h	203	LT934125.1	25990	25990	+	25990	32.2841	32.2841	25990	25990	1	0	1	8h	C6	8
C6_8h	208	LT934125.1	26366	26369	+	26366	64.5682	32.2841	26366	26369	4	2	4	8h	C6	8
C6_8h	210	LT934125.1	26520	26520	+	26520	32.2841	32.2841	26520	26520	1	0	1	8h	C6	8
C6_8h	212	LT934125.1	26706	26706	+	26706	32.2841	32.2841	26706	26706	1	0	1	8h	C6	8
C6_8h	217	LT934125.1	27224	27224	+	27224	32.2841	32.2841	27224	27224	1	0	1	8h	C6	8
C6_8h	218	LT934125.1	27447	27447	+	27447	32.2841	32.2841	27447	27447	1	0	1	8h	C6	8
C6_8h	219	LT934125.1	27548	27548	+	27548	32.2841	32.2841	27548	27548	1	0	1	8h	C6	8
C6_8h	222	LT934125.1	27800	27800	+	27800	32.2841	32.2841	27800	27800	1	0	1	8h	C6	8
C6_8h	223	LT934125.1	27911	27911	+	27911	32.2841	32.2841	27911	27911	1	0	1	8h	C6	8
C6_8h	225	LT934125.1	28063	28063	+	28063	32.2841	32.2841	28063	28063	1	0	1	8h	C6	8
C6_8h	226	LT934125.1	28120	28120	+	28120	32.2841	32.2841	28120	28120	1	0	1	8h	C6	8
C6_8h	229	LT934125.1	28386	28386	+	28386	32.2841	32.2841	28386	28386	1	0	1	8h	C6	8
C6_8h	235	LT934125.1	28746	28746	+	28746	32.2841	32.2841	28746	28746	1	0	1	8h	C6	8
C6_8h	238	LT934125.1	29160	29160	+	29160	32.2841	32.2841	29160	29160	1	0	1	8h	C6	8
C6_8h	244	LT934125.1	29693	29693	+	29693	32.2841	32.2841	29693	29693	1	0	1	8h	C6	8
C6_8h	248	LT934125.1	30235	30241	+	30240	613.397901	322.841001	30235	30240	6	4.05404387698407	7	8h	C6	8
C6_8h	250	LT934125.1	30327	30329	+	30327	64.5682	32.2841	30327	30329	3	1.58496250072116	3	8h	C6	8
