seqnames	strand	TSS	TES	NOV_TX_ID	AllRefCat	max_count	prevalence	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_1h	NRK_dcDNA_2h	PC-12_dcDNA_0.5h	PC-12_dcDNA_1.5h	PC-12_dcDNA_12h	PC-12_dcDNA_1h	PC-12_dcDNA_2.5h	PC-12_dcDNA_2h	PC-12_dcDNA_4h	PC-12_dcDNA_6h	PC-12_dcDNA_8h	PK-15_dcDNA_12h	PK-15_dcDNA_1h	PK-15_dcDNA_2h	PK-15_dcDNA_4h	PK-15_dcDNA_6h	PK-15_dcDNA_8h
LT934125.1	+	124385	125230	NOV_TX_30	US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short;US9-L2::5`-short	64	9	41	0	0	0	0	6	0	0	0	0	33	0	0	0	0	12	13	43	0	0	1	16	64
LT934125.1	+	124385	126151	NOV_TX_1231	US9-US2-L::5`-long;US9-US2-L::5`-long;US9-US2-L::5`-long;US9-US2-L::5`-long;US9-US2-L::5`-long;US9-US2-L::5`-long;US9-US2-L::5`-long;US9-US2-L::5`-long	16	8	16	0	0	0	0	2	0	0	0	0	2	0	0	0	0	5	2	4	0	0	0	2	4
LT934125.1	+	124409	125230	NOV_TX_1234	US9-L2::5`-short;US9-L2::5`-short	124	2	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0
LT934125.1	+	124409	126151	NOV_TX_1235	US9-US2-L::5`-short;US9-US2-L::5`-short	10	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
LT934125.1	+	124487	125230	NOV_TX_1247	US9-L1::5`-long;US9-L2::5`-short;US9-L1::5`-long;US9-L2::5`-short;US9-L1::5`-long;US9-L2::5`-short;US9-L1::5`-long;US9-L2::5`-short	24	4	0	0	0	0	0	8	0	0	0	0	19	0	0	0	0	10	0	0	0	0	0	24	0
LT934125.1	+	124487	126151	NOV_TX_1248	US9-US2-L::5`-short;US9-US2-L::5`-short;US9-US2-L::5`-short;US9-US2-L::5`-short	6	4	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	4	0
LT934125.1	+	124488	125230	NOV_TX_1249	US9-L1::5`-long;US9-L2::5`-short	28	2	0	0	0	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0
LT934125.1	+	124489	125230	NOV_TX_1244	US9-L1::5`-long;US9-L2::5`-short;US9-L1::5`-long;US9-L2::5`-short	46	2	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0
LT934125.1	+	124489	126151	NOV_TX_1245	US9-US2-L::5`-short;US9-US2-L::5`-short	27	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
LT934125.1	+	124538	125230	NOV_TX_1165	US9-L1::5`-long;US9-L1::5`-long	502	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	502
LT934125.1	+	124538	126151	NOV_TX_593	US9-US2-L::5`-short;US9-US2-L::5`-short	32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	32
LT934125.1	+	124541	125230	NOV_TX_930	US9-L1::5`-long;US9-L1::5`-long;US9-L1::5`-long	278	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	92	278	0
LT934125.1	+	124541	126151	NOV_TX_931	US9-US2-L::5`-short;US9-US2-L::5`-short;US9-US2-L::5`-short	43	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	1	43	0
LT934125.1	+	124563	125230	NOV_TX_1256	US9-L1::5`-long;US9-L1::5`-long;US9-L1::5`-long;US9-L1::5`-long;US9-L1::5`-long;US9-L1::5`-long	62	6	44	0	0	0	0	0	0	0	0	0	62	0	0	0	0	20	13	0	0	1	4	0	0
LT934125.1	+	124563	126151	NOV_TX_1257	US9-US2-L::5`-short;US9-US2-L::5`-short;US9-US2-L::5`-short;US9-US2-L::5`-short	21	4	21	0	0	0	0	0	0	0	0	0	18	0	0	0	0	3	3	0	0	0	0	0	0
LT934125.1	+	124616	125230	NOV_TX_1268	US9-L1::5`-long;US9-L1::5`-long	73	2	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	12	0	0
LT934125.1	+	124617	125230	NOV_TX_1269	US9-L1::5`-long;US9-L1::5`-long	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0
LT934125.1	+	124677	126151	NOV_TX_1275	US9-2::5`-long;US9-2::5`-long;US9-2::5`-long	9	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9
LT934125.1	+	124827	125230	NOV_TX_1288	US9.3::5`-long;US9.3::5`-long;US9.3::5`-long	59	3	0	0	0	0	0	0	0	0	0	0	59	0	0	0	6	14	0	0	0	0	0	0	0
LT934125.1	+	124827	126151	NOV_TX_1287	US9-2::5`-short;US9-2::5`-short;US9-2::5`-short	43	3	0	0	0	0	0	0	0	0	0	0	43	0	0	0	2	9	0	0	0	0	0	0	0
LT934125.1	+	124865	125230	NOV_TX_932	US9.3::5`-long;US9.3::5`-long;US9.3::5`-long	43	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	5	25
LT934125.1	+	124865	126151	NOV_TX_933	US9-2::5`-short;US9-2::5`-short;US9-2::5`-short	94	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	16	29
LT934125.1	+	124937	125230	NOV_TX_808	US9.3::5`-short;US9.3::5`-short	18	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0
LT934125.1	+	124941	125230	NOV_TX_1293	US9.3::5`-short;US9.3::5`-short	54	2	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
LT934125.1	+	124958	125230	NOV_TX_1295	US9.3::5`-short;US9.3::5`-short;US9.3::5`-short	65	3	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	4	0	34	0
LT934125.1	+	124958	126151	NOV_TX_1296	US2-L::5`-long;US2-L::5`-long;US2-L::5`-long	41	3	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2	0	14	0
LT934125.1	+	125003	125230	NOV_TX_934	US9.3::5`-short;US9.3::5`-short	126	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	126
LT934125.1	+	125003	126151	NOV_TX_935	US2-L::5`-long;US2-L::5`-long	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	13
LT934125.1	+	125058	125230	NOV_TX_32	US9.3::5`-short;US9.3::5`-short;US9.3::5`-short	229	3	229	0	0	0	4	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
LT934125.1	+	125058	126151	NOV_TX_31	US2-L::5`-long;US2-L::5`-long;US2-L::5`-long	465	3	465	0	0	0	14	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0
LT934125.1	+	125104	125230	NOV_TX_1303	US9.3::5`-short;US9.3::5`-short;US9.3::5`-short;US9.3::5`-short;US9.3::5`-short;US9.3::5`-short;US9.3::5`-short;US9.3::5`-short	417	8	141	0	0	0	7	51	0	0	0	0	65	0	0	0	0	0	55	91	0	0	0	141	417
LT934125.1	+	125150	125230	NOV_TX_1316	US9.3::5`-short;US9.3::5`-short	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0
LT934125.1	+	125150	126151	NOV_TX_1315	US2-L::5`-short;US2-L::5`-short	65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	65	0	0	0	0	0
LT934125.1	+	125152	126151	NOV_TX_1313	US2-L::5`-short;US2-L::5`-short	89	2	0	0	0	0	0	0	0	0	0	0	89	0	0	0	3	0	0	0	0	0	0	0	0
LT934125.1	+	125153	126151	NOV_TX_1310	US2-L::5`-short;US2-L::5`-short	122	2	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0
LT934125.1	+	125269	126151	NOV_TX_1320	US2::5`-short;US2::5`-short	208	2	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	58	0	0	0	0	0	0
LT934125.1	+	125310	126151	NOV_TX_1325	US2.3::5`-long;US2.3::5`-long;US2.3::5`-long	130	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	68	130
LT934125.1	+	125313	126151	NOV_TX_1324	US2.3::5`-long;US2.3::5`-long	325	2	0	0	0	0	0	0	0	0	0	0	325	0	0	0	16	0	0	0	0	0	0	0	0
LT934125.1	+	125314	126151	NOV_TX_1322	US2.3::5`-long;US2.3::5`-long;US2.3::5`-long	467	3	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	50	0	0
LT934125.1	+	125357	126151	NOV_TX_1328	US2.3::5`-long;US2.3::5`-long	127	2	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	4	0	0
LT934125.1	+	125478	126151	NOV_TX_1334	US2.3-S::5`-short;US2.3-S::5`-short;US2.3-S::5`-short;US2.3-S::5`-short	114	4	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	13	23	0	0	0	0	0	41
LT934125.1	+	125506	126151	NOV_TX_1338	US2.3-S::5`-short;US2.3-S::5`-short;US2.3-S::5`-short	105	3	78	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	105	0	0	0	0	0
LT934125.1	+	125640	126151	NOV_TX_1341	US2.3-S2::5`-short;US2.3-S2::5`-short	121	2	0	0	0	1	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	125784	126151	NOV_TX_1346	US2.3-S3::5`-short;US2.3-S3::5`-short	100	2	100	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	125804	126151	NOV_TX_458	US2.3-S3::5`-short;US2.3-S3::5`-short	133	2	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	37	0	0	0	0	0	0
LT934125.1	+	125838	126151	NOV_TX_936	US2.3-S3::5`-short;US2.3-S3::5`-short	281	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	0	99	0
LT934125.1	+	125866	126151	NOV_TX_999	US2.3-S3::5`-short;US2.3-S3::5`-short	191	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	191
LT934125.1	+	125905	126151	NOV_TX_1348	US2.3-S3::5`-short;US2.3-S3::5`-short;US2.3-S3::5`-short	209	3	165	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	9	0	0
LT934125.1	+	125954	126151	NOV_TX_459	US2.3-S3::5`-short;US2.3-S3::5`-short;US2.3-S3::5`-short	217	3	0	0	0	0	0	0	0	0	0	0	217	0	1	0	0	0	73	0	0	0	0	0	0
LT934125.1	+	125957	126151	NOV_TX_1352	US2.3-S3::5`-short;US2.3-S3::5`-short	462	2	462	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	125972	126151	NOV_TX_201	US2.3-S3::5`-short;US2.3-S3::5`-short	28	2	0	0	0	0	28	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0
LT934125.1	+	126005	126151	NOV_TX_1355	US2.3-S3::5`-short;US2.3-S3::5`-short;US2.3-S3::5`-short;US2.3-S3::5`-short;US2.3-S3::5`-short;US2.3-S3::5`-short	499	6	301	0	0	0	0	137	0	0	0	0	0	0	0	0	26	0	0	499	0	0	0	168	297
LT934125.1	+	137112	141356	NOV_TX_1373	IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short	7	3	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7
LT934125.1	+	138673	141356	NOV_TX_1109	IE180_2-S::5`-short;IE180_2-S::5`-short	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6
LT934125.1	+	139982	141356	NOV_TX_1383	IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short	12	7	11	0	0	0	0	0	0	0	0	0	6	0	0	0	1	3	0	0	0	0	2	10	12
LT934125.1	+	140327	141356	NOV_TX_981	IE180_2-S::5`-short;IE180_2-S::5`-short	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0
LT934125.1	+	140598	141356	NOV_TX_597	IE180_2-S::5`-short;IE180_2-S::5`-short	30	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	30	0
LT934125.1	+	140733	141356	NOV_TX_323	IE180_2-S::5`-short;IE180_2-S::5`-short	17	2	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
LT934125.1	+	140788	141356	NOV_TX_1111	IE180_2-S::5`-short;IE180_2-S::5`-short	168	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	168
LT934125.1	+	140994	141356	NOV_TX_680	IE180_2-S::5`-short;IE180_2-S::5`-short	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
LT934125.1	+	141068	141356	NOV_TX_1393	IE180_2-S::5`-short;IE180_2-S::5`-short	44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	44	0
LT934125.1	+	141083	141356	NOV_TX_1396	IE180_2-S::5`-short;IE180_2-S::5`-short	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0
LT934125.1	+	141104	141356	NOV_TX_326	IE180_2-S::5`-short;IE180_2-S::5`-short	12	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
LT934125.1	+	141173	141356	NOV_TX_37	IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short;IE180_2-S::5`-short	151	5	151	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	25	0	17	0	17	0	0
LT934125.1	+	141215	141356	NOV_TX_327	IE180_2-S::5`-short;IE180_2-S::5`-short	54	2	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0
LT934125.1	-	2870	2778	NOV_TX_3344	UL54.3-S2::5`-short;UL54.3-S2::5`-short	25	2	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
LT934125.1	-	2977	2778	NOV_TX_3258	UL54.3-S2::5`-short;UL54.3-S2::5`-short;UL54.3-S2::5`-short;UL54.3-S2::5`-short	319	4	0	0	0	0	16	0	0	0	0	0	297	0	0	0	30	0	0	0	0	0	0	0	319
LT934125.1	-	3034	2778	NOV_TX_3478	UL54.3-S2::5`-short;UL54.3-S2::5`-short;UL54.3-S2::5`-short;UL54.3-S2::5`-short	41	4	0	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	21	0	0	0	0	41	0
LT934125.1	-	3045	2778	NOV_TX_3896	UL54.3-S2::5`-short;UL54.3-S2::5`-short	45	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	45
LT934125.1	-	3305	2778	NOV_TX_3259	UL54.3::5`-long;UL54.3::5`-long	11	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
LT934125.1	-	3494	2778	NOV_TX_3122	UL54.5-S2::5`-long;UL54.5-S2::5`-long	25	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
LT934125.1	-	3802	2778	NOV_TX_3123	UL54.5::5`-long;UL54.5::5`-long;UL54.5::5`-long	18	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	13	0
LT934125.1	-	3838	2778	NOV_TX_3261	UL54::5`-short;UL54::5`-short	6	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
LT934125.1	-	3908	2778	NOV_TX_3224	UL54::5`-short;UL54::5`-short	17	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
LT934125.1	-	4210	2778	NOV_TX_4007	UL54::5`-long;UL54::5`-long;UL54::5`-long	5	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
LT934125.1	-	4470	2778	NOV_TX_3124	UL54-L::5`-short;UL54-L::5`-short	6	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
LT934125.1	-	4826	2778	NOV_TX_4114	UL53-54::5`-short;UL53-54::5`-short	14	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
LT934125.1	-	9259	8487	NOV_TX_3554	UL50S::5`-long;UL50S::5`-long	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
LT934125.1	-	9331	8487	NOV_TX_3352	UL50S::5`-long;UL50S::5`-long	8	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
LT934125.1	-	9370	8487	NOV_TX_4134	UL50::5`-short;UL50::5`-short;UL50::5`-short	12	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	12	0	0	0	0	0
LT934125.1	-	16791	16582	NOV_TX_3268	UL27.2::5`-short;UL27.2::5`-short;UL27.2::5`-short;UL27.2::5`-short	753	4	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	24	0	493
LT934125.1	-	16791	16583	NOV_TX_3269	UL27.2::5`-short;UL27.2::5`-short;UL27.2::5`-short;UL27.2::5`-short	753	4	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	753	0	0	24	0	494
LT934125.1	-	16817	16582	NOV_TX_3481	UL27.2::5`-short;UL27.2::5`-short	119	2	0	0	0	0	0	0	0	0	0	0	119	0	0	0	10	0	0	0	0	0	0	0	0
LT934125.1	-	16817	16583	NOV_TX_3482	UL27.2::5`-short;UL27.2::5`-short	120	2	0	0	0	0	0	0	0	0	0	0	120	0	0	0	10	0	0	0	0	0	0	0	0
LT934125.1	-	16919	16582	NOV_TX_3845	UL27.3-L::5`-short;UL27.3-L::5`-short	99	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	17	0
LT934125.1	-	16919	16583	NOV_TX_3846	UL27.3-L::5`-short;UL27.3-L::5`-short	100	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	17	0
LT934125.1	-	16934	16582	NOV_TX_4149	UL27.3-L::5`-long;UL27.3-L::5`-long	26	2	0	0	0	0	0	3	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	16934	16583	NOV_TX_4150	UL27.3-L::5`-long;UL27.3-L::5`-long	26	2	0	0	0	0	0	3	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	16957	16582	NOV_TX_3127	UL27.3::5`-short;UL27.3::5`-short;UL27.3-L::5`-long	110	2	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110
LT934125.1	-	16957	16583	NOV_TX_3128	UL27.3::5`-short;UL27.3::5`-short;UL27.3-L::5`-long	110	2	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110
LT934125.1	-	17032	16582	NOV_TX_4155	UL27.4-S3::5`-short;UL27.4-S4::5`-long;UL27.4-S3::5`-short;UL27.4-S4::5`-long	36	2	36	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17032	16583	NOV_TX_4156	UL27.4-S3::5`-short;UL27.4-S4::5`-long;UL27.4-S3::5`-short;UL27.4-S4::5`-long	36	2	36	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17089	16582	NOV_TX_4163	UL27.4-S2::5`-short;UL27.4-S3::5`-long;UL27.4-S3::5`-long;UL27.4-S2::5`-short;UL27.4-S3::5`-long	78	3	0	0	0	0	0	0	0	0	0	0	78	0	2	0	0	0	0	0	0	0	4	0	0
LT934125.1	-	17089	16583	NOV_TX_4164	UL27.4-S2::5`-short;UL27.4-S3::5`-long;UL27.4-S3::5`-long;UL27.4-S2::5`-short;UL27.4-S3::5`-long	78	3	0	0	0	0	0	0	0	0	0	0	78	0	2	0	0	0	0	0	0	0	4	0	0
LT934125.1	-	17123	16582	NOV_TX_4167	UL27.4-S2::5`-short;UL27.4-S2::5`-short;UL27.4-S2::5`-short;UL27.4-S2::5`-short;UL27.4-S2::5`-short	57	5	0	0	0	0	0	3	0	0	0	0	52	0	0	0	0	0	12	57	0	1	0	0	0
LT934125.1	-	17123	16583	NOV_TX_4168	UL27.4-S2::5`-short;UL27.4-S2::5`-short;UL27.4-S2::5`-short;UL27.4-S2::5`-short;UL27.4-S2::5`-short	57	5	0	0	0	0	0	3	0	0	0	0	52	0	0	0	0	0	12	57	0	1	0	0	0
LT934125.1	-	17198	16582	NOV_TX_3648	UL27.4::5`-short;UL27.4::5`-short;UL27.4-S::5`-long;UL27.4-S::5`-long	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0
LT934125.1	-	17198	16583	NOV_TX_3649	UL27.4::5`-short;UL27.4::5`-short;UL27.4-S::5`-long;UL27.4-S::5`-long	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0
LT934125.1	-	17207	16582	NOV_TX_3131	UL27.4::5`-short;UL27.4::5`-short;UL27.4::5`-short	140	3	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	79
LT934125.1	-	17207	16583	NOV_TX_3132	UL27.4::5`-short;UL27.4::5`-short;UL27.4::5`-short	140	3	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	79
LT934125.1	-	17239	16582	NOV_TX_4175	UL27.4::5`-long;UL27.4::5`-long	95	2	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	27	0	0	0	0	0	0
LT934125.1	-	17239	16583	NOV_TX_4176	UL27.4::5`-long;UL27.4::5`-long	95	2	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	27	0	0	0	0	0	0
LT934125.1	-	17440	16582	NOV_TX_3356	UL27.5-S::5`-long;UL27.5-S::5`-long	15	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
LT934125.1	-	17440	16583	NOV_TX_3357	UL27.5-S::5`-long;UL27.5-S::5`-long	15	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
LT934125.1	-	17456	16582	NOV_TX_4201	UL27.5::5`-short;UL27.5::5`-short	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0
LT934125.1	-	17456	16583	NOV_TX_4202	UL27.5::5`-short;UL27.5::5`-short	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0
LT934125.1	-	17458	16582	NOV_TX_4193	UL27.5::5`-short;UL27.5-S::5`-long;UL27.5::5`-short;UL27.5-S::5`-long	82	2	70	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17458	16583	NOV_TX_4194	UL27.5::5`-short;UL27.5-S::5`-long;UL27.5::5`-short;UL27.5-S::5`-long	83	2	71	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17467	16582	NOV_TX_4199	UL27.5::5`-short;UL27.5::5`-short	146	2	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	146	0	0	0	0	0
LT934125.1	-	17467	16583	NOV_TX_4200	UL27.5::5`-short;UL27.5::5`-short	146	2	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	146	0	0	0	0	0
LT934125.1	-	17472	16582	NOV_TX_4195	UL27.5::5`-short;UL27.5::5`-short;UL27.5::5`-short;UL27.5::5`-short;UL27.5::5`-short	28	5	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	28	0
LT934125.1	-	17472	16583	NOV_TX_4196	UL27.5::5`-short;UL27.5::5`-short;UL27.5::5`-short;UL27.5::5`-short;UL27.5::5`-short	28	5	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	28	0
LT934125.1	-	17548	16582	NOV_TX_4215	UL27.6-S::5`-long;UL27.6-S::5`-long;UL27.6::5`-short	8	2	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17548	16583	NOV_TX_4216	UL27.6-S::5`-long;UL27.6-S::5`-long;UL27.6::5`-short	8	2	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	-	17551	16582	NOV_TX_4213	UL27.6::5`-short;UL27.6::5`-short;UL27.6::5`-short;UL27.6::5`-short;UL27.6-S::5`-long;UL27.6::5`-short;UL27.6-S::5`-long;UL27.6::5`-short;UL27.6-S::5`-long	44	6	24	0	0	0	0	0	0	0	0	0	30	0	0	1	0	0	18	0	0	0	0	21	44
LT934125.1	-	17551	16583	NOV_TX_4214	UL27.6::5`-short;UL27.6::5`-short;UL27.6::5`-short;UL27.6::5`-short;UL27.6-S::5`-long;UL27.6::5`-short;UL27.6-S::5`-long;UL27.6::5`-short;UL27.6-S::5`-long	44	6	24	0	0	0	0	0	0	0	0	0	30	0	0	1	0	0	18	0	0	0	0	21	44
LT934125.1	-	17630	16582	NOV_TX_4229	UL27.9::5`-short;UL27.9::5`-short	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	52	0	0	0	0	0
LT934125.1	-	17630	16583	NOV_TX_4230	UL27.9::5`-short;UL27.9::5`-short	52	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	52	0	0	0	0	0
LT934125.1	-	17783	16582	NOV_TX_4245	UL27.11-S6::5`-short;UL27.11-S6::5`-short	49	2	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	49	0	0	0	0	0
LT934125.1	-	17783	16583	NOV_TX_4246	UL27.11-S6::5`-short;UL27.11-S6::5`-short	49	2	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	49	0	0	0	0	0
LT934125.1	-	18067	16582	NOV_TX_3652	UL27.11-S2::5`-short;UL27.11-S2::5`-short	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
LT934125.1	-	18067	16583	NOV_TX_3653	UL27.11-S2::5`-short;UL27.11-S2::5`-short	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
LT934125.1	-	18202	16582	NOV_TX_4265	UL27.11::5`-long;UL27.11::5`-long;UL27.11::5`-long	31	3	31	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
