group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width
C6_8h	551	LT934125.1	94145	94145	-	94145	32.2841	32.2841	94145	94145	1	1
C6_8h	552	LT934125.1	94481	94536	-	94526	2292.171105	1259.079903	94526	94529	4	56
C6_8h	553	LT934125.1	94648	94648	-	94648	32.2841	32.2841	94648	94648	1	1
C6_8h	554	LT934125.1	94943	94973	-	94947	2324.455205	1517.352704	94943	94948	6	31
C6_8h	555	LT934125.1	95501	95501	-	95501	32.2841	32.2841	95501	95501	1	1
C6_8h	556	LT934125.1	95695	95695	-	95695	32.2841	32.2841	95695	95695	1	1
C6_8h	557	LT934125.1	96089	96089	-	96089	64.5682	64.5682	96089	96089	1	1
C6_8h	558	LT934125.1	96194	96332	-	96324	451.9774	64.5682	96196	96332	137	139
C6_8h	559	LT934125.1	96522	96606	-	96596	677.9661	193.7046	96538	96603	66	85
C6_8h	560	LT934125.1	96832	96867	-	96834	225.9887	64.5682	96832	96867	36	36
C6_8h	561	LT934125.1	97026	97026	-	97026	64.5682	64.5682	97026	97026	1	1
C6_8h	562	LT934125.1	97321	97367	-	97339	8684.42292	2324.455206	97327	97361	35	47
C6_8h	563	LT934125.1	97536	97542	-	97536	96.8523	32.2841	97536	97542	7	7
C6_8h	564	LT934125.1	98231	98231	-	98231	32.2841	32.2841	98231	98231	1	1
C6_8h	565	LT934125.1	98400	98400	-	98400	32.2841	32.2841	98400	98400	1	1
C6_8h	566	LT934125.1	98596	98596	-	98596	32.2841	32.2841	98596	98596	1	1
C6_8h	567	LT934125.1	98793	98793	-	98793	32.2841	32.2841	98793	98793	1	1
C6_8h	568	LT934125.1	100047	100047	-	100047	32.2841	32.2841	100047	100047	1	1
C6_8h	569	LT934125.1	102487	102520	-	102502	193.7046	96.8523	102487	102520	34	34
C6_8h	570	LT934125.1	102771	102771	-	102771	32.2841	32.2841	102771	102771	1	1
C6_8h	571	LT934125.1	102921	102925	-	102921	64.5682	32.2841	102921	102925	5	5
C6_8h	572	LT934125.1	103419	103437	-	103419	64.5682	32.2841	103419	103437	19	19
C6_8h	573	LT934125.1	103834	103834	-	103834	32.2841	32.2841	103834	103834	1	1
C6_8h	574	LT934125.1	104360	104360	-	104360	32.2841	32.2841	104360	104360	1	1
C6_8h	575	LT934125.1	104762	104762	-	104762	32.2841	32.2841	104762	104762	1	1
C6_8h	576	LT934125.1	105044	105052	-	105044	64.5682	32.2841	105044	105052	9	9
C6_8h	577	LT934125.1	106189	106189	-	106189	32.2841	32.2841	106189	106189	1	1
C6_8h	578	LT934125.1	106566	106566	-	106566	32.2841	32.2841	106566	106566	1	1
C6_8h	579	LT934125.1	107047	107067	-	107053	129.1364	64.5682	107047	107067	21	21
C6_8h	580	LT934125.1	107365	107382	-	107369	451.977401	258.272801	107366	107372	7	18
C6_8h	581	LT934125.1	107543	107560	-	107559	1162.227602	936.238902	107558	107559	2	18
C6_8h	582	LT934125.1	108337	108337	-	108337	32.2841	32.2841	108337	108337	1	1
C6_8h	583	LT934125.1	108456	108456	-	108456	32.2841	32.2841	108456	108456	1	1
C6_8h	584	LT934125.1	108740	108745	-	108740	64.5682	32.2841	108740	108745	6	6
C6_8h	585	LT934125.1	109375	109375	-	109375	32.2841	32.2841	109375	109375	1	1
C6_8h	586	LT934125.1	110320	110320	-	110320	64.5682	64.5682	110320	110320	1	1
C6_8h	587	LT934125.1	110937	110950	-	110937	64.5682	32.2841	110937	110950	14	14
C6_8h	588	LT934125.1	111103	111103	-	111103	32.2841	32.2841	111103	111103	1	1
C6_8h	589	LT934125.1	113556	113556	-	113556	32.2841	32.2841	113556	113556	1	1
C6_8h	590	LT934125.1	115505	115532	-	115528	645.682001	258.272801	115521	115532	12	28
C6_8h	591	LT934125.1	115634	115686	-	115670	387.4092	64.5682	115646	115684	39	53
C6_8h	592	LT934125.1	116843	116843	-	116843	32.2841	32.2841	116843	116843	1	1
C6_8h	593	LT934125.1	117778	117778	-	117778	32.2841	32.2841	117778	117778	1	1
C6_8h	594	LT934125.1	118007	118007	-	118007	32.2841	32.2841	118007	118007	1	1
C6_8h	595	LT934125.1	118379	118400	-	118400	161.4205	129.1364	118379	118400	22	22
C6_8h	596	LT934125.1	118706	118749	-	118706	129.1364	32.2841	118706	118749	44	44
C6_8h	597	LT934125.1	119035	119061	-	119058	225.9887	161.4205	119035	119061	27	27
C6_8h	598	LT934125.1	119481	119503	-	119481	96.8523	32.2841	119481	119503	23	23
C6_8h	599	LT934125.1	119910	119931	-	119910	516.5456	193.7046	119910	119925	16	22
C6_8h	600	LT934125.1	120237	120237	-	120237	64.5682	64.5682	120237	120237	1	1
C6_8h	601	LT934125.1	120418	120454	-	120454	322.841	96.8523	120425	120454	30	37
C6_8h	602	LT934125.1	121127	121127	-	121127	32.2841	32.2841	121127	121127	1	1
C6_8h	603	LT934125.1	122105	122105	-	122105	32.2841	32.2841	122105	122105	1	1
C6_8h	604	LT934125.1	122413	122428	-	122413	96.8523	64.5682	122413	122428	16	16
C6_8h	605	LT934125.1	122803	122803	-	122803	32.2841	32.2841	122803	122803	1	1
C6_8h	606	LT934125.1	123537	123537	-	123537	32.2841	32.2841	123537	123537	1	1
C6_8h	607	LT934125.1	124704	124704	-	124704	96.8523	96.8523	124704	124704	1	1
C6_8h	608	LT934125.1	125505	125505	-	125505	64.5682	64.5682	125505	125505	1	1
C6_8h	609	LT934125.1	126111	126112	-	126112	129.1364	96.8523	126111	126112	2	2
C6_8h	610	LT934125.1	126864	127081	-	126926	1678.7732	193.7046	126885	127063	179	218
C6_8h	611	LT934125.1	127112	127362	-	127165	2130.7506	96.8523	127131	127341	211	251
C6_8h	612	LT934125.1	127396	127472	-	127416	645.682	96.8523	127413	127461	49	77
C6_8h	613	LT934125.1	127522	127831	-	127547	1678.773201	225.988701	127546	127797	252	310
C6_8h	614	LT934125.1	128114	128114	-	128114	32.2841	32.2841	128114	128114	1	1
C6_8h	615	LT934125.1	128729	128738	-	128732	55883.77724	49007.263923	128731	128732	2	10
C6_8h	616	LT934125.1	128956	128956	-	128956	32.2841	32.2841	128956	128956	1	1
C6_8h	617	LT934125.1	130277	130277	-	130277	32.2841	32.2841	130277	130277	1	1
C6_8h	618	LT934125.1	130829	130833	-	130833	96.8523	64.5682	130829	130833	5	5
C6_8h	619	LT934125.1	135037	135047	-	135037	64.5682	32.2841	135037	135047	11	11
C6_8h	620	LT934125.1	135389	135428	-	135407	225.9887	64.5682	135389	135428	40	40
C6_8h	621	LT934125.1	135550	135562	-	135550	96.8523	64.5682	135550	135562	13	13
C6_8h	622	LT934125.1	136103	136144	-	136103	129.1364	64.5682	136103	136144	42	42
C6_8h	623	LT934125.1	136208	136328	-	136235	2227.602903	807.102502	136232	136297	66	121
C6_8h	624	LT934125.1	136546	136546	-	136546	32.2841	32.2841	136546	136546	1	1
C6_8h	625	LT934125.1	137055	137055	-	137055	32.2841	32.2841	137055	137055	1	1
C6_8h	626	LT934125.1	137416	137417	-	137416	64.5682	32.2841	137416	137417	2	2
C6_8h	627	LT934125.1	137712	137712	-	137712	32.2841	32.2841	137712	137712	1	1
C6_8h	628	LT934125.1	138545	138547	-	138545	64.5682	32.2841	138545	138547	3	3
C6_8h	629	LT934125.1	138866	138895	-	138866	96.8523	64.5682	138866	138895	30	30
C6_8h	630	LT934125.1	140866	140866	-	140866	64.5682	64.5682	140866	140866	1	1
C6_8h	631	LT934125.1	141799	141799	-	141799	32.2841	32.2841	141799	141799	1	1
C6_8h	632	LT934125.1	142014	142014	-	142014	32.2841	32.2841	142014	142014	1	1
C6_8h	633	LT934125.1	142129	142129	-	142129	32.2841	32.2841	142129	142129	1	1
C6_dRNA	1	LT934125.1	47893	47893	+	47893	333333.333333	333333.333333	47893	47893	1	1
C6_dRNA	2	LT934125.1	79478	79478	+	79478	333333.333333	333333.333333	79478	79478	1	1
C6_dRNA	3	LT934125.1	126133	126133	-	126133	333333.333333	333333.333333	126133	126133	1	1
NRK_1h	1	LT934125.1	1337	1339	+	1337	40404.040404	30303.030303	1337	1339	3	3
NRK_1h	2	LT934125.1	2060	2060	+	2060	10101.010101	10101.010101	2060	2060	1	1
NRK_1h	3	LT934125.1	9270	9270	+	9270	20202.020202	20202.020202	9270	9270	1	1
NRK_1h	4	LT934125.1	9548	9548	+	9548	20202.020202	20202.020202	9548	9548	1	1
NRK_1h	5	LT934125.1	14048	14049	+	14048	30303.030303	20202.020202	14048	14049	2	2
NRK_1h	6	LT934125.1	31097	31097	+	31097	10101.010101	10101.010101	31097	31097	1	1
NRK_1h	7	LT934125.1	46234	46234	+	46234	10101.010101	10101.010101	46234	46234	1	1
NRK_1h	8	LT934125.1	48567	48570	+	48567	70707.070707	40404.040404	48567	48570	4	4
NRK_1h	9	LT934125.1	51230	51230	+	51230	10101.010101	10101.010101	51230	51230	1	1
NRK_1h	10	LT934125.1	52201	52201	+	52201	10101.010101	10101.010101	52201	52201	1	1
NRK_1h	11	LT934125.1	52440	52460	+	52460	50505.050505	30303.030303	52440	52460	21	21
NRK_1h	12	LT934125.1	59068	59070	+	59068	60606.060606	50505.050505	59068	59070	3	3
NRK_1h	13	LT934125.1	66338	66338	+	66338	10101.010101	10101.010101	66338	66338	1	1
NRK_1h	14	LT934125.1	70529	70531	+	70529	20202.020202	10101.010101	70529	70531	3	3
NRK_1h	15	LT934125.1	74400	74406	+	74400	20202.020202	10101.010101	74400	74406	7	7
NRK_1h	16	LT934125.1	79444	79444	+	79444	20202.020202	20202.020202	79444	79444	1	1
NRK_1h	17	LT934125.1	117769	117796	+	117769	20202.020202	10101.010101	117769	117796	28	28
NRK_1h	18	LT934125.1	118860	118866	+	118864	101010.10101	40404.040404	118860	118866	7	7
NRK_1h	19	LT934125.1	121784	121784	+	121784	10101.010101	10101.010101	121784	121784	1	1
NRK_1h	20	LT934125.1	122667	122667	+	122667	10101.010101	10101.010101	122667	122667	1	1
NRK_1h	21	LT934125.1	122922	122922	+	122922	10101.010101	10101.010101	122922	122922	1	1
NRK_1h	22	LT934125.1	124764	124764	+	124764	10101.010101	10101.010101	124764	124764	1	1
NRK_1h	23	LT934125.1	125223	125225	+	125223	70707.070707	40404.040404	125223	125225	3	3
NRK_1h	24	LT934125.1	135995	135995	+	135995	10101.010101	10101.010101	135995	135995	1	1
NRK_1h	25	LT934125.1	136657	136657	+	136657	10101.010101	10101.010101	136657	136657	1	1
NRK_1h	26	LT934125.1	140072	140072	+	140072	10101.010101	10101.010101	140072	140072	1	1
NRK_1h	27	LT934125.1	9494	9494	-	9494	30303.030303	30303.030303	9494	9494	1	1
NRK_1h	28	LT934125.1	19473	19473	-	19473	10101.010101	10101.010101	19473	19473	1	1
NRK_1h	29	LT934125.1	34474	34474	-	34474	10101.010101	10101.010101	34474	34474	1	1
NRK_1h	30	LT934125.1	56188	56188	-	56188	30303.030303	30303.030303	56188	56188	1	1
NRK_1h	31	LT934125.1	63420	63420	-	63420	20202.020202	20202.020202	63420	63420	1	1
NRK_1h	32	LT934125.1	81842	81842	-	81842	10101.010101	10101.010101	81842	81842	1	1
NRK_1h	33	LT934125.1	96663	96663	-	96663	10101.010101	10101.010101	96663	96663	1	1
NRK_1h	34	LT934125.1	96926	96926	-	96926	10101.010101	10101.010101	96926	96926	1	1
NRK_1h	35	LT934125.1	97321	97361	-	97337	151515.151515	90909.090909	97337	97361	25	41
NRK_1h	36	LT934125.1	103645	103645	-	103645	10101.010101	10101.010101	103645	103645	1	1
NRK_1h	37	LT934125.1	107060	107060	-	107060	10101.010101	10101.010101	107060	107060	1	1
NRK_1h	38	LT934125.1	107722	107722	-	107722	10101.010101	10101.010101	107722	107722	1	1
NRK_2h	1	LT934125.1	779	779	+	779	3236.245955	3236.245955	779	779	1	1
NRK_2h	2	LT934125.1	987	987	+	987	3236.245955	3236.245955	987	987	1	1
NRK_2h	3	LT934125.1	1334	1339	+	1337	16181.229774	6472.491909	1334	1339	6	6
NRK_2h	4	LT934125.1	1869	1869	+	1869	3236.245955	3236.245955	1869	1869	1	1
NRK_2h	5	LT934125.1	7592	7592	+	7592	3236.245955	3236.245955	7592	7592	1	1
NRK_2h	6	LT934125.1	9267	9270	+	9270	19417.475729	9708.737864	9267	9270	4	4
NRK_2h	7	LT934125.1	9646	9647	+	9646	9708.737864	6472.491909	9646	9647	2	2
NRK_2h	8	LT934125.1	10120	10120	+	10120	3236.245955	3236.245955	10120	10120	1	1
NRK_2h	9	LT934125.1	14048	14048	+	14048	3236.245955	3236.245955	14048	14048	1	1
NRK_2h	10	LT934125.1	16014	16014	+	16014	3236.245955	3236.245955	16014	16014	1	1
NRK_2h	11	LT934125.1	29100	29100	+	29100	3236.245955	3236.245955	29100	29100	1	1
NRK_2h	12	LT934125.1	31097	31098	+	31098	22653.721683	19417.475728	31097	31098	2	2
NRK_2h	13	LT934125.1	32036	32036	+	32036	3236.245955	3236.245955	32036	32036	1	1
NRK_2h	14	LT934125.1	33301	33301	+	33301	3236.245955	3236.245955	33301	33301	1	1
NRK_2h	15	LT934125.1	43527	43527	+	43527	3236.245955	3236.245955	43527	43527	1	1
NRK_2h	16	LT934125.1	44809	44812	+	44810	19417.475728	9708.737864	44809	44812	4	4
NRK_2h	17	LT934125.1	46233	46233	+	46233	9708.737864	9708.737864	46233	46233	1	1
NRK_2h	18	LT934125.1	47933	47933	+	47933	3236.245955	3236.245955	47933	47933	1	1
NRK_2h	19	LT934125.1	48362	48362	+	48362	3236.245955	3236.245955	48362	48362	1	1
NRK_2h	20	LT934125.1	48567	48570	+	48567	84142.394822	67961.165049	48567	48570	4	4
NRK_2h	21	LT934125.1	49084	49084	+	49084	3236.245955	3236.245955	49084	49084	1	1
NRK_2h	22	LT934125.1	51230	51238	+	51230	16181.229774	6472.491909	51230	51238	9	9
NRK_2h	23	LT934125.1	52444	52462	+	52460	29126.213593	19417.475728	52444	52462	19	19
NRK_2h	24	LT934125.1	53060	53060	+	53060	3236.245955	3236.245955	53060	53060	1	1
NRK_2h	25	LT934125.1	59044	59074	+	59068	51779.935276	19417.475728	59044	59070	27	31
NRK_2h	26	LT934125.1	65807	65807	+	65807	3236.245955	3236.245955	65807	65807	1	1
NRK_2h	27	LT934125.1	66338	66338	+	66338	3236.245955	3236.245955	66338	66338	1	1
NRK_2h	28	LT934125.1	69762	69765	+	69762	6472.49191	3236.245955	69762	69765	4	4
NRK_2h	29	LT934125.1	70529	70547	+	70529	22653.721683	9708.737864	70529	70547	19	19
NRK_2h	30	LT934125.1	74400	74402	+	74402	12944.983819	9708.737864	74400	74402	3	3
NRK_2h	31	LT934125.1	75302	75302	+	75302	3236.245955	3236.245955	75302	75302	1	1
NRK_2h	32	LT934125.1	76990	76990	+	76990	3236.245955	3236.245955	76990	76990	1	1
NRK_2h	33	LT934125.1	79440	79445	+	79444	29126.213593	22653.721683	79440	79445	6	6
NRK_2h	34	LT934125.1	79781	79781	+	79781	3236.245955	3236.245955	79781	79781	1	1
NRK_2h	35	LT934125.1	82473	82473	+	82473	3236.245955	3236.245955	82473	82473	1	1
NRK_2h	36	LT934125.1	90732	90732	+	90732	3236.245955	3236.245955	90732	90732	1	1
NRK_2h	37	LT934125.1	91154	91154	+	91154	3236.245955	3236.245955	91154	91154	1	1
NRK_2h	38	LT934125.1	91409	91409	+	91409	3236.245955	3236.245955	91409	91409	1	1
NRK_2h	39	LT934125.1	100598	100598	+	100598	3236.245955	3236.245955	100598	100598	1	1
NRK_2h	40	LT934125.1	114985	114988	+	114985	42071.197411	29126.213592	114985	114988	4	4
NRK_2h	41	LT934125.1	115464	115464	+	115464	3236.245955	3236.245955	115464	115464	1	1
NRK_2h	42	LT934125.1	115890	115890	+	115890	3236.245955	3236.245955	115890	115890	1	1
NRK_2h	43	LT934125.1	116791	116791	+	116791	3236.245955	3236.245955	116791	116791	1	1
NRK_2h	44	LT934125.1	117769	117769	+	117769	3236.245955	3236.245955	117769	117769	1	1
NRK_2h	45	LT934125.1	118857	118866	+	118864	58252.427185	22653.721683	118859	118866	8	10
NRK_2h	46	LT934125.1	119554	119554	+	119554	3236.245955	3236.245955	119554	119554	1	1
NRK_2h	47	LT934125.1	119780	119780	+	119780	3236.245955	3236.245955	119780	119780	1	1
NRK_2h	48	LT934125.1	121786	121788	+	121786	12944.983819	9708.737864	121786	121788	3	3
NRK_2h	49	LT934125.1	122979	122983	+	122979	19417.475729	12944.983819	122979	122983	5	5
NRK_2h	50	LT934125.1	124756	124756	+	124756	9708.737864	9708.737864	124756	124756	1	1
NRK_2h	51	LT934125.1	125217	125225	+	125223	45307.443366	19417.475728	125223	125225	3	9
NRK_2h	52	LT934125.1	136348	136348	+	136348	3236.245955	3236.245955	136348	136348	1	1
NRK_2h	53	LT934125.1	3429	3429	-	3429	3236.245955	3236.245955	3429	3429	1	1
NRK_2h	54	LT934125.1	3910	3910	-	3910	6472.491909	6472.491909	3910	3910	1	1
NRK_2h	55	LT934125.1	8194	8194	-	8194	3236.245955	3236.245955	8194	8194	1	1
NRK_2h	56	LT934125.1	8791	8791	-	8791	3236.245955	3236.245955	8791	8791	1	1
NRK_2h	57	LT934125.1	9494	9500	-	9494	19417.475728	16181.229773	9494	9500	7	7
NRK_2h	58	LT934125.1	19470	19473	-	19473	12944.983819	6472.491909	19470	19473	4	4
NRK_2h	59	LT934125.1	21941	21941	-	21941	3236.245955	3236.245955	21941	21941	1	1
NRK_2h	60	LT934125.1	25313	25313	-	25313	6472.491909	6472.491909	25313	25313	1	1
NRK_2h	61	LT934125.1	29408	29414	-	29412	16181.229774	9708.737864	29408	29414	7	7
NRK_2h	62	LT934125.1	43473	43473	-	43473	3236.245955	3236.245955	43473	43473	1	1
NRK_2h	63	LT934125.1	44886	44886	-	44886	3236.245955	3236.245955	44886	44886	1	1
NRK_2h	64	LT934125.1	49599	49599	-	49599	3236.245955	3236.245955	49599	49599	1	1
NRK_2h	65	LT934125.1	50398	50398	-	50398	3236.245955	3236.245955	50398	50398	1	1
NRK_2h	66	LT934125.1	51035	51035	-	51035	3236.245955	3236.245955	51035	51035	1	1
NRK_2h	67	LT934125.1	55547	55547	-	55547	3236.245955	3236.245955	55547	55547	1	1
NRK_2h	68	LT934125.1	56182	56194	-	56194	32362.459547	12944.983819	56182	56194	13	13
NRK_2h	69	LT934125.1	59835	59835	-	59835	3236.245955	3236.245955	59835	59835	1	1
NRK_2h	70	LT934125.1	63420	63420	-	63420	12944.983819	12944.983819	63420	63420	1	1
NRK_2h	71	LT934125.1	81805	81806	-	81805	9708.737864	6472.491909	81805	81806	2	2
NRK_2h	72	LT934125.1	87161	87161	-	87161	3236.245955	3236.245955	87161	87161	1	1
NRK_2h	73	LT934125.1	89621	89621	-	89621	3236.245955	3236.245955	89621	89621	1	1
NRK_2h	74	LT934125.1	92936	92936	-	92936	3236.245955	3236.245955	92936	92936	1	1
NRK_2h	75	LT934125.1	93654	93654	-	93654	3236.245955	3236.245955	93654	93654	1	1
NRK_2h	76	LT934125.1	94947	94947	-	94947	3236.245955	3236.245955	94947	94947	1	1
NRK_2h	77	LT934125.1	96601	96601	-	96601	3236.245955	3236.245955	96601	96601	1	1
NRK_2h	78	LT934125.1	97199	97199	-	97199	3236.245955	3236.245955	97199	97199	1	1
NRK_2h	79	LT934125.1	97337	97361	-	97337	106796.116504	32362.459547	97337	97361	25	25
NRK_2h	80	LT934125.1	107369	107369	-	107369	3236.245955	3236.245955	107369	107369	1	1
NRK_2h	81	LT934125.1	118400	118400	-	118400	3236.245955	3236.245955	118400	118400	1	1
NRK_2h	82	LT934125.1	118739	118739	-	118739	3236.245955	3236.245955	118739	118739	1	1
NRK_2h	83	LT934125.1	126926	126926	-	126926	3236.245955	3236.245955	126926	126926	1	1
NRK_2h	84	LT934125.1	127827	127827	-	127827	3236.245955	3236.245955	127827	127827	1	1
NRK_2h	85	LT934125.1	128209	128209	-	128209	3236.245955	3236.245955	128209	128209	1	1
NRK_2h	86	LT934125.1	128729	128732	-	128732	42071.197411	29126.213592	128729	128732	4	4
PC_12_0.5h	1	LT934125.1	15646	15646	+	15646	32258.064516	32258.064516	15646	15646	1	1
PC_12_0.5h	2	LT934125.1	48567	48567	+	48567	64516.129032	64516.129032	48567	48567	1	1
PC_12_0.5h	3	LT934125.1	52444	52444	+	52444	32258.064516	32258.064516	52444	52444	1	1
PC_12_0.5h	4	LT934125.1	70529	70529	+	70529	32258.064516	32258.064516	70529	70529	1	1
PC_12_0.5h	5	LT934125.1	79444	79444	+	79444	32258.064516	32258.064516	79444	79444	1	1
PC_12_0.5h	6	LT934125.1	114985	114985	+	114985	32258.064516	32258.064516	114985	114985	1	1
PC_12_0.5h	7	LT934125.1	117958	117958	+	117958	32258.064516	32258.064516	117958	117958	1	1
PC_12_0.5h	8	LT934125.1	118864	118864	+	118864	64516.129032	64516.129032	118864	118864	1	1
PC_12_0.5h	9	LT934125.1	125225	125227	+	125225	96774.193548	64516.129032	125225	125227	3	3
PC_12_0.5h	10	LT934125.1	132560	132560	+	132560	32258.064516	32258.064516	132560	132560	1	1
PC_12_0.5h	11	LT934125.1	136158	136158	+	136158	32258.064516	32258.064516	136158	136158	1	1
PC_12_0.5h	12	LT934125.1	139269	139269	+	139269	32258.064516	32258.064516	139269	139269	1	1
PC_12_0.5h	13	LT934125.1	24964	24964	-	24964	32258.064516	32258.064516	24964	24964	1	1
PC_12_0.5h	14	LT934125.1	34175	34175	-	34175	32258.064516	32258.064516	34175	34175	1	1
PC_12_0.5h	15	LT934125.1	56188	56194	-	56188	161290.32258	96774.193548	56188	56194	7	7
PC_12_0.5h	16	LT934125.1	97337	97345	-	97337	129032.258064	64516.129032	97337	97345	9	9
PC_12_0.5h	17	LT934125.1	104448	104448	-	104448	32258.064516	32258.064516	104448	104448	1	1
PC_12_0.5h	18	LT934125.1	107559	107559	-	107559	32258.064516	32258.064516	107559	107559	1	1
PC_12_0.5h	19	LT934125.1	111157	111157	-	111157	32258.064516	32258.064516	111157	111157	1	1
PC_12_0.5h	20	LT934125.1	128732	128732	-	128732	32258.064516	32258.064516	128732	128732	1	1
PC_12_1.5h	1	LT934125.1	990	990	+	990	2212.389381	2212.389381	990	990	1	1
PC_12_1.5h	2	LT934125.1	1334	1345	+	1337	26548.672568	15486.725664	1334	1339	6	12
PC_12_1.5h	3	LT934125.1	7591	7591	+	7591	4424.778761	4424.778761	7591	7591	1	1
PC_12_1.5h	4	LT934125.1	9267	9274	+	9270	26548.672568	15486.725664	9269	9271	3	8
PC_12_1.5h	5	LT934125.1	9704	9704	+	9704	2212.389381	2212.389381	9704	9704	1	1
PC_12_1.5h	6	LT934125.1	14048	14048	+	14048	6637.168142	6637.168142	14048	14048	1	1
PC_12_1.5h	7	LT934125.1	15678	15678	+	15678	2212.389381	2212.389381	15678	15678	1	1
PC_12_1.5h	8	LT934125.1	25422	25422	+	25422	2212.389381	2212.389381	25422	25422	1	1
PC_12_1.5h	9	LT934125.1	31098	31098	+	31098	13274.336283	13274.336283	31098	31098	1	1
PC_12_1.5h	10	LT934125.1	32036	32036	+	32036	2212.389381	2212.389381	32036	32036	1	1
PC_12_1.5h	11	LT934125.1	33612	33612	+	33612	2212.389381	2212.389381	33612	33612	1	1
PC_12_1.5h	12	LT934125.1	44812	44812	+	44812	2212.389381	2212.389381	44812	44812	1	1
PC_12_1.5h	13	LT934125.1	47066	47066	+	47066	2212.389381	2212.389381	47066	47066	1	1
PC_12_1.5h	14	LT934125.1	47315	47315	+	47315	2212.389381	2212.389381	47315	47315	1	1
PC_12_1.5h	15	LT934125.1	48565	48571	+	48567	61946.902655	35398.230088	48567	48570	4	7
PC_12_1.5h	16	LT934125.1	49142	49142	+	49142	2212.389381	2212.389381	49142	49142	1	1
PC_12_1.5h	17	LT934125.1	51230	51235	+	51230	22123.893806	11061.946903	51230	51235	6	6
PC_12_1.5h	18	LT934125.1	52444	52460	+	52460	39823.00885	33185.840708	52444	52460	17	17
PC_12_1.5h	19	LT934125.1	53119	53119	+	53119	2212.389381	2212.389381	53119	53119	1	1
PC_12_1.5h	20	LT934125.1	59044	59070	+	59068	68584.070797	39823.00885	59044	59070	27	27
PC_12_1.5h	21	LT934125.1	59989	59989	+	59989	2212.389381	2212.389381	59989	59989	1	1
PC_12_1.5h	22	LT934125.1	60472	60472	+	60472	2212.389381	2212.389381	60472	60472	1	1
PC_12_1.5h	23	LT934125.1	61822	61822	+	61822	2212.389381	2212.389381	61822	61822	1	1
PC_12_1.5h	24	LT934125.1	61924	61924	+	61924	2212.389381	2212.389381	61924	61924	1	1
PC_12_1.5h	25	LT934125.1	68372	68372	+	68372	2212.389381	2212.389381	68372	68372	1	1
PC_12_1.5h	26	LT934125.1	70529	70534	+	70531	24336.283186	13274.336283	70529	70531	3	6
PC_12_1.5h	27	LT934125.1	74400	74402	+	74400	13274.336284	6637.168142	74400	74402	3	3
PC_12_1.5h	28	LT934125.1	76990	76990	+	76990	2212.389381	2212.389381	76990	76990	1	1
PC_12_1.5h	29	LT934125.1	78042	78044	+	78042	4424.778762	2212.389381	78042	78044	3	3
PC_12_1.5h	30	LT934125.1	79440	79454	+	79444	35398.230089	22123.893805	79440	79444	5	15
PC_12_1.5h	31	LT934125.1	79681	79681	+	79681	2212.389381	2212.389381	79681	79681	1	1
PC_12_1.5h	32	LT934125.1	85994	85994	+	85994	2212.389381	2212.389381	85994	85994	1	1
PC_12_1.5h	33	LT934125.1	96214	96214	+	96214	2212.389381	2212.389381	96214	96214	1	1
PC_12_1.5h	34	LT934125.1	101803	101803	+	101803	2212.389381	2212.389381	101803	101803	1	1
PC_12_1.5h	35	LT934125.1	114985	114988	+	114985	50884.955753	39823.00885	114985	114988	4	4
PC_12_1.5h	36	LT934125.1	116276	116282	+	116276	4424.778762	2212.389381	116276	116282	7	7
PC_12_1.5h	37	LT934125.1	116418	116418	+	116418	2212.389381	2212.389381	116418	116418	1	1
PC_12_1.5h	38	LT934125.1	116634	116662	+	116634	4424.778762	2212.389381	116634	116662	29	29
