seqnames	strand	TR_ID	TR_start	TR_end	correct_tss	correct_tes	sample	count
LT934125.1	+	67505	107625	108829	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	8
LT934125.1	-	68743	42005	42190	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	68744	64129679	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68745	118938	120473	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
X	-	68746	124595654	124606234	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68747	126753	128728	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68748	114989	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68749	31161	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	68750	83858336	83861904	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	7486	86130	86415	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	68751	126753	128723	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68752	114994	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68753	118249	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	-	68754	207314981	207315128	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
9	-	68755	708538	708683	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	31177	11790	12089	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
3	-	68756	42393417	42401455	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	67270	125108	125230	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
12	+	68757	23285129	23285543	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68758	45653	46035	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	68759	15435	16474	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68760	119078	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	68761	3470	3845	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	7683	92067	92693	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	68762	80352	80754	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	68763	54566334	54568340	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	34270	126753	127120	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	34271	116597	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68764	70531	71527	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
14	+	68765	111477647	111478031	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
8	-	68766	54795084	54796352	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68767	9835	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68768	14458	16212	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68769	63153	63939	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
AEMK02000452.1	+	68770	3512679	3512789	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68771	80355	80512	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68772	122739	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
18	-	68773	55108329	55108568	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	+	68774	82354857	82355095	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
6	-	68775	63529853	63530326	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68776	9699	10425	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68777	9620	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68778	15211	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	68779	91939	92059	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
14	+	68780	30519061	30519846	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	+	68781	36223404	36228073	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	68782	86581622	86581877	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	+	68783	31356	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
7	+	68784	31328187	31330621	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
1	+	68785	92484779	92485440	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68786	79454	79988	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68787	54845	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	68788	13961	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
Y	-	68789	10224376	10224944	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68790	75029	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
MT	+	68791	8942	9513	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	12996	61908110	61908351	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	+	68792	87626346	87626500	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	68793	54566769	54568341	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
7	-	68794	38501968	38504597	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
5	-	68795	85284308	85286115	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	-	68796	111454860	111456527	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	68797	170325687	170326140	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68798	59594	60251	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
6	+	68799	120472431	120473211	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	68800	105844743	105845732	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
14	+	68801	51257194	51260849	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68802	28452	29407	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
AEMK02000452.1	-	68803	1167886	1168160	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68804	31360	32405	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68805	48601	49643	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
6	+	68806	120472183	120473160	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	21876	70567	71543	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	68807	124809	125208	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
MT	+	68808	12163	12729	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	29755	255801028	255801557	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	13
LT934125.1	+	68809	119892	120473	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68810	92069	92933	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68811	107956	108821	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68812	134896	135761	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	43972	54465	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
17	-	68813	47044492	47047445	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	+	68814	7617657	7617768	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68815	79545	79993	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68816	80352	81666	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68817	70317	70517	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
5	-	68818	64129678	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68819	119951	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
10	+	68820	23496762	23497753	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	-	68821	5006382	5008384	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68822	50027	50895	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
MT	+	68823	6881	7927	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	11303	80352	80625	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68824	66356	70511	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
MT	+	68825	15833	16343	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68826	16583	17764	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68827	2106	2275	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68828	31121	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68829	125289	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
5	-	68830	64129679	64133990	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68831	116563	116686	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68832	127031	127154	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68833	32068	32411	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68834	11790	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	35295	54393	55158	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	11
LT934125.1	-	16731	127089	128732	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	10
LT934125.1	+	16732	114985	116628	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	11
15	+	68835	105919872	105922646	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	-	68836	14814779	14815163	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
3	+	4173	26188402	26188784	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
6	+	68837	153794027	153795538	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68838	51253	52435	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
6	+	68839	18673452	18673678	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
6	+	68840	18657360	18657586	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68841	69361	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68842	15615	16214	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
14	-	68843	31814142	31814994	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
15	+	68844	109452179	109455529	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	+	68845	14923326	14923524	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68846	16582	16909	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68847	55270	55546	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	6
LT934125.1	+	51957	59045	60251	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	-	68848	93245	93840	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68849	52347	53594	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	-	68850	4700908	4701498	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	68851	6509	7099	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68852	28427	29365	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	47494	51506	52435	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
2	+	68853	135388316	135389197	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
18	+	15157	50248623	50249074	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68854	9869	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
12	+	68855	51550920	51553075	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
13	-	68856	9912740	9913824	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68857	92067	93436	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	-	68858	4700842	4701083	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	68859	6924	7165	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	+	68660	7674812	7675231	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
2	+	68661	54433580	54433992	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	20878	55273	56169	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	9
6	+	68860	84249539	84252041	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68861	42006	42390	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
12	+	68862	18447943	18448213	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68863	53200	53594	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
14	-	68864	74734185	74739827	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	68865	7791	8134	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68866	120317	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68867	16588	17804	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	25902	68670	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	+	68868	53668	55156	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	50195	63166	63418	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	-	68869	28429	28613	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
LT934125.1	+	18761	120246	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
MT	+	68870	5073	6129	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68871	44833	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68872	126967	128732	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68873	114985	116750	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	68874	12352258	12353696	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	+	68875	253923074	253923208	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68876	32153	32405	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68877	69985	70503	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
1	-	68878	30920812	30922903	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
9	-	68879	36388204	36388667	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
6	-	68880	85802190	85802620	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	68881	92071	93458	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
3	-	68882	6389350	6390218	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68883	134888	135448	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68884	108269	108829	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	+	68885	111633383	111635064	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68886	80355	81273	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68887	126857	127110	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68888	116607	116859	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
3	+	68889	68895444	68895604	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
1	+	68890	203445013	203447643	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68891	55273	55669	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	+	68892	509496	509818	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	+	68893	8927308	8929759	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	33019	70545	71544	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
MT	+	68894	8266	8890	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68895	124847	126149	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	68896	71261	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	6
LT934125.1	-	68897	63167	63392	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
8	+	68898	55761577	55762022	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68899	54307	55159	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68900	9408	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
3	+	68901	40195664	40196841	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	19739	28429	28620	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68902	42005	42907	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	-	68903	101360093	101366028	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	33788	126967	128732	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68904	124756	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	4477	63153	63298	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	6
LT934125.1	-	68905	80352	80696	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68906	32042	32404	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68907	32070	32405	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
5	-	68908	64129685	64131852	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
9	+	68909	100890757	100891199	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
16	+	68910	18776407	18779421	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	68911	15991	16221	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68912	54523	55158	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
2	+	68913	13629068	13629230	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
MT	+	68914	3983	4881	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68915	15344	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	68916	48085672	48085771	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68917	51313	52437	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	68918	51230	52431	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	68919	125011	125230	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	12871	120245	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	12
LT934125.1	-	68920	61872	62660	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68921	97914	98571	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68922	123975	125230	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	4942	55270	55806	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
15	-	68923	106385985	106389141	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
3	-	68924	59776236	59776475	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68925	69255	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
MT	+	68926	5419	6129	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	24305	120243	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
6	+	68927	82878585	82879058	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
7	+	68928	31330029	31330621	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	29617	124757	126150	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	+	68929	15361	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68930	70841	71532	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	68931	55270	56187	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
7	-	68932	80266003	80267661	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
18	-	68933	20261473	20262239	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
7	-	68934	57442204	57442651	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68935	1334	2275	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
4	-	58975	88970591	88973127	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
13	-	68936	71634645	71635648	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68937	116396	116684	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68938	127033	127321	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	68939	14601	15281	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	-	68940	15150232	15152092	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
4	-	68941	97835547	97837921	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
5	-	68942	63839368	63841574	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	-	68943	55272	56939	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
6	+	17959	120472186	120473211	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	9
LT934125.1	-	68944	16587	17644	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
13	+	68945	158623900	158624357	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	-	68946	64138	64316	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68947	118876	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	68948	47564977	47565999	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	63433	109454214	109455529	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
LT934125.1	+	68949	121838	122899	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68950	55284	56185	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68951	114985	116669	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68952	127048	128732	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68953	9124	10431	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
1	+	68954	56689044	56689767	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
MT	+	68955	3208	3845	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68956	63161	64122	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	+	68957	70531	71535	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68958	124756	126146	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
X	+	61681	124928254	124929791	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
12	-	68959	37711408	37711838	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
X	-	68960	84197947	84198258	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68961	127030	127382	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	68962	116335	116687	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
2	+	38063	14923331	14923523	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	4
4	-	68963	85069603	85070918	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	10198	16001	16211	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	68964	67708	70515	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
6	+	68965	167885729	167886120	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68966	16581	17308	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	68967	10075	10430	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
7	+	68968	23910504	23917418	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
X	+	68969	125226861	125228515	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
8	-	68970	54507845	54507980	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	14624	51241	52437	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	8
LT934125.1	+	29556	107505	108824	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	29555	134893	136212	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68971	9106	10425	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	8937	93245	93654	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	68972	7683	8134	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	+	15868	119567	120472	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
5	-	68973	67395737	67397023	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68974	16069	16223	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
1	-	68975	110432967	110433078	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
14	-	68976	29769046	29769145	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
14	+	68977	72267176	72267274	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	68978	16583	17012	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	68979	125523	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
18	+	68980	50248563	50249074	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	1450	126015	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	52068	55270	55666	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
2	-	68981	119947570	119949583	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68982	9815	10407	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	68983	116306	116680	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68984	127037	127411	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
3	+	68985	40001326	40003110	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	68986	16585	19463	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	+	68987	125937	126149	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	-	68988	168716841	168717742	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
