group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	group.y	hpi	cell_line	Time
AGTG	393	LT934125.1	54553	54553	+	54553	62.932662	62.932662	54553	54553	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	396	LT934125.1	54744	54744	+	54744	62.932662	62.932662	54744	54744	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	406	LT934125.1	55593	55593	+	55593	62.932662	62.932662	55593	55593	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	407	LT934125.1	55724	55724	+	55724	62.932662	62.932662	55724	55724	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	409	LT934125.1	55839	55839	+	55839	125.865324	125.865324	55839	55839	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	410	LT934125.1	55900	55900	+	55900	62.932662	62.932662	55900	55900	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	412	LT934125.1	56324	56324	+	56324	188.797986	188.797986	56324	56324	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	419	LT934125.1	57331	57331	+	57331	62.932662	62.932662	57331	57331	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	420	LT934125.1	57761	57761	+	57761	62.932662	62.932662	57761	57761	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	423	LT934125.1	58498	58498	+	58498	62.932662	62.932662	58498	58498	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	424	LT934125.1	58625	58625	+	58625	62.932662	62.932662	58625	58625	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	425	LT934125.1	58831	58831	+	58831	62.932662	62.932662	58831	58831	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	428	LT934125.1	59057	59070	+	59068	13089.993707	11013.215859	59068	59068	1	0	14	PK_15_4h	4h	PK_15	4
AGTG	429	LT934125.1	59153	59153	+	59153	125.865324	125.865324	59153	59153	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	433	LT934125.1	59322	59322	+	59322	62.932662	62.932662	59322	59322	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	434	LT934125.1	59421	59421	+	59421	62.932662	62.932662	59421	59421	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	438	LT934125.1	59640	59640	+	59640	62.932662	62.932662	59640	59640	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	440	LT934125.1	59772	59772	+	59772	62.932662	62.932662	59772	59772	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	441	LT934125.1	59901	59901	+	59901	62.932662	62.932662	59901	59901	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	442	LT934125.1	60086	60086	+	60086	62.932662	62.932662	60086	60086	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	443	LT934125.1	60232	60239	+	60232	1195.720578	440.528634	60232	60236	5	4.77835227447023	8	PK_15_4h	4h	PK_15	4
AGTG	445	LT934125.1	60376	60376	+	60376	62.932662	62.932662	60376	60376	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	447	LT934125.1	60478	60478	+	60478	62.932662	62.932662	60478	60478	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	449	LT934125.1	60673	60673	+	60673	62.932662	62.932662	60673	60673	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	450	LT934125.1	60750	60750	+	60750	188.797986	188.797986	60750	60750	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	451	LT934125.1	60819	60819	+	60819	62.932662	62.932662	60819	60819	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	453	LT934125.1	60926	60926	+	60926	62.932662	62.932662	60926	60926	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	455	LT934125.1	61002	61003	+	61002	125.865324	62.932662	61002	61003	2	1	2	PK_15_4h	4h	PK_15	4
AGTG	457	LT934125.1	61078	61078	+	61078	62.932662	62.932662	61078	61078	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	461	LT934125.1	61503	61503	+	61503	62.932662	62.932662	61503	61503	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	462	LT934125.1	61628	61628	+	61628	62.932662	62.932662	61628	61628	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	463	LT934125.1	61700	61700	+	61700	62.932662	62.932662	61700	61700	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	465	LT934125.1	61797	61797	+	61797	125.865324	125.865324	61797	61797	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	482	LT934125.1	63731	63731	+	63731	62.932662	62.932662	63731	63731	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	485	LT934125.1	64240	64240	+	64240	62.932662	62.932662	64240	64240	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	486	LT934125.1	64723	64723	+	64723	62.932662	62.932662	64723	64723	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	490	LT934125.1	65042	65042	+	65042	62.932662	62.932662	65042	65042	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	495	LT934125.1	65805	65807	+	65807	2706.104468	1510.383889	65805	65807	3	1.77779841588285	3	PK_15_4h	4h	PK_15	4
AGTG	498	LT934125.1	66237	66237	+	66237	62.932662	62.932662	66237	66237	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	500	LT934125.1	66337	66338	+	66338	12586.53241	12460.667086	66338	66338	1	0	2	PK_15_4h	4h	PK_15	4
AGTG	501	LT934125.1	66428	66428	+	66428	62.932662	62.932662	66428	66428	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	502	LT934125.1	66477	66477	+	66477	62.932662	62.932662	66477	66477	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	506	LT934125.1	66682	66682	+	66682	62.932662	62.932662	66682	66682	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	508	LT934125.1	66801	66801	+	66801	125.865324	125.865324	66801	66801	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	509	LT934125.1	66922	66922	+	66922	62.932662	62.932662	66922	66922	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	511	LT934125.1	67017	67017	+	67017	62.932662	62.932662	67017	67017	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	514	LT934125.1	67168	67170	+	67168	125.865324	62.932662	67168	67170	3	1.58496250072116	3	PK_15_4h	4h	PK_15	4
AGTG	515	LT934125.1	67226	67226	+	67226	62.932662	62.932662	67226	67226	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	518	LT934125.1	67358	67358	+	67358	62.932662	62.932662	67358	67358	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	522	LT934125.1	67739	67739	+	67739	125.865324	125.865324	67739	67739	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	525	LT934125.1	67893	67893	+	67893	62.932662	62.932662	67893	67893	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	526	LT934125.1	67962	67962	+	67962	62.932662	62.932662	67962	67962	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	529	LT934125.1	68157	68157	+	68157	62.932662	62.932662	68157	68157	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	531	LT934125.1	68293	68293	+	68293	125.865324	125.865324	68293	68293	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	532	LT934125.1	68376	68376	+	68376	62.932662	62.932662	68376	68376	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	534	LT934125.1	68486	68486	+	68486	62.932662	62.932662	68486	68486	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	536	LT934125.1	68588	68588	+	68588	62.932662	62.932662	68588	68588	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	537	LT934125.1	68643	68643	+	68643	62.932662	62.932662	68643	68643	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	540	LT934125.1	68839	68839	+	68839	62.932662	62.932662	68839	68839	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	544	LT934125.1	69162	69164	+	69162	188.797986	125.865324	69162	69164	3	1.45546446154482	3	PK_15_4h	4h	PK_15	4
AGTG	547	LT934125.1	69433	69433	+	69433	62.932662	62.932662	69433	69433	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	551	LT934125.1	69613	69613	+	69613	62.932662	62.932662	69613	69613	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	552	LT934125.1	69666	69666	+	69666	62.932662	62.932662	69666	69666	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	554	LT934125.1	69765	69768	+	69765	251.730648	125.865324	69765	69768	4	2	4	PK_15_4h	4h	PK_15	4
AGTG	555	LT934125.1	69852	69852	+	69852	62.932662	62.932662	69852	69852	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	556	LT934125.1	69946	69946	+	69946	62.932662	62.932662	69946	69946	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	557	LT934125.1	70089	70090	+	70090	881.057268	503.461296	70089	70090	2	0.985228136034251	2	PK_15_4h	4h	PK_15	4
AGTG	558	LT934125.1	70135	70135	+	70135	62.932662	62.932662	70135	70135	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	563	LT934125.1	70529	70531	+	70531	7866.582757	4782.882316	70529	70531	3	1.53119755748913	3	PK_15_4h	4h	PK_15	4
AGTG	565	LT934125.1	70673	70673	+	70673	62.932662	62.932662	70673	70673	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	567	LT934125.1	70752	70752	+	70752	62.932662	62.932662	70752	70752	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	569	LT934125.1	70889	70889	+	70889	62.932662	62.932662	70889	70889	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	571	LT934125.1	71009	71009	+	71009	125.865324	125.865324	71009	71009	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	574	LT934125.1	71165	71165	+	71165	62.932662	62.932662	71165	71165	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	575	LT934125.1	71249	71249	+	71249	62.932662	62.932662	71249	71249	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	578	LT934125.1	71683	71683	+	71683	62.932662	62.932662	71683	71683	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	582	LT934125.1	71915	71915	+	71915	62.932662	62.932662	71915	71915	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	588	LT934125.1	72470	72470	+	72470	62.932662	62.932662	72470	72470	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	589	LT934125.1	72527	72527	+	72527	62.932662	62.932662	72527	72527	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	591	LT934125.1	72619	72619	+	72619	62.932662	62.932662	72619	72619	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	593	LT934125.1	72758	72760	+	72760	1258.653241	755.191945	72759	72760	2	0.91829583376023	3	PK_15_4h	4h	PK_15	4
AGTG	594	LT934125.1	72813	72813	+	72813	188.797986	188.797986	72813	72813	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	601	LT934125.1	74400	74405	+	74400	5160.478288	3650.094399	74400	74402	3	1.30169949521004	6	PK_15_4h	4h	PK_15	4
AGTG	604	LT934125.1	74571	74571	+	74571	62.932662	62.932662	74571	74571	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	605	LT934125.1	74632	74632	+	74632	62.932662	62.932662	74632	74632	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	607	LT934125.1	74969	74971	+	74969	188.797986	125.865324	74969	74971	3	1.45546446154482	3	PK_15_4h	4h	PK_15	4
AGTG	609	LT934125.1	75101	75103	+	75101	251.730648	188.797986	75101	75103	3	1.28584540492312	3	PK_15_4h	4h	PK_15	4
AGTG	612	LT934125.1	75237	75237	+	75237	62.932662	62.932662	75237	75237	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	616	LT934125.1	75654	75654	+	75654	188.797986	188.797986	75654	75654	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	621	LT934125.1	76677	76685	+	76685	1950.912523	1384.518565	76679	76685	7	2.75567505477406	9	PK_15_4h	4h	PK_15	4
AGTG	623	LT934125.1	76787	76787	+	76787	62.932662	62.932662	76787	76787	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	624	LT934125.1	76834	76834	+	76834	62.932662	62.932662	76834	76834	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	625	LT934125.1	76891	76891	+	76891	62.932662	62.932662	76891	76891	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	627	LT934125.1	76990	76992	+	76990	692.259283	629.326621	76990	76990	1	0	3	PK_15_4h	4h	PK_15	4
AGTG	628	LT934125.1	77322	77322	+	77322	62.932662	62.932662	77322	77322	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	630	LT934125.1	78037	78047	+	78039	629.32662	377.595972	78039	78044	6	2.74336415456254	11	PK_15_4h	4h	PK_15	4
AGTG	632	LT934125.1	78550	78550	+	78550	62.932662	62.932662	78550	78550	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	633	LT934125.1	78838	78838	+	78838	62.932662	62.932662	78838	78838	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	637	LT934125.1	79070	79070	+	79070	125.865324	125.865324	79070	79070	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	640	LT934125.1	79349	79349	+	79349	62.932662	62.932662	79349	79349	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	641	LT934125.1	79440	79445	+	79444	16362.492134	12208.936438	79441	79444	4	1.4759143774676	6	PK_15_4h	4h	PK_15	4
AGTG	642	LT934125.1	79540	79552	+	79552	440.528634	251.730648	79540	79552	13	5.10210520201357	13	PK_15_4h	4h	PK_15	4
AGTG	643	LT934125.1	79622	79622	+	79622	62.932662	62.932662	79622	79622	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	644	LT934125.1	79664	79664	+	79664	62.932662	62.932662	79664	79664	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	652	LT934125.1	80403	80403	+	80403	62.932662	62.932662	80403	80403	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	654	LT934125.1	81081	81082	+	81082	1636.249213	1510.383889	81082	81082	1	0	2	PK_15_4h	4h	PK_15	4
AGTG	655	LT934125.1	81135	81135	+	81135	62.932662	62.932662	81135	81135	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	659	LT934125.1	81481	81481	+	81481	62.932662	62.932662	81481	81481	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	663	LT934125.1	82047	82048	+	82047	125.865324	62.932662	82047	82048	2	1	2	PK_15_4h	4h	PK_15	4
AGTG	667	LT934125.1	82471	82471	+	82471	125.865324	125.865324	82471	82471	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	668	LT934125.1	82560	82560	+	82560	62.932662	62.932662	82560	82560	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	669	LT934125.1	82743	82745	+	82743	125.865324	62.932662	82743	82745	3	1.58496250072116	3	PK_15_4h	4h	PK_15	4
AGTG	670	LT934125.1	82896	82896	+	82896	62.932662	62.932662	82896	82896	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	671	LT934125.1	83131	83131	+	83131	62.932662	62.932662	83131	83131	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	675	LT934125.1	83978	83982	+	83978	440.528634	251.730648	83978	83982	5	3.86484415740317	5	PK_15_4h	4h	PK_15	4
AGTG	676	LT934125.1	84619	84619	+	84619	62.932662	62.932662	84619	84619	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	677	LT934125.1	84701	84701	+	84701	62.932662	62.932662	84701	84701	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	679	LT934125.1	84775	84775	+	84775	62.932662	62.932662	84775	84775	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	680	LT934125.1	85064	85064	+	85064	62.932662	62.932662	85064	85064	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	683	LT934125.1	85462	85462	+	85462	62.932662	62.932662	85462	85462	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	685	LT934125.1	85581	85581	+	85581	62.932662	62.932662	85581	85581	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	686	LT934125.1	85707	85707	+	85707	62.932662	62.932662	85707	85707	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	687	LT934125.1	85757	85757	+	85757	62.932662	62.932662	85757	85757	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	693	LT934125.1	87344	87344	+	87344	62.932662	62.932662	87344	87344	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	695	LT934125.1	88057	88057	+	88057	62.932662	62.932662	88057	88057	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	696	LT934125.1	88253	88253	+	88253	62.932662	62.932662	88253	88253	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	697	LT934125.1	88472	88472	+	88472	62.932662	62.932662	88472	88472	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	698	LT934125.1	88530	88530	+	88530	62.932662	62.932662	88530	88530	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	700	LT934125.1	88884	88888	+	88888	1699.181875	692.259283	88885	88888	4	3.08604498804241	5	PK_15_4h	4h	PK_15	4
AGTG	702	LT934125.1	89034	89034	+	89034	62.932662	62.932662	89034	89034	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	703	LT934125.1	89130	89135	+	89133	314.66331	188.797986	89130	89135	6	3.5438558770067	6	PK_15_4h	4h	PK_15	4
AGTG	704	LT934125.1	89273	89273	+	89273	62.932662	62.932662	89273	89273	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	707	LT934125.1	89525	89525	+	89525	62.932662	62.932662	89525	89525	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	710	LT934125.1	89703	89703	+	89703	62.932662	62.932662	89703	89703	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	711	LT934125.1	89818	89818	+	89818	62.932662	62.932662	89818	89818	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	712	LT934125.1	89877	89877	+	89877	125.865324	125.865324	89877	89877	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	715	LT934125.1	90339	90339	+	90339	62.932662	62.932662	90339	90339	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	719	LT934125.1	90709	90709	+	90709	62.932662	62.932662	90709	90709	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	723	LT934125.1	91132	91132	+	91132	62.932662	62.932662	91132	91132	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	726	LT934125.1	91409	91412	+	91409	1132.787916	566.393958	91409	91412	4	2	4	PK_15_4h	4h	PK_15	4
AGTG	728	LT934125.1	91544	91547	+	91544	440.528634	314.66331	91544	91547	4	2.29766970856183	4	PK_15_4h	4h	PK_15	4
AGTG	730	LT934125.1	91681	91681	+	91681	62.932662	62.932662	91681	91681	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	731	LT934125.1	92048	92048	+	92048	62.932662	62.932662	92048	92048	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	733	LT934125.1	92265	92265	+	92265	62.932662	62.932662	92265	92265	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	742	LT934125.1	93340	93340	+	93340	62.932662	62.932662	93340	93340	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	743	LT934125.1	93427	93427	+	93427	62.932662	62.932662	93427	93427	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	748	LT934125.1	94579	94581	+	94579	125.865324	62.932662	94579	94581	3	1.58496250072116	3	PK_15_4h	4h	PK_15	4
AGTG	749	LT934125.1	94666	94666	+	94666	62.932662	62.932662	94666	94666	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	758	LT934125.1	95620	95620	+	95620	62.932662	62.932662	95620	95620	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	760	LT934125.1	95748	95748	+	95748	62.932662	62.932662	95748	95748	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	766	LT934125.1	96593	96593	+	96593	62.932662	62.932662	96593	96593	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	768	LT934125.1	96701	96701	+	96701	62.932662	62.932662	96701	96701	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	770	LT934125.1	96885	96885	+	96885	62.932662	62.932662	96885	96885	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	771	LT934125.1	97144	97144	+	97144	62.932662	62.932662	97144	97144	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	779	LT934125.1	98439	98439	+	98439	62.932662	62.932662	98439	98439	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	781	LT934125.1	98769	98769	+	98769	62.932662	62.932662	98769	98769	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	782	LT934125.1	98891	98891	+	98891	62.932662	62.932662	98891	98891	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	788	LT934125.1	99948	99948	+	99948	62.932662	62.932662	99948	99948	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	790	LT934125.1	100437	100437	+	100437	62.932662	62.932662	100437	100437	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	799	LT934125.1	101729	101729	+	101729	62.932662	62.932662	101729	101729	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	807	LT934125.1	102590	102590	+	102590	62.932662	62.932662	102590	102590	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	812	LT934125.1	105262	105262	+	105262	62.932662	62.932662	105262	105262	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	814	LT934125.1	105773	105773	+	105773	62.932662	62.932662	105773	105773	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	815	LT934125.1	105963	105963	+	105963	188.797986	188.797986	105963	105963	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	816	LT934125.1	106102	106102	+	106102	62.932662	62.932662	106102	106102	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	818	LT934125.1	106593	106593	+	106593	62.932662	62.932662	106593	106593	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	824	LT934125.1	107420	107434	+	107422	629.32662	251.730648	107422	107433	12	5.37744375108173	15	PK_15_4h	4h	PK_15	4
AGTG	825	LT934125.1	107479	107482	+	107482	16740.088106	16677.155444	107482	107482	1	0	4	PK_15_4h	4h	PK_15	4
AGTG	828	LT934125.1	107672	107672	+	107672	62.932662	62.932662	107672	107672	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	830	LT934125.1	107999	108005	+	107999	125.865324	62.932662	107999	108005	7	2.8073549220576	7	PK_15_4h	4h	PK_15	4
AGTG	835	LT934125.1	108304	108304	+	108304	62.932662	62.932662	108304	108304	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	836	LT934125.1	108407	108407	+	108407	62.932662	62.932662	108407	108407	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	838	LT934125.1	108475	108475	+	108475	62.932662	62.932662	108475	108475	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	840	LT934125.1	108948	108948	+	108948	62.932662	62.932662	108948	108948	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	841	LT934125.1	109003	109003	+	109003	62.932662	62.932662	109003	109003	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	842	LT934125.1	109307	109307	+	109307	188.797986	188.797986	109307	109307	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	843	LT934125.1	109363	109363	+	109363	62.932662	62.932662	109363	109363	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	850	LT934125.1	110441	110443	+	110441	125.865324	62.932662	110441	110443	3	1.58496250072116	3	PK_15_4h	4h	PK_15	4
AGTG	853	LT934125.1	110689	110695	+	110689	314.66331	125.865324	110689	110695	7	5.39553429702283	7	PK_15_4h	4h	PK_15	4
AGTG	857	LT934125.1	111787	111787	+	111787	62.932662	62.932662	111787	111787	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	863	LT934125.1	112825	112825	+	112825	62.932662	62.932662	112825	112825	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	864	LT934125.1	112886	112886	+	112886	125.865324	125.865324	112886	112886	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	872	LT934125.1	113999	113999	+	113999	62.932662	62.932662	113999	113999	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	873	LT934125.1	114278	114278	+	114278	62.932662	62.932662	114278	114278	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	877	LT934125.1	114982	114988	+	114985	56324.732535	48080.553807	114985	114988	4	1.23385849076621	7	PK_15_4h	4h	PK_15	4
AGTG	878	LT934125.1	115044	115044	+	115044	62.932662	62.932662	115044	115044	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	881	LT934125.1	115180	115185	+	115180	125.865324	62.932662	115180	115185	6	2.58496250072116	6	PK_15_4h	4h	PK_15	4
AGTG	883	LT934125.1	115389	115389	+	115389	62.932662	62.932662	115389	115389	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	887	LT934125.1	115725	115725	+	115725	125.865324	125.865324	115725	115725	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	889	LT934125.1	115784	115784	+	115784	62.932662	62.932662	115784	115784	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	891	LT934125.1	115842	115846	+	115844	1447.451227	881.057269	115843	115846	4	2.48134106250313	5	PK_15_4h	4h	PK_15	4
AGTG	892	LT934125.1	115894	115894	+	115894	377.595972	377.595972	115894	115894	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	894	LT934125.1	115943	115974	+	115974	566.393958	251.730648	115943	115974	32	11.4051805627671	32	PK_15_4h	4h	PK_15	4
AGTG	895	LT934125.1	116011	116025	+	116019	314.66331	125.865324	116011	116025	15	5.94600656110783	15	PK_15_4h	4h	PK_15	4
AGTG	896	LT934125.1	116067	116076	+	116067	881.057268	314.66331	116067	116076	10	6.01003241789	10	PK_15_4h	4h	PK_15	4
AGTG	897	LT934125.1	116121	116137	+	116121	440.528634	125.865324	116121	116137	17	9.13926587396865	17	PK_15_4h	4h	PK_15	4
AGTG	899	LT934125.1	116224	116224	+	116224	943.989931	943.989931	116224	116224	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	900	LT934125.1	116285	116318	+	116286	2076.777847	755.191945	116286	116316	31	12.9693730952576	34	PK_15_4h	4h	PK_15	4
AGTG	901	LT934125.1	116331	116342	+	116340	755.191944	440.528634	116331	116340	10	4.34938938675892	12	PK_15_4h	4h	PK_15	4
AGTG	902	LT934125.1	116353	116432	+	116428	9439.899305	4531.151668	116368	116432	65	16.7433956628925	80	PK_15_4h	4h	PK_15	4
AGTG	903	LT934125.1	116460	116478	+	116478	4216.488357	3146.633103	116464	116478	15	4.17084819712398	19	PK_15_4h	4h	PK_15	4
AGTG	904	LT934125.1	116523	116532	+	116527	1762.114536	566.393958	116523	116532	10	7.8079488098117	10	PK_15_4h	4h	PK_15	4
AGTG	905	LT934125.1	116583	116601	+	116601	1573.316551	692.259283	116586	116601	16	8.20507744923734	19	PK_15_4h	4h	PK_15	4
AGTG	907	LT934125.1	116717	116720	+	116719	943.989931	629.326621	116718	116720	3	1.73539813508941	4	PK_15_4h	4h	PK_15	4
AGTG	916	LT934125.1	117603	117607	+	117607	188.797986	125.865324	117603	117607	5	2.13221689650914	5	PK_15_4h	4h	PK_15	4
AGTG	918	LT934125.1	117768	117769	+	117769	6293.266205	4908.74764	117768	117769	2	0.760167502932951	2	PK_15_4h	4h	PK_15	4
AGTG	919	LT934125.1	117887	117887	+	117887	188.797986	188.797986	117887	117887	1	0	1	PK_15_4h	4h	PK_15	4
AGTG	920	LT934125.1	117944	117946	+	117944	188.797986	62.932662	117944	117946	3	2.51210612869226	3	PK_15_4h	4h	PK_15	4
AGTG	924	LT934125.1	118180	118180	+	118180	62.932662	62.932662	118180	118180	1	0	1	PK_15_4h	4h	PK_15	4
