sample	seqnames	strand	window_start	window_end	sum_coverage	mean_coverage	sd_coverage	median_coverage	min_coverage	max_coverage	varcoeff_coverage	cell_line	hpi	Time	bamfiles	libtype	group	sample_name
AGTG	LT934125.1	+	106751	106800	36	0.72	1.2942573317607	0	0	3	1.79757962744542	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	106801	106850	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	106851	106900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	106901	106950	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	106951	107000	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107001	107050	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107051	107100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107101	107150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107151	107200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107201	107250	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107251	107300	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107301	107350	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107351	107400	28	0.56	1.10951359079701	0	0	4	1.98127426928037	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107401	107450	409	8.18	3.70157164634986	9	4	14	0.452514871191915	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107451	107500	5011	100.22	119.724222226562	10	2	252	1.19461407130874	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107501	107550	7102	142.04	126.085646304731	252	1	253	0.887677036783516	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107551	107600	5	0.1	0.303045763365663	0	0	1	3.03045763365663	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107601	107650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107651	107700	29	0.58	0.49856938190329	1	0	1	0.859602382591879	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107701	107750	19	0.38	0.490314351478015	0	0	1	1.29030092494214	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107751	107800	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107801	107850	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107851	107900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107901	107950	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	107951	108000	2	0.04	0.197948663722157	0	0	1	4.94871659305394	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108001	108050	91	1.82	0.388087934491604	2	1	2	0.21323512884154	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108051	108100	2	0.04	0.197948663722157	0	0	1	4.94871659305394	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108101	108150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108151	108200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108201	108250	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108251	108300	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108301	108350	84	1.68	0.84370417487048	2	0	3	0.502204865994333	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108351	108400	60	1.2	0.808122035641769	1	0	3	0.673435029701474	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108401	108450	69	1.38	0.696639162299235	1.5	0	2	0.504810987173359	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108451	108500	53	1.06	0.313635691430002	1	0	2	0.295882727764153	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108501	108550	22	0.44	0.501426536422407	0	0	1	1.13960576459638	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108551	108600	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108601	108650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108651	108700	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108701	108750	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108751	108800	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108801	108850	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108851	108900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108901	108950	3	0.06	0.239897937482095	0	0	1	3.99829895803492	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	108951	109000	15	0.3	0.462910049886276	0	0	1	1.54303349962092	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109001	109050	12	0.24	0.4314191105869	0	0	1	1.79757962744542	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109051	109100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109101	109150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109151	109200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109201	109250	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109251	109300	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109301	109350	132	2.64	0.984782167977948	3	0	3	0.373023548476495	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109351	109400	47	0.94	0.651841974088562	1	0	3	0.693448908604853	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109401	109450	10	0.2	0.404061017820884	0	0	1	2.02030508910442	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109451	109500	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109501	109550	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109551	109600	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109601	109650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109651	109700	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109701	109750	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109751	109800	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109801	109850	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109851	109900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109901	109950	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	109951	110000	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110001	110050	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110051	110100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110101	110150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110151	110200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110201	110250	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110251	110300	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110301	110350	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110351	110400	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110401	110450	18	0.36	0.749421545634514	0	0	2	2.08172651565143	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110451	110500	76	1.52	0.838852471765897	2	0	2	0.551876626161774	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110501	110550	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110551	110600	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110601	110650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110651	110700	50	1	1.86262925862933	0	0	5	1.86262925862933	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110701	110750	226	4.52	1.86525699930851	5	1	6	0.412667477723122	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110751	110800	18	0.36	0.484873221385061	0	0	1	1.34687005940295	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110801	110850	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110851	110900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110901	110950	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	110951	111000	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111001	111050	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111051	111100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111101	111150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111151	111200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111201	111250	7	0.14	0.350509832753866	0	0	1	2.50364166252761	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111251	111300	15	0.3	0.462910049886276	0	0	1	1.54303349962092	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111301	111350	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111351	111400	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111401	111450	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111451	111500	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111501	111550	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111551	111600	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111601	111650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111651	111700	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111701	111750	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111751	111800	14	0.28	0.453557367611073	0	0	1	1.61984774146812	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111801	111850	34	0.68	0.471212071499161	1	0	1	0.692958928675237	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111851	111900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111901	111950	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	111951	112000	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112001	112050	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112051	112100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112101	112150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112151	112200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112201	112250	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112251	112300	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112301	112350	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112351	112400	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112401	112450	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112451	112500	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112501	112550	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112551	112600	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112601	112650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112651	112700	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112701	112750	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112751	112800	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112801	112850	26	0.52	0.504672049504448	1	0	1	0.970523172123939	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112851	112900	52	1.04	0.754848275064166	1	0	2	0.72581564910016	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112901	112950	64	1.28	0.969746442770122	2	0	2	0.757614408414158	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	112951	113000	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113001	113050	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113051	113100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113101	113150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113151	113200	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113201	113250	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113251	113300	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113301	113350	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113351	113400	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113401	113450	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113451	113500	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113501	113550	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113551	113600	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113601	113650	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113651	113700	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113701	113750	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113751	113800	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113801	113850	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113851	113900	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113901	113950	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	113951	114000	2	0.04	0.197948663722157	0	0	1	4.94871659305394	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	114001	114050	46	0.92	0.27404751561787	1	0	1	0.29787773436725	PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	114051	114100	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
AGTG	LT934125.1	+	114101	114150	0	0	0	0	0	0		PK-15	4h	4	AGTG_mappedAligned.out.bam	CAGE	PK-15_CAGE_4h	PK-15_CAGE_4h
